,element,obs_wavelength,obs_ep,loggf,obs_ew,abund,abund_err
145,FeI,5651.47,4.47,-1.900000000,24.91,7.17,    0.0000
146,FeI,5652.32,4.26,-1.850000000,37.31,7.15,    0.0100
147,FeI,5653.86,4.39,-1.540000000,49.81,7.24,    0.0800
148,FeI,5655.18,5.06,-0.600000000,55.91,7.18,    0.0100
149,FeI,5655.49,4.26,-0.980000000,78.41,7.16,    0.0000
150,FeI,5661.34,4.28,-1.756000000,32.91,6.99,    0.1600
151,FeI,5662.52,4.18,-0.447000000,104.01,7.06,    0.1000
152,FeI,5679.02,4.65,-0.820000000,66.61,7.17,    0.0000
153,FeI,5680.24,4.19,-2.480000000,21.21,7.33,    0.1600
154,FeI,5686.53,4.55,-0.445000000,82.91,7.07,    0.0900
155,FeI,5691.5,4.3,-1.450000000,56.51,7.19,    0.0200
156,FeI,5701.54,2.56,-2.193000000,118.71,7.23,    0.0600
157,FeI,5712.13,3.42,-1.994000000,77.31,7.11,    0.0500
158,FeI,5717.83,4.28,-0.990000000,77.01,7.14,    0.0200
159,FeI,5731.76,4.26,-1.200000000,72.61,7.22,    0.0500
160,FeI,5732.3,4.99,-1.460000000,19.11,7.16,    0.0000
161,FeI,5741.85,4.26,-1.672000000,44.01,7.1,    0.0600
162,FeI,5742.96,4.18,-2.410000000,20.81,7.23,    0.0600
163,FeI,5754.4,3.64,-2.600000000,29.61,7.02,    0.1400
164,FeI,5838.37,3.94,-2.240000000,35.31,7.12,    0.0400
165,FeI,5849.68,3.7,-2.890000000,18.31,7.08,    0.0800
166,FeI,5852.22,4.55,-1.230000000,59.91,7.32,    0.1500
167,FeI,5853.15,1.48,-5.180000000,37.11,7.17,    0.0000
168,FeI,5855.08,4.61,-1.478000000,29.91,7.02,    0.1400
169,FeI,5858.78,4.22,-2.160000000,23.41,7.1,    0.0600
170,FeI,5873.21,4.26,-2.040000000,33.41,7.25,    0.0800
171,FeI,5879.49,4.61,-2.040000000,14.61,7.16,    0.0000
172,FeI,5881.28,4.61,-1.740000000,21.81,7.08,    0.0800
173,FeI,5883.82,3.96,-1.260000000,82.21,7.1,    0.0600
174,FeI,5898.22,4.73,-1.730000000,16.41,7.05,    0.1100
175,FeI,5905.67,4.65,-0.690000000,66.41,7.03,    0.1300
176,FeI,5909.97,3.21,-2.587000000,68.31,7.25,    0.0800
177,FeI,5916.25,2.45,-2.994000000,94.31,7.31,    0.1400
178,FeI,5927.79,4.65,-0.990000000,53.11,7.05,    0.1100
179,FeI,5929.68,4.55,-1.310000000,55.31,7.3,    0.1300
180,FeI,5930.18,4.65,-0.230000000,98.61,7.22,    0.0500
181,FeI,5934.65,3.93,-1.070000000,93.71,7.11,    0.0500
182,FeI,5940.99,4.18,-2.050000000,30.31,7.1,    0.0600
183,FeI,5952.72,3.98,-1.340000000,79.11,7.14,    0.0200
184,FeI,5956.69,0.86,-4.599000000,111.71,7.3,    0.1300
185,FeII,5991.37,3.15,-3.647000000,34.31,7.08,    0.0500
186,FeI,6003.01,3.88,-1.100000000,99.51,7.19,    0.0300
187,FeI,6008.56,3.88,-0.980000000,101.51,7.19,    0.0200
188,FeI,6012.21,2.22,-4.038000000,56.11,7.26,    0.1000
189,FeI,6024.06,4.55,-0.120000000,110.41,7.22,    0.0500
190,FeI,6027.05,4.08,-1.089000000,83.81,7.14,    0.0200
191,FeI,6056.0,4.73,-0.320000000,79.31,7.01,    0.1500
192,FeI,6079.01,4.65,-1.020000000,55.61,7.13,    0.0300
193,FeI,6082.71,2.22,-3.576000000,77.61,7.22,    0.0500
194,FeII,6084.1,3.2,-3.881000000,25.01,7.12,    0.0800
195,FeI,6093.64,4.61,-1.400000000,39.51,7.13,    0.0200
196,FeI,6094.37,4.65,-1.840000000,25.81,7.32,    0.1500
197,FeI,6096.66,3.98,-1.830000000,53.11,7.1,    0.0600
198,FeII,6113.32,3.22,-4.230000000,13.41,7.1,    0.0600
199,FeI,6120.25,0.92,-5.970000000,33.81,7.18,    0.0100
200,FeI,6127.91,4.14,-1.399000000,65.41,7.12,    0.0400
201,FeI,6136.99,2.2,-2.950000000,109.31,7.25,    0.0800
202,FeII,6149.25,3.89,-2.841000000,34.51,7.1,    0.0700
203,FeI,6151.62,2.18,-3.295000000,89.41,7.13,    0.0300
204,FeI,6157.73,4.08,-1.160000000,83.21,7.19,    0.0300
205,FeI,6165.36,4.14,-1.473000000,60.31,7.08,    0.0800
206,FeI,6173.33,2.22,-2.880000000,105.31,7.12,    0.0400
207,FeI,6180.2,2.73,-2.591000000,91.91,7.16,    0.0000
208,FeI,6187.99,3.94,-1.620000000,67.51,7.12,    0.0400
209,FeI,6200.31,2.61,-2.433000000,108.91,7.22,    0.0500
210,FeI,6226.73,3.88,-2.120000000,44.51,7.1,    0.0600
211,FeI,6229.23,2.84,-2.805000000,71.01,7.06,    0.1000
212,FeI,6232.64,3.65,-1.235000000,104.01,7.18,    0.0200
213,FeII,6238.39,3.89,-2.600000000,38.51,6.96,    0.0600
214,FeI,6240.65,2.22,-3.230000000,86.41,7.04,    0.1100
215,FeII,6247.56,3.89,-2.435000000,48.91,7.06,    0.0300
216,FeI,6270.22,2.86,-2.470000000,85.01,7.04,    0.1200
217,FeI,6271.28,3.33,-2.703000000,46.61,7.07,    0.0900
218,FeI,6297.79,2.22,-2.737000000,116.21,7.19,    0.0200
219,FeI,6311.5,2.83,-3.141000000,58.11,7.12,    0.0300
220,FeI,6315.81,4.08,-1.630000000,59.91,7.14,    0.0200
221,FeI,6322.68,2.59,-2.430000000,109.91,7.19,    0.0200
222,FeI,6338.88,4.8,-0.960000000,48.61,7.08,    0.0700
223,FeI,6344.15,2.43,-2.919000000,100.41,7.28,    0.1100
224,FeI,6353.84,0.92,-6.477000000,13.91,7.17,    0.0000
225,FeI,6364.36,4.8,-1.330000000,39.21,7.26,    0.1000
226,FeI,6380.74,4.19,-1.375000000,69.31,7.21,    0.0400
227,FeI,6408.02,3.69,-1.005000000,107.81,7.05,    0.1100
228,FeII,6416.92,3.89,-2.877000000,39.11,7.26,    0.2300
229,FeII,6432.68,2.89,-3.570000000,42.31,6.9,    0.1300
230,FeII,6456.38,3.9,-2.185000000,57.71,7.03,    0.0000
231,FeI,6475.62,2.56,-2.941000000,90.41,7.22,    0.0600
232,FeI,6481.87,2.28,-2.981000000,104.21,7.21,    0.0400
233,FeI,6496.47,4.8,-0.530000000,68.51,7.04,    0.1100
234,FeI,6498.94,0.96,-4.687000000,105.31,7.26,    0.0900
235,FeII,6516.08,2.89,-3.310000000,60.11,7.04,    0.0000
236,FeI,6518.37,2.83,-2.438000000,88.71,7.02,    0.1400
237,FeI,6533.93,4.56,-1.360000000,50.01,7.23,    0.0600
238,FeI,6569.21,4.73,-0.380000000,84.21,7.13,    0.0300
239,FeI,6574.23,0.99,-5.004000000,82.11,7.14,    0.0200
240,FeI,6575.02,2.59,-2.710000000,100.01,7.22,    0.0500
241,FeI,6581.21,1.48,-4.679000000,63.21,7.08,    0.0800
242,FeI,6597.56,4.8,-0.970000000,51.61,7.14,    0.0100
243,FeI,6608.02,2.28,-3.930000000,49.01,7.05,    0.1100
244,FeI,6609.11,2.56,-2.691000000,101.11,7.18,    0.0100
245,FeI,6625.02,1.01,-5.336000000,69.31,7.25,    0.0800
246,FeI,6627.54,4.55,-1.590000000,36.01,7.16,    0.0000
247,FeI,6633.41,4.84,-1.390000000,31.81,7.21,    0.0400
248,FeI,6633.75,4.56,-0.799000000,74.11,7.14,    0.0200
249,FeI,6648.08,1.01,-5.918000000,40.21,7.32,    0.1600
250,FeI,6663.44,2.42,-2.473000000,119.31,7.16,    0.0000
251,FeI,6667.71,4.58,-2.112000000,17.51,7.27,    0.1100
252,FeI,6699.14,4.59,-2.101000000,12.11,7.08,    0.0800
253,FeI,6703.57,2.76,-3.060000000,67.11,7.1,    0.0600
254,FeI,6713.74,4.8,-1.500000000,26.01,7.13,    0.0200
255,FeI,6750.15,2.42,-2.618000000,111.21,7.12,    0.0400
256,FeI,6752.71,4.64,-1.204000000,46.51,7.09,    0.0700
257,FeI,6786.86,4.19,-1.970000000,38.11,7.16,    0.0000
258,FeI,6793.26,4.08,-2.326000000,20.91,6.99,    0.1700
