,element,obs_wavelength,obs_ep,loggf,obs_ew,abund,abund_err
27,FeI,5002.79,3.4,-1.460000000,119.31,7.05,    0.0600
28,FeI,5012.7,4.28,-1.690000000,58.31,7.13,    0.1500
29,FeI,5023.19,4.28,-1.500000000,71.51,7.2,    0.2100
30,FeI,5029.62,3.42,-1.950000000,99.81,7.16,    0.1800
31,FeI,5030.78,3.24,-2.830000000,59.21,6.93,    0.0400
32,FeI,5031.91,4.37,-1.570000000,54.11,7.04,    0.0500
33,FeI,5036.92,3.02,-3.010000000,77.01,7.18,    0.1900
34,FeI,5048.44,3.96,-1.005000000,96.61,6.83,    0.1400
35,FeI,5054.64,3.64,-1.921000000,81.11,6.99,    0.0100
36,FeI,5058.5,3.64,-2.830000000,26.81,6.84,    0.1400
37,FeI,5088.15,4.15,-1.680000000,55.61,6.9,    0.0800
38,FeI,5090.77,4.26,-0.440000000,112.41,6.97,    0.0000
39,FeI,5109.65,4.3,-0.980000000,92.71,7.14,    0.1600
40,FeI,5115.78,3.57,-2.640000000,45.31,6.92,    0.0600
41,FeI,5143.72,2.2,-3.690000000,101.41,7.26,    0.2800
42,FeI,5187.91,4.14,-1.371000000,81.71,7.1,    0.1100
43,FeII,5234.62,3.22,-2.180000000,81.11,6.74,    0.0700
44,FeI,5236.2,4.19,-1.497000000,55.51,6.75,    0.2200
45,FeI,5242.49,3.63,-0.967000000,119.01,6.86,    0.1100
46,FeI,5243.78,4.26,-1.050000000,89.41,7.07,    0.0800
47,FeI,5253.02,2.28,-3.840000000,69.41,6.84,    0.1400
48,FeI,5253.46,3.28,-1.579000000,114.41,6.84,    0.1300
49,FeII,5264.8,3.23,-3.130000000,34.41,6.59,    0.2200
50,FeI,5267.27,4.37,-1.596000000,49.71,6.97,    0.0000
51,FeII,5284.1,2.89,-3.195000000,63.81,6.94,    0.1300
52,FeI,5285.13,4.43,-1.660000000,47.01,7.06,    0.0800
53,FeI,5288.52,3.7,-1.493000000,98.61,6.99,    0.0000
54,FeI,5293.96,4.14,-1.770000000,58.51,7.02,    0.0400
55,FeI,5294.55,3.64,-2.760000000,41.31,7.04,    0.0600
56,FeI,5295.31,4.42,-1.590000000,48.21,6.99,    0.0100
57,FeI,5298.78,3.64,-2.016000000,87.31,7.18,    0.2000
58,FeI,5315.07,4.37,-1.650000000,55.71,7.13,    0.1500
59,FeI,5320.04,3.64,-2.440000000,51.31,6.9,    0.0700
60,FeI,5321.11,4.43,-1.089000000,65.11,6.83,    0.1500
61,FeII,5325.55,3.22,-3.160000000,39.31,6.74,    0.0700
62,FeI,5326.14,3.57,-2.071000000,79.01,6.98,    0.0000
63,FeI,5329.99,4.08,-1.196000000,95.01,7.12,    0.1300
64,FeI,5373.71,4.47,-0.710000000,90.81,7.02,    0.0400
65,FeI,5376.83,4.29,-2.210000000,30.21,7.1,    0.1200
66,FeI,5379.57,3.7,-1.514000000,96.71,6.95,    0.0300
67,FeI,5386.33,4.15,-1.670000000,56.81,6.89,    0.0800
68,FeI,5389.48,4.42,-0.410000000,104.81,6.93,    0.0400
69,FeI,5395.22,4.45,-2.070000000,35.41,7.26,    0.2800
70,FeI,5398.28,4.45,-0.630000000,84.41,6.77,    0.2000
71,FeI,5403.82,4.08,-1.034000000,95.31,6.95,    0.0200
72,FeI,5406.78,4.37,-1.620000000,55.61,7.1,    0.1100
73,FeI,5409.13,4.37,-1.200000000,79.11,7.13,    0.1500
74,FeI,5412.78,4.43,-1.716000000,39.01,6.96,    0.0100
75,FeII,5414.07,3.22,-3.580000000,19.21,6.59,    0.2200
76,FeI,5417.03,4.42,-1.580000000,49.91,7.0,    0.0200
77,FeII,5425.25,3.2,-3.220000000,38.81,6.77,    0.0400
78,FeI,5432.95,4.45,-0.940000000,93.01,7.25,    0.2600
79,FeI,5436.3,4.39,-1.440000000,62.21,7.06,    0.0800
80,FeI,5441.34,4.31,-1.630000000,50.71,6.94,    0.0300
81,FeI,5461.55,4.45,-1.800000000,49.81,7.27,    0.2800
82,FeI,5464.28,4.14,-1.402000000,69.21,6.84,    0.1300
83,FeI,5466.4,4.37,-0.630000000,101.11,7.01,    0.0200
84,FeI,5466.99,3.57,-2.233000000,68.71,6.92,    0.0600
85,FeI,5470.09,4.45,-1.710000000,44.61,7.08,    0.0900
86,FeI,5473.16,4.19,-2.040000000,42.71,7.04,    0.0600
87,FeI,5473.9,4.15,-0.720000000,102.61,6.86,    0.1200
88,FeI,5476.29,4.14,-0.913000000,104.41,7.11,    0.1300
89,FeI,5483.1,4.15,-1.392000000,73.61,6.92,    0.0500
90,FeI,5491.83,4.19,-2.188000000,25.21,6.83,    0.1500
91,FeI,5493.5,4.1,-1.480000000,73.11,6.94,    0.0400
92,FeI,5494.46,4.08,-1.990000000,57.81,7.12,    0.1400
93,FeI,5522.45,4.21,-1.450000000,63.81,6.86,    0.1100
94,FeII,5525.12,3.27,-3.970000000,16.71,6.95,    0.1300
95,FeI,5525.54,4.23,-1.084000000,80.11,6.85,    0.1300
96,FeI,5528.9,4.47,-1.920000000,38.81,7.21,    0.2300
97,FeI,5536.58,2.83,-3.710000000,40.01,6.9,    0.0700
98,FeI,5538.52,4.22,-1.540000000,64.81,6.99,    0.0000
99,FeI,5539.28,3.64,-2.560000000,46.71,6.93,    0.0500
100,FeI,5539.82,4.29,-2.430000000,14.91,6.92,    0.0600
101,FeI,5543.94,4.22,-1.040000000,84.81,6.88,    0.0900
102,FeI,5546.51,4.37,-1.210000000,77.31,7.1,    0.1100
103,FeI,5549.95,3.7,-2.810000000,33.41,7.0,    0.0100
104,FeI,5552.69,4.96,-1.890000000,11.51,7.07,    0.0900
105,FeI,5554.89,4.55,-0.270000000,112.51,7.09,    0.1100
106,FeI,5560.21,4.43,-1.090000000,69.81,6.91,    0.0600
107,FeI,5568.81,3.64,-2.850000000,32.61,6.94,    0.0300
108,FeI,5573.1,4.19,-1.295000000,79.91,7.0,    0.0200
109,FeI,5584.76,3.57,-2.220000000,79.11,7.1,    0.1100
110,FeI,5587.57,4.14,-1.750000000,59.91,7.01,    0.0300
111,FeI,5618.63,4.21,-1.255000000,70.81,6.8,    0.1800
112,FeI,5619.6,4.39,-1.600000000,59.11,7.15,    0.1700
113,FeI,5624.02,4.39,-1.380000000,75.31,7.24,    0.2600
114,FeI,5633.95,4.99,-0.230000000,80.11,6.98,    0.0000
115,FeI,5635.82,4.26,-1.790000000,62.01,7.22,    0.2400
116,FeI,5636.7,3.64,-2.510000000,46.61,6.87,    0.1100
117,FeI,5638.26,4.22,-0.720000000,103.21,6.93,    0.0400
118,FeI,5641.43,4.26,-1.080000000,96.41,7.2,    0.2200
119,FeI,5649.99,5.1,-0.820000000,43.91,7.0,    0.0200
120,FeI,5650.7,5.09,-0.860000000,41.71,6.98,    0.0000
121,FeI,5651.47,4.47,-1.900000000,36.91,7.15,    0.1600
122,FeI,5652.32,4.26,-1.850000000,46.81,7.01,    0.0300
123,FeI,5653.86,4.39,-1.540000000,57.91,7.07,    0.0900
124,FeI,5655.18,5.06,-0.600000000,57.81,6.99,    0.0000
125,FeI,5655.49,4.26,-0.980000000,79.31,6.76,    0.2100
126,FeI,5661.34,4.28,-1.756000000,45.51,6.92,    0.0500
127,FeI,5662.52,4.18,-0.447000000,115.51,6.86,    0.1200
128,FeI,5679.02,4.65,-0.820000000,77.41,7.06,    0.0800
129,FeI,5680.24,4.19,-2.480000000,30.21,7.23,    0.2400
130,FeI,5686.53,4.55,-0.445000000,92.61,6.88,    0.0900
131,FeI,5691.5,4.3,-1.450000000,65.91,7.02,    0.0300
132,FeI,5696.09,4.55,-1.720000000,27.71,6.87,    0.1000
133,FeI,5698.02,3.64,-2.580000000,41.11,6.84,    0.1400
134,FeI,5705.46,4.3,-1.355000000,56.41,6.74,    0.2300
135,FeI,5712.13,3.42,-1.994000000,96.41,6.98,    0.0000
136,FeI,5717.83,4.28,-0.990000000,86.51,6.93,    0.0400
137,FeI,5731.76,4.26,-1.200000000,85.31,7.08,    0.1000
138,FeI,5732.3,4.99,-1.460000000,28.41,7.18,    0.2000
139,FeI,5741.85,4.26,-1.672000000,55.51,6.98,    0.0000
140,FeI,5742.96,4.18,-2.410000000,28.41,7.1,    0.1200
141,FeI,5754.4,3.64,-2.600000000,43.11,6.89,    0.0800
142,FeI,5760.34,3.64,-2.390000000,55.21,6.9,    0.0800
143,FeI,5837.7,4.29,-2.240000000,18.41,6.83,    0.1500
144,FeI,5838.37,3.94,-2.240000000,49.41,7.03,    0.0500
145,FeI,5849.68,3.7,-2.890000000,24.21,6.87,    0.1100
146,FeI,5853.15,1.48,-5.180000000,60.51,6.88,    0.0900
147,FeI,5855.08,4.61,-1.478000000,34.21,6.84,    0.1400
148,FeI,5858.78,4.22,-2.160000000,29.01,6.92,    0.0600
149,FeI,5879.49,4.61,-2.040000000,23.11,7.15,    0.1600
150,FeI,5883.82,3.96,-1.260000000,91.51,6.85,    0.1300
151,FeI,5902.47,4.59,-1.710000000,21.91,6.77,    0.2000
152,FeI,5905.67,4.65,-0.690000000,73.91,6.86,    0.1200
153,FeI,5909.97,3.21,-2.587000000,88.11,7.11,    0.1300
154,FeI,5916.25,2.45,-2.994000000,115.41,7.04,    0.0600
155,FeI,5927.79,4.65,-0.990000000,55.81,6.81,    0.1600
156,FeI,5929.68,4.55,-1.310000000,54.21,6.97,    0.0100
157,FeI,5930.18,4.65,-0.230000000,96.21,6.82,    0.1500
158,FeI,5934.65,3.93,-1.070000000,105.11,6.88,    0.1000
159,FeI,5940.99,4.18,-2.050000000,46.91,7.1,    0.1100
160,FeI,5952.72,3.98,-1.340000000,91.21,6.95,    0.0300
161,FeII,5991.37,3.15,-3.647000000,32.91,7.02,    0.2000
162,FeI,6003.01,3.88,-1.100000000,108.71,6.91,    0.0600
163,FeI,6008.56,3.88,-0.980000000,118.01,7.02,    0.0400
164,FeI,6012.21,2.22,-4.038000000,82.21,7.1,    0.1200
165,FeI,6024.06,4.55,-0.120000000,118.71,7.02,    0.0300
166,FeI,6027.05,4.08,-1.089000000,92.31,6.86,    0.1200
167,FeI,6056.0,4.73,-0.320000000,81.91,6.73,    0.2400
168,FeI,6079.01,4.65,-1.020000000,63.71,6.98,    0.0000
169,FeI,6082.71,2.22,-3.576000000,100.61,6.98,    0.0000
170,FeII,6084.1,3.2,-3.881000000,18.71,6.89,    0.0700
171,FeI,6093.64,4.61,-1.400000000,45.81,6.98,    0.0000
172,FeI,6094.37,4.65,-1.840000000,29.31,7.15,    0.1600
173,FeI,6096.66,3.98,-1.830000000,61.31,6.87,    0.1000
174,FeII,6113.32,3.22,-4.230000000,11.51,6.97,    0.1500
175,FeI,6120.25,0.92,-5.970000000,70.81,7.02,    0.0400
176,FeI,6127.91,4.14,-1.399000000,76.21,6.93,    0.0400
177,FeII,6149.25,3.89,-2.841000000,25.41,6.89,    0.0700
178,FeI,6151.62,2.18,-3.295000000,116.71,6.94,    0.0400
179,FeI,6157.73,4.08,-1.160000000,97.11,7.02,    0.0400
180,FeI,6165.36,4.14,-1.473000000,67.01,6.83,    0.1400
181,FeI,6180.2,2.73,-2.591000000,108.01,6.82,    0.1500
182,FeI,6187.99,3.94,-1.620000000,76.81,6.88,    0.0900
183,FeI,6226.73,3.88,-2.120000000,58.41,6.97,    0.0000
184,FeI,6229.23,2.84,-2.805000000,88.11,6.8,    0.1700
185,FeI,6232.64,3.65,-1.235000000,109.81,6.76,    0.2100
186,FeI,6240.65,2.22,-3.230000000,112.81,6.84,    0.1300
187,FeI,6270.22,2.86,-2.470000000,105.51,6.82,    0.1600
188,FeI,6271.28,3.33,-2.703000000,62.21,6.89,    0.0800
189,FeI,6311.5,2.83,-3.141000000,79.81,6.96,    0.0100
190,FeI,6315.81,4.08,-1.630000000,66.81,6.89,    0.0900
191,FeI,6338.88,4.8,-0.960000000,48.71,6.82,    0.1500
192,FeI,6353.84,0.92,-6.477000000,38.51,7.01,    0.0300
193,FeI,6364.36,4.8,-1.330000000,47.11,7.16,    0.1800
194,FeII,6369.46,2.89,-4.110000000,16.11,6.67,    0.1400
195,FeI,6380.74,4.19,-1.375000000,76.41,6.95,    0.0200
196,FeI,6408.02,3.69,-1.005000000,119.01,6.73,    0.2400
197,FeII,6432.68,2.89,-3.570000000,35.31,6.7,    0.1100
198,FeII,6456.38,3.9,-2.185000000,43.61,6.77,    0.0400
199,FeI,6475.62,2.56,-2.941000000,116.11,7.05,    0.0600
200,FeI,6495.74,4.84,-0.840000000,58.51,6.93,    0.0500
201,FeI,6496.47,4.8,-0.530000000,69.41,6.77,    0.2100
202,FeII,6516.08,2.89,-3.310000000,49.81,6.78,    0.0300
203,FeI,6518.37,2.83,-2.438000000,108.31,6.77,    0.2100
204,FeI,6533.93,4.56,-1.360000000,53.71,7.0,    0.0200
205,FeI,6569.21,4.73,-0.380000000,90.41,6.92,    0.0500
206,FeI,6581.21,1.48,-4.679000000,96.31,6.9,    0.0700
207,FeI,6597.56,4.8,-0.970000000,55.41,6.95,    0.0300
208,FeI,6608.02,2.28,-3.930000000,78.81,6.95,    0.0200
209,FeI,6627.54,4.55,-1.590000000,42.01,7.0,    0.0200
210,FeI,6633.41,4.84,-1.390000000,40.41,7.14,    0.1500
211,FeI,6633.75,4.56,-0.799000000,77.71,6.87,    0.1100
212,FeI,6634.11,4.8,-1.330000000,46.11,7.14,    0.1500
213,FeI,6648.08,1.01,-5.918000000,73.01,7.09,    0.1000
214,FeI,6663.23,4.56,-1.200000000,49.01,6.75,    0.2300
215,FeI,6667.71,4.58,-2.112000000,26.11,7.24,    0.2600
216,FeI,6699.14,4.59,-2.101000000,17.81,7.02,    0.0400
217,FeI,6703.57,2.76,-3.060000000,85.71,6.85,    0.1200
218,FeI,6713.74,4.8,-1.500000000,29.31,6.97,    0.0000
219,FeI,6725.36,4.1,-2.100000000,35.91,6.82,    0.1600
220,FeI,6786.86,4.19,-1.970000000,43.41,6.94,    0.0400
221,FeI,6793.26,4.08,-2.326000000,32.11,6.93,    0.0400
222,FeI,6804.0,4.65,-1.496000000,36.71,6.93,    0.0400
223,FeI,6804.27,4.58,-1.813000000,29.81,7.02,    0.0400
224,FeI,6810.26,4.61,-0.986000000,71.01,6.99,    0.0000
