,element,obs_wavelength,obs_ep,loggf,obs_ew,abund,abund_err
42,FeI,5030.78,3.24,-2.830000000,46.91,7.15,    0.0400
43,FeI,5031.91,4.37,-1.570000000,44.81,7.17,    0.0300
44,FeI,5036.92,3.02,-3.010000000,56.81,7.28,    0.0700
45,FeI,5044.21,2.85,-2.038000000,112.21,7.3,    0.0900
46,FeI,5048.44,3.96,-1.005000000,92.11,7.16,    0.0400
47,FeI,5054.64,3.64,-1.921000000,64.91,7.1,    0.1000
48,FeI,5058.5,3.64,-2.830000000,25.41,7.17,    0.0200
49,FeI,5067.15,4.22,-0.970000000,88.91,7.33,    0.1300
50,FeI,5074.75,4.22,-0.230000000,116.91,7.12,    0.0700
51,FeI,5088.15,4.15,-1.680000000,52.51,7.18,    0.0100
52,FeI,5090.77,4.26,-0.440000000,101.61,7.09,    0.1000
53,FeII,5100.66,2.81,-4.197000000,25.91,7.16,    0.1300
54,FeI,5109.65,4.3,-0.980000000,81.01,7.25,    0.0500
55,FeI,5115.78,3.57,-2.640000000,45.91,7.34,    0.1300
56,FeII,5132.66,2.81,-4.094000000,20.41,6.9,    0.1300
57,FeI,5143.72,2.2,-3.690000000,69.71,7.22,    0.0200
58,FeI,5145.09,2.2,-2.876000000,104.21,7.23,    0.0200
59,FeI,5187.91,4.14,-1.371000000,73.71,7.35,    0.1400
60,FeI,5217.92,3.64,-1.719000000,70.41,7.01,    0.1900
61,FeI,5228.38,4.22,-1.190000000,80.71,7.36,    0.1600
62,FeII,5234.62,3.22,-2.180000000,79.01,6.94,    0.0900
63,FeI,5236.2,4.19,-1.497000000,50.61,7.0,    0.1900
64,FeI,5242.49,3.63,-0.967000000,104.11,7.04,    0.1500
65,FeI,5243.78,4.26,-1.050000000,78.61,7.22,    0.0100
66,FeI,5253.02,2.28,-3.840000000,50.51,7.06,    0.1300
67,FeI,5253.46,3.28,-1.579000000,98.91,7.02,    0.1800
68,FeII,5256.93,2.89,-4.182000000,20.11,7.07,    0.0300
69,FeII,5264.8,3.23,-3.130000000,38.91,6.91,    0.1100
70,FeI,5267.27,4.37,-1.596000000,44.31,7.18,    0.0200
71,FeII,5284.1,2.89,-3.195000000,60.01,7.11,    0.0800
72,FeI,5285.13,4.43,-1.660000000,40.71,7.24,    0.0400
73,FeI,5288.52,3.7,-1.493000000,81.11,7.09,    0.1100
74,FeI,5293.96,4.14,-1.770000000,50.01,7.21,    0.0100
75,FeI,5294.55,3.64,-2.760000000,34.31,7.29,    0.0800
76,FeI,5295.31,4.42,-1.590000000,43.01,7.19,    0.0000
77,FeI,5298.78,3.64,-2.016000000,74.41,7.38,    0.1800
78,FeI,5315.07,4.37,-1.650000000,51.11,7.36,    0.1600
79,FeI,5320.04,3.64,-2.440000000,38.91,7.06,    0.1300
80,FeI,5322.04,2.28,-2.802000000,100.31,7.12,    0.0800
81,FeII,5325.55,3.22,-3.160000000,38.71,6.93,    0.1000
82,FeI,5326.14,3.57,-2.071000000,66.91,7.19,    0.0000
83,FeI,5329.99,4.08,-1.196000000,80.71,7.25,    0.0400
84,FeI,5373.71,4.47,-0.710000000,78.51,7.1,    0.1000
85,FeI,5376.83,4.29,-2.210000000,28.11,7.36,    0.1600
86,FeI,5379.57,3.7,-1.514000000,82.71,7.13,    0.0600
87,FeI,5386.33,4.15,-1.670000000,50.21,7.11,    0.0900
88,FeI,5389.48,4.42,-0.410000000,93.11,7.03,    0.1600
89,FeI,5398.28,4.45,-0.630000000,84.21,7.11,    0.0800
90,FeI,5403.82,4.08,-1.034000000,91.01,7.33,    0.1300
91,FeI,5406.78,4.37,-1.620000000,51.21,7.33,    0.1300
92,FeI,5409.13,4.37,-1.200000000,72.11,7.34,    0.1400
93,FeI,5412.78,4.43,-1.716000000,31.21,7.09,    0.1000
94,FeI,5417.03,4.42,-1.580000000,44.71,7.21,    0.0100
95,FeII,5425.25,3.2,-3.220000000,35.81,6.9,    0.1300
96,FeI,5432.95,4.45,-0.940000000,79.61,7.31,    0.1100
97,FeI,5436.3,4.39,-1.440000000,54.91,7.25,    0.0400
98,FeI,5441.34,4.31,-1.630000000,49.31,7.24,    0.0300
99,FeI,5445.04,4.39,-0.020000000,117.51,7.05,    0.1400
100,FeI,5461.55,4.45,-1.800000000,40.21,7.38,    0.1700
101,FeI,5466.4,4.37,-0.630000000,91.81,7.18,    0.0100
102,FeI,5466.99,3.57,-2.233000000,57.61,7.14,    0.0500
103,FeI,5470.09,4.45,-1.710000000,40.61,7.3,    0.0900
104,FeI,5473.16,4.19,-2.040000000,34.31,7.2,    0.0000
105,FeI,5473.9,4.15,-0.720000000,94.01,7.08,    0.1200
106,FeI,5483.1,4.15,-1.392000000,64.61,7.12,    0.0700
107,FeI,5487.14,4.42,-1.430000000,58.21,7.33,    0.1300
108,FeI,5491.83,4.19,-2.188000000,25.61,7.15,    0.0500
109,FeI,5493.5,4.1,-1.480000000,62.51,7.11,    0.0900
110,FeI,5494.46,4.08,-1.990000000,48.41,7.31,    0.1000
111,FeI,5522.45,4.21,-1.450000000,56.41,7.08,    0.1200
112,FeII,5525.12,3.27,-3.970000000,10.41,6.88,    0.1400
113,FeI,5525.54,4.23,-1.084000000,70.91,7.04,    0.1600
114,FeII,5534.84,3.24,-2.865000000,57.01,7.12,    0.0800
115,FeI,5536.58,2.83,-3.710000000,23.81,7.03,    0.1600
116,FeI,5538.52,4.22,-1.540000000,58.21,7.22,    0.0200
117,FeI,5539.28,3.64,-2.560000000,38.91,7.17,    0.0200
118,FeI,5539.82,4.29,-2.430000000,18.01,7.31,    0.1000
119,FeI,5543.94,4.22,-1.040000000,77.71,7.12,    0.0700
120,FeI,5546.51,4.37,-1.210000000,70.61,7.32,    0.1100
121,FeI,5549.95,3.7,-2.810000000,25.11,7.18,    0.0100
122,FeI,5552.69,4.96,-1.890000000,11.11,7.27,    0.0600
123,FeI,5554.89,4.55,-0.270000000,108.21,7.29,    0.0900
124,FeI,5560.21,4.43,-1.090000000,63.11,7.11,    0.0800
125,FeI,5573.1,4.19,-1.295000000,79.51,7.41,    0.2100
126,FeI,5584.76,3.57,-2.220000000,67.51,7.33,    0.1200
127,FeI,5587.57,4.14,-1.750000000,56.11,7.3,    0.1000
128,FeI,5600.22,4.26,-1.420000000,57.31,7.13,    0.0600
129,FeI,5618.63,4.21,-1.255000000,67.21,7.1,    0.1000
130,FeI,5619.6,4.39,-1.600000000,55.11,7.4,    0.2000
131,FeI,5633.95,4.99,-0.230000000,74.61,7.16,    0.0300
132,FeI,5635.82,4.26,-1.790000000,51.71,7.37,    0.1600
133,FeI,5636.7,3.64,-2.510000000,40.71,7.15,    0.0500
134,FeI,5638.26,4.22,-0.720000000,93.21,7.12,    0.0800
135,FeI,5641.43,4.26,-1.080000000,87.91,7.41,    0.2100
136,FeI,5649.99,5.1,-0.820000000,43.81,7.23,    0.0300
137,FeI,5650.7,5.09,-0.860000000,46.61,7.32,    0.1100
138,FeI,5651.47,4.47,-1.900000000,29.91,7.28,    0.0800
139,FeI,5652.32,4.26,-1.850000000,41.91,7.24,    0.0300
140,FeI,5653.86,4.39,-1.540000000,53.71,7.31,    0.1100
141,FeI,5655.18,5.06,-0.600000000,58.91,7.23,    0.0200
142,FeI,5655.49,4.26,-0.980000000,79.31,7.17,    0.0300
143,FeI,5661.34,4.28,-1.756000000,39.91,7.13,    0.0600
144,FeI,5662.52,4.18,-0.447000000,105.71,7.04,    0.1600
145,FeI,5679.02,4.65,-0.820000000,69.81,7.22,    0.0100
146,FeI,5680.24,4.19,-2.480000000,24.61,7.41,    0.2000
147,FeI,5686.53,4.55,-0.445000000,85.21,7.1,    0.0900
148,FeI,5691.5,4.3,-1.450000000,59.61,7.24,    0.0400
149,FeI,5696.09,4.55,-1.720000000,23.31,7.03,    0.1600
150,FeI,5698.02,3.64,-2.580000000,32.31,7.04,    0.1500
151,FeI,5705.46,4.3,-1.355000000,57.21,7.1,    0.1000
152,FeI,5712.13,3.42,-1.994000000,80.71,7.15,    0.0500
153,FeI,5717.83,4.28,-0.990000000,79.41,7.17,    0.0300
154,FeI,5731.76,4.26,-1.200000000,78.11,7.32,    0.1100
155,FeI,5732.3,4.99,-1.460000000,23.41,7.28,    0.0800
156,FeI,5741.85,4.26,-1.672000000,49.61,7.2,    0.0000
157,FeI,5742.96,4.18,-2.410000000,22.81,7.28,    0.0800
158,FeI,5754.4,3.64,-2.600000000,35.11,7.12,    0.0700
159,FeI,5760.34,3.64,-2.390000000,44.71,7.1,    0.0900
160,FeI,5837.7,4.29,-2.240000000,18.41,7.12,    0.0800
161,FeI,5838.37,3.94,-2.240000000,37.51,7.16,    0.0400
162,FeI,5849.68,3.7,-2.890000000,21.31,7.15,    0.0400
163,FeI,5853.15,1.48,-5.180000000,43.61,7.25,    0.0500
164,FeI,5855.08,4.61,-1.478000000,35.21,7.13,    0.0700
165,FeI,5856.09,4.29,-1.327000000,54.21,7.0,    0.1900
166,FeI,5858.78,4.22,-2.160000000,26.11,7.16,    0.0400
167,FeI,5873.21,4.26,-2.040000000,38.01,7.34,    0.1300
168,FeI,5879.49,4.61,-2.040000000,19.41,7.31,    0.1000
169,FeI,5880.03,4.56,-1.840000000,22.81,7.14,    0.0500
170,FeI,5881.28,4.61,-1.740000000,28.51,7.24,    0.0300
171,FeI,5883.82,3.96,-1.260000000,81.51,7.06,    0.1400
172,FeI,5898.22,4.73,-1.730000000,19.01,7.13,    0.0600
173,FeI,5902.47,4.59,-1.710000000,23.31,7.07,    0.1300
174,FeI,5905.67,4.65,-0.690000000,70.21,7.09,    0.1000
175,FeI,5909.97,3.21,-2.587000000,68.31,7.23,    0.0200
176,FeI,5916.25,2.45,-2.994000000,96.31,7.32,    0.1100
177,FeI,5927.79,4.65,-0.990000000,54.11,7.07,    0.1300
178,FeI,5929.68,4.55,-1.310000000,54.01,7.27,    0.0600
179,FeI,5930.18,4.65,-0.230000000,94.71,7.1,    0.0900
180,FeI,5934.65,3.93,-1.070000000,94.31,7.08,    0.1200
181,FeI,5940.99,4.18,-2.050000000,35.31,7.2,    0.0000
182,FeI,5952.72,3.98,-1.340000000,81.61,7.16,    0.0300
183,FeI,5956.69,0.86,-4.599000000,113.91,7.29,    0.0900
184,FeII,5991.37,3.15,-3.647000000,29.81,7.13,    0.1000
185,FeI,6003.01,3.88,-1.100000000,97.61,7.11,    0.0800
186,FeI,6008.56,3.88,-0.980000000,106.41,7.25,    0.0500
187,FeI,6012.21,2.22,-4.038000000,63.61,7.38,    0.1700
188,FeI,6024.06,4.55,-0.120000000,111.51,7.18,    0.0100
189,FeI,6027.05,4.08,-1.089000000,83.31,7.11,    0.0900
190,FeI,6056.0,4.73,-0.320000000,80.81,7.01,    0.1900
191,FeI,6079.01,4.65,-1.020000000,58.11,7.17,    0.0200
192,FeI,6082.71,2.22,-3.576000000,78.21,7.2,    0.0000
193,FeII,6084.1,3.2,-3.881000000,18.91,7.09,    0.0600
194,FeI,6093.64,4.61,-1.400000000,42.01,7.18,    0.0100
195,FeI,6094.37,4.65,-1.840000000,29.21,7.4,    0.2000
196,FeI,6096.66,3.98,-1.830000000,56.41,7.15,    0.0500
197,FeII,6113.32,3.22,-4.230000000,11.11,7.15,    0.1100
198,FeI,6120.25,0.92,-5.970000000,39.81,7.25,    0.0400
199,FeI,6127.91,4.14,-1.399000000,68.41,7.18,    0.0200
200,FeI,6136.99,2.2,-2.950000000,110.81,7.24,    0.0300
201,FeII,6149.25,3.89,-2.841000000,27.91,7.09,    0.0600
202,FeI,6151.62,2.18,-3.295000000,90.71,7.12,    0.0800
203,FeI,6157.73,4.08,-1.160000000,83.41,7.18,    0.0100
204,FeI,6165.36,4.14,-1.473000000,62.51,7.12,    0.0700
205,FeI,6173.33,2.22,-2.880000000,108.81,7.15,    0.0500
206,FeI,6180.2,2.73,-2.591000000,91.61,7.12,    0.0700
207,FeI,6187.99,3.94,-1.620000000,68.01,7.11,    0.0800
208,FeI,6200.31,2.61,-2.433000000,109.11,7.17,    0.0200
209,FeI,6226.73,3.88,-2.120000000,48.71,7.17,    0.0300
210,FeI,6229.23,2.84,-2.805000000,72.51,7.07,    0.1300
211,FeI,6232.64,3.65,-1.235000000,105.11,7.17,    0.0200
212,FeI,6240.65,2.22,-3.230000000,88.11,7.04,    0.1500
213,FeII,6247.56,3.89,-2.435000000,36.91,6.94,    0.0800
214,FeI,6271.28,3.33,-2.703000000,49.01,7.09,    0.1000
215,FeI,6297.79,2.22,-2.737000000,115.71,7.13,    0.0700
216,FeI,6311.5,2.83,-3.141000000,61.31,7.16,    0.0300
217,FeI,6315.81,4.08,-1.630000000,59.31,7.12,    0.0700
218,FeI,6322.68,2.59,-2.430000000,112.11,7.18,    0.0100
219,FeI,6338.88,4.8,-0.960000000,52.61,7.16,    0.0400
220,FeI,6344.15,2.43,-2.919000000,106.41,7.36,    0.1600
221,FeI,6353.84,0.92,-6.477000000,16.31,7.21,    0.0000
222,FeI,6355.03,2.84,-2.340000000,109.71,7.36,    0.1600
223,FeI,6364.36,4.8,-1.330000000,43.91,7.36,    0.1500
224,FeII,6369.46,2.89,-4.110000000,15.81,6.87,    0.1500
225,FeI,6380.74,4.19,-1.375000000,70.41,7.22,    0.0200
226,FeI,6408.02,3.69,-1.005000000,110.71,7.06,    0.1300
227,FeII,6416.92,3.89,-2.877000000,33.81,7.3,    0.2700
228,FeII,6432.68,2.89,-3.570000000,35.41,6.91,    0.1100
229,FeII,6456.38,3.9,-2.185000000,47.21,6.97,    0.0500
230,FeI,6469.19,4.84,-0.730000000,76.91,7.44,    0.2400
231,FeI,6475.62,2.56,-2.941000000,101.61,7.42,    0.2200
232,FeI,6481.87,2.28,-2.981000000,102.81,7.14,    0.0600
233,FeI,6495.74,4.84,-0.840000000,49.21,7.01,    0.1900
234,FeI,6496.47,4.8,-0.530000000,72.11,7.1,    0.0900
235,FeI,6498.94,0.96,-4.687000000,107.21,7.24,    0.0400
236,FeII,6516.08,2.89,-3.310000000,45.71,6.89,    0.1300
237,FeI,6518.37,2.83,-2.438000000,89.61,7.01,    0.1900
238,FeI,6533.93,4.56,-1.360000000,50.51,7.23,    0.0300
239,FeI,6569.21,4.73,-0.380000000,87.91,7.18,    0.0100
240,FeI,6574.23,0.99,-5.004000000,87.01,7.18,    0.0100
241,FeI,6575.02,2.59,-2.710000000,102.41,7.23,    0.0200
242,FeI,6581.21,1.48,-4.679000000,72.11,7.2,    0.0000
243,FeI,6597.56,4.8,-0.970000000,53.21,7.17,    0.0200
244,FeI,6608.02,2.28,-3.930000000,54.61,7.12,    0.0700
245,FeI,6609.11,2.56,-2.691000000,103.31,7.19,    0.0100
246,FeI,6627.54,4.55,-1.590000000,39.81,7.24,    0.0400
247,FeI,6633.41,4.84,-1.390000000,38.51,7.35,    0.1400
248,FeI,6633.75,4.56,-0.799000000,74.31,7.13,    0.0700
249,FeI,6634.11,4.8,-1.330000000,45.51,7.38,    0.1800
250,FeI,6648.08,1.01,-5.918000000,46.71,7.39,    0.1900
251,FeI,6663.23,4.56,-1.200000000,47.21,7.01,    0.1900
252,FeI,6699.14,4.59,-2.101000000,14.21,7.16,    0.0400
253,FeI,6703.57,2.76,-3.060000000,70.31,7.13,    0.0600
254,FeI,6713.74,4.8,-1.500000000,28.81,7.2,    0.0000
255,FeI,6725.36,4.1,-2.100000000,31.31,7.04,    0.1500
256,FeI,6739.52,1.56,-4.794000000,52.41,7.04,    0.1500
257,FeI,6750.15,2.42,-2.618000000,109.41,7.04,    0.1500
258,FeI,6752.71,4.64,-1.204000000,50.61,7.17,    0.0300
259,FeI,6786.86,4.19,-1.970000000,41.81,7.22,    0.0200
260,FeI,6793.26,4.08,-2.326000000,25.21,7.1,    0.1000
261,FeI,6804.0,4.65,-1.496000000,34.11,7.14,    0.0500
262,FeI,6804.27,4.58,-1.813000000,24.91,7.17,    0.0200
263,FeI,6810.26,4.61,-0.986000000,58.81,7.06,    0.1300
