,element,obs_wavelength,obs_ep,loggf,obs_ew,abund,abund_err
78,FeI,5315.07,4.37,-1.650000000,49.41,7.34,    0.1100
79,FeI,5320.04,3.64,-2.440000000,41.41,7.13,    0.1000
80,FeI,5322.04,2.28,-2.802000000,101.31,7.17,    0.0600
81,FeII,5325.55,3.22,-3.160000000,39.71,6.96,    0.1000
82,FeI,5326.14,3.57,-2.071000000,69.91,7.28,    0.0400
83,FeI,5329.99,4.08,-1.196000000,79.01,7.22,    0.0000
84,FeI,5373.71,4.47,-0.710000000,80.31,7.15,    0.0800
85,FeI,5376.83,4.29,-2.210000000,32.01,7.46,    0.2200
86,FeI,5379.57,3.7,-1.514000000,85.91,7.23,    0.0000
87,FeI,5386.33,4.15,-1.670000000,47.61,7.07,    0.1600
88,FeI,5389.48,4.42,-0.410000000,93.21,7.05,    0.1800
89,FeI,5398.28,4.45,-0.630000000,84.71,7.14,    0.0900
90,FeI,5403.82,4.08,-1.034000000,86.51,7.24,    0.0000
91,FeI,5406.78,4.37,-1.620000000,50.31,7.33,    0.0900
92,FeI,5412.78,4.43,-1.716000000,33.41,7.15,    0.0700
93,FeI,5417.03,4.42,-1.580000000,46.01,7.25,    0.0200
94,FeII,5425.25,3.2,-3.220000000,39.71,7.0,    0.0600
95,FeI,5432.95,4.45,-0.940000000,82.81,7.4,    0.1600
96,FeI,5436.3,4.39,-1.440000000,58.51,7.33,    0.1000
97,FeI,5441.34,4.31,-1.630000000,49.21,7.25,    0.0100
98,FeI,5445.04,4.39,-0.020000000,117.01,7.06,    0.1700
99,FeI,5461.55,4.45,-1.800000000,40.11,7.39,    0.1500
100,FeI,5466.4,4.37,-0.630000000,92.11,7.2,    0.0200
101,FeI,5466.99,3.57,-2.233000000,60.61,7.22,    0.0000
102,FeI,5470.09,4.45,-1.710000000,43.71,7.37,    0.1300
103,FeI,5473.16,4.19,-2.040000000,31.01,7.14,    0.0900
104,FeI,5473.9,4.15,-0.720000000,97.11,7.16,    0.0700
105,FeI,5483.1,4.15,-1.392000000,62.31,7.09,    0.1400
106,FeI,5487.14,4.42,-1.430000000,55.41,7.29,    0.0500
107,FeI,5491.83,4.19,-2.188000000,24.61,7.14,    0.0900
108,FeI,5493.5,4.1,-1.480000000,61.51,7.1,    0.1200
109,FeI,5494.46,4.08,-1.990000000,49.11,7.34,    0.1000
110,FeI,5522.45,4.21,-1.450000000,62.01,7.21,    0.0200
111,FeI,5525.54,4.23,-1.084000000,73.71,7.11,    0.1200
112,FeII,5534.84,3.24,-2.865000000,58.81,7.17,    0.1000
113,FeI,5536.58,2.83,-3.710000000,23.41,7.04,    0.1900
114,FeI,5538.52,4.22,-1.540000000,58.41,7.24,    0.0000
115,FeI,5539.28,3.64,-2.560000000,37.41,7.16,    0.0700
116,FeI,5539.82,4.29,-2.430000000,14.01,7.18,    0.0400
117,FeI,5543.15,3.7,-1.470000000,83.81,7.11,    0.1100
118,FeI,5543.94,4.22,-1.040000000,76.01,7.1,    0.1300
119,FeI,5546.51,4.37,-1.210000000,67.81,7.27,    0.0400
120,FeI,5549.95,3.7,-2.810000000,23.91,7.17,    0.0600
121,FeI,5552.69,4.96,-1.890000000,10.51,7.25,    0.0100
122,FeI,5554.89,4.55,-0.270000000,109.81,7.33,    0.0900
123,FeI,5560.21,4.43,-1.090000000,64.01,7.14,    0.0800
124,FeI,5573.1,4.19,-1.295000000,78.31,7.4,    0.1700
125,FeI,5584.76,3.57,-2.220000000,68.61,7.37,    0.1400
126,FeI,5587.57,4.14,-1.750000000,57.41,7.34,    0.1100
127,FeI,5618.63,4.21,-1.255000000,67.51,7.12,    0.1100
128,FeI,5619.6,4.39,-1.600000000,53.81,7.39,    0.1500
129,FeI,5624.02,4.39,-1.380000000,68.11,7.46,    0.2300
130,FeI,5633.95,4.99,-0.230000000,76.81,7.22,    0.0100
131,FeI,5635.82,4.26,-1.790000000,53.81,7.42,    0.1900
132,FeI,5636.7,3.64,-2.510000000,40.51,7.16,    0.0700
133,FeI,5638.26,4.22,-0.720000000,92.01,7.11,    0.1200
134,FeI,5641.43,4.26,-1.080000000,86.31,7.39,    0.1600
135,FeI,5649.99,5.1,-0.820000000,45.91,7.28,    0.0500
136,FeI,5650.7,5.09,-0.860000000,46.31,7.32,    0.0800
137,FeI,5651.47,4.47,-1.900000000,31.11,7.32,    0.0900
138,FeI,5652.32,4.26,-1.850000000,43.01,7.28,    0.0400
139,FeI,5653.86,4.39,-1.540000000,55.51,7.36,    0.1300
140,FeI,5655.18,5.06,-0.600000000,62.91,7.31,    0.0700
141,FeI,5655.49,4.26,-0.980000000,79.11,7.18,    0.0500
142,FeI,5661.34,4.28,-1.756000000,38.81,7.12,    0.1000
143,FeI,5662.52,4.18,-0.447000000,108.41,7.1,    0.1200
144,FeI,5679.02,4.65,-0.820000000,72.41,7.28,    0.0400
145,FeI,5680.24,4.19,-2.480000000,24.91,7.43,    0.1900
146,FeI,5686.53,4.55,-0.445000000,86.41,7.14,    0.0800
147,FeI,5691.5,4.3,-1.450000000,57.71,7.22,    0.0100
148,FeI,5696.09,4.55,-1.720000000,25.41,7.1,    0.1300
149,FeI,5698.02,3.64,-2.580000000,37.41,7.17,    0.0600
150,FeI,5705.46,4.3,-1.355000000,55.71,7.08,    0.1500
151,FeI,5712.13,3.42,-1.994000000,81.61,7.19,    0.0400
152,FeI,5717.83,4.28,-0.990000000,79.81,7.19,    0.0400
153,FeI,5731.76,4.26,-1.200000000,77.51,7.32,    0.0900
154,FeI,5732.3,4.99,-1.460000000,22.61,7.27,    0.0400
155,FeI,5741.85,4.26,-1.672000000,49.61,7.22,    0.0100
156,FeI,5742.96,4.18,-2.410000000,25.81,7.37,    0.1300
157,FeI,5754.4,3.64,-2.600000000,36.01,7.16,    0.0700
158,FeI,5760.34,3.64,-2.390000000,44.41,7.12,    0.1100
159,FeI,5837.7,4.29,-2.240000000,21.51,7.22,    0.0100
160,FeI,5838.37,3.94,-2.240000000,41.21,7.24,    0.0100
161,FeI,5849.68,3.7,-2.890000000,19.51,7.12,    0.1100
162,FeI,5852.22,4.55,-1.230000000,67.31,7.47,    0.2300
163,FeI,5853.15,1.48,-5.180000000,43.91,7.28,    0.0500
164,FeI,5855.08,4.61,-1.478000000,33.41,7.1,    0.1300
165,FeI,5858.78,4.22,-2.160000000,24.21,7.12,    0.1000
166,FeI,5873.21,4.26,-2.040000000,38.71,7.36,    0.1300
167,FeI,5879.49,4.61,-2.040000000,21.51,7.38,    0.1400
168,FeI,5880.03,4.56,-1.840000000,19.51,7.07,    0.1600
169,FeI,5881.28,4.61,-1.740000000,25.51,7.18,    0.0500
170,FeI,5883.82,3.96,-1.260000000,83.61,7.11,    0.1100
171,FeI,5905.67,4.65,-0.690000000,70.81,7.12,    0.1100
172,FeI,5909.97,3.21,-2.587000000,69.11,7.26,    0.0300
173,FeI,5916.25,2.45,-2.994000000,95.91,7.33,    0.1000
174,FeI,5927.79,4.65,-0.990000000,55.11,7.1,    0.1300
175,FeI,5929.68,4.55,-1.310000000,56.21,7.32,    0.0900
176,FeI,5930.18,4.65,-0.230000000,96.31,7.15,    0.0800
177,FeI,5934.65,3.93,-1.070000000,94.91,7.1,    0.1200
178,FeI,5940.99,4.18,-2.050000000,38.81,7.28,    0.0500
179,FeI,5952.72,3.98,-1.340000000,81.91,7.18,    0.0400
180,FeI,5956.69,0.86,-4.599000000,114.21,7.33,    0.1000
181,FeII,5991.37,3.15,-3.647000000,29.41,7.13,    0.0600
182,FeI,6003.01,3.88,-1.100000000,100.41,7.18,    0.0500
183,FeI,6008.56,3.88,-0.980000000,105.91,7.26,    0.0300
184,FeI,6012.21,2.22,-4.038000000,60.61,7.34,    0.1100
185,FeI,6024.06,4.55,-0.120000000,110.91,7.19,    0.0400
186,FeI,6027.05,4.08,-1.089000000,85.41,7.17,    0.0600
187,FeI,6056.0,4.73,-0.320000000,81.31,7.03,    0.2000
188,FeI,6079.01,4.65,-1.020000000,59.61,7.21,    0.0100
189,FeI,6082.71,2.22,-3.576000000,77.71,7.22,    0.0100
190,FeII,6084.1,3.2,-3.881000000,21.41,7.18,    0.1100
191,FeI,6093.64,4.61,-1.400000000,44.41,7.24,    0.0100
192,FeI,6094.37,4.65,-1.840000000,30.41,7.44,    0.2000
193,FeI,6096.66,3.98,-1.830000000,59.61,7.23,    0.0000
194,FeII,6113.32,3.22,-4.230000000,12.11,7.2,    0.1300
195,FeI,6120.25,0.92,-5.970000000,42.31,7.32,    0.0800
196,FeI,6127.91,4.14,-1.399000000,71.71,7.26,    0.0300
197,FeI,6136.99,2.2,-2.950000000,113.31,7.32,    0.0800
198,FeII,6149.25,3.89,-2.841000000,25.21,7.02,    0.0500
199,FeI,6151.62,2.18,-3.295000000,87.01,7.07,    0.1600
200,FeI,6157.73,4.08,-1.160000000,84.71,7.23,    0.0000
201,FeI,6165.36,4.14,-1.473000000,62.91,7.14,    0.0800
202,FeI,6173.33,2.22,-2.880000000,107.21,7.14,    0.0900
203,FeI,6180.2,2.73,-2.591000000,95.41,7.23,    0.0000
204,FeI,6187.99,3.94,-1.620000000,70.31,7.17,    0.0500
205,FeI,6200.31,2.61,-2.433000000,108.81,7.19,    0.0300
206,FeI,6226.73,3.88,-2.120000000,54.21,7.29,    0.0500
207,FeI,6229.23,2.84,-2.805000000,73.51,7.11,    0.1200
208,FeI,6232.64,3.65,-1.235000000,106.21,7.21,    0.0200
209,FeII,6238.39,3.89,-2.600000000,31.51,6.96,    0.1000
210,FeI,6240.65,2.22,-3.230000000,89.11,7.09,    0.1400
211,FeII,6247.56,3.89,-2.435000000,40.41,7.04,    0.0200
212,FeI,6270.22,2.86,-2.470000000,85.51,7.04,    0.1900
213,FeI,6271.28,3.33,-2.703000000,48.91,7.11,    0.1200
214,FeI,6297.79,2.22,-2.737000000,113.21,7.1,    0.1200
215,FeI,6311.5,2.83,-3.141000000,63.51,7.22,    0.0000
216,FeI,6315.81,4.08,-1.630000000,62.01,7.19,    0.0400
217,FeI,6322.68,2.59,-2.430000000,112.01,7.21,    0.0200
218,FeI,6338.88,4.8,-0.960000000,51.91,7.16,    0.0700
219,FeI,6344.15,2.43,-2.919000000,107.31,7.41,    0.1700
220,FeI,6364.36,4.8,-1.330000000,44.41,7.38,    0.1400
221,FeI,6380.74,4.19,-1.375000000,69.61,7.22,    0.0000
222,FeI,6408.02,3.69,-1.005000000,111.51,7.1,    0.1300
223,FeII,6456.38,3.9,-2.185000000,47.41,6.98,    0.0800
224,FeI,6475.62,2.56,-2.941000000,96.21,7.34,    0.1000
225,FeI,6481.87,2.28,-2.981000000,104.81,7.2,    0.0200
226,FeI,6495.74,4.84,-0.840000000,53.61,7.11,    0.1200
227,FeI,6496.47,4.8,-0.530000000,69.81,7.07,    0.1600
228,FeI,6498.94,0.96,-4.687000000,105.21,7.23,    0.0000
229,FeII,6516.08,2.89,-3.310000000,49.01,6.98,    0.0800
230,FeI,6518.37,2.83,-2.438000000,89.61,7.03,    0.1900
231,FeI,6533.93,4.56,-1.360000000,53.51,7.3,    0.0700
232,FeI,6569.21,4.73,-0.380000000,83.41,7.11,    0.1100
233,FeI,6574.23,0.99,-5.004000000,87.21,7.22,    0.0100
234,FeI,6575.02,2.59,-2.710000000,106.51,7.34,    0.1000
235,FeI,6581.21,1.48,-4.679000000,70.21,7.2,    0.0300
236,FeI,6597.56,4.8,-0.970000000,52.81,7.18,    0.0500
237,FeI,6608.02,2.28,-3.930000000,55.71,7.17,    0.0600
238,FeI,6609.11,2.56,-2.691000000,103.71,7.22,    0.0100
239,FeI,6627.54,4.55,-1.590000000,43.01,7.32,    0.0800
240,FeI,6633.41,4.84,-1.390000000,40.71,7.4,    0.1700
241,FeI,6633.75,4.56,-0.799000000,75.61,7.16,    0.0600
242,FeI,6634.11,4.8,-1.330000000,42.51,7.33,    0.1000
243,FeI,6648.08,1.01,-5.918000000,49.51,7.47,    0.2300
244,FeI,6663.44,2.42,-2.473000000,116.31,7.07,    0.1500
245,FeI,6667.71,4.58,-2.112000000,20.81,7.38,    0.1500
246,FeI,6699.14,4.59,-2.101000000,13.11,7.13,    0.1000
247,FeI,6703.57,2.76,-3.060000000,70.91,7.17,    0.0600
248,FeI,6713.74,4.8,-1.500000000,28.41,7.2,    0.0200
249,FeI,6725.36,4.1,-2.100000000,31.01,7.05,    0.1800
250,FeI,6739.52,1.56,-4.794000000,51.41,7.05,    0.1700
251,FeI,6750.15,2.42,-2.618000000,114.11,7.16,    0.0700
252,FeI,6752.71,4.64,-1.204000000,51.51,7.2,    0.0300
253,FeI,6786.86,4.19,-1.970000000,42.11,7.24,    0.0100
254,FeI,6793.26,4.08,-2.326000000,23.81,7.08,    0.1500
255,FeI,6804.0,4.65,-1.496000000,34.91,7.17,    0.0600
256,FeI,6804.27,4.58,-1.813000000,22.91,7.14,    0.0900
257,FeI,6810.26,4.61,-0.986000000,62.31,7.14,    0.0800
