,element,obs_wavelength,obs_ep,loggf,obs_ew,abund,abund_err
175,FeI,6180.2,2.73,-2.591000000,112.71,7.39,    0.0500
176,FeI,6187.99,3.94,-1.620000000,85.51,7.36,    0.0700
177,FeI,6226.73,3.88,-2.120000000,67.91,7.47,    0.0200
178,FeI,6229.23,2.84,-2.805000000,88.81,7.27,    0.1600
179,FeII,6238.39,3.89,-2.600000000,35.61,7.13,    0.1000
180,FeI,6240.65,2.22,-3.230000000,105.41,7.23,    0.2100
181,FeII,6247.56,3.89,-2.435000000,40.11,7.09,    0.1400
182,FeI,6270.22,2.86,-2.470000000,105.61,7.28,    0.1600
183,FeI,6271.28,3.33,-2.703000000,68.71,7.39,    0.0500
184,FeI,6311.5,2.83,-3.141000000,80.81,7.43,    0.0100
185,FeI,6315.81,4.08,-1.630000000,78.91,7.43,    0.0100
186,FeI,6338.88,4.8,-0.960000000,64.81,7.34,    0.0900
187,FeI,6353.84,0.92,-6.477000000,32.11,7.52,    0.0800
188,FeII,6369.46,2.89,-4.110000000,17.01,6.99,    0.2400
189,FeI,6380.74,4.19,-1.375000000,89.51,7.51,    0.0700
190,FeII,6416.92,3.89,-2.877000000,42.31,7.59,    0.3500
191,FeII,6432.68,2.89,-3.570000000,39.01,7.06,    0.1700
192,FeII,6456.38,3.9,-2.185000000,54.21,7.2,    0.0400
193,FeI,6475.62,2.56,-2.941000000,110.91,7.44,    0.0000
194,FeI,6495.74,4.84,-0.840000000,66.51,7.3,    0.1400
195,FeI,6496.47,4.8,-0.530000000,85.91,7.29,    0.1400
196,FeII,6516.08,2.89,-3.310000000,61.71,7.3,    0.0600
197,FeI,6518.37,2.83,-2.438000000,111.61,7.29,    0.1400
198,FeI,6533.93,4.56,-1.360000000,70.91,7.56,    0.1200
199,FeI,6569.21,4.73,-0.380000000,101.31,7.34,    0.0900
200,FeI,6574.23,0.99,-5.004000000,111.11,7.45,    0.0100
201,FeI,6581.21,1.48,-4.679000000,92.11,7.43,    0.0100
202,FeI,6597.56,4.8,-0.970000000,68.91,7.42,    0.0200
203,FeI,6608.02,2.28,-3.930000000,81.81,7.51,    0.0700
204,FeI,6627.54,4.55,-1.590000000,57.41,7.54,    0.0900
205,FeI,6633.41,4.84,-1.390000000,58.61,7.7,    0.2500
206,FeI,6633.75,4.56,-0.799000000,89.11,7.32,    0.1100
207,FeI,6634.11,4.8,-1.330000000,50.11,7.44,    0.0000
208,FeI,6663.23,4.56,-1.200000000,61.71,7.24,    0.2000
209,FeI,6699.14,4.59,-2.101000000,23.91,7.44,    0.0000
210,FeI,6703.57,2.76,-3.060000000,90.81,7.4,    0.0300
211,FeI,6713.74,4.8,-1.500000000,39.11,7.4,    0.0400
212,FeI,6725.36,4.1,-2.100000000,47.11,7.32,    0.1200
213,FeI,6739.52,1.56,-4.794000000,68.61,7.22,    0.2200
214,FeI,6752.71,4.64,-1.204000000,70.71,7.49,    0.0500
215,FeI,6786.86,4.19,-1.970000000,57.11,7.47,    0.0200
216,FeI,6793.26,4.08,-2.326000000,37.61,7.34,    0.1000
217,FeI,6804.0,4.65,-1.496000000,48.81,7.4,    0.0300
218,FeI,6804.27,4.58,-1.813000000,37.71,7.43,    0.0000
219,FeI,6810.26,4.61,-0.986000000,70.21,7.22,    0.2200
