,element,obs_wavelength,obs_ep,loggf,obs_ew,abund,abund_err
153,FeI,5712.13,3.42,-1.994000000,70.21,7.18,    0.0900
154,FeI,5717.83,4.28,-0.990000000,73.51,7.24,    0.0400
155,FeI,5731.76,4.26,-1.200000000,72.41,7.4,    0.1200
156,FeI,5732.3,4.99,-1.460000000,18.61,7.28,    0.0000
157,FeI,5741.85,4.26,-1.672000000,45.21,7.3,    0.0200
158,FeI,5742.96,4.18,-2.410000000,20.11,7.38,    0.1000
159,FeI,5754.4,3.64,-2.600000000,27.21,7.16,    0.1100
160,FeI,5760.34,3.64,-2.390000000,37.01,7.17,    0.1000
161,FeI,5838.37,3.94,-2.240000000,34.71,7.29,    0.0100
162,FeI,5849.68,3.7,-2.890000000,14.51,7.14,    0.1300
163,FeI,5852.22,4.55,-1.230000000,55.91,7.4,    0.1200
164,FeI,5853.15,1.48,-5.180000000,28.01,7.28,    0.0000
165,FeI,5855.08,4.61,-1.478000000,30.61,7.18,    0.0900
166,FeI,5858.78,4.22,-2.160000000,21.41,7.21,    0.0600
167,FeI,5873.21,4.26,-2.040000000,29.41,7.33,    0.0500
168,FeI,5879.49,4.61,-2.040000000,18.01,7.42,    0.1300
169,FeI,5880.03,4.56,-1.840000000,17.01,7.13,    0.1400
170,FeI,5881.28,4.61,-1.740000000,22.31,7.24,    0.0400
171,FeI,5883.82,3.96,-1.260000000,76.11,7.14,    0.1300
172,FeI,5898.22,4.73,-1.730000000,15.71,7.17,    0.1100
173,FeI,5905.67,4.65,-0.690000000,64.51,7.14,    0.1400
174,FeI,5909.97,3.21,-2.587000000,54.21,7.21,    0.0700
175,FeI,5916.25,2.45,-2.994000000,84.71,7.42,    0.1400
176,FeI,5927.79,4.65,-0.990000000,51.71,7.18,    0.0900
177,FeI,5929.68,4.55,-1.310000000,49.11,7.34,    0.0600
178,FeI,5930.18,4.65,-0.230000000,90.11,7.13,    0.1400
179,FeI,5934.65,3.93,-1.070000000,87.01,7.12,    0.1600
180,FeI,5940.99,4.18,-2.050000000,39.61,7.47,    0.1900
181,FeI,5952.72,3.98,-1.340000000,72.41,7.18,    0.1000
182,FeI,5956.69,0.86,-4.599000000,94.51,7.36,    0.0800
183,FeII,5991.37,3.15,-3.647000000,25.81,7.25,    0.1000
184,FeI,6003.01,3.88,-1.100000000,93.91,7.22,    0.0600
185,FeI,6008.56,3.88,-0.980000000,97.81,7.31,    0.0300
186,FeI,6012.21,2.22,-4.038000000,49.71,7.43,    0.1500
187,FeI,6024.06,4.55,-0.120000000,109.01,7.23,    0.0400
188,FeI,6027.05,4.08,-1.089000000,76.21,7.2,    0.0700
189,FeI,6079.01,4.65,-1.020000000,53.71,7.25,    0.0300
190,FeI,6082.71,2.22,-3.576000000,64.41,7.27,    0.0000
191,FeII,6084.1,3.2,-3.881000000,17.01,7.24,    0.1000
192,FeI,6093.64,4.61,-1.400000000,37.11,7.24,    0.0300
193,FeI,6094.37,4.65,-1.840000000,26.01,7.48,    0.2000
194,FeI,6096.66,3.98,-1.830000000,52.61,7.28,    0.0000
195,FeI,6120.25,0.92,-5.970000000,24.51,7.3,    0.0200
196,FeI,6127.91,4.14,-1.399000000,62.01,7.28,    0.0000
197,FeI,6136.99,2.2,-2.950000000,96.21,7.31,    0.0300
198,FeII,6149.25,3.89,-2.841000000,22.71,7.13,    0.0100
199,FeI,6151.62,2.18,-3.295000000,76.11,7.19,    0.0800
200,FeI,6157.73,4.08,-1.160000000,74.11,7.24,    0.0300
201,FeI,6165.36,4.14,-1.473000000,55.91,7.21,    0.0700
202,FeI,6173.33,2.22,-2.880000000,94.11,7.22,    0.0500
203,FeI,6180.2,2.73,-2.591000000,80.01,7.22,    0.0600
204,FeI,6187.99,3.94,-1.620000000,61.81,7.2,    0.0700
205,FeI,6200.31,2.61,-2.433000000,98.11,7.29,    0.0100
206,FeI,6215.14,4.19,-1.320000000,70.71,7.45,    0.1700
207,FeI,6219.28,2.2,-2.432000000,116.61,7.18,    0.0900
208,FeI,6226.73,3.88,-2.120000000,37.91,7.16,    0.1100
209,FeI,6229.23,2.84,-2.805000000,63.01,7.19,    0.0900
210,FeI,6232.64,3.65,-1.235000000,95.11,7.22,    0.0500
211,FeII,6238.39,3.89,-2.600000000,29.61,7.1,    0.0300
212,FeI,6240.65,2.22,-3.230000000,74.91,7.14,    0.1300
213,FeII,6247.56,3.89,-2.435000000,35.41,7.1,    0.0300
214,FeI,6265.13,2.18,-2.550000000,111.71,7.18,    0.0900
215,FeI,6271.28,3.33,-2.703000000,40.91,7.18,    0.1000
216,FeI,6280.62,0.86,-4.390000000,110.31,7.43,    0.1400
217,FeI,6311.5,2.83,-3.141000000,50.91,7.25,    0.0200
218,FeI,6315.81,4.08,-1.630000000,55.01,7.26,    0.0200
219,FeI,6322.68,2.59,-2.430000000,97.11,7.22,    0.0500
220,FeI,6338.88,4.8,-0.960000000,47.51,7.21,    0.0600
221,FeI,6344.15,2.43,-2.919000000,89.91,7.38,    0.1000
222,FeI,6364.36,4.8,-1.330000000,35.81,7.34,    0.0600
223,FeI,6380.74,4.19,-1.375000000,64.11,7.32,    0.0400
224,FeI,6400.32,0.92,-4.318000000,109.91,7.39,    0.1100
225,FeI,6408.02,3.69,-1.005000000,104.91,7.18,    0.0900
226,FeII,6432.68,2.89,-3.570000000,31.11,7.04,    0.1000
227,FeII,6456.38,3.9,-2.185000000,44.81,7.12,    0.0200
228,FeI,6469.19,4.84,-0.730000000,68.71,7.42,    0.1400
229,FeI,6475.62,2.56,-2.941000000,81.81,7.36,    0.0800
230,FeI,6481.87,2.28,-2.981000000,91.11,7.27,    0.0000
231,FeI,6496.47,4.8,-0.530000000,67.71,7.17,    0.1000
232,FeI,6498.94,0.96,-4.687000000,84.61,7.26,    0.0100
233,FeII,6516.08,2.89,-3.310000000,43.81,7.1,    0.0400
234,FeI,6518.37,2.83,-2.438000000,78.01,7.1,    0.1700
235,FeI,6533.93,4.56,-1.360000000,45.51,7.3,    0.0200
236,FeI,6569.21,4.73,-0.380000000,81.31,7.2,    0.0700
237,FeI,6574.23,0.99,-5.004000000,68.41,7.26,    0.0100
238,FeI,6575.02,2.59,-2.710000000,85.91,7.24,    0.0300
239,FeI,6581.21,1.48,-4.679000000,51.11,7.19,    0.0800
240,FeI,6593.87,2.43,-2.420000000,110.11,7.25,    0.0300
241,FeI,6597.56,4.8,-0.970000000,50.11,7.27,    0.0100
242,FeI,6608.02,2.28,-3.930000000,43.61,7.23,    0.0400
243,FeI,6609.11,2.56,-2.691000000,89.31,7.26,    0.0200
244,FeI,6625.02,1.01,-5.336000000,53.71,7.33,    0.0500
245,FeI,6627.54,4.55,-1.590000000,35.41,7.31,    0.0300
246,FeI,6633.41,4.84,-1.390000000,32.31,7.36,    0.0800
247,FeI,6633.75,4.56,-0.799000000,70.81,7.22,    0.0500
248,FeI,6634.11,4.8,-1.330000000,38.11,7.38,    0.1000
249,FeI,6648.08,1.01,-5.918000000,29.41,7.43,    0.1500
250,FeI,6663.44,2.42,-2.473000000,103.01,7.14,    0.1300
251,FeI,6667.71,4.58,-2.112000000,17.91,7.44,    0.1600
252,FeI,6699.14,4.59,-2.101000000,12.81,7.26,    0.0200
253,FeI,6703.57,2.76,-3.060000000,60.51,7.25,    0.0200
254,FeI,6713.74,4.8,-1.500000000,26.01,7.28,    0.0000
255,FeI,6725.36,4.1,-2.100000000,26.41,7.11,    0.1600
256,FeI,6750.15,2.42,-2.618000000,96.71,7.15,    0.1200
257,FeI,6752.71,4.64,-1.204000000,44.71,7.22,    0.0600
258,FeI,6786.86,4.19,-1.970000000,34.21,7.25,    0.0200
259,FeI,6793.26,4.08,-2.326000000,21.31,7.18,    0.0900
