,element,obs_wavelength,obs_ep,loggf,obs_ew,abund,abund_err
31,FeI,5044.21,2.85,-2.038000000,111.61,7.4,    0.1700
32,FeI,5048.44,3.96,-1.005000000,97.41,7.34,    0.1100
33,FeI,5054.64,3.64,-1.921000000,60.41,7.04,    0.1800
34,FeI,5058.5,3.64,-2.830000000,21.51,7.12,    0.1000
35,FeI,5067.15,4.22,-0.970000000,90.21,7.42,    0.1900
36,FeI,5088.15,4.15,-1.680000000,48.21,7.14,    0.0900
37,FeI,5090.77,4.26,-0.440000000,102.11,7.19,    0.0300
38,FeII,5100.66,2.81,-4.197000000,30.91,7.07,    0.0000
39,FeI,5104.44,4.28,-1.590000000,56.51,7.36,    0.1300
40,FeI,5115.78,3.57,-2.640000000,40.11,7.27,    0.0300
41,FeI,5127.68,0.05,-6.125000000,84.71,7.43,    0.2000
42,FeI,5141.74,2.42,-1.978000000,118.21,7.03,    0.2000
43,FeI,5143.72,2.2,-3.690000000,60.01,7.09,    0.1300
44,FeI,5180.06,4.47,-1.160000000,65.81,7.33,    0.1000
45,FeI,5187.91,4.14,-1.371000000,74.91,7.39,    0.1600
46,FeII,5197.57,3.23,-2.220000000,93.51,7.09,    0.0100
47,FeI,5197.94,4.3,-1.540000000,42.51,7.04,    0.1800
48,FeI,5236.2,4.19,-1.497000000,55.81,7.14,    0.0800
49,FeI,5242.49,3.63,-0.967000000,107.11,7.17,    0.0500
50,FeI,5243.78,4.26,-1.050000000,76.21,7.21,    0.0200
51,FeI,5253.02,2.28,-3.840000000,47.31,7.08,    0.1400
52,FeI,5253.46,3.28,-1.579000000,101.01,7.15,    0.0800
53,FeII,5264.8,3.23,-3.130000000,50.51,6.94,    0.1300
54,FeI,5267.27,4.37,-1.596000000,41.91,7.16,    0.0600
55,FeI,5285.13,4.43,-1.660000000,40.71,7.27,    0.0400
56,FeI,5288.52,3.7,-1.493000000,84.71,7.21,    0.0100
57,FeI,5293.96,4.14,-1.770000000,45.51,7.15,    0.0700
58,FeI,5294.55,3.64,-2.760000000,28.71,7.21,    0.0100
59,FeI,5295.31,4.42,-1.590000000,44.01,7.24,    0.0100
60,FeI,5298.78,3.64,-2.016000000,76.01,7.46,    0.2300
61,FeI,5315.07,4.37,-1.650000000,51.01,7.4,    0.1600
62,FeI,5321.11,4.43,-1.089000000,57.41,7.04,    0.1900
63,FeI,5322.04,2.28,-2.802000000,100.61,7.2,    0.0300
64,FeII,5325.55,3.22,-3.160000000,51.81,6.99,    0.0800
65,FeI,5326.14,3.57,-2.071000000,65.61,7.2,    0.0200
66,FeI,5365.4,3.57,-1.020000000,103.81,7.06,    0.1700
67,FeI,5373.71,4.47,-0.710000000,79.31,7.17,    0.0600
68,FeI,5376.83,4.29,-2.210000000,30.51,7.44,    0.2100
69,FeI,5379.57,3.7,-1.514000000,83.61,7.19,    0.0300
70,FeI,5386.33,4.15,-1.670000000,46.51,7.07,    0.1500
71,FeI,5387.48,4.14,-2.034000000,47.51,7.45,    0.2200
72,FeI,5389.48,4.42,-0.410000000,95.31,7.14,    0.0800
73,FeI,5395.22,4.45,-2.070000000,29.71,7.46,    0.2300
74,FeI,5398.28,4.45,-0.630000000,84.91,7.18,    0.0500
75,FeI,5401.27,4.32,-1.820000000,45.51,7.39,    0.1600
76,FeI,5403.82,4.08,-1.034000000,91.61,7.36,    0.1300
77,FeI,5406.78,4.37,-1.620000000,47.81,7.3,    0.0600
78,FeI,5412.78,4.43,-1.716000000,29.81,7.09,    0.1300
79,FeI,5417.03,4.42,-1.580000000,42.41,7.2,    0.0200
80,FeI,5432.95,4.45,-0.940000000,84.51,7.46,    0.2300
81,FeI,5436.3,4.39,-1.440000000,55.51,7.29,    0.0600
82,FeI,5436.59,2.28,-2.964000000,100.81,7.33,    0.1000
83,FeI,5441.34,4.31,-1.630000000,44.51,7.17,    0.0500
84,FeI,5461.55,4.45,-1.800000000,38.41,7.37,    0.1400
85,FeI,5463.28,4.43, 0.070000000,114.81,7.06,    0.1600
86,FeI,5466.4,4.37,-0.630000000,91.91,7.24,    0.0100
87,FeI,5466.99,3.57,-2.233000000,56.51,7.16,    0.0600
88,FeI,5470.09,4.45,-1.710000000,36.11,7.23,    0.0000
89,FeI,5472.71,4.21,-1.495000000,65.81,7.35,    0.1200
90,FeI,5473.16,4.19,-2.040000000,34.51,7.24,    0.0100
91,FeI,5473.9,4.15,-0.720000000,98.01,7.22,    0.0000
92,FeI,5487.14,4.42,-1.430000000,56.81,7.33,    0.1000
93,FeI,5491.83,4.19,-2.188000000,19.71,7.03,    0.1900
94,FeI,5493.5,4.1,-1.480000000,63.51,7.16,    0.0600
95,FeI,5494.46,4.08,-1.990000000,46.11,7.29,    0.0600
96,FeI,5522.45,4.21,-1.450000000,56.91,7.12,    0.1000
97,FeII,5525.12,3.27,-3.970000000,20.11,7.04,    0.0200
98,FeI,5525.54,4.23,-1.084000000,72.31,7.1,    0.1200
99,FeI,5536.58,2.83,-3.710000000,21.51,7.04,    0.1800
100,FeI,5538.52,4.22,-1.540000000,53.81,7.16,    0.0600
101,FeI,5539.28,3.64,-2.560000000,35.21,7.14,    0.0800
102,FeI,5539.82,4.29,-2.430000000,14.71,7.23,    0.0000
103,FeI,5543.15,3.7,-1.470000000,81.01,7.06,    0.1600
104,FeI,5543.94,4.22,-1.040000000,77.61,7.16,    0.0700
105,FeI,5546.51,4.37,-1.210000000,69.51,7.32,    0.0900
106,FeI,5549.95,3.7,-2.810000000,22.51,7.17,    0.0600
107,FeI,5552.69,4.96,-1.890000000,10.31,7.25,    0.0200
108,FeI,5554.89,4.55,-0.270000000,109.11,7.4,    0.1700
109,FeI,5559.64,4.99,-1.730000000,12.51,7.22,    0.0000
110,FeI,5560.21,4.43,-1.090000000,62.91,7.14,    0.0800
111,FeI,5573.1,4.19,-1.295000000,77.61,7.4,    0.1600
112,FeI,5584.76,3.57,-2.220000000,64.01,7.29,    0.0600
113,FeI,5587.57,4.14,-1.750000000,53.41,7.27,    0.0400
114,FeI,5618.63,4.21,-1.255000000,66.31,7.11,    0.1100
115,FeI,5619.6,4.39,-1.600000000,51.61,7.36,    0.1300
116,FeI,5624.02,4.39,-1.380000000,68.21,7.48,    0.2500
117,FeI,5633.95,4.99,-0.230000000,76.41,7.22,    0.0100
118,FeI,5635.82,4.26,-1.790000000,49.61,7.36,    0.1200
119,FeI,5636.7,3.64,-2.510000000,37.11,7.12,    0.1000
120,FeI,5638.26,4.22,-0.720000000,92.01,7.14,    0.0800
121,FeI,5641.43,4.26,-1.080000000,84.41,7.38,    0.1500
122,FeI,5649.99,5.1,-0.820000000,41.21,7.19,    0.0300
123,FeI,5650.7,5.09,-0.860000000,45.91,7.31,    0.0800
124,FeI,5651.47,4.47,-1.900000000,26.21,7.23,    0.0000
125,FeI,5652.32,4.26,-1.850000000,39.21,7.22,    0.0100
126,FeI,5653.86,4.39,-1.540000000,51.21,7.29,    0.0600
127,FeI,5655.18,5.06,-0.600000000,63.91,7.35,    0.1200
128,FeI,5655.49,4.26,-0.980000000,81.31,7.24,    0.0000
129,FeI,5661.34,4.28,-1.756000000,36.11,7.09,    0.1400
130,FeI,5662.52,4.18,-0.447000000,107.21,7.14,    0.0800
131,FeI,5679.02,4.65,-0.820000000,70.21,7.26,    0.0200
132,FeI,5680.24,4.19,-2.480000000,22.31,7.39,    0.1500
133,FeI,5686.53,4.55,-0.445000000,88.01,7.19,    0.0300
134,FeI,5691.5,4.3,-1.450000000,59.91,7.28,    0.0400
135,FeI,5712.13,3.42,-1.994000000,81.61,7.23,    0.0000
136,FeI,5715.09,4.28,-0.970000000,90.81,7.47,    0.2400
137,FeI,5717.83,4.28,-0.990000000,80.41,7.22,    0.0000
138,FeI,5731.76,4.26,-1.200000000,77.31,7.34,    0.1000
139,FeI,5732.3,4.99,-1.460000000,21.31,7.24,    0.0100
140,FeI,5741.85,4.26,-1.672000000,46.51,7.17,    0.0500
141,FeI,5742.96,4.18,-2.410000000,24.21,7.35,    0.1200
142,FeI,5753.12,4.26,-0.623000000,92.41,7.09,    0.1400
143,FeI,5760.34,3.64,-2.390000000,42.41,7.1,    0.1200
144,FeI,5849.68,3.7,-2.890000000,17.81,7.1,    0.1200
145,FeI,5852.22,4.55,-1.230000000,60.71,7.35,    0.1200
146,FeI,5853.15,1.48,-5.180000000,36.11,7.22,    0.0100
147,FeI,5855.08,4.61,-1.478000000,33.01,7.1,    0.1200
148,FeI,5858.78,4.22,-2.160000000,23.81,7.13,    0.0900
149,FeI,5873.21,4.26,-2.040000000,33.71,7.28,    0.0500
150,FeI,5879.49,4.61,-2.040000000,17.91,7.29,    0.0600
151,FeI,5883.82,3.96,-1.260000000,81.71,7.11,    0.1100
152,FeI,5898.22,4.73,-1.730000000,17.31,7.1,    0.1200
153,FeI,5902.47,4.59,-1.710000000,20.71,7.03,    0.2000
154,FeI,5905.67,4.65,-0.690000000,70.11,7.12,    0.1000
155,FeI,5909.97,3.21,-2.587000000,68.41,7.28,    0.0500
156,FeI,5916.25,2.45,-2.994000000,96.61,7.38,    0.1500
157,FeI,5929.68,4.55,-1.310000000,51.71,7.24,    0.0100
158,FeI,5930.18,4.65,-0.230000000,96.01,7.18,    0.0400
159,FeI,5934.65,3.93,-1.070000000,94.61,7.15,    0.0800
160,FeI,5940.99,4.18,-2.050000000,32.61,7.18,    0.0500
161,FeI,5952.72,3.98,-1.340000000,81.31,7.2,    0.0200
162,FeI,5956.69,0.86,-4.599000000,111.91,7.34,    0.1100
163,FeII,5991.37,3.15,-3.647000000,41.01,7.15,    0.0800
164,FeI,6003.01,3.88,-1.100000000,100.61,7.24,    0.0100
165,FeI,6008.56,3.88,-0.980000000,104.51,7.26,    0.0300
166,FeI,6012.21,2.22,-4.038000000,57.01,7.33,    0.0900
167,FeI,6024.06,4.55,-0.120000000,116.71,7.36,    0.1200
168,FeI,6027.05,4.08,-1.089000000,85.71,7.18,    0.0400
169,FeI,6056.0,4.73,-0.320000000,81.41,7.06,    0.1700
170,FeI,6079.01,4.65,-1.020000000,57.91,7.19,    0.0400
171,FeI,6082.71,2.22,-3.576000000,77.21,7.25,    0.0200
172,FeII,6084.1,3.2,-3.881000000,27.61,7.11,    0.0300
173,FeI,6093.64,4.61,-1.400000000,42.01,7.2,    0.0200
174,FeI,6094.37,4.65,-1.840000000,27.11,7.38,    0.1500
175,FeI,6096.66,3.98,-1.830000000,54.11,7.14,    0.0800
176,FeII,6113.32,3.22,-4.230000000,17.41,7.17,    0.1000
177,FeI,6120.25,0.92,-5.970000000,33.41,7.24,    0.0100
178,FeI,6127.91,4.14,-1.399000000,66.41,7.15,    0.0700
179,FeI,6136.99,2.2,-2.950000000,116.11,7.43,    0.1900
180,FeII,6149.25,3.89,-2.841000000,35.41,7.03,    0.0400
181,FeI,6151.62,2.18,-3.295000000,87.41,7.11,    0.1100
182,FeI,6157.73,4.08,-1.160000000,85.61,7.25,    0.0200
183,FeI,6165.36,4.14,-1.473000000,60.11,7.1,    0.1300
184,FeI,6173.33,2.22,-2.880000000,111.91,7.28,    0.0500
185,FeI,6180.2,2.73,-2.591000000,94.01,7.23,    0.0000
186,FeI,6187.99,3.94,-1.620000000,66.51,7.12,    0.1000
187,FeI,6200.31,2.61,-2.433000000,111.81,7.3,    0.0700
188,FeI,6226.73,3.88,-2.120000000,45.71,7.15,    0.0700
189,FeI,6229.23,2.84,-2.805000000,69.81,7.07,    0.1600
190,FeI,6232.64,3.65,-1.235000000,103.31,7.18,    0.0400
191,FeII,6238.39,3.89,-2.600000000,46.41,7.06,    0.0100
192,FeI,6240.65,2.22,-3.230000000,88.81,7.12,    0.1000
193,FeII,6247.56,3.89,-2.435000000,53.81,7.07,    0.0000
194,FeI,6270.22,2.86,-2.470000000,85.21,7.06,    0.1700
195,FeI,6271.28,3.33,-2.703000000,46.31,7.09,    0.1300
196,FeI,6297.79,2.22,-2.737000000,117.51,7.24,    0.0100
197,FeI,6311.5,2.83,-3.141000000,62.01,7.23,    0.0000
198,FeI,6315.81,4.08,-1.630000000,56.81,7.1,    0.1200
199,FeI,6322.68,2.59,-2.430000000,111.11,7.23,    0.0000
200,FeI,6336.82,3.69,-0.852000000,119.91,7.07,    0.1500
201,FeI,6338.88,4.8,-0.960000000,52.71,7.18,    0.0400
202,FeI,6344.15,2.43,-2.919000000,105.31,7.4,    0.1700
203,FeI,6380.74,4.19,-1.375000000,67.91,7.19,    0.0300
204,FeI,6408.02,3.69,-1.005000000,113.61,7.18,    0.0400
205,FeII,6416.92,3.89,-2.877000000,41.51,7.22,    0.1500
206,FeII,6456.38,3.9,-2.185000000,66.91,7.13,    0.0600
207,FeI,6469.19,4.84,-0.730000000,73.51,7.4,    0.1700
208,FeI,6475.62,2.56,-2.941000000,94.61,7.33,    0.1000
209,FeI,6481.87,2.28,-2.981000000,104.41,7.23,    0.0000
210,FeI,6496.47,4.8,-0.530000000,71.31,7.11,    0.1100
211,FeI,6498.94,0.96,-4.687000000,104.11,7.27,    0.0300
212,FeII,6516.08,2.89,-3.310000000,64.91,7.04,    0.0200
213,FeI,6518.37,2.83,-2.438000000,89.81,7.06,    0.1600
214,FeI,6533.93,4.56,-1.360000000,49.11,7.22,    0.0000
215,FeI,6569.21,4.73,-0.380000000,87.51,7.21,    0.0100
216,FeI,6574.23,0.99,-5.004000000,79.61,7.14,    0.0800
217,FeI,6575.02,2.59,-2.710000000,105.31,7.35,    0.1200
218,FeI,6581.21,1.48,-4.679000000,66.01,7.18,    0.0400
219,FeI,6597.56,4.8,-0.970000000,49.51,7.12,    0.1100
220,FeI,6608.02,2.28,-3.930000000,50.31,7.12,    0.1000
221,FeI,6609.11,2.56,-2.691000000,104.51,7.27,    0.0400
222,FeI,6625.02,1.01,-5.336000000,71.01,7.33,    0.1000
223,FeI,6627.54,4.55,-1.590000000,36.51,7.19,    0.0300
224,FeI,6633.41,4.84,-1.390000000,36.81,7.33,    0.0900
225,FeI,6633.75,4.56,-0.799000000,75.61,7.18,    0.0500
226,FeI,6634.11,4.8,-1.330000000,39.91,7.29,    0.0500
227,FeI,6648.08,1.01,-5.918000000,41.31,7.41,    0.1800
228,FeI,6667.71,4.58,-2.112000000,15.91,7.24,    0.0100
229,FeI,6699.14,4.59,-2.101000000,12.91,7.13,    0.0900
230,FeI,6703.57,2.76,-3.060000000,67.01,7.13,    0.1000
231,FeI,6713.05,4.61,-1.480000000,44.21,7.3,    0.0700
232,FeI,6713.74,4.8,-1.500000000,26.41,7.16,    0.0600
233,FeI,6750.15,2.42,-2.618000000,109.81,7.12,    0.1100
234,FeI,6752.71,4.64,-1.204000000,49.61,7.16,    0.0600
235,FeI,6786.86,4.19,-1.970000000,42.61,7.27,    0.0400
236,FeI,6793.26,4.08,-2.326000000,22.81,7.07,    0.1500
237,FeI,6804.0,4.65,-1.496000000,34.71,7.17,    0.0500
238,FeI,6804.27,4.58,-1.813000000,25.81,7.22,    0.0100
239,FeI,6810.26,4.61,-0.986000000,58.71,7.08,    0.1400
