,element,obs_wavelength,obs_ep,loggf,obs_ew,abund,abund_err
28,FeI,4985.25,3.93,-0.447000000,111.01,6.9,    0.1800
29,FeI,4986.22,4.22,-1.290000000,65.91,7.06,    0.0100
30,FeI,4992.78,4.26,-2.350000000,13.51,6.97,    0.1000
31,FeII,4993.35,2.81,-3.684000000,44.71,6.92,    0.0100
32,FeI,4999.11,4.19,-1.640000000,46.51,6.98,    0.1000
33,FeII,5000.73,2.78,-4.578000000,12.61,6.87,    0.0700
34,FeI,5002.79,3.4,-1.460000000,105.01,7.12,    0.0400
35,FeI,5012.7,4.28,-1.690000000,50.71,7.22,    0.1400
36,FeI,5022.23,3.98,-0.370000000,118.01,7.02,    0.0600
37,FeI,5023.19,4.28,-1.500000000,53.61,7.09,    0.0000
38,FeI,5023.5,4.31,-1.670000000,48.91,7.2,    0.1100
39,FeI,5028.13,3.57,-1.036000000,112.31,7.21,    0.1300
40,FeI,5029.62,3.42,-1.950000000,80.51,7.1,    0.0200
41,FeI,5030.78,3.24,-2.830000000,46.71,7.03,    0.0400
42,FeI,5031.91,4.37,-1.570000000,40.01,6.99,    0.0900
43,FeI,5036.92,3.02,-3.010000000,56.81,7.15,    0.0600
44,FeI,5044.21,2.85,-2.038000000,108.71,7.12,    0.0400
45,FeI,5048.44,3.96,-1.005000000,92.41,7.07,    0.0000
46,FeI,5054.64,3.64,-1.921000000,66.11,7.01,    0.0700
47,FeI,5058.5,3.64,-2.830000000,25.31,7.07,    0.0100
48,FeI,5067.15,4.22,-0.970000000,88.31,7.24,    0.1500
49,FeI,5074.75,4.22,-0.230000000,117.81,7.11,    0.0200
50,FeI,5088.15,4.15,-1.680000000,47.91,7.0,    0.0800
51,FeI,5090.77,4.26,-0.440000000,101.91,7.04,    0.0400
52,FeII,5100.66,2.81,-4.197000000,27.71,7.01,    0.0700
53,FeI,5109.65,4.3,-0.980000000,85.21,7.26,    0.1800
54,FeI,5115.78,3.57,-2.640000000,42.11,7.15,    0.0700
55,FeII,5132.66,2.81,-4.094000000,25.81,6.86,    0.0800
56,FeII,5136.8,2.84,-4.356000000,15.11,6.82,    0.1200
57,FeI,5143.72,2.2,-3.690000000,67.11,7.01,    0.0600
58,FeI,5145.09,2.2,-2.876000000,101.81,7.01,    0.0700
59,FeI,5180.06,4.47,-1.160000000,68.71,7.27,    0.1900
60,FeI,5187.91,4.14,-1.371000000,72.21,7.2,    0.1100
61,FeI,5197.94,4.3,-1.540000000,41.41,6.9,    0.1800
62,FeII,5234.62,3.22,-2.180000000,88.91,6.97,    0.0200
63,FeI,5236.2,4.19,-1.497000000,51.61,6.93,    0.1500
64,FeI,5242.49,3.63,-0.967000000,107.71,7.01,    0.0700
65,FeI,5243.78,4.26,-1.050000000,75.01,7.05,    0.0300
66,FeI,5253.02,2.28,-3.840000000,51.71,6.94,    0.1300
67,FeII,5256.93,2.89,-4.182000000,23.11,6.97,    0.0200
68,FeII,5264.8,3.23,-3.130000000,42.51,6.8,    0.1400
69,FeI,5267.27,4.37,-1.596000000,40.01,7.0,    0.0700
70,FeII,5284.1,2.89,-3.195000000,67.71,7.08,    0.1300
71,FeI,5285.13,4.43,-1.660000000,41.21,7.16,    0.0800
72,FeI,5288.52,3.7,-1.493000000,82.41,7.0,    0.0800
73,FeI,5293.96,4.14,-1.770000000,48.01,7.07,    0.0100
74,FeI,5294.55,3.64,-2.760000000,29.81,7.09,    0.0000
75,FeI,5295.31,4.42,-1.590000000,42.51,7.1,    0.0100
76,FeI,5298.78,3.64,-2.016000000,69.01,7.14,    0.0600
77,FeI,5320.04,3.64,-2.440000000,42.11,7.02,    0.0500
78,FeI,5321.11,4.43,-1.089000000,59.11,6.94,    0.1300
79,FeI,5322.04,2.28,-2.802000000,104.11,7.05,    0.0300
80,FeII,5325.55,3.22,-3.160000000,46.51,6.92,    0.0200
81,FeI,5326.14,3.57,-2.071000000,66.81,7.07,    0.0100
82,FeI,5329.99,4.08,-1.196000000,81.81,7.16,    0.0700
83,FeI,5373.71,4.47,-0.710000000,78.21,7.01,    0.0600
84,FeI,5376.83,4.29,-2.210000000,29.21,7.3,    0.2100
85,FeI,5379.57,3.7,-1.514000000,85.61,7.08,    0.0000
86,FeI,5386.33,4.15,-1.670000000,48.01,6.97,    0.1100
87,FeI,5389.48,4.42,-0.410000000,93.71,6.98,    0.1000
88,FeI,5398.28,4.45,-0.630000000,81.01,6.96,    0.1100
89,FeI,5401.27,4.32,-1.820000000,43.51,7.23,    0.1500
90,FeI,5403.82,4.08,-1.034000000,86.01,7.08,    0.0000
91,FeI,5406.78,4.37,-1.620000000,49.71,7.21,    0.1300
92,FeI,5412.78,4.43,-1.716000000,29.91,6.98,    0.1000
93,FeII,5414.07,3.22,-3.580000000,26.51,6.83,    0.1000
94,FeI,5417.03,4.42,-1.580000000,45.51,7.14,    0.0600
95,FeII,5425.25,3.2,-3.220000000,43.11,6.88,    0.0600
96,FeI,5432.95,4.45,-0.940000000,79.71,7.23,    0.1500
97,FeI,5436.3,4.39,-1.440000000,53.01,7.12,    0.0300
98,FeI,5441.34,4.31,-1.630000000,45.21,7.06,    0.0100
99,FeI,5445.04,4.39,-0.020000000,115.51,6.98,    0.0900
100,FeI,5466.4,4.37,-0.630000000,92.61,7.12,    0.0400
101,FeI,5466.99,3.57,-2.233000000,61.71,7.11,    0.0300
102,FeI,5470.09,4.45,-1.710000000,38.01,7.16,    0.0700
103,FeI,5472.71,4.21,-1.495000000,68.81,7.28,    0.2000
104,FeI,5473.16,4.19,-2.040000000,32.81,7.08,    0.0000
105,FeI,5473.9,4.15,-0.720000000,95.21,7.02,    0.0600
106,FeI,5483.1,4.15,-1.392000000,67.21,7.08,    0.0000
107,FeI,5487.14,4.42,-1.430000000,51.91,7.12,    0.0300
108,FeI,5493.5,4.1,-1.480000000,58.81,6.93,    0.1500
109,FeI,5494.46,4.08,-1.990000000,43.51,7.11,    0.0200
110,FeI,5522.45,4.21,-1.450000000,57.71,7.0,    0.0700
111,FeI,5525.54,4.23,-1.084000000,72.51,6.97,    0.1000
112,FeI,5528.9,4.47,-1.920000000,29.01,7.2,    0.1200
113,FeII,5534.84,3.24,-2.865000000,64.21,7.08,    0.1300
114,FeI,5536.58,2.83,-3.710000000,25.11,6.94,    0.1300
115,FeI,5538.52,4.22,-1.540000000,55.01,7.06,    0.0200
116,FeI,5539.28,3.64,-2.560000000,37.21,7.03,    0.0400
117,FeI,5539.82,4.29,-2.430000000,12.31,7.02,    0.0500
118,FeI,5543.94,4.22,-1.040000000,78.11,7.03,    0.0400
119,FeI,5546.51,4.37,-1.210000000,67.71,7.16,    0.0800
120,FeI,5549.95,3.7,-2.810000000,23.91,7.05,    0.0200
121,FeI,5552.69,4.96,-1.890000000,11.81,7.23,    0.1500
122,FeI,5554.89,4.55,-0.270000000,106.01,7.21,    0.1200
123,FeI,5560.21,4.43,-1.090000000,64.61,7.05,    0.0200
124,FeI,5573.1,4.19,-1.295000000,73.81,7.18,    0.0900
125,FeI,5584.76,3.57,-2.220000000,65.81,7.17,    0.0800
126,FeI,5587.57,4.14,-1.750000000,55.11,7.18,    0.0900
127,FeI,5618.63,4.21,-1.255000000,67.11,7.0,    0.0800
128,FeI,5619.6,4.39,-1.600000000,50.51,7.22,    0.1300
129,FeI,5633.95,4.99,-0.230000000,74.41,7.08,    0.0000
130,FeI,5635.82,4.26,-1.790000000,51.01,7.26,    0.1700
131,FeI,5636.7,3.64,-2.510000000,40.61,7.04,    0.0400
132,FeI,5638.26,4.22,-0.720000000,93.11,7.03,    0.0500
133,FeI,5641.43,4.26,-1.080000000,86.61,7.29,    0.2100
134,FeI,5649.99,5.1,-0.820000000,42.21,7.12,    0.0400
135,FeI,5650.7,5.09,-0.860000000,44.11,7.19,    0.1000
136,FeI,5651.47,4.47,-1.900000000,27.91,7.16,    0.0700
137,FeI,5652.32,4.26,-1.850000000,40.31,7.12,    0.0300
138,FeI,5653.86,4.39,-1.540000000,52.71,7.2,    0.1100
139,FeI,5655.18,5.06,-0.600000000,56.11,7.11,    0.0300
140,FeI,5655.49,4.26,-0.980000000,78.81,7.05,    0.0300
141,FeI,5661.34,4.28,-1.756000000,37.51,6.99,    0.0800
142,FeI,5662.52,4.18,-0.447000000,106.21,6.98,    0.1000
143,FeI,5679.02,4.65,-0.820000000,69.31,7.12,    0.0400
144,FeI,5680.24,4.19,-2.480000000,23.21,7.28,    0.2000
145,FeI,5686.53,4.55,-0.445000000,85.31,7.01,    0.0700
146,FeI,5691.5,4.3,-1.450000000,58.61,7.13,    0.0400
147,FeI,5696.09,4.55,-1.720000000,22.41,6.93,    0.1500
148,FeI,5698.02,3.64,-2.580000000,32.91,6.95,    0.1200
149,FeI,5705.46,4.3,-1.355000000,52.31,6.9,    0.1700
150,FeI,5712.13,3.42,-1.994000000,82.31,7.07,    0.0100
151,FeI,5717.83,4.28,-0.990000000,76.31,7.01,    0.0700
152,FeI,5731.76,4.26,-1.200000000,77.51,7.21,    0.1200
153,FeI,5732.3,4.99,-1.460000000,19.31,7.1,    0.0100
154,FeI,5741.85,4.26,-1.672000000,46.51,7.05,    0.0300
155,FeI,5753.12,4.26,-0.623000000,90.61,6.91,    0.1600
156,FeI,5754.4,3.64,-2.600000000,34.51,7.0,    0.0700
157,FeI,5760.34,3.64,-2.390000000,42.91,6.96,    0.1200
158,FeI,5849.68,3.7,-2.890000000,16.11,6.9,    0.1800
159,FeI,5852.22,4.55,-1.230000000,59.71,7.21,    0.1300
160,FeI,5853.15,1.48,-5.180000000,44.21,7.11,    0.0200
161,FeI,5855.08,4.61,-1.478000000,30.61,6.95,    0.1300
162,FeI,5858.78,4.22,-2.160000000,24.91,7.04,    0.0400
163,FeI,5873.21,4.26,-2.040000000,34.41,7.17,    0.0900
164,FeI,5879.49,4.61,-2.040000000,16.21,7.13,    0.0400
165,FeI,5880.03,4.56,-1.840000000,19.31,6.97,    0.1100
166,FeI,5881.28,4.61,-1.740000000,22.81,7.02,    0.0600
167,FeI,5883.82,3.96,-1.260000000,83.21,6.99,    0.0800
168,FeI,5898.22,4.73,-1.730000000,18.01,7.02,    0.0500
169,FeI,5905.67,4.65,-0.690000000,68.31,6.97,    0.1100
170,FeI,5909.97,3.21,-2.587000000,72.41,7.18,    0.1000
171,FeI,5916.25,2.45,-2.994000000,97.71,7.19,    0.1000
172,FeI,5927.79,4.65,-0.990000000,53.21,6.96,    0.1100
173,FeI,5929.68,4.55,-1.310000000,52.11,7.14,    0.0600
174,FeI,5930.18,4.65,-0.230000000,94.41,7.03,    0.0400
175,FeI,5934.65,3.93,-1.070000000,94.51,6.99,    0.0800
176,FeI,5940.99,4.18,-2.050000000,32.61,7.05,    0.0300
177,FeI,5952.72,3.98,-1.340000000,82.61,7.08,    0.0000
178,FeII,5991.37,3.15,-3.647000000,33.81,7.04,    0.0900
179,FeI,6003.01,3.88,-1.100000000,101.01,7.09,    0.0000
180,FeI,6008.56,3.88,-0.980000000,103.61,7.09,    0.0000
181,FeI,6012.21,2.22,-4.038000000,62.01,7.2,    0.1100
182,FeI,6020.17,4.61,-0.270000000,105.91,7.24,    0.1600
183,FeI,6024.06,4.55,-0.120000000,111.61,7.14,    0.0500
184,FeI,6027.05,4.08,-1.089000000,80.21,6.93,    0.1500
185,FeI,6056.0,4.73,-0.320000000,80.41,6.92,    0.1500
186,FeI,6079.01,4.65,-1.020000000,58.21,7.09,    0.0000
187,FeI,6082.71,2.22,-3.576000000,82.01,7.12,    0.0300
188,FeII,6084.1,3.2,-3.881000000,25.01,7.09,    0.1400
189,FeI,6093.64,4.61,-1.400000000,40.21,7.06,    0.0200
190,FeI,6094.37,4.65,-1.840000000,27.01,7.27,    0.1900
191,FeI,6096.66,3.98,-1.830000000,58.21,7.08,    0.0000
192,FeII,6113.32,3.22,-4.230000000,12.71,7.03,    0.0900
193,FeI,6120.25,0.92,-5.970000000,43.01,7.14,    0.0500
194,FeI,6127.91,4.14,-1.399000000,68.01,7.05,    0.0200
195,FeI,6136.99,2.2,-2.950000000,116.51,7.19,    0.1100
196,FeII,6149.25,3.89,-2.841000000,30.81,6.99,    0.0400
197,FeI,6151.62,2.18,-3.295000000,92.31,6.98,    0.1000
198,FeI,6157.73,4.08,-1.160000000,83.81,7.07,    0.0000
199,FeI,6165.36,4.14,-1.473000000,63.11,7.02,    0.0500
200,FeI,6173.33,2.22,-2.880000000,112.11,7.05,    0.0300
201,FeI,6180.2,2.73,-2.591000000,93.41,7.01,    0.0700
202,FeI,6187.99,3.94,-1.620000000,68.11,7.01,    0.0700
203,FeI,6200.31,2.61,-2.433000000,111.61,7.08,    0.0000
204,FeI,6226.73,3.88,-2.120000000,48.21,7.06,    0.0200
205,FeI,6229.23,2.84,-2.805000000,73.61,6.95,    0.1300
206,FeI,6232.64,3.65,-1.235000000,104.11,7.03,    0.0400
207,FeII,6238.39,3.89,-2.600000000,36.21,6.9,    0.0400
208,FeI,6240.65,2.22,-3.230000000,94.51,7.01,    0.0600
209,FeII,6247.56,3.89,-2.435000000,45.61,6.97,    0.0300
210,FeI,6270.22,2.86,-2.470000000,88.91,6.94,    0.1400
211,FeI,6271.28,3.33,-2.703000000,49.31,6.98,    0.0900
212,FeI,6311.5,2.83,-3.141000000,62.81,7.06,    0.0200
213,FeI,6315.81,4.08,-1.630000000,58.61,7.0,    0.0800
214,FeI,6322.68,2.59,-2.430000000,114.71,7.09,    0.0000
215,FeI,6338.88,4.8,-0.960000000,49.01,7.01,    0.0700
216,FeI,6344.15,2.43,-2.919000000,104.91,7.17,    0.0900
217,FeI,6364.36,4.8,-1.330000000,40.81,7.22,    0.1300
218,FeII,6369.46,2.89,-4.110000000,19.71,6.81,    0.1300
219,FeI,6380.74,4.19,-1.375000000,71.51,7.13,    0.0500
220,FeI,6408.02,3.69,-1.005000000,112.11,6.98,    0.1000
221,FeII,6432.68,2.89,-3.570000000,40.41,6.82,    0.1200
222,FeII,6456.38,3.9,-2.185000000,53.71,6.93,    0.0100
223,FeI,6475.62,2.56,-2.941000000,94.81,7.12,    0.0400
224,FeI,6481.87,2.28,-2.981000000,107.31,7.06,    0.0100
225,FeI,6496.47,4.8,-0.530000000,71.01,7.0,    0.0800
226,FeI,6498.94,0.96,-4.687000000,112.11,7.13,    0.0500
227,FeII,6516.08,2.89,-3.310000000,57.51,6.94,    0.0000
228,FeI,6518.37,2.83,-2.438000000,93.21,6.93,    0.1400
229,FeI,6533.93,4.56,-1.360000000,48.51,7.11,    0.0200
230,FeI,6569.21,4.73,-0.380000000,84.61,7.04,    0.0400
231,FeI,6574.23,0.99,-5.004000000,92.81,7.1,    0.0100
232,FeI,6575.02,2.59,-2.710000000,104.41,7.11,    0.0300
233,FeI,6581.21,1.48,-4.679000000,72.91,7.05,    0.0300
234,FeI,6597.56,4.8,-0.970000000,51.51,7.06,    0.0200
235,FeI,6608.02,2.28,-3.930000000,56.21,7.01,    0.0700
236,FeI,6609.11,2.56,-2.691000000,106.71,7.1,    0.0100
237,FeI,6625.02,1.01,-5.336000000,81.01,7.23,    0.1400
238,FeI,6627.54,4.55,-1.590000000,38.31,7.12,    0.0400
239,FeI,6633.41,4.84,-1.390000000,35.01,7.2,    0.1100
240,FeI,6633.75,4.56,-0.799000000,74.51,7.04,    0.0400
241,FeI,6634.11,4.8,-1.330000000,45.41,7.3,    0.2100
242,FeI,6648.08,1.01,-5.918000000,48.11,7.25,    0.1600
243,FeI,6667.71,4.58,-2.112000000,19.01,7.24,    0.1500
244,FeI,6699.14,4.59,-2.101000000,13.61,7.06,    0.0200
245,FeI,6703.57,2.76,-3.060000000,71.41,7.01,    0.0700
246,FeI,6713.74,4.8,-1.500000000,26.31,7.06,    0.0100
247,FeI,6725.36,4.1,-2.100000000,30.41,6.93,    0.1500
248,FeI,6750.15,2.42,-2.618000000,114.01,6.98,    0.1000
249,FeI,6752.71,4.64,-1.204000000,50.21,7.07,    0.0100
250,FeI,6786.86,4.19,-1.970000000,37.91,7.06,    0.0200
251,FeI,6793.26,4.08,-2.326000000,23.01,6.95,    0.1300
252,FeI,6804.0,4.65,-1.496000000,30.31,6.98,    0.1000
253,FeI,6804.27,4.58,-1.813000000,23.01,7.04,    0.0300
254,FeI,6810.26,4.61,-0.986000000,58.11,6.96,    0.1200
