,element,obs_wavelength,obs_ep,loggf,obs_ew,abund,abund_err
65,FeII,5256.93,2.89,-4.182000000,22.71,7.13,    0.0100
66,FeII,5264.8,3.23,-3.130000000,48.11,7.1,    0.0300
67,FeI,5267.27,4.37,-1.596000000,48.01,7.29,    0.0000
68,FeII,5284.1,2.89,-3.195000000,68.11,7.27,    0.1200
69,FeI,5285.13,4.43,-1.660000000,44.61,7.35,    0.0500
70,FeI,5288.52,3.7,-1.493000000,84.31,7.21,    0.0800
71,FeI,5293.96,4.14,-1.770000000,51.11,7.27,    0.0200
72,FeI,5294.55,3.64,-2.760000000,34.51,7.34,    0.0400
73,FeI,5295.31,4.42,-1.590000000,45.81,7.28,    0.0100
74,FeI,5298.78,3.64,-2.016000000,73.51,7.41,    0.1100
75,FeI,5320.04,3.64,-2.440000000,45.31,7.24,    0.0500
76,FeI,5322.04,2.28,-2.802000000,102.01,7.23,    0.0600
77,FeII,5325.55,3.22,-3.160000000,46.71,7.09,    0.0500
78,FeI,5326.14,3.57,-2.071000000,69.41,7.3,    0.0000
79,FeI,5329.99,4.08,-1.196000000,83.01,7.34,    0.0400
80,FeI,5373.71,4.47,-0.710000000,79.91,7.16,    0.1300
81,FeI,5376.83,4.29,-2.210000000,31.31,7.47,    0.1700
82,FeI,5379.57,3.7,-1.514000000,86.01,7.26,    0.0300
83,FeI,5386.33,4.15,-1.670000000,51.31,7.17,    0.1200
84,FeI,5398.28,4.45,-0.630000000,85.91,7.18,    0.1100
85,FeI,5401.27,4.32,-1.820000000,49.11,7.47,    0.1700
86,FeI,5403.82,4.08,-1.034000000,93.81,7.44,    0.1400
87,FeI,5406.78,4.37,-1.620000000,55.71,7.46,    0.1600
88,FeI,5412.78,4.43,-1.716000000,34.51,7.2,    0.0900
89,FeII,5414.07,3.22,-3.580000000,28.41,7.05,    0.0900
90,FeI,5417.03,4.42,-1.580000000,49.71,7.35,    0.0500
91,FeI,5432.95,4.45,-0.940000000,82.81,7.42,    0.1200
92,FeI,5436.3,4.39,-1.440000000,58.01,7.34,    0.0500
93,FeI,5436.59,2.28,-2.964000000,101.71,7.35,    0.0500
94,FeI,5441.34,4.31,-1.630000000,49.71,7.28,    0.0100
95,FeI,5445.04,4.39,-0.020000000,119.91,7.14,    0.1500
96,FeI,5466.4,4.37,-0.630000000,95.51,7.3,    0.0000
97,FeI,5466.99,3.57,-2.233000000,63.31,7.31,    0.0100
98,FeI,5470.09,4.45,-1.710000000,43.01,7.38,    0.0800
99,FeI,5472.71,4.21,-1.495000000,70.41,7.45,    0.1500
100,FeI,5473.16,4.19,-2.040000000,37.51,7.3,    0.0000
101,FeI,5473.9,4.15,-0.720000000,98.01,7.2,    0.0900
102,FeI,5483.1,4.15,-1.392000000,67.51,7.22,    0.0700
103,FeI,5487.14,4.42,-1.430000000,58.01,7.36,    0.0600
104,FeI,5491.83,4.19,-2.188000000,24.81,7.17,    0.1200
105,FeI,5493.5,4.1,-1.480000000,66.21,7.22,    0.0700
106,FeI,5494.46,4.08,-1.990000000,48.61,7.35,    0.0500
107,FeI,5522.45,4.21,-1.450000000,60.81,7.2,    0.0900
108,FeI,5525.54,4.23,-1.084000000,73.81,7.14,    0.1500
109,FeI,5528.9,4.47,-1.920000000,34.01,7.43,    0.1300
110,FeII,5534.84,3.24,-2.865000000,65.31,7.27,    0.1200
111,FeI,5536.58,2.83,-3.710000000,25.71,7.14,    0.1500
112,FeI,5538.52,4.22,-1.540000000,58.71,7.27,    0.0200
113,FeI,5539.28,3.64,-2.560000000,40.01,7.24,    0.0500
114,FeI,5539.82,4.29,-2.430000000,16.11,7.28,    0.0100
115,FeI,5543.94,4.22,-1.040000000,80.51,7.22,    0.0700
116,FeI,5546.51,4.37,-1.210000000,72.81,7.4,    0.1000
117,FeI,5549.95,3.7,-2.810000000,26.81,7.27,    0.0200
118,FeI,5552.69,4.96,-1.890000000,12.71,7.36,    0.0700
119,FeI,5554.89,4.55,-0.270000000,114.21,7.43,    0.1300
120,FeI,5559.64,4.99,-1.730000000,12.41,7.23,    0.0600
121,FeI,5560.21,4.43,-1.090000000,67.51,7.24,    0.0500
122,FeI,5573.1,4.19,-1.295000000,80.71,7.48,    0.1800
123,FeI,5584.76,3.57,-2.220000000,68.01,7.38,    0.0900
124,FeI,5587.57,4.14,-1.750000000,59.71,7.42,    0.1200
125,FeI,5600.22,4.26,-1.420000000,61.21,7.25,    0.0400
126,FeI,5618.63,4.21,-1.255000000,69.61,7.18,    0.1000
127,FeI,5619.6,4.39,-1.600000000,54.61,7.43,    0.1300
128,FeI,5633.95,4.99,-0.230000000,79.41,7.29,    0.0000
129,FeI,5635.82,4.26,-1.790000000,55.11,7.47,    0.1700
130,FeI,5636.7,3.64,-2.510000000,43.11,7.24,    0.0500
131,FeI,5638.26,4.22,-0.720000000,95.61,7.21,    0.0800
132,FeI,5649.99,5.1,-0.820000000,47.41,7.33,    0.0300
133,FeI,5650.7,5.09,-0.860000000,49.81,7.4,    0.1100
134,FeI,5651.47,4.47,-1.900000000,32.71,7.38,    0.0800
135,FeI,5652.32,4.26,-1.850000000,43.71,7.31,    0.0100
136,FeI,5653.86,4.39,-1.540000000,58.91,7.45,    0.1500
137,FeI,5655.18,5.06,-0.600000000,63.11,7.33,    0.0300
138,FeI,5655.49,4.26,-0.980000000,83.01,7.29,    0.0000
139,FeI,5661.34,4.28,-1.756000000,42.71,7.22,    0.0700
140,FeI,5662.52,4.18,-0.447000000,108.91,7.14,    0.1500
141,FeI,5679.02,4.65,-0.820000000,73.81,7.33,    0.0300
142,FeI,5680.24,4.19,-2.480000000,26.11,7.48,    0.1800
143,FeI,5686.53,4.55,-0.445000000,90.61,7.25,    0.0400
144,FeI,5691.5,4.3,-1.450000000,61.81,7.32,    0.0200
145,FeI,5698.02,3.64,-2.580000000,35.61,7.16,    0.1300
146,FeI,5705.46,4.3,-1.355000000,58.11,7.15,    0.1400
147,FeI,5712.13,3.42,-1.994000000,83.61,7.26,    0.0300
148,FeI,5717.83,4.28,-0.990000000,82.11,7.26,    0.0300
149,FeI,5731.76,4.26,-1.200000000,80.41,7.4,    0.1000
150,FeI,5732.3,4.99,-1.460000000,26.61,7.39,    0.0900
151,FeI,5741.85,4.26,-1.672000000,52.51,7.3,    0.0000
152,FeI,5742.96,4.18,-2.410000000,26.31,7.4,    0.1100
153,FeI,5754.4,3.64,-2.600000000,37.91,7.23,    0.0600
154,FeI,5760.34,3.64,-2.390000000,48.31,7.22,    0.0700
155,FeI,5837.7,4.29,-2.240000000,21.01,7.23,    0.0600
156,FeI,5838.37,3.94,-2.240000000,41.81,7.28,    0.0100
157,FeI,5849.68,3.7,-2.890000000,22.01,7.22,    0.0700
158,FeI,5852.22,4.55,-1.230000000,65.71,7.45,    0.1600
159,FeI,5853.15,1.48,-5.180000000,44.71,7.35,    0.0600
160,FeI,5855.08,4.61,-1.478000000,38.81,7.23,    0.0600
161,FeI,5858.78,4.22,-2.160000000,28.21,7.24,    0.0500
162,FeI,5879.49,4.61,-2.040000000,20.01,7.36,    0.0600
163,FeI,5880.03,4.56,-1.840000000,22.61,7.17,    0.1200
164,FeI,5881.28,4.61,-1.740000000,28.91,7.28,    0.0100
165,FeI,5883.82,3.96,-1.260000000,85.41,7.18,    0.1100
166,FeI,5898.22,4.73,-1.730000000,23.81,7.29,    0.0000
167,FeI,5905.67,4.65,-0.690000000,72.71,7.17,    0.1200
168,FeI,5909.97,3.21,-2.587000000,73.61,7.39,    0.0900
169,FeI,5916.25,2.45,-2.994000000,99.41,7.45,    0.1500
170,FeI,5927.79,4.65,-0.990000000,58.91,7.19,    0.1000
171,FeI,5929.68,4.55,-1.310000000,58.11,7.38,    0.0800
172,FeI,5930.18,4.65,-0.230000000,99.31,7.22,    0.0700
173,FeI,5934.65,3.93,-1.070000000,98.31,7.2,    0.0900
174,FeI,5940.99,4.18,-2.050000000,37.11,7.27,    0.0200
175,FeI,5952.72,3.98,-1.340000000,83.71,7.24,    0.0500
176,FeI,5956.69,0.86,-4.599000000,112.61,7.35,    0.0500
177,FeII,5991.37,3.15,-3.647000000,36.31,7.26,    0.1100
178,FeI,6003.01,3.88,-1.100000000,104.21,7.28,    0.0100
179,FeI,6008.56,3.88,-0.980000000,107.51,7.32,    0.0200
180,FeI,6012.21,2.22,-4.038000000,64.01,7.45,    0.1600
181,FeI,6024.06,4.55,-0.120000000,115.71,7.29,    0.0000
182,FeI,6027.05,4.08,-1.089000000,85.81,7.2,    0.0900
183,FeI,6079.01,4.65,-1.020000000,61.51,7.27,    0.0200
184,FeI,6082.71,2.22,-3.576000000,80.21,7.31,    0.0100
185,FeII,6084.1,3.2,-3.881000000,25.81,7.27,    0.1200
186,FeI,6093.64,4.61,-1.400000000,46.81,7.31,    0.0100
187,FeI,6096.66,3.98,-1.830000000,61.71,7.29,    0.0000
188,FeII,6113.32,3.22,-4.230000000,14.11,7.25,    0.1000
189,FeI,6120.25,0.92,-5.970000000,41.21,7.36,    0.0700
190,FeI,6127.91,4.14,-1.399000000,71.71,7.28,    0.0100
191,FeI,6136.99,2.2,-2.950000000,114.71,7.39,    0.0900
192,FeII,6149.25,3.89,-2.841000000,33.41,7.2,    0.0500
193,FeI,6151.62,2.18,-3.295000000,91.01,7.19,    0.1000
194,FeI,6157.73,4.08,-1.160000000,88.21,7.33,    0.0300
195,FeI,6165.36,4.14,-1.473000000,66.71,7.24,    0.0500
196,FeI,6173.33,2.22,-2.880000000,110.11,7.24,    0.0500
197,FeI,6180.2,2.73,-2.591000000,95.21,7.26,    0.0300
198,FeI,6187.99,3.94,-1.620000000,71.51,7.22,    0.0700
199,FeI,6200.31,2.61,-2.433000000,112.91,7.32,    0.0200
200,FeI,6226.73,3.88,-2.120000000,51.61,7.26,    0.0200
201,FeI,6229.23,2.84,-2.805000000,75.21,7.18,    0.1100
202,FeI,6232.64,3.65,-1.235000000,107.41,7.26,    0.0300
203,FeII,6238.39,3.89,-2.600000000,39.01,7.11,    0.0300
204,FeI,6240.65,2.22,-3.230000000,89.71,7.14,    0.1500
205,FeII,6247.56,3.89,-2.435000000,45.91,7.12,    0.0200
206,FeI,6270.22,2.86,-2.470000000,87.81,7.12,    0.1700
207,FeI,6271.28,3.33,-2.703000000,51.91,7.2,    0.0900
208,FeI,6311.5,2.83,-3.141000000,63.81,7.27,    0.0200
209,FeI,6315.81,4.08,-1.630000000,63.51,7.24,    0.0500
210,FeI,6322.68,2.59,-2.430000000,114.91,7.31,    0.0100
211,FeI,6338.88,4.8,-0.960000000,55.81,7.25,    0.0400
212,FeI,6344.15,2.43,-2.919000000,107.31,7.45,    0.1500
213,FeI,6353.84,0.92,-6.477000000,16.91,7.32,    0.0200
214,FeI,6364.36,4.8,-1.330000000,47.31,7.45,    0.1500
215,FeII,6369.46,2.89,-4.110000000,21.31,7.03,    0.1100
216,FeI,6380.74,4.19,-1.375000000,75.71,7.37,    0.0700
217,FeI,6408.02,3.69,-1.005000000,114.21,7.18,    0.1100
218,FeII,6432.68,2.89,-3.570000000,42.91,7.05,    0.0900
219,FeII,6456.38,3.9,-2.185000000,56.91,7.14,    0.0000
220,FeI,6475.62,2.56,-2.941000000,96.01,7.37,    0.0700
221,FeI,6481.87,2.28,-2.981000000,107.21,7.29,    0.0000
222,FeI,6495.74,4.84,-0.840000000,55.11,7.15,    0.1400
223,FeI,6496.47,4.8,-0.530000000,76.91,7.22,    0.0700
224,FeI,6498.94,0.96,-4.687000000,106.81,7.32,    0.0200
225,FeII,6516.08,2.89,-3.310000000,58.51,7.14,    0.0000
226,FeI,6533.93,4.56,-1.360000000,54.21,7.33,    0.0300
227,FeI,6569.21,4.73,-0.380000000,89.31,7.24,    0.0500
228,FeI,6574.23,0.99,-5.004000000,88.01,7.29,    0.0000
229,FeI,6575.02,2.59,-2.710000000,103.11,7.3,    0.0100
230,FeI,6581.21,1.48,-4.679000000,71.61,7.28,    0.0100
231,FeI,6597.56,4.8,-0.970000000,57.71,7.29,    0.0000
232,FeI,6608.02,2.28,-3.930000000,56.81,7.23,    0.0600
233,FeI,6609.11,2.56,-2.691000000,107.51,7.34,    0.0400
234,FeI,6627.54,4.55,-1.590000000,44.21,7.36,    0.0600
235,FeI,6633.41,4.84,-1.390000000,40.51,7.41,    0.1100
236,FeI,6633.75,4.56,-0.799000000,79.41,7.25,    0.0400
237,FeI,6667.71,4.58,-2.112000000,20.61,7.4,    0.1000
238,FeI,6699.14,4.59,-2.101000000,16.71,7.28,    0.0100
239,FeI,6703.57,2.76,-3.060000000,73.51,7.25,    0.0400
240,FeI,6713.74,4.8,-1.500000000,30.81,7.27,    0.0200
241,FeI,6725.36,4.1,-2.100000000,34.31,7.14,    0.1500
242,FeI,6750.15,2.42,-2.618000000,112.51,7.17,    0.1200
243,FeI,6752.71,4.64,-1.204000000,53.41,7.25,    0.0400
244,FeI,6786.86,4.19,-1.970000000,44.31,7.31,    0.0100
245,FeI,6793.26,4.08,-2.326000000,26.31,7.16,    0.1300
246,FeI,6804.0,4.65,-1.496000000,37.31,7.24,    0.0500
247,FeI,6804.27,4.58,-1.813000000,26.61,7.24,    0.0400
248,FeI,6810.26,4.61,-0.986000000,63.31,7.18,    0.1100
