,element,obs_wavelength,obs_ep,loggf,obs_ew,abund,abund_err
106,FeI,5549.95,3.7,-2.810000000,40.01,7.4,    0.0000
107,FeI,5552.69,4.96,-1.890000000,17.11,7.44,    0.0400
108,FeI,5559.64,4.99,-1.730000000,22.61,7.48,    0.0700
109,FeI,5560.21,4.43,-1.090000000,77.71,7.29,    0.1000
110,FeI,5584.76,3.57,-2.220000000,85.01,7.52,    0.1200
111,FeI,5587.57,4.14,-1.750000000,71.01,7.48,    0.0800
112,FeI,5600.22,4.26,-1.420000000,71.11,7.29,    0.1000
113,FeI,5618.63,4.21,-1.255000000,79.81,7.22,    0.1700
114,FeI,5619.6,4.39,-1.600000000,73.61,7.66,    0.2600
115,FeI,5624.02,4.39,-1.380000000,83.31,7.63,    0.2300
116,FeI,5633.95,4.99,-0.230000000,87.81,7.32,    0.0700
117,FeI,5635.82,4.26,-1.790000000,63.11,7.48,    0.0800
118,FeI,5636.7,3.64,-2.510000000,56.31,7.32,    0.0700
119,FeI,5638.26,4.22,-0.720000000,108.71,7.28,    0.1100
120,FeI,5641.43,4.26,-1.080000000,104.51,7.6,    0.2000
121,FeI,5649.99,5.1,-0.820000000,59.71,7.47,    0.0700
122,FeI,5650.7,5.09,-0.860000000,62.81,7.56,    0.1600
123,FeI,5651.47,4.47,-1.900000000,44.31,7.5,    0.1000
124,FeI,5652.32,4.26,-1.850000000,55.71,7.41,    0.0100
125,FeI,5653.86,4.39,-1.540000000,68.11,7.49,    0.0900
126,FeI,5655.18,5.06,-0.600000000,77.01,7.49,    0.0900
127,FeI,5655.49,4.26,-0.980000000,96.41,7.38,    0.0100
128,FeI,5661.34,4.28,-1.756000000,58.01,7.38,    0.0100
129,FeI,5679.02,4.65,-0.820000000,84.71,7.4,    0.0000
130,FeI,5686.53,4.55,-0.445000000,105.41,7.38,    0.0100
131,FeI,5691.5,4.3,-1.450000000,76.81,7.47,    0.0700
132,FeI,5696.09,4.55,-1.720000000,35.31,7.23,    0.1600
133,FeI,5698.02,3.64,-2.580000000,50.01,7.27,    0.1200
134,FeI,5705.46,4.3,-1.355000000,67.91,7.19,    0.2000
135,FeI,5712.13,3.42,-1.994000000,98.41,7.33,    0.0600
136,FeI,5717.83,4.28,-0.990000000,94.01,7.32,    0.0700
137,FeI,5731.76,4.26,-1.200000000,97.51,7.57,    0.1700
138,FeI,5732.3,4.99,-1.460000000,32.21,7.43,    0.0300
139,FeI,5741.85,4.26,-1.672000000,64.21,7.38,    0.0100
140,FeI,5742.96,4.18,-2.410000000,37.41,7.52,    0.1200
141,FeI,5754.4,3.64,-2.600000000,56.81,7.42,    0.0200
142,FeI,5760.34,3.64,-2.390000000,58.21,7.24,    0.1600
143,FeI,5837.7,4.29,-2.240000000,28.21,7.29,    0.1000
144,FeI,5838.37,3.94,-2.240000000,60.21,7.48,    0.0800
145,FeI,5849.68,3.7,-2.890000000,31.51,7.29,    0.1000
146,FeI,5853.15,1.48,-5.180000000,64.71,7.41,    0.0100
147,FeI,5855.08,4.61,-1.478000000,46.91,7.28,    0.1100
148,FeI,5856.09,4.29,-1.327000000,69.31,7.18,    0.2100
149,FeI,5858.78,4.22,-2.160000000,39.91,7.36,    0.0300
150,FeI,5879.49,4.61,-2.040000000,28.01,7.46,    0.0600
151,FeI,5881.28,4.61,-1.740000000,41.71,7.44,    0.0400
152,FeI,5898.22,4.73,-1.730000000,35.61,7.46,    0.0600
153,FeI,5905.67,4.65,-0.690000000,82.31,7.22,    0.1700
154,FeI,5909.97,3.21,-2.587000000,93.71,7.55,    0.1500
155,FeI,5916.25,2.45,-2.994000000,116.21,7.48,    0.0800
156,FeI,5927.79,4.65,-0.990000000,65.51,7.19,    0.2000
157,FeI,5929.68,4.55,-1.310000000,67.71,7.43,    0.0300
158,FeI,5930.18,4.65,-0.230000000,109.41,7.26,    0.1300
159,FeI,5934.65,3.93,-1.070000000,109.61,7.22,    0.1800
160,FeI,5940.99,4.18,-2.050000000,52.11,7.43,    0.0300
161,FeI,5952.72,3.98,-1.340000000,97.21,7.32,    0.0700
162,FeII,5991.37,3.15,-3.647000000,40.41,7.42,    0.1800
163,FeI,6003.01,3.88,-1.100000000,117.31,7.32,    0.0700
164,FeI,6012.21,2.22,-4.038000000,81.11,7.5,    0.1000
165,FeI,6027.05,4.08,-1.089000000,99.61,7.28,    0.1100
166,FeI,6079.01,4.65,-1.020000000,74.51,7.39,    0.0100
167,FeI,6082.71,2.22,-3.576000000,100.51,7.41,    0.0100
168,FeII,6084.1,3.2,-3.881000000,28.71,7.41,    0.1700
169,FeI,6093.64,4.61,-1.400000000,55.81,7.36,    0.0300
170,FeI,6094.37,4.65,-1.840000000,45.11,7.65,    0.2500
171,FeI,6096.66,3.98,-1.830000000,72.61,7.33,    0.0600
172,FeII,6113.32,3.22,-4.230000000,16.41,7.39,    0.1500
173,FeI,6120.25,0.92,-5.970000000,64.61,7.43,    0.0300
174,FeI,6127.91,4.14,-1.399000000,83.81,7.34,    0.0500
175,FeII,6149.25,3.89,-2.841000000,34.51,7.31,    0.0700
176,FeI,6151.62,2.18,-3.295000000,109.51,7.24,    0.1600
177,FeI,6157.73,4.08,-1.160000000,107.91,7.53,    0.1300
178,FeI,6165.36,4.14,-1.473000000,78.41,7.3,    0.0900
179,FeI,6180.2,2.73,-2.591000000,112.21,7.3,    0.0900
180,FeI,6187.99,3.94,-1.620000000,86.11,7.32,    0.0700
181,FeI,6226.73,3.88,-2.120000000,61.21,7.28,    0.1100
182,FeI,6232.64,3.65,-1.235000000,116.41,7.2,    0.1900
183,FeII,6238.39,3.89,-2.600000000,41.71,7.27,    0.0300
184,FeI,6240.65,2.22,-3.230000000,109.01,7.2,    0.1900
185,FeII,6247.56,3.89,-2.435000000,43.61,7.15,    0.0800
186,FeI,6270.22,2.86,-2.470000000,108.01,7.24,    0.1500
187,FeI,6271.28,3.33,-2.703000000,67.91,7.3,    0.0900
188,FeI,6311.5,2.83,-3.141000000,78.81,7.31,    0.0900
189,FeI,6315.81,4.08,-1.630000000,76.51,7.32,    0.0700
190,FeI,6338.88,4.8,-0.960000000,62.11,7.26,    0.1400
191,FeI,6353.84,0.92,-6.477000000,36.21,7.46,    0.0600
192,FeI,6364.36,4.8,-1.330000000,62.21,7.63,    0.2200
193,FeI,6380.74,4.19,-1.375000000,90.51,7.48,    0.0800
194,FeII,6416.92,3.89,-2.877000000,42.81,7.58,    0.3400
195,FeII,6432.68,2.89,-3.570000000,41.41,7.07,    0.1600
196,FeII,6456.38,3.9,-2.185000000,56.51,7.23,    0.0000
197,FeI,6475.62,2.56,-2.941000000,113.91,7.41,    0.0100
198,FeI,6495.74,4.84,-0.840000000,67.91,7.28,    0.1100
199,FeI,6496.47,4.8,-0.530000000,88.71,7.31,    0.0800
200,FeII,6516.08,2.89,-3.310000000,61.01,7.25,    0.0100
201,FeI,6533.93,4.56,-1.360000000,68.61,7.48,    0.0800
202,FeI,6569.21,4.73,-0.380000000,101.91,7.33,    0.0600
203,FeI,6574.23,0.99,-5.004000000,114.91,7.4,    0.0000
204,FeI,6581.21,1.48,-4.679000000,97.71,7.41,    0.0100
205,FeI,6597.56,4.8,-0.970000000,68.31,7.37,    0.0200
206,FeI,6608.02,2.28,-3.930000000,77.41,7.33,    0.0600
207,FeI,6627.54,4.55,-1.590000000,55.61,7.46,    0.0500
208,FeI,6633.41,4.84,-1.390000000,54.11,7.57,    0.1700
209,FeI,6633.75,4.56,-0.799000000,89.31,7.29,    0.1000
210,FeI,6667.71,4.58,-2.112000000,32.11,7.57,    0.1700
211,FeI,6699.14,4.59,-2.101000000,23.81,7.38,    0.0100
212,FeI,6703.57,2.76,-3.060000000,89.11,7.28,    0.1100
213,FeI,6713.74,4.8,-1.500000000,38.01,7.33,    0.0600
214,FeI,6739.52,1.56,-4.794000000,73.61,7.18,    0.2100
215,FeI,6752.71,4.64,-1.204000000,73.71,7.5,    0.1000
216,FeI,6786.86,4.19,-1.970000000,54.21,7.36,    0.0300
217,FeI,6793.26,4.08,-2.326000000,39.71,7.32,    0.0800
218,FeI,6804.0,4.65,-1.496000000,46.01,7.3,    0.0900
219,FeI,6804.27,4.58,-1.813000000,36.41,7.36,    0.0400
