,element,obs_wavelength,obs_ep,loggf,obs_ew,abund,abund_err
0,FeI,4793.96,3.05,-3.430000000,22.21,7.13,    0.1500
1,FeI,4794.35,2.42,-3.950000000,34.91,7.22,    0.0600
2,FeI,4798.27,4.19,-1.174000000,66.31,7.16,    0.1200
3,FeI,4799.41,3.64,-2.130000000,64.11,7.43,    0.1400
4,FeI,4802.88,3.64,-1.514000000,81.81,7.25,    0.0300
5,FeI,4808.15,3.25,-2.690000000,56.01,7.36,    0.0700
6,FeI,4809.94,3.57,-2.620000000,40.81,7.33,    0.0500
7,FeI,4843.14,3.4,-1.650000000,102.11,7.45,    0.1600
8,FeI,4848.88,2.28,-3.137000000,84.51,7.33,    0.0400
9,FeI,4855.67,3.37,-1.700000000,98.71,7.51,    0.2300
10,FeI,4869.46,3.55,-2.420000000,47.71,7.24,    0.0400
11,FeI,4873.75,3.3,-2.960000000,28.61,7.1,    0.1800
12,FeI,4875.88,3.33,-1.900000000,91.41,7.41,    0.1200
13,FeI,4877.6,3.0,-3.050000000,52.41,7.32,    0.0400
14,FeI,4882.14,3.42,-1.480000000,107.31,7.39,    0.1100
15,FeI,4885.43,3.88,-0.970000000,88.61,7.13,    0.1500
16,FeI,4892.86,4.22,-1.290000000,72.01,7.37,    0.0900
17,FeII,4893.81,2.83,-4.267000000,25.71,7.3,    0.2300
18,FeI,4896.44,3.88,-1.890000000,64.71,7.45,    0.1600
19,FeI,4905.13,3.93,-1.730000000,65.11,7.34,    0.0500
20,FeI,4907.73,3.43,-1.700000000,86.81,7.21,    0.0700
21,FeI,4910.02,3.4,-1.310000000,108.61,7.37,    0.0800
22,FeI,4911.53,4.26,-1.840000000,47.51,7.45,    0.1600
23,FeI,4911.78,3.93,-1.790000000,68.11,7.47,    0.1900
24,FeI,4917.23,4.19,-1.080000000,82.51,7.36,    0.0800
25,FeI,4918.01,4.23,-1.260000000,69.61,7.3,    0.0200
26,FeI,4933.87,3.94,-1.560000000,63.91,7.17,    0.1100
27,FeI,4950.1,3.42,-1.490000000,104.91,7.35,    0.0600
28,FeI,4961.91,3.63,-2.190000000,51.71,7.19,    0.0900
29,FeI,4962.57,4.18,-1.182000000,70.51,7.19,    0.0900
30,FeI,4969.92,4.22,-0.710000000,98.21,7.34,    0.0500
31,FeI,4970.5,3.64,-1.740000000,74.81,7.26,    0.0200
32,FeI,4986.22,4.22,-1.290000000,67.01,7.26,    0.0200
33,FeI,4992.78,4.26,-2.350000000,16.11,7.23,    0.0500
34,FeII,4993.35,2.81,-3.684000000,47.91,7.26,    0.1900
35,FeI,4995.41,4.26,-1.790000000,36.51,7.18,    0.1000
36,FeI,4999.11,4.19,-1.640000000,48.41,7.2,    0.0800
37,FeI,5002.79,3.4,-1.460000000,103.41,7.27,    0.0100
38,FeI,5012.7,4.28,-1.690000000,51.11,7.4,    0.1100
39,FeI,5023.19,4.28,-1.500000000,57.01,7.33,    0.0400
40,FeI,5023.5,4.31,-1.670000000,56.21,7.52,    0.2300
41,FeI,5028.13,3.57,-1.036000000,116.21,7.52,    0.2300
42,FeI,5029.62,3.42,-1.950000000,80.61,7.36,    0.0800
43,FeI,5030.78,3.24,-2.830000000,45.91,7.25,    0.0300
44,FeI,5031.91,4.37,-1.570000000,41.51,7.18,    0.1000
45,FeI,5036.92,3.02,-3.010000000,56.41,7.39,    0.1000
46,FeI,5044.21,2.85,-2.038000000,107.81,7.32,    0.0300
47,FeI,5048.44,3.96,-1.005000000,90.81,7.22,    0.0600
48,FeI,5054.64,3.64,-1.921000000,63.41,7.18,    0.1000
49,FeI,5058.5,3.64,-2.830000000,25.91,7.28,    0.0000
50,FeI,5067.15,4.22,-0.970000000,90.21,7.44,    0.1500
51,FeI,5088.15,4.15,-1.680000000,50.81,7.24,    0.0400
52,FeI,5090.77,4.26,-0.440000000,102.41,7.17,    0.1100
53,FeII,5100.66,2.81,-4.197000000,26.71,7.24,    0.1700
54,FeI,5109.65,4.3,-0.980000000,84.31,7.4,    0.1100
55,FeI,5115.78,3.57,-2.640000000,41.11,7.34,    0.0500
56,FeII,5132.66,2.81,-4.094000000,19.51,6.93,    0.1300
57,FeII,5136.8,2.84,-4.356000000,11.01,6.9,    0.1600
58,FeI,5143.72,2.2,-3.690000000,68.81,7.35,    0.0600
59,FeI,5145.09,2.2,-2.876000000,101.21,7.31,    0.0200
60,FeI,5187.91,4.14,-1.371000000,77.21,7.52,    0.2400
61,FeI,5228.38,4.22,-1.190000000,81.21,7.46,    0.1700
62,FeII,5234.62,3.22,-2.180000000,80.81,7.02,    0.0400
63,FeI,5236.2,4.19,-1.497000000,54.21,7.17,    0.1100
64,FeI,5242.49,3.63,-0.967000000,104.81,7.16,    0.1200
65,FeI,5243.78,4.26,-1.050000000,79.51,7.32,    0.0300
66,FeI,5253.02,2.28,-3.840000000,50.31,7.2,    0.0800
67,FeII,5256.93,2.89,-4.182000000,14.71,6.94,    0.1300
68,FeII,5264.8,3.23,-3.130000000,39.41,6.97,    0.0900
69,FeI,5267.27,4.37,-1.596000000,44.81,7.26,    0.0100
70,FeII,5284.1,2.89,-3.195000000,58.91,7.14,    0.0600
71,FeI,5285.13,4.43,-1.660000000,44.91,7.4,    0.1100
72,FeI,5288.52,3.7,-1.493000000,81.21,7.2,    0.0800
73,FeI,5293.96,4.14,-1.770000000,51.11,7.32,    0.0300
74,FeI,5294.55,3.64,-2.760000000,31.21,7.32,    0.0300
75,FeI,5295.31,4.42,-1.590000000,41.71,7.24,    0.0400
76,FeI,5298.78,3.64,-2.016000000,69.31,7.38,    0.0900
77,FeI,5315.07,4.37,-1.650000000,53.11,7.48,    0.2000
78,FeI,5320.04,3.64,-2.440000000,42.31,7.23,    0.0500
79,FeI,5321.11,4.43,-1.089000000,58.61,7.1,    0.1800
80,FeI,5322.04,2.28,-2.802000000,97.61,7.2,    0.0700
81,FeII,5325.55,3.22,-3.160000000,38.01,6.96,    0.1100
82,FeI,5326.14,3.57,-2.071000000,67.91,7.33,    0.0400
83,FeI,5329.99,4.08,-1.196000000,80.01,7.33,    0.0400
84,FeI,5373.71,4.47,-0.710000000,81.11,7.22,    0.0600
85,FeI,5376.83,4.29,-2.210000000,30.21,7.49,    0.2000
86,FeI,5379.57,3.7,-1.514000000,83.31,7.26,    0.0200
87,FeI,5386.33,4.15,-1.670000000,51.41,7.22,    0.0600
88,FeI,5398.28,4.45,-0.630000000,84.21,7.18,    0.1000
89,FeI,5403.82,4.08,-1.034000000,89.51,7.39,    0.1000
90,FeI,5406.78,4.37,-1.620000000,52.91,7.45,    0.1600
91,FeI,5409.13,4.37,-1.200000000,75.81,7.5,    0.2100
92,FeI,5412.78,4.43,-1.716000000,31.31,7.17,    0.1100
93,FeII,5414.07,3.22,-3.580000000,21.21,6.92,    0.1500
94,FeI,5417.03,4.42,-1.580000000,45.81,7.31,    0.0200
95,FeII,5425.25,3.2,-3.220000000,36.61,6.96,    0.1000
96,FeI,5432.95,4.45,-0.940000000,84.31,7.48,    0.1900
97,FeI,5436.3,4.39,-1.440000000,55.21,7.33,    0.0400
98,FeI,5441.34,4.31,-1.630000000,46.01,7.25,    0.0300
99,FeI,5445.04,4.39,-0.020000000,117.01,7.1,    0.1800
100,FeI,5461.55,4.45,-1.800000000,43.31,7.52,    0.2300
101,FeI,5466.4,4.37,-0.630000000,92.01,7.26,    0.0200
102,FeI,5466.99,3.57,-2.233000000,58.31,7.27,    0.0100
103,FeI,5470.09,4.45,-1.710000000,41.01,7.38,    0.0900
104,FeI,5473.16,4.19,-2.040000000,33.81,7.27,    0.0100
105,FeI,5473.9,4.15,-0.720000000,96.11,7.2,    0.0800
106,FeI,5483.1,4.15,-1.392000000,65.31,7.22,    0.0600
107,FeI,5487.14,4.42,-1.430000000,57.81,7.4,    0.1100
108,FeI,5491.83,4.19,-2.188000000,22.41,7.15,    0.1300
109,FeI,5493.5,4.1,-1.480000000,62.41,7.19,    0.0900
110,FeI,5494.46,4.08,-1.990000000,47.41,7.38,    0.0900
111,FeI,5522.45,4.21,-1.450000000,61.11,7.26,    0.0200
112,FeII,5525.12,3.27,-3.970000000,15.91,7.18,    0.1100
113,FeI,5525.54,4.23,-1.084000000,74.01,7.19,    0.0900
114,FeII,5534.84,3.24,-2.865000000,58.81,7.2,    0.1300
115,FeI,5536.58,2.83,-3.710000000,23.11,7.14,    0.1400
116,FeI,5538.52,4.22,-1.540000000,56.71,7.28,    0.0000
117,FeI,5539.28,3.64,-2.560000000,37.01,7.23,    0.0500
118,FeI,5539.82,4.29,-2.430000000,15.01,7.29,    0.0000
119,FeI,5543.15,3.7,-1.470000000,84.81,7.22,    0.0600
120,FeI,5543.94,4.22,-1.040000000,77.11,7.19,    0.0900
121,FeI,5546.51,4.37,-1.210000000,68.41,7.35,    0.0600
122,FeI,5549.95,3.7,-2.810000000,23.71,7.24,    0.0400
123,FeI,5552.69,4.96,-1.890000000,11.51,7.35,    0.0600
124,FeI,5554.89,4.55,-0.270000000,108.71,7.35,    0.0600
125,FeI,5559.64,4.99,-1.730000000,12.31,7.26,    0.0200
126,FeI,5560.21,4.43,-1.090000000,62.51,7.18,    0.1000
127,FeI,5584.76,3.57,-2.220000000,63.91,7.36,    0.0700
128,FeI,5587.57,4.14,-1.750000000,57.71,7.43,    0.1400
129,FeI,5600.22,4.26,-1.420000000,58.61,7.24,    0.0400
130,FeI,5618.63,4.21,-1.255000000,67.21,7.18,    0.1000
131,FeI,5619.6,4.39,-1.600000000,56.01,7.5,    0.2100
132,FeI,5624.02,4.39,-1.380000000,68.11,7.53,    0.2400
133,FeI,5633.95,4.99,-0.230000000,75.11,7.23,    0.0500
134,FeI,5635.82,4.26,-1.790000000,52.21,7.46,    0.1700
135,FeI,5636.7,3.64,-2.510000000,40.31,7.24,    0.0400
136,FeI,5638.26,4.22,-0.720000000,93.81,7.21,    0.0700
137,FeI,5641.43,4.26,-1.080000000,85.91,7.45,    0.1600
138,FeI,5649.99,5.1,-0.820000000,45.11,7.32,    0.0300
139,FeI,5650.7,5.09,-0.860000000,48.91,7.42,    0.1400
140,FeI,5651.47,4.47,-1.900000000,30.31,7.37,    0.0800
141,FeI,5652.32,4.26,-1.850000000,41.61,7.31,    0.0300
142,FeI,5653.86,4.39,-1.540000000,57.11,7.46,    0.1700
143,FeI,5655.18,5.06,-0.600000000,59.41,7.28,    0.0000
144,FeI,5655.49,4.26,-0.980000000,81.91,7.32,    0.0300
145,FeI,5661.34,4.28,-1.756000000,39.51,7.2,    0.0700
146,FeI,5662.52,4.18,-0.447000000,105.91,7.12,    0.1600
147,FeI,5679.02,4.65,-0.820000000,73.01,7.34,    0.0600
148,FeI,5680.24,4.19,-2.480000000,23.91,7.47,    0.1900
149,FeI,5686.53,4.55,-0.445000000,84.01,7.15,    0.1300
150,FeI,5691.5,4.3,-1.450000000,60.41,7.34,    0.0500
151,FeI,5696.09,4.55,-1.720000000,23.31,7.1,    0.1700
152,FeI,5698.02,3.64,-2.580000000,32.51,7.15,    0.1300
153,FeI,5705.46,4.3,-1.355000000,56.41,7.16,    0.1200
154,FeI,5712.13,3.42,-1.994000000,79.61,7.23,    0.0400
155,FeI,5717.83,4.28,-0.990000000,79.51,7.25,    0.0300
156,FeI,5731.76,4.26,-1.200000000,77.01,7.38,    0.0900
157,FeI,5732.3,4.99,-1.460000000,24.61,7.38,    0.0900
158,FeI,5741.85,4.26,-1.672000000,49.41,7.28,    0.0000
159,FeI,5742.96,4.18,-2.410000000,26.01,7.44,    0.1500
160,FeI,5754.4,3.64,-2.600000000,36.61,7.25,    0.0300
161,FeI,5760.34,3.64,-2.390000000,45.11,7.21,    0.0700
162,FeI,5837.7,4.29,-2.240000000,19.61,7.23,    0.0500
163,FeI,5838.37,3.94,-2.240000000,38.01,7.26,    0.0200
164,FeI,5849.68,3.7,-2.890000000,22.31,7.27,    0.0100
165,FeI,5853.15,1.48,-5.180000000,38.81,7.33,    0.0400
166,FeI,5855.08,4.61,-1.478000000,36.81,7.23,    0.0500
167,FeI,5858.78,4.22,-2.160000000,26.51,7.25,    0.0300
168,FeI,5873.21,4.26,-2.040000000,37.71,7.41,    0.1200
169,FeI,5879.49,4.61,-2.040000000,19.51,7.38,    0.0900
170,FeI,5880.03,4.56,-1.840000000,22.41,7.21,    0.0700
171,FeI,5881.28,4.61,-1.740000000,25.61,7.24,    0.0400
172,FeI,5883.82,3.96,-1.260000000,81.81,7.15,    0.1300
173,FeI,5898.22,4.73,-1.730000000,19.51,7.21,    0.0700
174,FeI,5905.67,4.65,-0.690000000,68.61,7.13,    0.1500
175,FeI,5909.97,3.21,-2.587000000,69.41,7.36,    0.0800
176,FeI,5916.25,2.45,-2.994000000,90.61,7.34,    0.0500
177,FeI,5927.79,4.65,-0.990000000,53.21,7.12,    0.1600
178,FeI,5929.68,4.55,-1.310000000,53.41,7.33,    0.0400
179,FeI,5930.18,4.65,-0.230000000,94.21,7.15,    0.1300
180,FeI,5934.65,3.93,-1.070000000,91.91,7.12,    0.1600
181,FeI,5940.99,4.18,-2.050000000,34.51,7.26,    0.0200
182,FeI,5952.72,3.98,-1.340000000,79.31,7.2,    0.0800
183,FeI,5956.69,0.86,-4.599000000,105.11,7.3,    0.0100
184,FeII,5991.37,3.15,-3.647000000,29.31,7.16,    0.0900
185,FeI,6003.01,3.88,-1.100000000,98.71,7.22,    0.0600
186,FeI,6008.56,3.88,-0.980000000,104.61,7.31,    0.0200
187,FeI,6012.21,2.22,-4.038000000,60.41,7.46,    0.1800
188,FeI,6024.06,4.55,-0.120000000,110.81,7.23,    0.0500
189,FeI,6027.05,4.08,-1.089000000,82.81,7.19,    0.0900
190,FeI,6079.01,4.65,-1.020000000,58.01,7.24,    0.0400
191,FeI,6082.71,2.22,-3.576000000,75.51,7.3,    0.0100
192,FeII,6084.1,3.2,-3.881000000,19.41,7.15,    0.0800
193,FeI,6093.64,4.61,-1.400000000,43.51,7.28,    0.0000
194,FeI,6094.37,4.65,-1.840000000,29.71,7.48,    0.1900
