,element,obs_wavelength,obs_ep,loggf,obs_ew,abund,abund_err
56,FeI,5180.06,4.47,-1.160000000,67.71,7.32,    0.1200
57,FeI,5187.91,4.14,-1.371000000,78.51,7.41,    0.2100
58,FeII,5197.57,3.23,-2.220000000,88.91,6.97,    0.1100
59,FeI,5197.94,4.3,-1.540000000,45.31,7.05,    0.1400
60,FeII,5234.62,3.22,-2.180000000,97.41,7.12,    0.0300
61,FeI,5236.2,4.19,-1.497000000,56.21,7.1,    0.1000
62,FeI,5242.49,3.63,-0.967000000,108.61,7.12,    0.0700
63,FeI,5243.78,4.26,-1.050000000,78.11,7.18,    0.0100
64,FeI,5253.02,2.28,-3.840000000,52.31,7.09,    0.1000
65,FeI,5253.46,3.28,-1.579000000,101.81,7.08,    0.1100
66,FeII,5256.93,2.89,-4.182000000,24.61,6.99,    0.0900
67,FeII,5264.8,3.23,-3.130000000,54.41,7.04,    0.0400
68,FeI,5267.27,4.37,-1.596000000,41.61,7.11,    0.0800
69,FeII,5284.1,2.89,-3.195000000,77.01,7.25,    0.1600
70,FeI,5285.13,4.43,-1.660000000,41.61,7.24,    0.0400
71,FeI,5288.52,3.7,-1.493000000,85.31,7.15,    0.0500
72,FeI,5293.96,4.14,-1.770000000,48.61,7.16,    0.0300
73,FeI,5294.55,3.64,-2.760000000,29.41,7.17,    0.0200
74,FeI,5295.31,4.42,-1.590000000,41.71,7.15,    0.0400
75,FeI,5298.78,3.64,-2.016000000,71.51,7.28,    0.0800
76,FeI,5315.07,4.37,-1.650000000,51.71,7.36,    0.1600
77,FeI,5320.04,3.64,-2.440000000,38.71,7.05,    0.1400
78,FeI,5322.04,2.28,-2.802000000,104.21,7.18,    0.0200
79,FeII,5325.55,3.22,-3.160000000,52.21,7.01,    0.0700
80,FeI,5326.14,3.57,-2.071000000,66.41,7.15,    0.0400
81,FeII,5337.72,3.23,-3.720000000,42.71,7.35,    0.2600
82,FeI,5373.71,4.47,-0.710000000,79.11,7.1,    0.0900
83,FeI,5376.83,4.29,-2.210000000,27.11,7.32,    0.1200
84,FeI,5379.57,3.7,-1.514000000,87.01,7.19,    0.0000
85,FeI,5386.33,4.15,-1.670000000,47.91,7.05,    0.1400
86,FeI,5387.48,4.14,-2.034000000,43.61,7.32,    0.1200
87,FeI,5389.48,4.42,-0.410000000,97.31,7.12,    0.0700
88,FeI,5395.22,4.45,-2.070000000,29.11,7.4,    0.2000
89,FeI,5398.28,4.45,-0.630000000,84.91,7.11,    0.0800
90,FeI,5401.27,4.32,-1.820000000,46.11,7.36,    0.1500
91,FeI,5403.82,4.08,-1.034000000,93.21,7.32,    0.1200
92,FeI,5406.78,4.37,-1.620000000,49.81,7.29,    0.0800
93,FeI,5412.78,4.43,-1.716000000,30.81,7.07,    0.1200
94,FeII,5414.07,3.22,-3.580000000,31.61,6.93,    0.1500
95,FeI,5417.03,4.42,-1.580000000,44.81,7.2,    0.0000
96,FeII,5425.25,3.2,-3.220000000,48.61,6.96,    0.1200
97,FeI,5432.95,4.45,-0.940000000,84.01,7.39,    0.1900
98,FeI,5436.3,4.39,-1.440000000,55.41,7.24,    0.0300
99,FeI,5436.59,2.28,-2.964000000,105.01,7.32,    0.1200
100,FeI,5441.34,4.31,-1.630000000,44.11,7.12,    0.0700
101,FeI,5461.55,4.45,-1.800000000,40.01,7.36,    0.1600
102,FeI,5466.4,4.37,-0.630000000,94.91,7.24,    0.0400
103,FeI,5466.99,3.57,-2.233000000,58.31,7.13,    0.0600
104,FeI,5470.09,4.45,-1.710000000,36.31,7.19,    0.0000
105,FeI,5472.71,4.21,-1.495000000,69.21,7.36,    0.1600
106,FeI,5473.16,4.19,-2.040000000,31.71,7.13,    0.0600
107,FeI,5473.9,4.15,-0.720000000,99.91,7.19,    0.0000
108,FeI,5483.1,4.15,-1.392000000,67.31,7.15,    0.0400
109,FeI,5487.14,4.42,-1.430000000,55.41,7.25,    0.0500
110,FeI,5493.5,4.1,-1.480000000,59.11,7.01,    0.1800
111,FeI,5494.46,4.08,-1.990000000,44.51,7.21,    0.0100
112,FeI,5522.45,4.21,-1.450000000,58.41,7.09,    0.1000
113,FeI,5525.54,4.23,-1.084000000,73.11,7.06,    0.1400
114,FeI,5528.9,4.47,-1.920000000,30.81,7.32,    0.1100
115,FeII,5534.84,3.24,-2.865000000,73.81,7.24,    0.1500
116,FeI,5538.52,4.22,-1.540000000,54.81,7.12,    0.0700
117,FeI,5539.28,3.64,-2.560000000,35.31,7.09,    0.1100
118,FeI,5539.82,4.29,-2.430000000,12.31,7.1,    0.0900
119,FeI,5543.15,3.7,-1.470000000,86.21,7.11,    0.0900
120,FeI,5543.94,4.22,-1.040000000,78.71,7.12,    0.0800
121,FeI,5546.51,4.37,-1.210000000,70.31,7.28,    0.0800
122,FeI,5546.99,4.22,-1.810000000,57.11,7.43,    0.2300
123,FeI,5549.95,3.7,-2.810000000,23.11,7.13,    0.0600
124,FeI,5554.89,4.55,-0.270000000,111.21,7.37,    0.1700
125,FeI,5559.64,4.99,-1.730000000,11.51,7.15,    0.0400
126,FeI,5560.21,4.43,-1.090000000,66.61,7.16,    0.0300
127,FeI,5573.1,4.19,-1.295000000,73.41,7.23,    0.0300
128,FeI,5584.76,3.57,-2.220000000,64.81,7.24,    0.0400
129,FeI,5587.57,4.14,-1.750000000,55.61,7.26,    0.0600
130,FeI,5618.63,4.21,-1.255000000,68.51,7.1,    0.1000
131,FeI,5619.6,4.39,-1.600000000,49.71,7.27,    0.0700
132,FeI,5633.95,4.99,-0.230000000,77.71,7.19,    0.0000
133,FeI,5635.82,4.26,-1.790000000,51.01,7.33,    0.1300
134,FeI,5636.7,3.64,-2.510000000,38.51,7.09,    0.1000
135,FeI,5638.26,4.22,-0.720000000,96.61,7.17,    0.0200
136,FeI,5641.43,4.26,-1.080000000,87.21,7.37,    0.1700
137,FeI,5649.99,5.1,-0.820000000,42.61,7.18,    0.0100
138,FeI,5650.7,5.09,-0.860000000,44.11,7.24,    0.0400
139,FeI,5651.47,4.47,-1.900000000,27.91,7.23,    0.0300
140,FeI,5652.32,4.26,-1.850000000,41.51,7.21,    0.0100
141,FeI,5653.86,4.39,-1.540000000,52.21,7.26,    0.0600
142,FeI,5655.18,5.06,-0.600000000,59.31,7.22,    0.0200
143,FeI,5655.49,4.26,-0.980000000,81.21,7.17,    0.0200
144,FeI,5661.34,4.28,-1.756000000,37.11,7.06,    0.1300
145,FeI,5662.52,4.18,-0.447000000,109.61,7.12,    0.0700
146,FeI,5679.02,4.65,-0.820000000,72.61,7.25,    0.0500
147,FeI,5680.24,4.19,-2.480000000,20.41,7.29,    0.0900
148,FeI,5686.53,4.55,-0.445000000,91.31,7.2,    0.0000
149,FeI,5691.5,4.3,-1.450000000,60.51,7.24,    0.0300
150,FeI,5698.02,3.64,-2.580000000,32.11,7.03,    0.1600
151,FeI,5705.46,4.3,-1.355000000,54.01,7.01,    0.1900
152,FeI,5712.13,3.42,-1.994000000,83.21,7.18,    0.0100
153,FeI,5717.83,4.28,-0.990000000,83.01,7.22,    0.0200
154,FeI,5731.76,4.26,-1.200000000,78.11,7.29,    0.0900
155,FeI,5732.3,4.99,-1.460000000,21.81,7.23,    0.0300
156,FeI,5741.85,4.26,-1.672000000,49.31,7.18,    0.0100
157,FeI,5742.96,4.18,-2.410000000,23.91,7.3,    0.1000
158,FeI,5753.12,4.26,-0.623000000,93.31,7.04,    0.1500
159,FeI,5754.4,3.64,-2.600000000,33.91,7.09,    0.1100
160,FeI,5760.34,3.64,-2.390000000,42.91,7.06,    0.1400
161,FeI,5837.7,4.29,-2.240000000,16.91,7.06,    0.1300
162,FeI,5838.37,3.94,-2.240000000,37.61,7.15,    0.0500
163,FeI,5849.68,3.7,-2.890000000,18.51,7.07,    0.1200
164,FeI,5852.22,4.55,-1.230000000,62.21,7.33,    0.1300
165,FeI,5853.15,1.48,-5.180000000,36.91,7.14,    0.0500
166,FeI,5855.08,4.61,-1.478000000,31.91,7.04,    0.1500
167,FeI,5858.78,4.22,-2.160000000,23.61,7.08,    0.1100
168,FeI,5873.21,4.26,-2.040000000,33.11,7.22,    0.0200
169,FeI,5879.49,4.61,-2.040000000,18.51,7.27,    0.0700
170,FeI,5881.28,4.61,-1.740000000,25.51,7.15,    0.0400
171,FeI,5883.82,3.96,-1.260000000,86.51,7.14,    0.0500
172,FeI,5898.22,4.73,-1.730000000,17.31,7.07,    0.1300
173,FeI,5905.67,4.65,-0.690000000,71.21,7.09,    0.1000
174,FeI,5909.97,3.21,-2.587000000,74.41,7.33,    0.1300
175,FeI,5916.25,2.45,-2.994000000,100.91,7.38,    0.1800
176,FeI,5927.79,4.65,-0.990000000,59.71,7.15,    0.0400
177,FeI,5929.68,4.55,-1.310000000,54.51,7.25,    0.0500
178,FeI,5930.18,4.65,-0.230000000,100.61,7.21,    0.0100
179,FeI,5934.65,3.93,-1.070000000,99.01,7.16,    0.0300
180,FeI,5940.99,4.18,-2.050000000,37.71,7.23,    0.0300
181,FeI,5952.72,3.98,-1.340000000,82.91,7.17,    0.0200
182,FeI,5956.69,0.86,-4.599000000,117.81,7.33,    0.1300
183,FeII,5991.37,3.15,-3.647000000,42.01,7.19,    0.1000
184,FeI,6003.01,3.88,-1.100000000,104.91,7.25,    0.0500
185,FeI,6008.56,3.88,-0.980000000,108.11,7.26,    0.0600
186,FeI,6012.21,2.22,-4.038000000,61.31,7.32,    0.1200
187,FeI,6024.06,4.55,-0.120000000,116.81,7.29,    0.0900
188,FeI,6027.05,4.08,-1.089000000,88.41,7.18,    0.0200
189,FeI,6056.0,4.73,-0.320000000,84.91,7.07,    0.1200
190,FeI,6079.01,4.65,-1.020000000,59.71,7.17,    0.0200
191,FeI,6082.71,2.22,-3.576000000,81.81,7.24,    0.0400
192,FeII,6084.1,3.2,-3.881000000,25.71,7.06,    0.0200
193,FeI,6093.64,4.61,-1.400000000,42.01,7.16,    0.0300
194,FeI,6094.37,4.65,-1.840000000,29.01,7.38,    0.1800
195,FeI,6096.66,3.98,-1.830000000,58.91,7.18,    0.0200
196,FeII,6113.32,3.22,-4.230000000,18.41,7.22,    0.1300
197,FeI,6120.25,0.92,-5.970000000,35.21,7.18,    0.0200
198,FeI,6127.91,4.14,-1.399000000,68.31,7.13,    0.0600
199,FeI,6136.99,2.2,-2.950000000,118.01,7.35,    0.1500
200,FeII,6149.25,3.89,-2.841000000,38.11,7.12,    0.0300
201,FeI,6151.62,2.18,-3.295000000,93.91,7.14,    0.0500
202,FeI,6157.73,4.08,-1.160000000,88.51,7.24,    0.0400
203,FeI,6165.36,4.14,-1.473000000,64.91,7.13,    0.0600
204,FeI,6173.33,2.22,-2.880000000,114.01,7.22,    0.0100
205,FeI,6180.2,2.73,-2.591000000,95.71,7.17,    0.0200
206,FeI,6187.99,3.94,-1.620000000,69.61,7.12,    0.0700
207,FeI,6200.31,2.61,-2.433000000,117.11,7.3,    0.1000
208,FeI,6229.23,2.84,-2.805000000,74.71,7.08,    0.1100
209,FeI,6232.64,3.65,-1.235000000,107.61,7.19,    0.0000
210,FeII,6238.39,3.89,-2.600000000,48.61,7.13,    0.0400
211,FeI,6240.65,2.22,-3.230000000,93.31,7.11,    0.0800
212,FeII,6247.56,3.89,-2.435000000,53.31,7.08,    0.0000
213,FeI,6270.22,2.86,-2.470000000,88.51,7.04,    0.1600
214,FeI,6271.28,3.33,-2.703000000,49.71,7.09,    0.1000
215,FeI,6311.5,2.83,-3.141000000,61.61,7.14,    0.0500
216,FeI,6315.81,4.08,-1.630000000,63.31,7.17,    0.0200
217,FeI,6322.68,2.59,-2.430000000,116.61,7.24,    0.0400
218,FeI,6338.88,4.8,-0.960000000,52.01,7.12,    0.0700
219,FeI,6344.15,2.43,-2.919000000,107.41,7.34,    0.1400
220,FeI,6353.84,0.92,-6.477000000,13.61,7.14,    0.0600
221,FeI,6364.36,4.8,-1.330000000,42.01,7.3,    0.1000
222,FeII,6369.46,2.89,-4.110000000,24.61,6.93,    0.1500
223,FeI,6380.74,4.19,-1.375000000,72.91,7.23,    0.0300
224,FeI,6408.02,3.69,-1.005000000,114.01,7.1,    0.0900
225,FeII,6416.92,3.89,-2.877000000,41.51,7.24,    0.1500
226,FeII,6432.68,2.89,-3.570000000,48.91,6.96,    0.1100
227,FeII,6456.38,3.9,-2.185000000,64.91,7.11,    0.0200
228,FeI,6475.62,2.56,-2.941000000,97.21,7.29,    0.0900
229,FeI,6481.87,2.28,-2.981000000,108.61,7.21,    0.0100
230,FeI,6496.47,4.8,-0.530000000,70.91,7.05,    0.1400
231,FeI,6498.94,0.96,-4.687000000,110.11,7.26,    0.0600
232,FeI,6518.37,2.83,-2.438000000,95.21,7.08,    0.1100
233,FeI,6533.93,4.56,-1.360000000,52.11,7.24,    0.0400
234,FeI,6569.21,4.73,-0.380000000,88.41,7.17,    0.0200
235,FeI,6574.23,0.99,-5.004000000,97.61,7.36,    0.1600
236,FeI,6575.02,2.59,-2.710000000,106.51,7.27,    0.0700
237,FeI,6581.21,1.48,-4.679000000,68.51,7.12,    0.0700
238,FeI,6597.56,4.8,-0.970000000,54.31,7.17,    0.0300
239,FeI,6608.02,2.28,-3.930000000,52.71,7.08,    0.1100
240,FeI,6609.11,2.56,-2.691000000,109.31,7.27,    0.0700
241,FeI,6625.02,1.01,-5.336000000,75.51,7.3,    0.1000
242,FeI,6627.54,4.55,-1.590000000,37.51,7.17,    0.0200
243,FeI,6633.41,4.84,-1.390000000,36.31,7.28,    0.0800
244,FeI,6633.75,4.56,-0.799000000,77.61,7.16,    0.0300
245,FeI,6648.08,1.01,-5.918000000,39.41,7.28,    0.0800
246,FeI,6667.71,4.58,-2.112000000,19.41,7.32,    0.1100
247,FeI,6699.14,4.59,-2.101000000,12.91,7.1,    0.1000
248,FeI,6703.57,2.76,-3.060000000,71.21,7.12,    0.0700
249,FeI,6713.74,4.8,-1.500000000,26.61,7.13,    0.0600
250,FeI,6725.36,4.1,-2.100000000,31.31,7.03,    0.1600
251,FeI,6750.15,2.42,-2.618000000,116.11,7.14,    0.0500
252,FeI,6752.71,4.64,-1.204000000,49.11,7.11,    0.0800
253,FeI,6786.86,4.19,-1.970000000,39.41,7.16,    0.0300
254,FeI,6804.0,4.65,-1.496000000,33.31,7.1,    0.0900
255,FeI,6804.27,4.58,-1.813000000,23.01,7.11,    0.0800
256,FeI,6810.26,4.61,-0.986000000,60.51,7.06,    0.1300
