,element,obs_wavelength,obs_ep,loggf,obs_ew,abund,abund_err
200,FeI,6270.22,2.86,-2.470000000,100.01,7.4,    0.1400
201,FeI,6271.28,3.33,-2.703000000,65.11,7.48,    0.0600
202,FeI,6311.5,2.83,-3.141000000,76.11,7.54,    0.0100
203,FeI,6315.81,4.08,-1.630000000,76.61,7.54,    0.0000
204,FeI,6338.88,4.8,-0.960000000,65.91,7.47,    0.0700
205,FeI,6353.84,0.92,-6.477000000,26.01,7.59,    0.0400
206,FeII,6369.46,2.89,-4.110000000,22.11,7.22,    0.1900
207,FeI,6380.74,4.19,-1.375000000,86.51,7.62,    0.0700
208,FeII,6416.92,3.89,-2.877000000,46.21,7.74,    0.3200
209,FeII,6432.68,2.89,-3.570000000,47.31,7.33,    0.0800
210,FeII,6456.38,3.9,-2.185000000,59.61,7.38,    0.0300
211,FeI,6475.62,2.56,-2.941000000,107.71,7.63,    0.0800
212,FeI,6495.74,4.84,-0.840000000,67.51,7.42,    0.1200
213,FeI,6496.47,4.8,-0.530000000,88.61,7.47,    0.0700
214,FeI,6498.94,0.96,-4.687000000,119.51,7.6,    0.0500
215,FeII,6516.08,2.89,-3.310000000,63.51,7.43,    0.0100
216,FeI,6518.37,2.83,-2.438000000,103.51,7.37,    0.1700
217,FeI,6533.93,4.56,-1.360000000,66.31,7.6,    0.0400
218,FeI,6569.21,4.73,-0.380000000,100.91,7.47,    0.0700
219,FeI,6574.23,0.99,-5.004000000,100.41,7.55,    0.0000
220,FeI,6575.02,2.59,-2.710000000,117.91,7.62,    0.0700
221,FeI,6581.21,1.48,-4.679000000,86.31,7.57,    0.0200
222,FeI,6597.56,4.8,-0.970000000,68.61,7.53,    0.0200
223,FeI,6608.02,2.28,-3.930000000,68.51,7.48,    0.0700
224,FeI,6627.54,4.55,-1.590000000,56.11,7.62,    0.0700
225,FeI,6633.41,4.84,-1.390000000,55.11,7.73,    0.1800
226,FeI,6633.75,4.56,-0.799000000,90.61,7.49,    0.0500
227,FeI,6634.11,4.8,-1.330000000,59.51,7.71,    0.1600
228,FeI,6667.71,4.58,-2.112000000,30.01,7.66,    0.1100
229,FeI,6699.14,4.59,-2.101000000,23.91,7.52,    0.0300
230,FeI,6703.57,2.76,-3.060000000,85.31,7.51,    0.0300
231,FeI,6705.1,4.61,-0.870000000,74.71,7.34,    0.2000
232,FeI,6713.74,4.8,-1.500000000,42.61,7.55,    0.0000
233,FeI,6725.36,4.1,-2.100000000,45.91,7.4,    0.1400
234,FeI,6739.52,1.56,-4.794000000,65.71,7.39,    0.1600
235,FeI,6752.71,4.64,-1.204000000,68.71,7.57,    0.0200
236,FeI,6786.86,4.19,-1.970000000,57.01,7.58,    0.0300
237,FeI,6793.26,4.08,-2.326000000,36.21,7.41,    0.1300
238,FeI,6804.0,4.65,-1.496000000,48.31,7.49,    0.0600
239,FeI,6804.27,4.58,-1.813000000,36.71,7.5,    0.0400
