,element,obs_wavelength,obs_ep,loggf,obs_ew,abund,abund_err
0,FeI,4798.27,4.19,-1.174000000,55.31,7.02,    0.1800
1,FeI,4799.41,3.64,-2.130000000,53.31,7.31,    0.1100
2,FeI,4802.88,3.64,-1.514000000,73.81,7.21,    0.0000
3,FeI,4808.15,3.25,-2.690000000,42.01,7.19,    0.0100
4,FeI,4809.94,3.57,-2.620000000,24.41,7.07,    0.1200
5,FeI,4839.54,3.27,-1.822000000,84.31,7.38,    0.1800
6,FeI,4843.14,3.4,-1.650000000,91.71,7.36,    0.1600
7,FeI,4848.88,2.28,-3.137000000,67.91,7.12,    0.0800
8,FeI,4855.67,3.37,-1.700000000,86.81,7.39,    0.1800
9,FeI,4869.46,3.55,-2.420000000,34.41,7.08,    0.1200
10,FeI,4873.75,3.3,-2.960000000,21.51,7.03,    0.1700
11,FeI,4875.88,3.33,-1.900000000,75.11,7.19,    0.0100
12,FeI,4877.6,3.0,-3.050000000,37.81,7.16,    0.0400
13,FeI,4882.14,3.42,-1.480000000,85.61,7.09,    0.1100
14,FeI,4885.43,3.88,-0.970000000,82.11,7.11,    0.0800
15,FeI,4892.86,4.22,-1.290000000,65.11,7.33,    0.1200
16,FeII,4893.81,2.83,-4.267000000,22.81,7.23,    0.1500
17,FeI,4896.44,3.88,-1.890000000,49.81,7.24,    0.0400
18,FeI,4905.13,3.93,-1.730000000,47.61,7.08,    0.1200
19,FeI,4907.73,3.43,-1.700000000,78.11,7.16,    0.0400
20,FeI,4910.02,3.4,-1.310000000,100.41,7.34,    0.1300
21,FeI,4911.53,4.26,-1.840000000,38.91,7.36,    0.1600
22,FeI,4911.78,3.93,-1.790000000,56.21,7.33,    0.1200
23,FeI,4917.23,4.19,-1.080000000,73.41,7.27,    0.0700
24,FeI,4918.01,4.23,-1.260000000,64.91,7.31,    0.1000
25,FeI,4946.39,3.37,-1.110000000,111.51,7.14,    0.0600
26,FeI,4950.1,3.42,-1.490000000,92.81,7.24,    0.0300
27,FeI,4961.91,3.63,-2.190000000,41.51,7.09,    0.1100
28,FeI,4962.57,4.18,-1.182000000,61.21,7.1,    0.1000
29,FeI,4969.92,4.22,-0.710000000,85.71,7.18,    0.0100
30,FeI,4986.22,4.22,-1.290000000,62.41,7.27,    0.0600
31,FeII,4993.35,2.81,-3.684000000,38.81,7.06,    0.0100
32,FeI,4999.11,4.19,-1.640000000,40.91,7.14,    0.0600
33,FeI,5002.79,3.4,-1.460000000,91.11,7.15,    0.0500
34,FeI,5012.7,4.28,-1.690000000,43.01,7.32,    0.1200
35,FeI,5022.23,3.98,-0.370000000,114.11,7.14,    0.0600
36,FeI,5023.19,4.28,-1.500000000,47.31,7.22,    0.0200
37,FeI,5023.5,4.31,-1.670000000,42.11,7.32,    0.1100
38,FeI,5028.13,3.57,-1.036000000,101.71,7.35,    0.1400
39,FeI,5029.62,3.42,-1.950000000,66.31,7.18,    0.0200
40,FeI,5030.78,3.24,-2.830000000,37.41,7.2,    0.0000
41,FeI,5031.91,4.37,-1.570000000,38.41,7.2,    0.0000
42,FeI,5036.92,3.02,-3.010000000,40.81,7.2,    0.0000
43,FeI,5044.21,2.85,-2.038000000,91.21,7.13,    0.0600
44,FeI,5048.44,3.96,-1.005000000,79.61,7.09,    0.1100
45,FeI,5054.64,3.64,-1.921000000,54.51,7.11,    0.0900
46,FeI,5058.5,3.64,-2.830000000,17.81,7.16,    0.0400
47,FeI,5067.15,4.22,-0.970000000,81.81,7.36,    0.1600
48,FeI,5074.75,4.22,-0.230000000,113.61,7.18,    0.0100
49,FeI,5088.15,4.15,-1.680000000,39.31,7.1,    0.1000
50,FeI,5090.77,4.26,-0.440000000,92.71,7.08,    0.1200
51,FeII,5100.66,2.81,-4.197000000,21.51,7.11,    0.0300
52,FeI,5104.44,4.28,-1.590000000,46.51,7.29,    0.0900
53,FeI,5115.78,3.57,-2.640000000,37.41,7.38,    0.1700
54,FeI,5127.68,0.05,-6.125000000,64.91,7.37,    0.1600
55,FeI,5129.63,3.94,-1.670000000,64.71,7.4,    0.1900
56,FeI,5131.47,2.22,-2.515000000,105.71,7.29,    0.0800
57,FeII,5132.66,2.81,-4.094000000,18.71,6.91,    0.1600
58,FeI,5143.72,2.2,-3.690000000,49.21,7.11,    0.0800
59,FeI,5180.06,4.47,-1.160000000,60.81,7.36,    0.1500
60,FeI,5187.91,4.14,-1.371000000,66.91,7.41,    0.2100
61,FeI,5197.94,4.3,-1.540000000,36.21,7.04,    0.1500
62,FeI,5198.71,2.22,-2.135000000,117.91,7.14,    0.0600
63,FeI,5225.53,0.11,-4.789000000,114.41,7.32,    0.1100
64,FeI,5228.38,4.22,-1.190000000,73.01,7.39,    0.1900
65,FeII,5234.62,3.22,-2.180000000,79.01,7.0,    0.0700
66,FeI,5236.2,4.19,-1.497000000,44.51,7.07,    0.1300
67,FeI,5242.49,3.63,-0.967000000,97.11,7.14,    0.0600
68,FeI,5243.78,4.26,-1.050000000,72.31,7.27,    0.0600
69,FeI,5247.05,0.09,-4.949000000,109.51,7.32,    0.1100
70,FeI,5250.21,0.12,-4.933000000,111.61,7.39,    0.1800
71,FeI,5253.02,2.28,-3.840000000,38.01,7.12,    0.0800
72,FeII,5264.8,3.23,-3.130000000,39.21,6.97,    0.1000
73,FeI,5267.27,4.37,-1.596000000,36.11,7.17,    0.0300
74,FeII,5284.1,2.89,-3.195000000,62.31,7.24,    0.1600
75,FeI,5285.13,4.43,-1.660000000,35.81,7.3,    0.0900
76,FeI,5288.52,3.7,-1.493000000,73.11,7.16,    0.0400
77,FeI,5293.96,4.14,-1.770000000,41.61,7.22,    0.0200
78,FeI,5294.55,3.64,-2.760000000,24.31,7.26,    0.0500
79,FeI,5295.31,4.42,-1.590000000,36.51,7.22,    0.0100
80,FeI,5298.78,3.64,-2.016000000,59.41,7.3,    0.0900
81,FeI,5307.36,1.61,-2.912000000,114.31,7.14,    0.0600
82,FeI,5315.07,4.37,-1.650000000,43.71,7.38,    0.1800
83,FeI,5320.04,3.64,-2.440000000,31.51,7.11,    0.0800
84,FeI,5321.11,4.43,-1.089000000,53.01,7.07,    0.1200
85,FeI,5322.04,2.28,-2.802000000,86.11,7.15,    0.0500
86,FeII,5325.55,3.22,-3.160000000,40.11,7.01,    0.0600
87,FeI,5326.14,3.57,-2.071000000,56.41,7.21,    0.0000
88,FeI,5329.99,4.08,-1.196000000,70.81,7.26,    0.0500
89,FeI,5373.71,4.47,-0.710000000,71.21,7.11,    0.0800
90,FeI,5376.83,4.29,-2.210000000,22.61,7.38,    0.1800
91,FeI,5379.57,3.7,-1.514000000,71.91,7.14,    0.0600
92,FeI,5386.33,4.15,-1.670000000,43.11,7.15,    0.0500
93,FeI,5389.48,4.42,-0.410000000,87.51,7.08,    0.1200
94,FeI,5398.28,4.45,-0.630000000,74.41,7.08,    0.1200
95,FeI,5401.27,4.32,-1.820000000,33.21,7.27,    0.0700
96,FeI,5403.82,4.08,-1.034000000,78.11,7.27,    0.0600
97,FeI,5406.78,4.37,-1.620000000,40.41,7.28,    0.0700
98,FeI,5409.13,4.37,-1.200000000,64.61,7.37,    0.1600
99,FeI,5412.78,4.43,-1.716000000,25.01,7.1,    0.1000
100,FeI,5417.03,4.42,-1.580000000,40.11,7.28,    0.0700
101,FeII,5425.25,3.2,-3.220000000,38.31,7.0,    0.0700
102,FeI,5432.95,4.45,-0.940000000,76.71,7.42,    0.2200
103,FeI,5436.3,4.39,-1.440000000,46.11,7.24,    0.0300
104,FeI,5436.59,2.28,-2.964000000,75.41,7.03,    0.1600
105,FeI,5441.34,4.31,-1.630000000,40.01,7.22,    0.0100
106,FeI,5445.04,4.39,-0.020000000,112.01,7.08,    0.1200
107,FeI,5461.55,4.45,-1.800000000,34.11,7.41,    0.2000
108,FeI,5466.4,4.37,-0.630000000,84.91,7.21,    0.0100
109,FeI,5466.99,3.57,-2.233000000,44.31,7.1,    0.1000
110,FeI,5470.09,4.45,-1.710000000,34.61,7.33,    0.1200
111,FeI,5472.71,4.21,-1.495000000,58.41,7.36,    0.1500
112,FeI,5473.16,4.19,-2.040000000,26.31,7.19,    0.0100
113,FeI,5473.9,4.15,-0.720000000,90.41,7.19,    0.0000
114,FeI,5476.56,4.1,-0.309000000,118.81,7.34,    0.1400
115,FeI,5483.1,4.15,-1.392000000,58.31,7.19,    0.0100
116,FeI,5487.14,4.42,-1.430000000,43.71,7.2,    0.0000
117,FeI,5493.5,4.1,-1.480000000,52.81,7.1,    0.1000
118,FeI,5494.46,4.08,-1.990000000,42.11,7.37,    0.1600
119,FeI,5522.45,4.21,-1.450000000,53.21,7.2,    0.0000
120,FeI,5525.54,4.23,-1.084000000,66.01,7.13,    0.0700
121,FeII,5534.84,3.24,-2.865000000,58.71,7.2,    0.1300
122,FeI,5536.58,2.83,-3.710000000,15.01,7.02,    0.1800
123,FeI,5538.52,4.22,-1.540000000,49.91,7.24,    0.0300
124,FeI,5539.28,3.64,-2.560000000,28.21,7.14,    0.0500
125,FeI,5539.82,4.29,-2.430000000,13.31,7.3,    0.0900
126,FeI,5543.15,3.7,-1.470000000,70.61,7.05,    0.1500
127,FeI,5543.94,4.22,-1.040000000,67.41,7.1,    0.1000
128,FeI,5546.51,4.37,-1.210000000,58.31,7.24,    0.0300
129,FeI,5546.99,4.22,-1.810000000,46.31,7.42,    0.2100
130,FeI,5549.95,3.7,-2.810000000,15.51,7.1,    0.1000
131,FeI,5554.89,4.55,-0.270000000,98.61,7.25,    0.0400
132,FeI,5559.64,4.99,-1.730000000,10.41,7.23,    0.0200
133,FeI,5560.21,4.43,-1.090000000,57.01,7.16,    0.0400
134,FeI,5567.39,2.61,-2.568000000,92.91,7.41,    0.2000
135,FeI,5584.76,3.57,-2.220000000,56.61,7.34,    0.1400
136,FeI,5587.57,4.14,-1.750000000,47.11,7.31,    0.1100
137,FeI,5600.22,4.26,-1.420000000,46.01,7.08,    0.1200
138,FeI,5618.63,4.21,-1.255000000,58.11,7.1,    0.1000
139,FeI,5619.6,4.39,-1.600000000,44.01,7.35,    0.1400
140,FeI,5633.95,4.99,-0.230000000,68.71,7.18,    0.0100
141,FeI,5635.82,4.26,-1.790000000,42.81,7.36,    0.1600
142,FeI,5636.7,3.64,-2.510000000,31.21,7.16,    0.0400
143,FeI,5638.26,4.22,-0.720000000,82.91,7.1,    0.1000
144,FeI,5641.43,4.26,-1.080000000,77.01,7.38,    0.1700
145,FeI,5649.99,5.1,-0.820000000,38.51,7.24,    0.0400
146,FeI,5650.7,5.09,-0.860000000,39.91,7.3,    0.1000
147,FeI,5651.47,4.47,-1.900000000,25.41,7.33,    0.1200
148,FeI,5652.32,4.26,-1.850000000,34.71,7.26,    0.0500
149,FeI,5653.86,4.39,-1.540000000,46.41,7.34,    0.1300
150,FeI,5655.18,5.06,-0.600000000,53.21,7.23,    0.0200
151,FeI,5655.49,4.26,-0.980000000,73.31,7.25,    0.0500
152,FeI,5661.34,4.28,-1.756000000,33.31,7.16,    0.0400
153,FeI,5662.52,4.18,-0.447000000,97.81,7.07,    0.1300
154,FeI,5679.02,4.65,-0.820000000,66.21,7.3,    0.0900
155,FeI,5686.53,4.55,-0.445000000,79.01,7.16,    0.0400
156,FeI,5691.5,4.3,-1.450000000,51.21,7.25,    0.0500
157,FeI,5698.02,3.64,-2.580000000,24.11,7.06,    0.1400
158,FeI,5701.54,2.56,-2.193000000,107.81,7.27,    0.0600
159,FeI,5705.46,4.3,-1.355000000,48.31,7.09,    0.1000
160,FeI,5712.13,3.42,-1.994000000,66.41,7.1,    0.1000
161,FeI,5717.83,4.28,-0.990000000,70.91,7.18,    0.0200
162,FeI,5731.76,4.26,-1.200000000,66.51,7.27,    0.0600
163,FeI,5732.3,4.99,-1.460000000,19.11,7.28,    0.0800
164,FeI,5741.85,4.26,-1.672000000,42.21,7.23,    0.0200
165,FeI,5742.96,4.18,-2.410000000,17.71,7.3,    0.0900
166,FeI,5753.12,4.26,-0.623000000,83.41,7.05,    0.1500
167,FeI,5754.4,3.64,-2.600000000,26.21,7.13,    0.0700
168,FeI,5760.34,3.64,-2.390000000,35.21,7.12,    0.0800
169,FeI,5762.99,4.21,-0.360000000,115.61,7.29,    0.0900
