,element,obs_wavelength,obs_ep,loggf,obs_ew,abund,abund_err
0,FeI,4799.41,3.64,-2.130000000,61.11,7.49,    0.0900
1,FeI,4802.88,3.64,-1.514000000,82.01,7.4,    0.0100
2,FeI,4808.15,3.25,-2.690000000,47.31,7.31,    0.0800
3,FeI,4809.94,3.57,-2.620000000,34.81,7.33,    0.0600
4,FeI,4839.54,3.27,-1.822000000,92.11,7.57,    0.1700
5,FeI,4843.14,3.4,-1.650000000,98.31,7.52,    0.1200
6,FeI,4848.88,2.28,-3.137000000,76.51,7.32,    0.0700
7,FeI,4855.67,3.37,-1.700000000,94.61,7.58,    0.1800
8,FeI,4869.46,3.55,-2.420000000,42.91,7.27,    0.1200
9,FeI,4875.88,3.33,-1.900000000,86.21,7.45,    0.0500
10,FeI,4877.6,3.0,-3.050000000,49.91,7.42,    0.0200
11,FeI,4882.14,3.42,-1.480000000,101.61,7.43,    0.0300
12,FeI,4885.43,3.88,-0.970000000,88.01,7.25,    0.1400
13,FeI,4892.86,4.22,-1.290000000,70.91,7.46,    0.0600
14,FeII,4893.81,2.83,-4.267000000,26.21,7.33,    0.0800
15,FeI,4896.44,3.88,-1.890000000,65.11,7.58,    0.1800
16,FeI,4905.13,3.93,-1.730000000,58.91,7.32,    0.0700
17,FeI,4907.73,3.43,-1.700000000,90.31,7.43,    0.0300
18,FeI,4910.02,3.4,-1.310000000,110.71,7.56,    0.1700
19,FeI,4911.53,4.26,-1.840000000,49.91,7.6,    0.2000
20,FeI,4911.78,3.93,-1.790000000,61.91,7.46,    0.0600
21,FeI,4917.23,4.19,-1.080000000,86.41,7.56,    0.1600
22,FeI,4918.01,4.23,-1.260000000,67.11,7.36,    0.0300
23,FeI,4950.1,3.42,-1.490000000,104.61,7.48,    0.0900
24,FeI,4961.91,3.63,-2.190000000,51.31,7.3,    0.0900
25,FeI,4962.57,4.18,-1.182000000,69.91,7.29,    0.1000
26,FeI,4969.92,4.22,-0.710000000,96.61,7.42,    0.0200
27,FeI,4985.25,3.93,-0.447000000,115.71,7.22,    0.1700
28,FeI,4986.22,4.22,-1.290000000,66.71,7.37,    0.0200
29,FeI,4992.78,4.26,-2.350000000,15.81,7.31,    0.0800
30,FeII,4993.35,2.81,-3.684000000,46.01,7.24,    0.0000
31,FeI,4999.11,4.19,-1.640000000,52.71,7.4,    0.0000
32,FeI,5002.79,3.4,-1.460000000,103.91,7.42,    0.0200
33,FeI,5012.7,4.28,-1.690000000,54.51,7.57,    0.1700
34,FeI,5023.19,4.28,-1.500000000,54.81,7.38,    0.0000
35,FeI,5023.5,4.31,-1.670000000,47.61,7.44,    0.0400
36,FeI,5029.62,3.42,-1.950000000,73.91,7.35,    0.0400
37,FeI,5030.78,3.24,-2.830000000,45.51,7.37,    0.0200
38,FeI,5031.91,4.37,-1.570000000,45.01,7.34,    0.0400
39,FeI,5036.92,3.02,-3.010000000,49.01,7.38,    0.0100
40,FeI,5044.21,2.85,-2.038000000,99.61,7.32,    0.0700
41,FeI,5048.44,3.96,-1.005000000,88.91,7.3,    0.0900
42,FeI,5054.64,3.64,-1.921000000,62.21,7.28,    0.1100
43,FeI,5058.5,3.64,-2.830000000,26.71,7.41,    0.0100
44,FeI,5067.15,4.22,-0.970000000,91.71,7.58,    0.1800
45,FeI,5088.15,4.15,-1.680000000,49.91,7.32,    0.0700
46,FeI,5090.77,4.26,-0.440000000,101.01,7.26,    0.1300
47,FeII,5100.66,2.81,-4.197000000,25.51,7.22,    0.0100
48,FeI,5104.44,4.28,-1.590000000,59.21,7.56,    0.1700
49,FeI,5109.65,4.3,-0.980000000,86.81,7.56,    0.1600
50,FeI,5115.78,3.57,-2.640000000,46.71,7.58,    0.1800
51,FeI,5127.68,0.05,-6.125000000,73.11,7.54,    0.1400
52,FeI,5131.47,2.22,-2.515000000,118.21,7.56,    0.1600
53,FeII,5132.66,2.81,-4.094000000,23.71,7.07,    0.1700
54,FeII,5136.8,2.84,-4.356000000,15.51,7.11,    0.1300
55,FeI,5143.72,2.2,-3.690000000,55.51,7.24,    0.1400
56,FeI,5180.06,4.47,-1.160000000,67.21,7.5,    0.1000
57,FeII,5197.57,3.23,-2.220000000,77.71,7.02,    0.2200
58,FeI,5197.94,4.3,-1.540000000,44.11,7.22,    0.1700
59,FeI,5228.38,4.22,-1.190000000,81.11,7.57,    0.1700
60,FeII,5234.62,3.22,-2.180000000,90.31,7.27,    0.0200
61,FeI,5236.2,4.19,-1.497000000,56.71,7.33,    0.0500
62,FeI,5242.49,3.63,-0.967000000,105.01,7.31,    0.0800
63,FeI,5243.78,4.26,-1.050000000,76.91,7.37,    0.0100
64,FeI,5253.02,2.28,-3.840000000,47.21,7.3,    0.0800
65,FeII,5256.93,2.89,-4.182000000,22.11,7.2,    0.0400
66,FeII,5264.8,3.23,-3.130000000,45.11,7.12,    0.1300
67,FeI,5267.27,4.37,-1.596000000,46.41,7.39,    0.0000
68,FeII,5284.1,2.89,-3.195000000,70.81,7.44,    0.1900
69,FeI,5285.13,4.43,-1.660000000,40.91,7.41,    0.0100
70,FeI,5288.52,3.7,-1.493000000,81.81,7.36,    0.0300
71,FeI,5293.96,4.14,-1.770000000,45.31,7.3,    0.0800
72,FeI,5295.31,4.42,-1.590000000,43.01,7.36,    0.0300
73,FeI,5298.78,3.64,-2.016000000,70.21,7.54,    0.1400
74,FeI,5315.07,4.37,-1.650000000,51.71,7.55,    0.1500
75,FeI,5320.04,3.64,-2.440000000,41.61,7.33,    0.0500
76,FeI,5322.04,2.28,-2.802000000,92.41,7.28,    0.1100
77,FeII,5325.55,3.22,-3.160000000,47.61,7.2,    0.0400
78,FeI,5326.14,3.57,-2.071000000,65.31,7.41,    0.0100
79,FeI,5329.99,4.08,-1.196000000,77.41,7.4,    0.0000
80,FeII,5337.72,3.23,-3.720000000,38.51,7.54,    0.2900
81,FeI,5373.71,4.47,-0.710000000,81.31,7.33,    0.0600
82,FeI,5379.57,3.7,-1.514000000,82.61,7.38,    0.0100
83,FeI,5386.33,4.15,-1.670000000,51.01,7.31,    0.0800
84,FeI,5389.48,4.42,-0.410000000,94.21,7.22,    0.1700
85,FeI,5395.22,4.45,-2.070000000,30.31,7.6,    0.2000
86,FeI,5398.28,4.45,-0.630000000,84.41,7.29,    0.1000
87,FeI,5401.27,4.32,-1.820000000,44.41,7.52,    0.1200
88,FeI,5403.82,4.08,-1.034000000,91.01,7.57,    0.1700
89,FeI,5406.78,4.37,-1.620000000,49.01,7.46,    0.0700
90,FeI,5409.13,4.37,-1.200000000,73.81,7.56,    0.1700
91,FeI,5412.78,4.43,-1.716000000,34.51,7.33,    0.0600
92,FeII,5414.07,3.22,-3.580000000,27.61,7.11,    0.1300
93,FeI,5417.03,4.42,-1.580000000,48.01,7.45,    0.0500
94,FeII,5425.25,3.2,-3.220000000,44.51,7.16,    0.0800
95,FeI,5436.3,4.39,-1.440000000,54.81,7.42,    0.0200
96,FeI,5436.59,2.28,-2.964000000,88.61,7.33,    0.0600
97,FeI,5441.34,4.31,-1.630000000,47.01,7.37,    0.0200
98,FeI,5461.55,4.45,-1.800000000,43.81,7.62,    0.2200
99,FeI,5466.4,4.37,-0.630000000,91.91,7.36,    0.0300
100,FeI,5466.99,3.57,-2.233000000,57.91,7.39,    0.0000
101,FeI,5470.09,4.45,-1.710000000,43.01,7.51,    0.1100
102,FeI,5472.71,4.21,-1.495000000,67.91,7.56,    0.1600
103,FeI,5473.16,4.19,-2.040000000,36.71,7.43,    0.0300
104,FeI,5473.9,4.15,-0.720000000,96.81,7.33,    0.0600
105,FeI,5483.1,4.15,-1.392000000,64.41,7.32,    0.0700
106,FeI,5487.14,4.42,-1.430000000,55.51,7.45,    0.0500
107,FeI,5491.83,4.19,-2.188000000,22.41,7.24,    0.1500
108,FeI,5493.5,4.1,-1.480000000,61.21,7.28,    0.1100
109,FeI,5494.46,4.08,-1.990000000,44.21,7.42,    0.0200
110,FeI,5522.45,4.21,-1.450000000,59.21,7.32,    0.0600
111,FeI,5525.54,4.23,-1.084000000,70.91,7.23,    0.1600
112,FeII,5534.84,3.24,-2.865000000,64.71,7.35,    0.1000
113,FeI,5536.58,2.83,-3.710000000,23.61,7.28,    0.1000
114,FeI,5538.52,4.22,-1.540000000,54.11,7.33,    0.0600
115,FeI,5539.28,3.64,-2.560000000,36.41,7.33,    0.0600
116,FeI,5539.82,4.29,-2.430000000,16.61,7.43,    0.0300
117,FeI,5543.15,3.7,-1.470000000,84.71,7.36,    0.0300
118,FeI,5543.94,4.22,-1.040000000,78.31,7.33,    0.0600
119,FeI,5546.51,4.37,-1.210000000,68.41,7.45,    0.0600
120,FeI,5549.95,3.7,-2.810000000,24.81,7.38,    0.0100
121,FeI,5552.69,4.96,-1.890000000,11.11,7.4,    0.0000
122,FeI,5554.89,4.55,-0.270000000,112.21,7.49,    0.0900
123,FeI,5559.64,4.99,-1.730000000,12.81,7.34,    0.0500
124,FeI,5560.21,4.43,-1.090000000,62.61,7.28,    0.1100
125,FeI,5584.76,3.57,-2.220000000,66.61,7.56,    0.1600
126,FeI,5587.57,4.14,-1.750000000,59.71,7.58,    0.1800
127,FeI,5600.22,4.26,-1.420000000,57.51,7.33,    0.0600
128,FeI,5618.63,4.21,-1.255000000,66.61,7.28,    0.1100
129,FeI,5619.6,4.39,-1.600000000,54.31,7.56,    0.1600
130,FeI,5633.95,4.99,-0.230000000,80.61,7.44,    0.0400
131,FeI,5635.82,4.26,-1.790000000,52.11,7.56,    0.1600
132,FeI,5636.7,3.64,-2.510000000,40.51,7.36,    0.0300
133,FeI,5638.26,4.22,-0.720000000,93.91,7.33,    0.0600
134,FeI,5641.43,4.26,-1.080000000,87.71,7.6,    0.2000
135,FeI,5649.99,5.1,-0.820000000,46.91,7.42,    0.0300
136,FeI,5650.7,5.09,-0.860000000,50.81,7.54,    0.1400
137,FeI,5651.47,4.47,-1.900000000,33.31,7.52,    0.1200
138,FeI,5652.32,4.26,-1.850000000,42.91,7.44,    0.0400
139,FeI,5653.86,4.39,-1.540000000,55.41,7.52,    0.1300
140,FeI,5655.18,5.06,-0.600000000,62.91,7.42,    0.0200
141,FeI,5655.49,4.26,-0.980000000,81.51,7.43,    0.0300
142,FeI,5661.34,4.28,-1.756000000,40.11,7.31,    0.0800
143,FeI,5662.52,4.18,-0.447000000,109.11,7.28,    0.1000
144,FeI,5679.02,4.65,-0.820000000,72.91,7.44,    0.0400
145,FeI,5680.24,4.19,-2.480000000,23.51,7.56,    0.1600
146,FeI,5686.53,4.55,-0.445000000,90.91,7.42,    0.0200
147,FeI,5691.5,4.3,-1.450000000,62.01,7.48,    0.0800
148,FeI,5698.02,3.64,-2.580000000,34.81,7.31,    0.0800
149,FeI,5701.54,2.56,-2.193000000,116.91,7.45,    0.0500
150,FeI,5705.46,4.3,-1.355000000,54.41,7.22,    0.1700
151,FeI,5712.13,3.42,-1.994000000,74.71,7.27,    0.1200
152,FeI,5717.83,4.28,-0.990000000,78.11,7.33,    0.0600
153,FeI,5731.76,4.26,-1.200000000,76.21,7.47,    0.0800
154,FeI,5732.3,4.99,-1.460000000,27.61,7.52,    0.1200
155,FeI,5741.85,4.26,-1.672000000,50.51,7.4,    0.0100
156,FeI,5753.12,4.26,-0.623000000,92.71,7.24,    0.1500
157,FeI,5754.4,3.64,-2.600000000,35.61,7.35,    0.0400
158,FeI,5760.34,3.64,-2.390000000,42.71,7.28,    0.1100
159,FeI,5849.68,3.7,-2.890000000,20.91,7.34,    0.0400
160,FeI,5852.22,4.55,-1.230000000,59.21,7.46,    0.0600
161,FeI,5853.15,1.48,-5.180000000,34.01,7.42,    0.0200
162,FeI,5855.08,4.61,-1.478000000,37.81,7.33,    0.0600
163,FeI,5858.78,4.22,-2.160000000,26.61,7.34,    0.0500
164,FeI,5873.21,4.26,-2.040000000,40.61,7.57,    0.1700
165,FeI,5879.49,4.61,-2.040000000,22.71,7.55,    0.1500
166,FeI,5880.03,4.56,-1.840000000,21.01,7.25,    0.1400
167,FeI,5881.28,4.61,-1.740000000,28.31,7.38,    0.0100
168,FeI,5883.82,3.96,-1.260000000,82.01,7.27,    0.1200
169,FeI,5898.22,4.73,-1.730000000,23.01,7.38,    0.0100
170,FeI,5902.47,4.59,-1.710000000,24.41,7.25,    0.1400
171,FeI,5905.67,4.65,-0.690000000,73.11,7.31,    0.0800
172,FeI,5909.97,3.21,-2.587000000,63.31,7.38,    0.0000
173,FeI,5916.25,2.45,-2.994000000,90.11,7.52,    0.1200
174,FeI,5927.79,4.65,-0.990000000,55.41,7.25,    0.1400
175,FeI,5929.68,4.55,-1.310000000,55.01,7.45,    0.0500
176,FeI,5930.18,4.65,-0.230000000,96.71,7.29,    0.1000
177,FeI,5934.65,3.93,-1.070000000,93.01,7.26,    0.1300
178,FeI,5940.99,4.18,-2.050000000,34.61,7.36,    0.0300
179,FeI,5952.72,3.98,-1.340000000,80.51,7.34,    0.0500
180,FeI,5956.69,0.86,-4.599000000,97.11,7.38,    0.0100
181,FeII,5991.37,3.15,-3.647000000,38.11,7.38,    0.1300
182,FeI,6003.01,3.88,-1.100000000,101.11,7.38,    0.0100
183,FeI,6008.56,3.88,-0.980000000,104.51,7.44,    0.0500
184,FeI,6012.21,2.22,-4.038000000,57.21,7.58,    0.1800
185,FeI,6024.06,4.55,-0.120000000,116.71,7.41,    0.0100
