,element,obs_wavelength,obs_ep,loggf,obs_ew,abund,abund_err
27,FeI,4961.91,3.63,-2.190000000,39.81,6.94,    0.0900
28,FeI,4962.57,4.18,-1.182000000,62.31,7.0,    0.0300
29,FeI,4969.92,4.22,-0.710000000,85.11,7.09,    0.0500
30,FeI,4985.25,3.93,-0.447000000,104.41,6.95,    0.0800
31,FeI,4986.22,4.22,-1.290000000,56.21,7.02,    0.0100
32,FeII,4993.35,2.81,-3.684000000,50.01,6.94,    0.0800
33,FeI,4999.11,4.19,-1.640000000,34.91,6.9,    0.1200
34,FeII,5000.73,2.78,-4.578000000,16.11,6.93,    0.0800
35,FeI,5002.79,3.4,-1.460000000,96.31,7.16,    0.1200
36,FeI,5012.7,4.28,-1.690000000,40.81,7.18,    0.1400
37,FeI,5014.94,3.94,-0.183000000,119.51,7.0,    0.0300
38,FeI,5022.23,3.98,-0.370000000,109.31,7.04,    0.0000
39,FeI,5023.19,4.28,-1.500000000,43.31,7.04,    0.0000
40,FeI,5023.5,4.31,-1.670000000,37.41,7.12,    0.0800
41,FeI,5028.13,3.57,-1.036000000,101.31,7.16,    0.1200
42,FeI,5029.62,3.42,-1.950000000,68.61,7.04,    0.0100
43,FeI,5030.78,3.24,-2.830000000,30.81,6.93,    0.1000
44,FeI,5036.92,3.02,-3.010000000,40.51,7.06,    0.0200
45,FeI,5044.21,2.85,-2.038000000,97.01,7.12,    0.0900
46,FeI,5048.44,3.96,-1.005000000,83.21,7.05,    0.0100
47,FeI,5056.84,4.26,-1.860000000,33.31,7.17,    0.1300
48,FeI,5058.5,3.64,-2.830000000,14.31,6.94,    0.0800
49,FeI,5074.75,4.22,-0.230000000,113.31,7.2,    0.1600
50,FeI,5088.15,4.15,-1.680000000,39.51,7.0,    0.0300
51,FeI,5090.77,4.26,-0.440000000,93.91,7.04,    0.0100
52,FeI,5099.08,3.98,-1.370000000,70.51,7.14,    0.1100
53,FeII,5100.66,2.81,-4.197000000,29.71,6.97,    0.0400
54,FeI,5104.44,4.28,-1.590000000,41.51,7.09,    0.0500
55,FeI,5115.78,3.57,-2.640000000,30.51,7.11,    0.0700
56,FeI,5127.68,0.05,-6.125000000,66.61,7.16,    0.1200
57,FeI,5129.63,3.94,-1.670000000,59.21,7.15,    0.1100
58,FeII,5132.66,2.81,-4.094000000,33.81,6.97,    0.0500
59,FeI,5141.74,2.42,-1.978000000,110.01,6.9,    0.1300
60,FeI,5143.72,2.2,-3.690000000,45.31,6.88,    0.1500
61,FeI,5159.06,4.28,-0.820000000,73.41,6.99,    0.0400
62,FeI,5180.06,4.47,-1.160000000,49.41,7.03,    0.0000
63,FeI,5187.91,4.14,-1.371000000,64.61,7.2,    0.1600
64,FeII,5197.57,3.23,-2.220000000,94.41,7.03,    0.0000
65,FeI,5197.94,4.3,-1.540000000,36.11,6.94,    0.0900
66,FeI,5217.39,3.21,-1.074000000,116.71,6.94,    0.0900
67,FeII,5234.62,3.22,-2.180000000,100.91,7.14,    0.1100
68,FeI,5242.49,3.63,-0.967000000,101.11,7.08,    0.0400
69,FeI,5243.78,4.26,-1.050000000,68.01,7.06,    0.0200
70,FeI,5253.02,2.28,-3.840000000,35.31,6.92,    0.1100
71,FeI,5253.46,3.28,-1.579000000,91.31,6.98,    0.0400
72,FeII,5256.93,2.89,-4.182000000,24.91,6.93,    0.0900
73,FeII,5264.8,3.23,-3.130000000,55.31,6.97,    0.0500
74,FeI,5267.27,4.37,-1.596000000,27.91,6.9,    0.1300
75,FeII,5284.1,2.89,-3.195000000,74.91,7.12,    0.1000
76,FeI,5284.42,3.63,-2.417000000,41.01,7.17,    0.1300
77,FeI,5285.13,4.43,-1.660000000,29.41,7.06,    0.0300
78,FeI,5288.52,3.7,-1.493000000,74.11,7.01,    0.0200
79,FeI,5293.96,4.14,-1.770000000,34.01,6.95,    0.0800
80,FeI,5294.55,3.64,-2.760000000,19.21,7.02,    0.0100
81,FeI,5295.31,4.42,-1.590000000,31.71,7.02,    0.0100
82,FeI,5298.78,3.64,-2.016000000,55.51,7.06,    0.0300
83,FeI,5315.07,4.37,-1.650000000,39.61,7.2,    0.1600
84,FeI,5320.04,3.64,-2.440000000,28.21,6.93,    0.1000
85,FeI,5322.04,2.28,-2.802000000,90.61,7.03,    0.0000
86,FeII,5325.55,3.22,-3.160000000,55.61,7.0,    0.0200
87,FeI,5326.14,3.57,-2.071000000,50.91,6.94,    0.0900
88,FeI,5361.62,4.42,-1.330000000,47.91,7.1,    0.0600
89,FeI,5364.87,4.45, 0.228000000,115.71,6.95,    0.0800
90,FeI,5365.4,3.57,-1.020000000,95.41,6.91,    0.1200
91,FeI,5373.71,4.47,-0.710000000,69.31,6.98,    0.0500
92,FeI,5376.83,4.29,-2.210000000,16.71,7.12,    0.0800
93,FeI,5379.57,3.7,-1.514000000,76.81,7.09,    0.0500
94,FeI,5386.33,4.15,-1.670000000,35.91,6.9,    0.1300
95,FeI,5389.48,4.42,-0.410000000,87.01,7.0,    0.0300
96,FeI,5398.28,4.45,-0.630000000,74.21,6.97,    0.0600
97,FeI,5401.27,4.32,-1.820000000,27.21,7.04,    0.0000
98,FeI,5403.82,4.08,-1.034000000,78.61,7.09,    0.0500
99,FeI,5406.78,4.37,-1.620000000,38.41,7.14,    0.1000
100,FeI,5412.78,4.43,-1.716000000,21.01,6.91,    0.1200
101,FeII,5414.07,3.22,-3.580000000,34.31,6.92,    0.1000
102,FeI,5417.03,4.42,-1.580000000,33.91,7.06,    0.0200
103,FeII,5425.25,3.2,-3.220000000,51.51,6.94,    0.0800
104,FeI,5436.3,4.39,-1.440000000,43.61,7.08,    0.0500
105,FeI,5441.34,4.31,-1.630000000,33.31,6.98,    0.0500
106,FeI,5445.04,4.39,-0.020000000,108.91,7.03,    0.0000
107,FeI,5461.55,4.45,-1.800000000,25.61,7.12,    0.0800
108,FeI,5463.28,4.43, 0.070000000,104.61,6.9,    0.1300
109,FeI,5466.4,4.37,-0.630000000,83.81,7.1,    0.0600
110,FeI,5466.99,3.57,-2.233000000,43.71,6.96,    0.0700
111,FeI,5470.09,4.45,-1.710000000,25.01,7.02,    0.0100
112,FeI,5472.71,4.21,-1.495000000,50.61,7.08,    0.0400
113,FeI,5473.16,4.19,-2.040000000,22.01,6.98,    0.0500
114,FeI,5473.9,4.15,-0.720000000,88.11,7.04,    0.0100
115,FeI,5483.1,4.15,-1.392000000,54.71,6.99,    0.0400
116,FeI,5487.14,4.42,-1.430000000,40.81,7.05,    0.0100
117,FeI,5494.46,4.08,-1.990000000,32.31,7.05,    0.0100
118,FeI,5522.45,4.21,-1.450000000,47.81,6.97,    0.0600
119,FeII,5525.12,3.27,-3.970000000,18.81,6.94,    0.0800
120,FeI,5525.54,4.23,-1.084000000,60.91,6.9,    0.1300
121,FeI,5528.9,4.47,-1.920000000,18.11,7.07,    0.0300
122,FeII,5534.84,3.24,-2.865000000,73.71,7.15,    0.1300
123,FeI,5538.52,4.22,-1.540000000,42.51,6.97,    0.0600
124,FeI,5539.28,3.64,-2.560000000,22.31,6.89,    0.1400
125,FeI,5543.94,4.22,-1.040000000,69.11,7.01,    0.0200
126,FeI,5546.51,4.37,-1.210000000,55.81,7.08,    0.0400
127,FeI,5546.99,4.22,-1.810000000,33.91,7.06,    0.0200
128,FeI,5549.95,3.7,-2.810000000,15.81,7.01,    0.0200
129,FeI,5554.89,4.55,-0.270000000,95.81,7.17,    0.1300
130,FeI,5560.21,4.43,-1.090000000,55.91,7.03,    0.0000
131,FeI,5567.39,2.61,-2.568000000,93.01,7.2,    0.1700
132,FeI,5573.1,4.19,-1.295000000,59.51,7.04,    0.0000
133,FeI,5584.76,3.57,-2.220000000,48.11,7.02,    0.0100
134,FeI,5587.57,4.14,-1.750000000,42.41,7.09,    0.0500
135,FeI,5618.63,4.21,-1.255000000,56.31,6.94,    0.0900
136,FeI,5619.6,4.39,-1.600000000,37.91,7.12,    0.0800
137,FeI,5633.95,4.99,-0.230000000,66.51,7.03,    0.0000
138,FeI,5635.82,4.26,-1.790000000,38.51,7.17,    0.1300
139,FeI,5636.7,3.64,-2.510000000,26.71,6.94,    0.0900
140,FeI,5638.26,4.22,-0.720000000,83.81,7.01,    0.0200
141,FeI,5641.43,4.26,-1.080000000,72.81,7.17,    0.1300
142,FeI,5649.99,5.1,-0.820000000,30.91,6.99,    0.0400
143,FeI,5651.47,4.47,-1.900000000,18.61,7.06,    0.0200
144,FeI,5652.32,4.26,-1.850000000,28.81,7.03,    0.0000
145,FeI,5653.86,4.39,-1.540000000,41.21,7.13,    0.0900
146,FeI,5655.18,5.06,-0.600000000,48.11,7.07,    0.0300
147,FeI,5655.49,4.26,-0.980000000,72.21,7.08,    0.0400
148,FeI,5661.34,4.28,-1.756000000,25.21,6.88,    0.1500
149,FeI,5662.52,4.18,-0.447000000,96.81,6.96,    0.0600
150,FeI,5679.02,4.65,-0.820000000,60.21,7.08,    0.0400
151,FeI,5680.24,4.19,-2.480000000,13.11,7.13,    0.0900
152,FeI,5686.53,4.55,-0.445000000,77.21,6.98,    0.0500
153,FeI,5691.5,4.3,-1.450000000,46.41,7.04,    0.0000
154,FeI,5701.54,2.56,-2.193000000,108.11,7.09,    0.0500
155,FeI,5712.13,3.42,-1.994000000,68.81,7.01,    0.0200
156,FeI,5717.83,4.28,-0.990000000,67.71,6.99,    0.0400
157,FeI,5731.76,4.26,-1.200000000,67.01,7.16,    0.1200
158,FeI,5732.3,4.99,-1.460000000,14.01,7.04,    0.0000
159,FeI,5741.85,4.26,-1.672000000,36.91,7.02,    0.0100
160,FeI,5742.96,4.18,-2.410000000,13.81,7.08,    0.0400
161,FeI,5753.12,4.26,-0.623000000,82.41,6.91,    0.1200
162,FeI,5754.4,3.64,-2.600000000,20.61,6.88,    0.1500
163,FeI,5760.34,3.64,-2.390000000,29.81,6.89,    0.1400
164,FeI,5762.99,4.21,-0.360000000,111.41,7.2,    0.1600
165,FeI,5837.7,4.29,-2.240000000,10.31,6.88,    0.1400
166,FeI,5838.37,3.94,-2.240000000,25.01,6.97,    0.0600
167,FeI,5849.68,3.7,-2.890000000,10.61,6.88,    0.1500
168,FeI,5852.22,4.55,-1.230000000,44.71,7.06,    0.0200
169,FeI,5853.15,1.48,-5.180000000,22.61,7.01,    0.0200
170,FeI,5855.08,4.61,-1.478000000,21.81,6.87,    0.1600
171,FeI,5873.21,4.26,-2.040000000,22.61,7.06,    0.0200
172,FeI,5879.49,4.61,-2.040000000,11.31,7.08,    0.0400
173,FeI,5881.28,4.61,-1.740000000,13.71,6.87,    0.1600
174,FeI,5883.82,3.96,-1.260000000,75.71,7.03,    0.0000
175,FeI,5898.22,4.73,-1.730000000,10.51,6.87,    0.1600
176,FeI,5905.67,4.65,-0.690000000,58.51,6.91,    0.1200
177,FeI,5909.97,3.21,-2.587000000,55.61,7.09,    0.0500
178,FeI,5916.25,2.45,-2.994000000,83.01,7.16,    0.1300
179,FeI,5927.79,4.65,-0.990000000,45.31,6.94,    0.0800
180,FeI,5929.68,4.55,-1.310000000,42.71,7.1,    0.0600
181,FeI,5930.18,4.65,-0.230000000,90.91,7.11,    0.0700
182,FeI,5934.65,3.93,-1.070000000,85.01,7.0,    0.0300
183,FeI,5940.99,4.18,-2.050000000,23.11,6.99,    0.0400
184,FeI,5952.72,3.98,-1.340000000,70.21,7.02,    0.0100
185,FeI,5956.69,0.86,-4.599000000,96.91,7.12,    0.0800
186,FeII,5991.37,3.15,-3.647000000,40.71,7.06,    0.0400
187,FeI,6003.01,3.88,-1.100000000,91.61,7.1,    0.0600
188,FeI,6008.56,3.88,-0.980000000,94.91,7.1,    0.0700
189,FeI,6012.21,2.22,-4.038000000,41.21,7.11,    0.0700
190,FeI,6024.06,4.55,-0.120000000,105.21,7.18,    0.1400
191,FeI,6027.05,4.08,-1.089000000,76.81,7.04,    0.0000
192,FeI,6056.0,4.73,-0.320000000,72.51,6.9,    0.1200
193,FeI,6079.01,4.65,-1.020000000,46.81,7.0,    0.0300
194,FeI,6082.71,2.22,-3.576000000,63.71,7.06,    0.0200
195,FeII,6084.1,3.2,-3.881000000,28.31,7.05,    0.0200
196,FeI,6093.64,4.61,-1.400000000,31.91,7.02,    0.0100
197,FeI,6094.37,4.65,-1.840000000,18.11,7.17,    0.1300
198,FeI,6096.66,3.98,-1.830000000,45.41,7.02,    0.0100
199,FeII,6113.32,3.22,-4.230000000,17.31,7.1,    0.0800
200,FeI,6120.25,0.92,-5.970000000,21.61,7.08,    0.0400
201,FeI,6127.91,4.14,-1.399000000,56.01,6.99,    0.0400
202,FeI,6136.99,2.2,-2.950000000,99.61,7.15,    0.1100
203,FeII,6149.25,3.89,-2.841000000,39.81,7.05,    0.0200
204,FeI,6151.62,2.18,-3.295000000,77.11,6.98,    0.0400
205,FeI,6157.73,4.08,-1.160000000,74.41,7.05,    0.0100
206,FeI,6165.36,4.14,-1.473000000,52.61,6.99,    0.0400
207,FeI,6173.33,2.22,-2.880000000,99.61,7.1,    0.0600
208,FeI,6180.2,2.73,-2.591000000,79.31,6.98,    0.0500
209,FeI,6187.99,3.94,-1.620000000,55.31,6.95,    0.0800
210,FeI,6200.31,2.61,-2.433000000,98.71,7.1,    0.0600
211,FeI,6213.43,2.22,-2.481000000,111.31,6.96,    0.0700
212,FeI,6219.28,2.2,-2.432000000,119.51,7.05,    0.0100
213,FeI,6226.73,3.88,-2.120000000,35.01,6.98,    0.0500
214,FeI,6229.23,2.84,-2.805000000,58.01,6.91,    0.1200
215,FeI,6232.64,3.65,-1.235000000,94.31,7.05,    0.0100
216,FeII,6238.39,3.89,-2.600000000,47.31,6.99,    0.0300
217,FeII,6239.94,3.89,-3.573000000,17.01,7.15,    0.1200
218,FeI,6240.65,2.22,-3.230000000,76.81,6.96,    0.0700
219,FeII,6247.56,3.89,-2.435000000,52.21,6.94,    0.0800
220,FeI,6265.13,2.18,-2.550000000,118.61,7.11,    0.0700
221,FeI,6270.22,2.86,-2.470000000,76.11,6.94,    0.0900
222,FeI,6271.28,3.33,-2.703000000,34.61,6.92,    0.1100
223,FeI,6297.79,2.22,-2.737000000,102.71,7.01,    0.0200
224,FeI,6311.5,2.83,-3.141000000,46.31,7.0,    0.0300
225,FeI,6315.81,4.08,-1.630000000,49.81,7.0,    0.0200
226,FeI,6322.68,2.59,-2.430000000,99.51,7.07,    0.0300
227,FeI,6336.82,3.69,-0.852000000,109.71,6.94,    0.0900
228,FeI,6338.88,4.8,-0.960000000,38.91,6.93,    0.1000
229,FeI,6344.15,2.43,-2.919000000,88.41,7.13,    0.0900
230,FeI,6355.03,2.84,-2.340000000,94.41,7.18,    0.1400
231,FeI,6364.36,4.8,-1.330000000,30.61,7.13,    0.0900
232,FeII,6369.46,2.89,-4.110000000,26.71,6.9,    0.1200
233,FeI,6380.74,4.19,-1.375000000,59.91,7.07,    0.0300
234,FeI,6400.32,0.92,-4.318000000,111.61,7.14,    0.1000
235,FeI,6408.02,3.69,-1.005000000,101.91,7.0,    0.0300
236,FeII,6416.92,3.89,-2.877000000,41.91,7.14,    0.1100
237,FeII,6432.68,2.89,-3.570000000,52.01,6.94,    0.0800
238,FeII,6456.38,3.9,-2.185000000,68.41,7.07,    0.0400
239,FeI,6469.19,4.84,-0.730000000,62.01,7.2,    0.1600
240,FeI,6475.62,2.56,-2.941000000,83.31,7.18,    0.1400
241,FeI,6481.87,2.28,-2.981000000,90.61,7.04,    0.0000
242,FeI,6496.47,4.8,-0.530000000,60.31,6.92,    0.1100
243,FeI,6498.94,0.96,-4.687000000,88.31,7.07,    0.0300
244,FeII,6516.08,2.89,-3.310000000,76.71,7.21,    0.1900
245,FeI,6518.37,2.83,-2.438000000,79.81,6.93,    0.1000
246,FeI,6533.93,4.56,-1.360000000,39.31,7.07,    0.0300
247,FeI,6569.21,4.73,-0.380000000,75.51,7.0,    0.0300
248,FeI,6574.23,0.99,-5.004000000,67.21,7.02,    0.0100
249,FeI,6575.02,2.59,-2.710000000,84.21,6.99,    0.0400
250,FeI,6581.21,1.48,-4.679000000,46.21,6.93,    0.1000
251,FeI,6593.87,2.43,-2.420000000,111.61,7.08,    0.0400
252,FeI,6597.56,4.8,-0.970000000,44.11,7.04,    0.0000
253,FeI,6608.02,2.28,-3.930000000,37.61,6.96,    0.0700
254,FeI,6609.11,2.56,-2.691000000,92.41,7.11,    0.0700
255,FeI,6625.02,1.01,-5.336000000,47.11,7.03,    0.0000
256,FeI,6627.54,4.55,-1.590000000,26.61,7.01,    0.0200
257,FeI,6633.41,4.84,-1.390000000,24.81,7.09,    0.0500
258,FeI,6633.75,4.56,-0.799000000,64.71,7.0,    0.0300
259,FeI,6648.08,1.01,-5.918000000,22.01,7.11,    0.0700
260,FeI,6663.44,2.42,-2.473000000,108.41,7.05,    0.0100
261,FeI,6667.71,4.58,-2.112000000,10.21,7.04,    0.0100
262,FeI,6703.57,2.76,-3.060000000,55.61,6.98,    0.0500
263,FeI,6713.05,4.61,-1.480000000,28.01,6.99,    0.0400
264,FeI,6713.74,4.8,-1.500000000,17.31,6.94,    0.0900
265,FeI,6725.36,4.1,-2.100000000,21.31,6.88,    0.1500
266,FeI,6750.15,2.42,-2.618000000,102.31,7.05,    0.0100
267,FeI,6752.71,4.64,-1.204000000,35.31,6.91,    0.1200
268,FeI,6786.86,4.19,-1.970000000,30.11,7.05,    0.0200
269,FeI,6804.0,4.65,-1.496000000,21.81,6.9,    0.1200
270,FeI,6804.27,4.58,-1.813000000,15.71,6.96,    0.0700
271,FeI,6810.26,4.61,-0.986000000,48.81,6.92,    0.1100
