,element,obs_wavelength,obs_ep,loggf,obs_ew,abund,abund_err
133,FeI,5618.63,4.21,-1.255000000,66.11,7.24,    0.0900
134,FeI,5619.6,4.39,-1.600000000,51.01,7.47,    0.1300
135,FeI,5633.95,4.99,-0.230000000,76.51,7.32,    0.0100
136,FeI,5636.7,3.64,-2.510000000,39.61,7.32,    0.0100
137,FeI,5638.26,4.22,-0.720000000,89.41,7.19,    0.1400
138,FeI,5641.43,4.26,-1.080000000,85.41,7.51,    0.1700
139,FeI,5649.99,5.1,-0.820000000,46.31,7.39,    0.0600
140,FeI,5650.7,5.09,-0.860000000,48.81,7.48,    0.1400
141,FeI,5651.47,4.47,-1.900000000,30.01,7.43,    0.0900
142,FeI,5652.32,4.26,-1.850000000,41.91,7.39,    0.0600
143,FeI,5653.86,4.39,-1.540000000,55.01,7.49,    0.1500
144,FeI,5655.18,5.06,-0.600000000,61.41,7.36,    0.0200
145,FeI,5655.49,4.26,-0.980000000,78.71,7.33,    0.0000
146,FeI,5661.34,4.28,-1.756000000,38.51,7.26,    0.0700
147,FeI,5679.02,4.65,-0.820000000,72.11,7.38,    0.0400
148,FeI,5686.53,4.55,-0.445000000,85.51,7.26,    0.0700
149,FeI,5691.5,4.3,-1.450000000,59.01,7.39,    0.0500
150,FeI,5698.02,3.64,-2.580000000,30.11,7.18,    0.1500
151,FeI,5701.54,2.56,-2.193000000,113.51,7.31,    0.0200
152,FeI,5705.46,4.3,-1.355000000,54.51,7.2,    0.1300
153,FeI,5712.13,3.42,-1.994000000,76.31,7.26,    0.0700
154,FeI,5717.83,4.28,-0.990000000,78.01,7.29,    0.0400
155,FeI,5731.76,4.26,-1.200000000,74.01,7.39,    0.0500
156,FeI,5732.3,4.99,-1.460000000,23.61,7.4,    0.0700
157,FeI,5741.85,4.26,-1.672000000,49.41,7.36,    0.0200
158,FeI,5742.96,4.18,-2.410000000,25.41,7.5,    0.1600
159,FeI,5754.4,3.64,-2.600000000,32.71,7.26,    0.0700
160,FeI,5760.34,3.64,-2.390000000,42.01,7.24,    0.0900
161,FeI,5837.7,4.29,-2.240000000,23.01,7.4,    0.0600
162,FeI,5838.37,3.94,-2.240000000,40.81,7.39,    0.0500
163,FeI,5849.68,3.7,-2.890000000,19.31,7.28,    0.0500
164,FeI,5852.22,4.55,-1.230000000,60.41,7.45,    0.1200
165,FeI,5853.15,1.48,-5.180000000,34.61,7.39,    0.0500
166,FeI,5855.08,4.61,-1.478000000,36.21,7.28,    0.0500
167,FeI,5858.78,4.22,-2.160000000,25.31,7.29,    0.0400
168,FeI,5873.21,4.26,-2.040000000,33.51,7.4,    0.0600
169,FeI,5879.49,4.61,-2.040000000,19.51,7.44,    0.1100
170,FeI,5880.03,4.56,-1.840000000,21.01,7.23,    0.1000
171,FeI,5881.28,4.61,-1.740000000,25.31,7.29,    0.0300
172,FeI,5883.82,3.96,-1.260000000,81.21,7.21,    0.1200
173,FeI,5898.22,4.73,-1.730000000,19.51,7.27,    0.0600
174,FeI,5905.67,4.65,-0.690000000,69.81,7.21,    0.1200
175,FeI,5909.97,3.21,-2.587000000,61.41,7.31,    0.0200
176,FeI,5916.25,2.45,-2.994000000,88.91,7.44,    0.1000
177,FeI,5927.79,4.65,-0.990000000,56.01,7.24,    0.0900
178,FeI,5929.68,4.55,-1.310000000,52.31,7.37,    0.0300
179,FeI,5930.18,4.65,-0.230000000,95.91,7.22,    0.1100
180,FeI,5934.65,3.93,-1.070000000,93.51,7.21,    0.1200
181,FeI,5940.99,4.18,-2.050000000,33.11,7.31,    0.0200
182,FeI,5952.72,3.98,-1.340000000,79.51,7.28,    0.0500
183,FeI,5956.69,0.86,-4.599000000,100.11,7.38,    0.0400
184,FeII,5991.37,3.15,-3.647000000,31.81,7.31,    0.1000
185,FeI,6003.01,3.88,-1.100000000,98.41,7.27,    0.0500
186,FeI,6008.56,3.88,-0.980000000,102.91,7.36,    0.0200
187,FeI,6012.21,2.22,-4.038000000,55.51,7.5,    0.1600
188,FeI,6020.17,4.61,-0.270000000,108.11,7.42,    0.0800
189,FeI,6024.06,4.55,-0.120000000,113.21,7.29,    0.0300
190,FeI,6027.05,4.08,-1.089000000,80.41,7.23,    0.1000
191,FeI,6079.01,4.65,-1.020000000,60.31,7.34,    0.0100
192,FeI,6082.71,2.22,-3.576000000,70.81,7.34,    0.0000
193,FeII,6084.1,3.2,-3.881000000,21.71,7.3,    0.1000
194,FeI,6093.64,4.61,-1.400000000,43.61,7.35,    0.0100
195,FeI,6096.66,3.98,-1.830000000,56.41,7.32,    0.0100
196,FeII,6113.32,3.22,-4.230000000,11.01,7.27,    0.0600
197,FeI,6120.25,0.92,-5.970000000,30.91,7.41,    0.0700
198,FeI,6127.91,4.14,-1.399000000,67.41,7.34,    0.0000
199,FeI,6136.99,2.2,-2.950000000,103.31,7.38,    0.0400
200,FeII,6149.25,3.89,-2.841000000,30.31,7.25,    0.0400
201,FeI,6151.62,2.18,-3.295000000,82.31,7.24,    0.0900
202,FeI,6157.73,4.08,-1.160000000,80.71,7.32,    0.0100
203,FeI,6165.36,4.14,-1.473000000,60.01,7.24,    0.0900
204,FeI,6173.33,2.22,-2.880000000,98.91,7.24,    0.0900
205,FeI,6180.2,2.73,-2.591000000,85.21,7.25,    0.0800
206,FeI,6187.99,3.94,-1.620000000,67.51,7.27,    0.0600
207,FeI,6200.31,2.61,-2.433000000,102.61,7.31,    0.0200
208,FeI,6226.73,3.88,-2.120000000,44.11,7.26,    0.0700
209,FeI,6229.23,2.84,-2.805000000,66.61,7.2,    0.1300
210,FeI,6232.64,3.65,-1.235000000,101.31,7.29,    0.0400
211,FeII,6238.39,3.89,-2.600000000,38.11,7.22,    0.0200
212,FeI,6240.65,2.22,-3.230000000,81.21,7.2,    0.1300
213,FeII,6247.56,3.89,-2.435000000,44.11,7.21,    0.0100
214,FeI,6271.28,3.33,-2.703000000,47.01,7.26,    0.0700
215,FeI,6311.5,2.83,-3.141000000,56.11,7.3,    0.0200
216,FeI,6315.81,4.08,-1.630000000,60.51,7.32,    0.0100
217,FeI,6322.68,2.59,-2.430000000,104.91,7.31,    0.0200
218,FeI,6338.88,4.8,-0.960000000,52.91,7.29,    0.0400
219,FeI,6344.15,2.43,-2.919000000,95.41,7.42,    0.0800
220,FeI,6353.84,0.92,-6.477000000,11.41,7.36,    0.0200
221,FeI,6364.36,4.8,-1.330000000,43.41,7.47,    0.1300
222,FeII,6369.46,2.89,-4.110000000,18.01,7.09,    0.1100
223,FeI,6380.74,4.19,-1.375000000,69.01,7.37,    0.0300
224,FeI,6400.32,0.92,-4.318000000,117.61,7.44,    0.1100
225,FeI,6408.02,3.69,-1.005000000,109.81,7.23,    0.1000
226,FeII,6416.92,3.89,-2.877000000,36.61,7.47,    0.2600
227,FeII,6432.68,2.89,-3.570000000,38.01,7.1,    0.1000
228,FeII,6456.38,3.9,-2.185000000,51.61,7.16,    0.0400
229,FeI,6475.62,2.56,-2.941000000,87.71,7.41,    0.0700
230,FeI,6481.87,2.28,-2.981000000,98.91,7.35,    0.0100
231,FeI,6495.74,4.84,-0.840000000,51.71,7.18,    0.1500
232,FeI,6496.47,4.8,-0.530000000,71.91,7.22,    0.1100
233,FeI,6498.94,0.96,-4.687000000,93.11,7.34,    0.0000
234,FeII,6516.08,2.89,-3.310000000,52.81,7.18,    0.0100
235,FeI,6533.93,4.56,-1.360000000,53.11,7.42,    0.0800
236,FeI,6569.21,4.73,-0.380000000,84.81,7.24,    0.0900
237,FeI,6574.23,0.99,-5.004000000,72.21,7.26,    0.0600
238,FeI,6575.02,2.59,-2.710000000,91.71,7.28,    0.0400
239,FeI,6581.21,1.48,-4.679000000,58.51,7.28,    0.0500
240,FeI,6593.87,2.43,-2.420000000,116.11,7.29,    0.0400
241,FeI,6597.56,4.8,-0.970000000,55.01,7.33,    0.0000
242,FeI,6608.02,2.28,-3.930000000,47.81,7.27,    0.0600
243,FeI,6609.11,2.56,-2.691000000,98.01,7.36,    0.0200
244,FeI,6625.02,1.01,-5.336000000,63.71,7.46,    0.1200
245,FeI,6627.54,4.55,-1.590000000,39.51,7.37,    0.0300
246,FeI,6633.41,4.84,-1.390000000,35.71,7.41,    0.0700
247,FeI,6633.75,4.56,-0.799000000,73.51,7.24,    0.0900
248,FeI,6634.11,4.8,-1.330000000,42.21,7.44,    0.1000
249,FeI,6663.44,2.42,-2.473000000,110.71,7.22,    0.1100
250,FeI,6667.71,4.58,-2.112000000,19.21,7.46,    0.1200
251,FeI,6699.14,4.59,-2.101000000,14.21,7.29,    0.0400
252,FeI,6703.57,2.76,-3.060000000,63.91,7.26,    0.0600
253,FeI,6713.74,4.8,-1.500000000,29.41,7.34,    0.0000
254,FeI,6725.36,4.1,-2.100000000,30.41,7.18,    0.1500
255,FeI,6739.52,1.56,-4.794000000,42.51,7.18,    0.1500
256,FeI,6750.15,2.42,-2.618000000,102.81,7.2,    0.1300
257,FeI,6752.71,4.64,-1.204000000,49.61,7.28,    0.0500
258,FeI,6786.86,4.19,-1.970000000,39.31,7.33,    0.0000
259,FeI,6793.26,4.08,-2.326000000,25.11,7.26,    0.0700
