,element,obs_wavelength,obs_ep,loggf,obs_ew,abund,abund_err
80,FeI,5466.99,3.57,-2.233000000,85.41,7.85,    0.1000
81,FeI,5470.09,4.45,-1.710000000,66.31,7.9,    0.1500
82,FeI,5473.16,4.19,-2.040000000,54.21,7.71,    0.0300
83,FeI,5483.1,4.15,-1.392000000,82.61,7.58,    0.1700
84,FeI,5487.14,4.42,-1.430000000,87.11,7.99,    0.2300
85,FeI,5491.83,4.19,-2.188000000,46.11,7.72,    0.0300
86,FeI,5493.5,4.1,-1.480000000,89.01,7.73,    0.0100
87,FeI,5494.46,4.08,-1.990000000,68.11,7.82,    0.0700
88,FeI,5522.45,4.21,-1.450000000,76.41,7.57,    0.1700
89,FeI,5525.54,4.23,-1.084000000,91.61,7.53,    0.2100
90,FeI,5536.58,2.83,-3.710000000,45.01,7.64,    0.1100
91,FeI,5538.52,4.22,-1.540000000,76.91,7.7,    0.0400
92,FeI,5539.28,3.64,-2.560000000,58.51,7.69,    0.0600
93,FeI,5539.82,4.29,-2.430000000,37.51,7.91,    0.1500
94,FeI,5543.15,3.7,-1.470000000,105.91,7.64,    0.1000
95,FeI,5543.94,4.22,-1.040000000,99.61,7.62,    0.1300
96,FeI,5546.51,4.37,-1.210000000,97.21,7.91,    0.1600
97,FeI,5549.95,3.7,-2.810000000,40.21,7.65,    0.0900
98,FeI,5552.69,4.96,-1.890000000,24.01,7.81,    0.0600
99,FeI,5559.64,4.99,-1.730000000,24.71,7.7,    0.0400
100,FeI,5560.21,4.43,-1.090000000,81.71,7.56,    0.1800
101,FeI,5584.76,3.57,-2.220000000,95.01,8.02,    0.2700
102,FeI,5587.57,4.14,-1.750000000,80.01,7.91,    0.1600
103,FeI,5600.22,4.26,-1.420000000,78.61,7.67,    0.0800
104,FeI,5618.63,4.21,-1.255000000,84.51,7.53,    0.2100
105,FeI,5619.6,4.39,-1.600000000,79.11,7.97,    0.2200
106,FeI,5624.02,4.39,-1.380000000,93.01,8.02,    0.2600
107,FeI,5633.95,4.99,-0.230000000,101.31,7.73,    0.0100
108,FeI,5635.82,4.26,-1.790000000,73.81,7.9,    0.1400
109,FeI,5636.7,3.64,-2.510000000,61.11,7.68,    0.0700
110,FeI,5638.26,4.22,-0.720000000,115.31,7.57,    0.1700
111,FeI,5641.43,4.26,-1.080000000,112.11,7.92,    0.1600
112,FeI,5649.99,5.1,-0.820000000,67.21,7.78,    0.0300
113,FeI,5650.7,5.09,-0.860000000,70.81,7.89,    0.1400
114,FeI,5651.47,4.47,-1.900000000,49.51,7.8,    0.0500
115,FeI,5652.32,4.26,-1.850000000,64.01,7.78,    0.0300
116,FeI,5653.86,4.39,-1.540000000,79.91,7.92,    0.1700
117,FeI,5655.18,5.06,-0.600000000,85.91,7.76,    0.0000
118,FeI,5655.49,4.26,-0.980000000,103.11,7.74,    0.0100
119,FeI,5661.34,4.28,-1.756000000,67.91,7.79,    0.0400
120,FeI,5679.02,4.65,-0.820000000,90.71,7.67,    0.0700
121,FeI,5680.24,4.19,-2.480000000,44.01,7.96,    0.2000
122,FeI,5686.53,4.55,-0.445000000,113.11,7.71,    0.0400
123,FeI,5691.5,4.3,-1.450000000,82.51,7.79,    0.0400
124,FeI,5696.09,4.55,-1.720000000,46.01,7.64,    0.1000
125,FeI,5698.02,3.64,-2.580000000,57.21,7.67,    0.0700
126,FeI,5705.46,4.3,-1.355000000,75.61,7.56,    0.1900
127,FeI,5712.13,3.42,-1.994000000,104.61,7.69,    0.0500
128,FeI,5717.83,4.28,-0.990000000,106.11,7.74,    0.0000
129,FeI,5731.76,4.26,-1.200000000,103.01,7.87,    0.1100
130,FeI,5732.3,4.99,-1.460000000,48.11,7.93,    0.1800
131,FeI,5741.85,4.26,-1.672000000,65.71,7.63,    0.1200
132,FeI,5754.4,3.64,-2.600000000,60.51,7.75,    0.0000
133,FeI,5760.34,3.64,-2.390000000,66.91,7.66,    0.0800
134,FeI,5849.68,3.7,-2.890000000,36.81,7.65,    0.0900
135,FeI,5853.15,1.48,-5.180000000,66.21,7.84,    0.0900
136,FeI,5855.08,4.61,-1.478000000,59.01,7.7,    0.0400
137,FeI,5856.09,4.29,-1.327000000,78.81,7.6,    0.1400
138,FeI,5858.78,4.22,-2.160000000,46.21,7.7,    0.0400
139,FeI,5879.49,4.61,-2.040000000,40.41,7.91,    0.1600
140,FeI,5880.03,4.56,-1.840000000,38.11,7.61,    0.1300
141,FeI,5881.28,4.61,-1.740000000,51.91,7.82,    0.0700
142,FeI,5898.22,4.73,-1.730000000,35.81,7.65,    0.0900
143,FeI,5905.67,4.65,-0.690000000,97.21,7.65,    0.0900
144,FeI,5909.97,3.21,-2.587000000,93.91,7.83,    0.0800
145,FeI,5916.25,2.45,-2.994000000,119.81,7.88,    0.1300
146,FeI,5927.79,4.65,-0.990000000,72.11,7.5,    0.2400
147,FeI,5929.68,4.55,-1.310000000,74.41,7.75,    0.0000
148,FeI,5940.99,4.18,-2.050000000,58.91,7.78,    0.0300
149,FeI,5952.72,3.98,-1.340000000,110.51,7.74,    0.0000
150,FeII,5991.37,3.15,-3.647000000,46.81,7.92,    0.2800
151,FeI,6012.21,2.22,-4.038000000,83.41,7.9,    0.1500
152,FeI,6027.05,4.08,-1.089000000,102.21,7.56,    0.1800
153,FeI,6056.0,4.73,-0.320000000,106.21,7.5,    0.2400
154,FeI,6079.01,4.65,-1.020000000,83.31,7.73,    0.0100
155,FeI,6082.71,2.22,-3.576000000,98.81,7.74,    0.0000
156,FeII,6084.1,3.2,-3.881000000,30.91,7.82,    0.1700
157,FeI,6093.64,4.61,-1.400000000,65.61,7.74,    0.0100
158,FeI,6094.37,4.65,-1.840000000,52.61,7.99,    0.2400
159,FeI,6096.66,3.98,-1.830000000,80.91,7.71,    0.0300
160,FeII,6113.32,3.22,-4.230000000,17.51,7.77,    0.1200
161,FeI,6120.25,0.92,-5.970000000,64.11,7.86,    0.1100
162,FeI,6127.91,4.14,-1.399000000,91.61,7.74,    0.0000
163,FeII,6149.25,3.89,-2.841000000,35.31,7.64,    0.0000
164,FeI,6151.62,2.18,-3.295000000,108.51,7.59,    0.1500
165,FeI,6157.73,4.08,-1.160000000,110.51,7.82,    0.0700
166,FeI,6165.36,4.14,-1.473000000,82.31,7.61,    0.1300
167,FeI,6180.2,2.73,-2.591000000,119.31,7.76,    0.0100
168,FeI,6187.99,3.94,-1.620000000,92.51,7.66,    0.0900
169,FeI,6226.73,3.88,-2.120000000,66.21,7.62,    0.1300
170,FeI,6229.23,2.84,-2.805000000,95.81,7.65,    0.1000
171,FeII,6238.39,3.89,-2.600000000,47.21,7.71,    0.0600
172,FeI,6240.65,2.22,-3.230000000,107.91,7.55,    0.1900
173,FeII,6247.56,3.89,-2.435000000,44.71,7.49,    0.1500
174,FeI,6270.22,2.86,-2.470000000,108.81,7.58,    0.1700
175,FeI,6271.28,3.33,-2.703000000,77.41,7.75,    0.0000
176,FeI,6311.5,2.83,-3.141000000,82.61,7.7,    0.0400
177,FeI,6315.81,4.08,-1.630000000,85.31,7.73,    0.0100
178,FeI,6338.88,4.8,-0.960000000,69.21,7.56,    0.1800
179,FeI,6380.74,4.19,-1.375000000,100.91,7.91,    0.1600
180,FeII,6416.92,3.89,-2.877000000,49.11,8.04,    0.3900
181,FeII,6432.68,2.89,-3.570000000,46.11,7.55,    0.0900
182,FeII,6456.38,3.9,-2.185000000,55.91,7.52,    0.1200
183,FeI,6475.62,2.56,-2.941000000,119.11,7.84,    0.0900
184,FeI,6496.47,4.8,-0.530000000,93.71,7.56,    0.1800
185,FeII,6516.08,2.89,-3.310000000,61.71,7.63,    0.0100
186,FeI,6533.93,4.56,-1.360000000,77.61,7.83,    0.0800
187,FeI,6569.21,4.73,-0.380000000,112.51,7.65,    0.1000
188,FeI,6574.23,0.99,-5.004000000,108.31,7.73,    0.0100
189,FeI,6581.21,1.48,-4.679000000,101.81,7.9,    0.1500
190,FeI,6597.56,4.8,-0.970000000,78.71,7.74,    0.0100
191,FeI,6608.02,2.28,-3.930000000,82.81,7.79,    0.0300
192,FeI,6627.54,4.55,-1.590000000,67.91,7.88,    0.1300
193,FeI,6633.75,4.56,-0.799000000,99.61,7.64,    0.1000
194,FeI,6667.71,4.58,-2.112000000,41.41,7.96,    0.2100
195,FeI,6699.14,4.59,-2.101000000,29.71,7.72,    0.0200
196,FeI,6703.57,2.76,-3.060000000,92.91,7.69,    0.0600
197,FeI,6705.1,4.61,-0.870000000,85.61,7.57,    0.1700
198,FeI,6713.74,4.8,-1.500000000,48.11,7.71,    0.0300
199,FeI,6725.36,4.1,-2.100000000,53.91,7.61,    0.1400
200,FeI,6739.52,1.56,-4.794000000,72.11,7.56,    0.1800
201,FeI,6752.71,4.64,-1.204000000,78.61,7.78,    0.0300
202,FeI,6786.86,4.19,-1.970000000,62.81,7.73,    0.0100
203,FeI,6793.26,4.08,-2.326000000,45.91,7.67,    0.0800
204,FeI,6804.0,4.65,-1.496000000,60.91,7.77,    0.0200
205,FeI,6804.27,4.58,-1.813000000,43.81,7.71,    0.0400
206,FeI,6810.26,4.61,-0.986000000,84.91,7.63,    0.1200
