,element,obs_wavelength,obs_ep,loggf,obs_ew,abund,abund_err
0,FeI,4786.81,3.02,-1.606000000,48.71,5.64,    0.1100
1,FeI,4788.76,3.24,-1.763000000,25.81,5.54,    0.2000
2,FeI,4800.65,4.14,-1.028000000,14.61,5.55,    0.2000
3,FeI,4802.88,3.64,-1.514000000,27.81,5.82,    0.0700
4,FeI,4807.71,3.37,-2.150000000,22.31,5.99,    0.2400
5,FeI,4832.73,3.64,-1.733000000,17.41,5.75,    0.0000
6,FeI,4839.54,3.27,-1.822000000,37.01,5.89,    0.1400
7,FeI,4843.14,3.4,-1.650000000,36.61,5.86,    0.1000
8,FeI,4855.67,3.37,-1.700000000,24.61,5.6,    0.1500
9,FeI,4859.74,2.88,-0.764000000,111.31,5.98,    0.2300
10,FeI,4871.32,2.86,-0.350000000,118.31,5.66,    0.0800
11,FeI,4872.14,2.88,-0.567000000,112.31,5.8,    0.0500
12,FeI,4875.88,3.33,-1.900000000,27.51,5.82,    0.0700
13,FeI,4882.14,3.42,-1.480000000,41.21,5.8,    0.0500
14,FeI,4885.43,3.88,-0.970000000,32.91,5.67,    0.0700
15,FeI,4889.0,2.2,-2.462000000,69.51,5.98,    0.2300
16,FeI,4892.86,4.22,-1.290000000,13.61,5.85,    0.1000
17,FeI,4903.31,2.88,-0.903000000,101.61,5.94,    0.1900
18,FeI,4907.73,3.43,-1.700000000,30.31,5.8,    0.0500
19,FeI,4910.02,3.4,-1.310000000,48.41,5.77,    0.0200
20,FeI,4917.23,4.19,-1.080000000,20.91,5.84,    0.0900
21,FeI,4918.01,4.23,-1.260000000,11.01,5.73,    0.0200
22,FeI,4918.99,2.86,-0.342000000,117.61,5.64,    0.1100
23,FeII,4923.92,2.89,-1.260000000,119.91,6.0,    0.0200
24,FeI,4927.42,3.57,-2.073000000,16.31,5.97,    0.2200
25,FeI,4930.31,3.96,-1.201000000,22.71,5.74,    0.0000
26,FeI,4933.87,3.94,-1.560000000,15.11,5.85,    0.1000
27,FeI,4938.81,2.88,-1.077000000,84.41,5.73,    0.0200
28,FeI,4946.39,3.37,-1.110000000,64.21,5.87,    0.1200
29,FeI,4950.1,3.42,-1.490000000,32.81,5.63,    0.1200
30,FeI,4962.57,4.18,-1.182000000,17.51,5.83,    0.0700
31,FeI,4966.09,3.33,-0.792000000,75.71,5.78,    0.0200
32,FeI,4969.92,4.22,-0.710000000,34.91,5.84,    0.0900
33,FeI,4970.5,3.64,-1.740000000,22.41,5.89,    0.1400
34,FeI,4973.1,3.96,-0.730000000,44.21,5.76,    0.0100
