,element,obs_wavelength,obs_ep,loggf,obs_ew,abund,abund_err
0,FeI,4787.83,3.0,-2.604000000,88.61,7.67,    0.1700
1,FeI,4788.76,3.24,-1.763000000,106.01,7.65,    0.1600
2,FeI,4793.96,3.05,-3.430000000,31.31,7.33,    0.1600
3,FeI,4794.35,2.42,-3.950000000,49.61,7.49,    0.0000
4,FeI,4799.41,3.64,-2.130000000,73.61,7.63,    0.1400
5,FeI,4802.88,3.64,-1.514000000,88.41,7.39,    0.1000
6,FeI,4808.15,3.25,-2.690000000,65.41,7.54,    0.0500
7,FeI,4809.94,3.57,-2.620000000,48.01,7.47,    0.0100
8,FeI,4839.54,3.27,-1.822000000,101.31,7.61,    0.1100
9,FeI,4843.14,3.4,-1.650000000,112.31,7.64,    0.1400
10,FeI,4848.88,2.28,-3.137000000,92.21,7.48,    0.0100
11,FeI,4869.46,3.55,-2.420000000,59.21,7.47,    0.0100
12,FeI,4875.88,3.33,-1.900000000,94.21,7.46,    0.0300
13,FeI,4877.6,3.0,-3.050000000,66.11,7.59,    0.0900
14,FeI,4882.14,3.42,-1.480000000,114.91,7.52,    0.0300
15,FeI,4885.43,3.88,-0.970000000,97.61,7.32,    0.1700
16,FeI,4892.86,4.22,-1.290000000,80.21,7.54,    0.0500
17,FeI,4896.44,3.88,-1.890000000,77.11,7.71,    0.2200
18,FeI,4905.13,3.93,-1.730000000,71.51,7.46,    0.0200
19,FeI,4907.73,3.43,-1.700000000,97.41,7.42,    0.0600
20,FeI,4910.02,3.4,-1.310000000,118.51,7.56,    0.0600
21,FeI,4911.53,4.26,-1.840000000,57.31,7.64,    0.1500
22,FeI,4911.78,3.93,-1.790000000,76.71,7.65,    0.1600
23,FeI,4917.23,4.19,-1.080000000,93.91,7.59,    0.1000
24,FeI,4918.01,4.23,-1.260000000,80.11,7.52,    0.0300
25,FeI,4950.1,3.42,-1.490000000,112.91,7.49,    0.0000
26,FeI,4961.91,3.63,-2.190000000,64.51,7.45,    0.0400
27,FeI,4962.57,4.18,-1.182000000,79.11,7.36,    0.1200
28,FeI,4969.92,4.22,-0.710000000,105.91,7.48,    0.0100
29,FeI,4986.22,4.22,-1.290000000,73.41,7.39,    0.1000
30,FeI,4992.78,4.26,-2.350000000,19.51,7.33,    0.1600
31,FeII,4993.35,2.81,-3.684000000,44.31,7.24,    0.0800
32,FeI,4999.11,4.19,-1.640000000,59.61,7.43,    0.0600
33,FeII,5000.73,2.78,-4.578000000,11.81,7.14,    0.1800
34,FeI,5002.79,3.4,-1.460000000,114.41,7.46,    0.0200
35,FeI,5012.7,4.28,-1.690000000,64.81,7.67,    0.1800
36,FeI,5023.19,4.28,-1.500000000,65.41,7.49,    0.0000
37,FeI,5023.5,4.31,-1.670000000,62.11,7.63,    0.1300
38,FeI,5029.62,3.42,-1.950000000,94.61,7.69,    0.1900
39,FeI,5030.78,3.24,-2.830000000,59.11,7.5,    0.0100
40,FeI,5031.91,4.37,-1.570000000,52.91,7.4,    0.0800
41,FeI,5036.92,3.02,-3.010000000,63.21,7.51,    0.0100
42,FeI,5039.25,3.37,-1.528000000,99.41,7.29,    0.2000
43,FeI,5044.21,2.85,-2.038000000,113.81,7.42,    0.0700
44,FeI,5048.44,3.96,-1.005000000,102.01,7.44,    0.0500
45,FeI,5054.64,3.64,-1.921000000,71.71,7.34,    0.1400
46,FeI,5058.5,3.64,-2.830000000,33.21,7.44,    0.0500
47,FeI,5067.15,4.22,-0.970000000,98.01,7.58,    0.0900
48,FeI,5088.15,4.15,-1.680000000,60.31,7.42,    0.0600
49,FeI,5090.77,4.26,-0.440000000,110.01,7.31,    0.1800
50,FeII,5100.66,2.81,-4.197000000,31.01,7.42,    0.0900
51,FeI,5104.44,4.28,-1.590000000,71.61,7.71,    0.2200
52,FeI,5109.65,4.3,-0.980000000,93.21,7.57,    0.0800
53,FeI,5115.78,3.57,-2.640000000,52.31,7.56,    0.0600
54,FeII,5132.66,2.81,-4.094000000,27.31,7.22,    0.1000
55,FeII,5136.8,2.84,-4.356000000,16.71,7.19,    0.1300
56,FeI,5143.72,2.2,-3.690000000,73.61,7.42,    0.0600
57,FeI,5145.09,2.2,-2.876000000,106.41,7.39,    0.1000
58,FeI,5180.06,4.47,-1.160000000,79.11,7.63,    0.1400
59,FeI,5187.91,4.14,-1.371000000,85.81,7.71,    0.2100
60,FeI,5217.92,3.64,-1.719000000,80.11,7.32,    0.1600
61,FeI,5228.38,4.22,-1.190000000,91.81,7.67,    0.1700
62,FeII,5234.62,3.22,-2.180000000,87.61,7.25,    0.0700
63,FeI,5236.2,4.19,-1.497000000,65.71,7.4,    0.0800
64,FeI,5242.49,3.63,-0.967000000,113.21,7.32,    0.1700
65,FeI,5243.78,4.26,-1.050000000,85.81,7.44,    0.0500
66,FeI,5253.02,2.28,-3.840000000,59.51,7.35,    0.1300
67,FeII,5256.93,2.89,-4.182000000,24.71,7.32,    0.0000
68,FeII,5264.8,3.23,-3.130000000,48.31,7.26,    0.0600
69,FeI,5267.27,4.37,-1.596000000,58.81,7.54,    0.0400
70,FeII,5284.1,2.89,-3.195000000,71.81,7.51,    0.1800
71,FeI,5285.13,4.43,-1.660000000,50.91,7.51,    0.0200
72,FeI,5288.52,3.7,-1.493000000,93.21,7.45,    0.0300
73,FeI,5293.96,4.14,-1.770000000,60.11,7.5,    0.0000
74,FeI,5294.55,3.64,-2.760000000,41.01,7.51,    0.0200
75,FeI,5295.31,4.42,-1.590000000,51.71,7.44,    0.0500
76,FeI,5298.78,3.64,-2.016000000,82.71,7.66,    0.1600
77,FeI,5315.07,4.37,-1.650000000,64.01,7.7,    0.2000
78,FeII,5316.78,3.22,-2.740000000,66.31,7.29,    0.0200
79,FeI,5320.04,3.64,-2.440000000,51.41,7.4,    0.0800
80,FeI,5322.04,2.28,-2.802000000,107.31,7.38,    0.1000
81,FeII,5325.55,3.22,-3.160000000,48.71,7.28,    0.0300
82,FeI,5326.14,3.57,-2.071000000,78.11,7.54,    0.0400
83,FeI,5329.99,4.08,-1.196000000,90.21,7.55,    0.0600
84,FeI,5373.71,4.47,-0.710000000,86.41,7.32,    0.1700
85,FeI,5376.83,4.29,-2.210000000,39.41,7.68,    0.1800
86,FeI,5379.57,3.7,-1.514000000,91.61,7.42,    0.0700
87,FeI,5386.33,4.15,-1.670000000,58.11,7.34,    0.1400
88,FeI,5398.28,4.45,-0.630000000,91.41,7.31,    0.1700
89,FeI,5401.27,4.32,-1.820000000,60.01,7.72,    0.2300
90,FeI,5403.82,4.08,-1.034000000,104.51,7.72,    0.2300
91,FeI,5406.78,4.37,-1.620000000,62.01,7.62,    0.1300
92,FeI,5409.13,4.37,-1.200000000,86.71,7.71,    0.2200
93,FeI,5412.78,4.43,-1.716000000,40.81,7.36,    0.1200
94,FeII,5414.07,3.22,-3.580000000,28.41,7.19,    0.1300
95,FeI,5417.03,4.42,-1.580000000,55.81,7.5,    0.0100
96,FeII,5425.25,3.2,-3.220000000,43.61,7.2,    0.1100
97,FeI,5432.95,4.45,-0.940000000,92.01,7.62,    0.1300
98,FeI,5436.3,4.39,-1.440000000,66.01,7.54,    0.0500
99,FeI,5436.59,2.28,-2.964000000,114.01,7.66,    0.1700
100,FeI,5441.34,4.31,-1.630000000,56.61,7.46,    0.0300
101,FeI,5461.55,4.45,-1.800000000,52.71,7.7,    0.2000
102,FeI,5464.28,4.14,-1.402000000,68.41,7.29,    0.1900
103,FeI,5466.4,4.37,-0.630000000,103.41,7.47,    0.0200
104,FeI,5466.99,3.57,-2.233000000,71.01,7.52,    0.0200
105,FeI,5470.09,4.45,-1.710000000,50.01,7.55,    0.0600
106,FeI,5472.71,4.21,-1.495000000,79.71,7.68,    0.1900
107,FeI,5473.16,4.19,-2.040000000,44.71,7.48,    0.0000
108,FeI,5473.9,4.15,-0.720000000,107.71,7.41,    0.0800
109,FeI,5483.1,4.15,-1.392000000,74.41,7.4,    0.0900
110,FeI,5487.14,4.42,-1.430000000,67.91,7.6,    0.1000
111,FeI,5491.83,4.19,-2.188000000,32.21,7.38,    0.1100
112,FeI,5493.5,4.1,-1.480000000,74.61,7.43,    0.0500
113,FeI,5494.46,4.08,-1.990000000,57.31,7.56,    0.0700
114,FeI,5522.45,4.21,-1.450000000,67.51,7.38,    0.1100
115,FeI,5525.54,4.23,-1.084000000,82.31,7.34,    0.1400
116,FeI,5528.9,4.47,-1.920000000,45.01,7.69,    0.2000
117,FeII,5534.84,3.24,-2.865000000,70.51,7.55,    0.2200
118,FeI,5536.58,2.83,-3.710000000,32.41,7.33,    0.1500
119,FeI,5538.52,4.22,-1.540000000,66.11,7.46,    0.0300
120,FeI,5539.28,3.64,-2.560000000,47.11,7.42,    0.0600
121,FeI,5539.82,4.29,-2.430000000,23.71,7.54,    0.0500
122,FeI,5543.15,3.7,-1.470000000,90.91,7.33,    0.1500
123,FeI,5543.94,4.22,-1.040000000,86.41,7.37,    0.1100
124,FeI,5546.51,4.37,-1.210000000,81.11,7.6,    0.1100
125,FeI,5549.95,3.7,-2.810000000,33.51,7.46,    0.0300
126,FeI,5552.69,4.96,-1.890000000,19.11,7.62,    0.1200
127,FeI,5559.64,4.99,-1.730000000,18.81,7.48,    0.0000
128,FeI,5560.21,4.43,-1.090000000,73.81,7.4,    0.0900
129,FeI,5584.76,3.57,-2.220000000,76.81,7.62,    0.1200
130,FeI,5587.57,4.14,-1.750000000,67.31,7.62,    0.1200
131,FeI,5600.22,4.26,-1.420000000,69.71,7.46,    0.0200
132,FeI,5618.63,4.21,-1.255000000,74.81,7.32,    0.1600
133,FeI,5619.6,4.39,-1.600000000,64.71,7.66,    0.1700
134,FeI,5624.02,4.39,-1.380000000,78.11,7.72,    0.2300
135,FeI,5633.95,4.99,-0.230000000,86.51,7.46,    0.0200
136,FeI,5635.82,4.26,-1.790000000,62.61,7.65,    0.1600
137,FeI,5636.7,3.64,-2.510000000,50.81,7.44,    0.0500
138,FeI,5638.26,4.22,-0.720000000,104.01,7.39,    0.0900
139,FeI,5641.43,4.26,-1.080000000,99.61,7.71,    0.2200
140,FeI,5649.99,5.1,-0.820000000,55.11,7.52,    0.0200
141,FeI,5650.7,5.09,-0.860000000,57.61,7.6,    0.1000
142,FeI,5651.47,4.47,-1.900000000,40.11,7.57,    0.0800
143,FeI,5652.32,4.26,-1.850000000,53.21,7.54,    0.0400
144,FeI,5653.86,4.39,-1.540000000,66.61,7.64,    0.1500
145,FeI,5655.18,5.06,-0.600000000,73.21,7.54,    0.0400
146,FeI,5655.49,4.26,-0.980000000,90.81,7.49,    0.0000
147,FeI,5661.34,4.28,-1.756000000,51.41,7.43,    0.0500
148,FeI,5662.52,4.18,-0.447000000,117.31,7.31,    0.1800
149,FeI,5679.02,4.65,-0.820000000,80.71,7.49,    0.0000
150,FeI,5680.24,4.19,-2.480000000,33.11,7.68,    0.1900
151,FeI,5686.53,4.55,-0.445000000,97.31,7.42,    0.0600
152,FeI,5691.5,4.3,-1.450000000,72.31,7.57,    0.0800
153,FeI,5696.09,4.55,-1.720000000,31.51,7.29,    0.1900
154,FeI,5698.02,3.64,-2.580000000,43.91,7.36,    0.1200
155,FeI,5705.46,4.3,-1.355000000,66.11,7.35,    0.1400
156,FeI,5712.13,3.42,-1.994000000,91.21,7.45,    0.0400
157,FeI,5717.83,4.28,-0.990000000,90.51,7.46,    0.0300
158,FeI,5731.76,4.26,-1.200000000,88.41,7.6,    0.1000
159,FeI,5732.3,4.99,-1.460000000,33.81,7.59,    0.1000
160,FeI,5741.85,4.26,-1.672000000,60.61,7.5,    0.0000
161,FeI,5742.96,4.18,-2.410000000,35.21,7.64,    0.1400
162,FeI,5754.4,3.64,-2.600000000,46.31,7.43,    0.0500
