,element,obs_wavelength,obs_ep,loggf,obs_ew,abund,abund_err
0,FeI,4788.76,3.24,-1.763000000,113.31,7.42,    0.1200
1,FeI,4793.96,3.05,-3.430000000,44.21,7.26,    0.0300
2,FeI,4794.35,2.42,-3.950000000,64.81,7.39,    0.0900
3,FeI,4798.27,4.19,-1.174000000,76.51,7.09,    0.2000
4,FeI,4802.88,3.64,-1.514000000,94.01,7.17,    0.1200
5,FeI,4807.71,3.37,-2.150000000,97.71,7.49,    0.1900
6,FeI,4808.15,3.25,-2.690000000,70.21,7.3,    0.0000
7,FeI,4809.94,3.57,-2.620000000,52.01,7.25,    0.0400
8,FeI,4839.54,3.27,-1.822000000,114.21,7.53,    0.2300
9,FeI,4848.88,2.28,-3.137000000,109.51,7.42,    0.1200
10,FeI,4855.67,3.37,-1.700000000,108.91,7.36,    0.0600
11,FeI,4869.46,3.55,-2.420000000,72.31,7.44,    0.1400
12,FeI,4873.75,3.3,-2.960000000,42.81,7.08,    0.2100
13,FeI,4875.88,3.33,-1.900000000,106.61,7.38,    0.0800
14,FeI,4877.6,3.0,-3.050000000,76.81,7.45,    0.1500
15,FeI,4892.86,4.22,-1.290000000,82.61,7.34,    0.0400
16,FeI,4896.44,3.88,-1.890000000,84.71,7.58,    0.2800
17,FeI,4905.13,3.93,-1.730000000,83.21,7.43,    0.1300
18,FeI,4907.73,3.43,-1.700000000,104.91,7.25,    0.0400
19,FeI,4911.53,4.26,-1.840000000,62.51,7.51,    0.2100
20,FeI,4911.78,3.93,-1.790000000,85.91,7.56,    0.2600
21,FeI,4917.23,4.19,-1.080000000,96.21,7.39,    0.0900
22,FeI,4918.01,4.23,-1.260000000,78.71,7.24,    0.0600
23,FeI,4950.1,3.42,-1.490000000,119.91,7.33,    0.0300
24,FeI,4961.91,3.63,-2.190000000,72.71,7.31,    0.0100
25,FeI,4962.57,4.18,-1.182000000,81.91,7.16,    0.1300
26,FeI,4969.92,4.22,-0.710000000,114.51,7.41,    0.1100
27,FeI,4986.22,4.22,-1.290000000,80.81,7.29,    0.0000
28,FeI,4992.78,4.26,-2.350000000,20.31,7.14,    0.1500
29,FeII,4993.35,2.81,-3.684000000,54.51,7.37,    0.1800
30,FeI,4995.41,4.26,-1.790000000,45.41,7.12,    0.1700
31,FeI,4999.11,4.19,-1.640000000,66.61,7.31,    0.0100
32,FeI,5012.7,4.28,-1.690000000,61.71,7.37,    0.0700
33,FeI,5023.19,4.28,-1.500000000,73.81,7.42,    0.1200
34,FeI,5029.62,3.42,-1.950000000,100.21,7.43,    0.1300
35,FeI,5030.78,3.24,-2.830000000,66.21,7.3,    0.0100
36,FeI,5031.91,4.37,-1.570000000,60.41,7.33,    0.0300
37,FeI,5036.92,3.02,-3.010000000,74.51,7.38,    0.0800
38,FeI,5048.44,3.96,-1.005000000,101.91,7.15,    0.1400
39,FeI,5054.64,3.64,-1.921000000,82.01,7.24,    0.0500
40,FeI,5058.5,3.64,-2.830000000,33.41,7.17,    0.1200
41,FeI,5067.15,4.22,-0.970000000,107.41,7.53,    0.2300
42,FeI,5088.15,4.15,-1.680000000,57.21,7.11,    0.1800
43,FeI,5090.77,4.26,-0.440000000,119.71,7.27,    0.0200
44,FeII,5100.66,2.81,-4.197000000,37.41,7.47,    0.2800
45,FeI,5109.65,4.3,-0.980000000,92.61,7.32,    0.0200
46,FeI,5115.78,3.57,-2.640000000,52.81,7.26,    0.0300
