,element,obs_wavelength,obs_ep,loggf,obs_ew,abund,abund_err
122,FeI,5560.21,4.43,-1.090000000,74.01,7.35,    0.0400
123,FeI,5584.76,3.57,-2.220000000,74.31,7.49,    0.0900
124,FeI,5587.57,4.14,-1.750000000,66.11,7.53,    0.1300
125,FeI,5600.22,4.26,-1.420000000,67.71,7.36,    0.0300
126,FeI,5618.63,4.21,-1.255000000,73.51,7.24,    0.1500
127,FeI,5619.6,4.39,-1.600000000,60.21,7.52,    0.1200
128,FeI,5624.02,4.39,-1.380000000,74.91,7.61,    0.2000
129,FeI,5633.95,4.99,-0.230000000,84.21,7.38,    0.0100
130,FeI,5635.82,4.26,-1.790000000,60.51,7.56,    0.1600
131,FeI,5636.7,3.64,-2.510000000,49.31,7.34,    0.0600
132,FeI,5638.26,4.22,-0.720000000,102.71,7.33,    0.0600
133,FeI,5649.99,5.1,-0.820000000,53.41,7.44,    0.0400
134,FeI,5650.7,5.09,-0.860000000,56.11,7.52,    0.1200
135,FeI,5651.47,4.47,-1.900000000,38.41,7.48,    0.0800
136,FeI,5652.32,4.26,-1.850000000,51.01,7.44,    0.0300
137,FeI,5653.86,4.39,-1.540000000,64.11,7.54,    0.1400
138,FeI,5655.18,5.06,-0.600000000,69.81,7.45,    0.0500
139,FeI,5655.49,4.26,-0.980000000,87.91,7.37,    0.0200
140,FeI,5661.34,4.28,-1.756000000,49.11,7.33,    0.0600
141,FeI,5662.52,4.18,-0.447000000,115.81,7.25,    0.1400
142,FeI,5679.02,4.65,-0.820000000,79.01,7.42,    0.0200
143,FeI,5680.24,4.19,-2.480000000,32.01,7.6,    0.1900
144,FeI,5686.53,4.55,-0.445000000,96.01,7.35,    0.0400
145,FeI,5691.5,4.3,-1.450000000,71.11,7.5,    0.0900
146,FeI,5698.02,3.64,-2.580000000,41.81,7.26,    0.1400
147,FeI,5705.46,4.3,-1.355000000,63.71,7.24,    0.1500
148,FeI,5712.13,3.42,-1.994000000,89.41,7.35,    0.0400
149,FeI,5717.83,4.28,-0.990000000,88.71,7.38,    0.0100
150,FeI,5731.76,4.26,-1.200000000,86.91,7.52,    0.1200
151,FeI,5732.3,4.99,-1.460000000,31.01,7.48,    0.0800
152,FeI,5741.85,4.26,-1.672000000,57.11,7.37,    0.0300
153,FeI,5742.96,4.18,-2.410000000,32.21,7.52,    0.1100
154,FeI,5754.4,3.64,-2.600000000,44.71,7.33,    0.0600
155,FeI,5760.34,3.64,-2.390000000,53.41,7.29,    0.1000
156,FeI,5838.37,3.94,-2.240000000,41.91,7.26,    0.1300
157,FeI,5849.68,3.7,-2.890000000,27.41,7.32,    0.0700
158,FeI,5852.22,4.55,-1.230000000,73.71,7.6,    0.2000
159,FeI,5853.15,1.48,-5.180000000,51.91,7.43,    0.0200
160,FeI,5855.08,4.61,-1.478000000,43.71,7.32,    0.0800
161,FeI,5858.78,4.22,-2.160000000,33.21,7.33,    0.0600
162,FeI,5873.21,4.26,-2.040000000,46.81,7.53,    0.1300
163,FeI,5879.49,4.61,-2.040000000,24.91,7.47,    0.0700
164,FeI,5880.03,4.56,-1.840000000,27.11,7.27,    0.1300
165,FeI,5881.28,4.61,-1.740000000,34.21,7.38,    0.0200
166,FeI,5883.82,3.96,-1.260000000,92.91,7.3,    0.0900
167,FeI,5898.22,4.73,-1.730000000,27.71,7.37,    0.0200
168,FeI,5902.47,4.59,-1.710000000,31.01,7.27,    0.1200
169,FeI,5905.67,4.65,-0.690000000,78.91,7.28,    0.1100
170,FeI,5909.97,3.21,-2.587000000,81.61,7.51,    0.1100
171,FeI,5916.25,2.45,-2.994000000,105.71,7.54,    0.1300
172,FeI,5927.79,4.65,-0.990000000,64.01,7.28,    0.1200
173,FeI,5929.68,4.55,-1.310000000,63.31,7.46,    0.0600
174,FeI,5930.18,4.65,-0.230000000,105.91,7.33,    0.0600
175,FeI,5934.65,3.93,-1.070000000,105.31,7.31,    0.0900
176,FeI,5940.99,4.18,-2.050000000,41.61,7.34,    0.0500
177,FeI,5952.72,3.98,-1.340000000,92.61,7.4,    0.0000
178,FeI,5956.69,0.86,-4.599000000,119.71,7.43,    0.0300
179,FeII,5991.37,3.15,-3.647000000,43.01,7.47,    0.1300
180,FeI,6003.01,3.88,-1.100000000,110.11,7.37,    0.0300
181,FeI,6008.56,3.88,-0.980000000,112.31,7.39,    0.0000
182,FeI,6012.21,2.22,-4.038000000,71.21,7.54,    0.1400
183,FeI,6027.05,4.08,-1.089000000,94.61,7.36,    0.0300
184,FeI,6056.0,4.73,-0.320000000,91.51,7.23,    0.1600
185,FeI,6079.01,4.65,-1.020000000,68.71,7.39,    0.0000
186,FeI,6082.71,2.22,-3.576000000,88.41,7.43,    0.0300
187,FeII,6084.1,3.2,-3.881000000,30.91,7.46,    0.1200
188,FeI,6093.64,4.61,-1.400000000,52.51,7.4,    0.0000
189,FeI,6094.37,4.65,-1.840000000,38.71,7.62,    0.2200
190,FeI,6096.66,3.98,-1.830000000,68.51,7.4,    0.0000
191,FeII,6113.32,3.22,-4.230000000,17.81,7.43,    0.0900
192,FeI,6120.25,0.92,-5.970000000,48.11,7.42,    0.0200
193,FeI,6127.91,4.14,-1.399000000,75.81,7.34,    0.0500
194,FeII,6149.25,3.89,-2.841000000,39.11,7.4,    0.0600
195,FeI,6151.62,2.18,-3.295000000,97.61,7.27,    0.1200
196,FeI,6157.73,4.08,-1.160000000,96.41,7.48,    0.0800
197,FeI,6165.36,4.14,-1.473000000,71.81,7.32,    0.0700
198,FeI,6173.33,2.22,-2.880000000,117.51,7.35,    0.0500
199,FeI,6180.2,2.73,-2.591000000,103.21,7.38,    0.0100
200,FeI,6187.99,3.94,-1.620000000,80.41,7.37,    0.0200
201,FeI,6200.31,2.61,-2.433000000,119.61,7.4,    0.0000
202,FeI,6226.73,3.88,-2.120000000,57.21,7.35,    0.0500
203,FeI,6229.23,2.84,-2.805000000,82.71,7.29,    0.1000
204,FeI,6232.64,3.65,-1.235000000,114.51,7.37,    0.0200
205,FeII,6238.39,3.89,-2.600000000,45.81,7.34,    0.0000
206,FeI,6240.65,2.22,-3.230000000,97.31,7.25,    0.1400
207,FeII,6247.56,3.89,-2.435000000,51.21,7.31,    0.0300
208,FeI,6270.22,2.86,-2.470000000,96.21,7.25,    0.1400
209,FeI,6271.28,3.33,-2.703000000,60.31,7.32,    0.0700
210,FeI,6311.5,2.83,-3.141000000,72.31,7.39,    0.0000
211,FeI,6315.81,4.08,-1.630000000,72.51,7.4,    0.0000
212,FeI,6338.88,4.8,-0.960000000,61.91,7.35,    0.0400
213,FeI,6344.15,2.43,-2.919000000,115.51,7.56,    0.1600
214,FeI,6353.84,0.92,-6.477000000,21.61,7.39,    0.0100
215,FeI,6364.36,4.8,-1.330000000,55.21,7.59,    0.1900
216,FeII,6369.46,2.89,-4.110000000,24.61,7.17,    0.1600
217,FeI,6380.74,4.19,-1.375000000,82.11,7.48,    0.0700
218,FeII,6416.92,3.89,-2.877000000,46.21,7.63,    0.2900
219,FeII,6432.68,2.89,-3.570000000,48.11,7.22,    0.1100
220,FeII,6456.38,3.9,-2.185000000,61.21,7.31,    0.0200
221,FeI,6475.62,2.56,-2.941000000,102.91,7.46,    0.0600
222,FeI,6481.87,2.28,-2.981000000,114.81,7.39,    0.0000
223,FeI,6495.74,4.84,-0.840000000,61.01,7.26,    0.1400
224,FeI,6496.47,4.8,-0.530000000,82.81,7.32,    0.0700
225,FeI,6498.94,0.96,-4.687000000,116.91,7.45,    0.0500
226,FeII,6516.08,2.89,-3.310000000,67.11,7.39,    0.0400
227,FeI,6518.37,2.83,-2.438000000,100.21,7.24,    0.1600
228,FeI,6533.93,4.56,-1.360000000,61.51,7.46,    0.0600
229,FeI,6569.21,4.73,-0.380000000,97.41,7.38,    0.0100
230,FeI,6574.23,0.99,-5.004000000,95.61,7.36,    0.0300
231,FeI,6575.02,2.59,-2.710000000,112.41,7.44,    0.0400
232,FeI,6581.21,1.48,-4.679000000,80.01,7.37,    0.0300
233,FeI,6597.56,4.8,-0.970000000,62.91,7.37,    0.0200
234,FeI,6608.02,2.28,-3.930000000,64.91,7.33,    0.0600
235,FeI,6609.11,2.56,-2.691000000,116.31,7.46,    0.0600
236,FeI,6625.02,1.01,-5.336000000,88.21,7.57,    0.1700
237,FeI,6627.54,4.55,-1.590000000,52.51,7.5,    0.1000
238,FeI,6633.41,4.84,-1.390000000,48.01,7.55,    0.1500
239,FeI,6633.75,4.56,-0.799000000,86.51,7.37,    0.0200
240,FeI,6648.08,1.01,-5.918000000,57.41,7.6,    0.1900
241,FeI,6663.23,4.56,-1.200000000,57.71,7.23,    0.1600
242,FeI,6667.71,4.58,-2.112000000,22.71,7.44,    0.0300
243,FeI,6699.14,4.59,-2.101000000,20.31,7.37,    0.0200
244,FeI,6703.57,2.76,-3.060000000,80.81,7.35,    0.0400
245,FeI,6713.74,4.8,-1.500000000,37.51,7.4,    0.0000
246,FeI,6725.36,4.1,-2.100000000,40.41,7.24,    0.1500
247,FeI,6786.86,4.19,-1.970000000,48.41,7.36,    0.0300
248,FeI,6793.26,4.08,-2.326000000,32.31,7.28,    0.1200
249,FeI,6804.0,4.65,-1.496000000,44.01,7.36,    0.0400
250,FeI,6804.27,4.58,-1.813000000,30.71,7.32,    0.0700
251,FeI,6810.26,4.61,-0.986000000,70.61,7.3,    0.0900
