,element,obs_wavelength,obs_ep,loggf,obs_ew,abund,abund_err
57,FeII,5234.62,3.22,-2.180000000,97.51,7.09,    0.0500
58,FeI,5236.2,4.19,-1.497000000,52.91,7.09,    0.0900
59,FeI,5242.49,3.63,-0.967000000,106.11,7.14,    0.0400
60,FeI,5243.78,4.26,-1.050000000,75.21,7.18,    0.0000
61,FeI,5253.02,2.28,-3.840000000,43.91,7.03,    0.1400
62,FeI,5253.46,3.28,-1.579000000,97.31,7.06,    0.1100
63,FeII,5256.93,2.89,-4.182000000,25.61,6.99,    0.0400
64,FeII,5264.8,3.23,-3.130000000,50.51,6.91,    0.1200
65,FeI,5267.27,4.37,-1.596000000,38.11,7.09,    0.0900
66,FeII,5284.1,2.89,-3.195000000,77.21,7.22,    0.1800
67,FeI,5285.13,4.43,-1.660000000,37.21,7.21,    0.0200
68,FeI,5288.52,3.7,-1.493000000,81.51,7.13,    0.0400
69,FeI,5293.96,4.14,-1.770000000,43.91,7.12,    0.0500
70,FeI,5294.55,3.64,-2.760000000,27.61,7.2,    0.0200
71,FeI,5295.31,4.42,-1.590000000,38.71,7.14,    0.0300
72,FeI,5298.78,3.64,-2.016000000,68.11,7.28,    0.1000
73,FeI,5315.07,4.37,-1.650000000,49.01,7.36,    0.1700
74,FeI,5320.04,3.64,-2.440000000,36.81,7.08,    0.1000
75,FeI,5322.04,2.28,-2.802000000,98.01,7.13,    0.0400
76,FeII,5325.55,3.22,-3.160000000,51.91,6.96,    0.0700
77,FeI,5326.14,3.57,-2.071000000,63.21,7.16,    0.0200
78,FeI,5365.4,3.57,-1.020000000,101.91,7.0,    0.1700
79,FeI,5373.71,4.47,-0.710000000,76.41,7.1,    0.0700
80,FeI,5376.83,4.29,-2.210000000,23.71,7.29,    0.1100
81,FeI,5379.57,3.7,-1.514000000,84.91,7.22,    0.0400
82,FeI,5386.33,4.15,-1.670000000,45.71,7.06,    0.1100
83,FeI,5387.48,4.14,-2.034000000,41.01,7.32,    0.1400
84,FeI,5389.48,4.42,-0.410000000,95.51,7.14,    0.0400
85,FeI,5395.22,4.45,-2.070000000,25.41,7.36,    0.1800
86,FeI,5398.28,4.45,-0.630000000,80.21,7.07,    0.1100
87,FeI,5401.27,4.32,-1.820000000,39.61,7.28,    0.1000
88,FeI,5403.82,4.08,-1.034000000,86.81,7.24,    0.0600
89,FeI,5405.35,4.39,-1.390000000,61.11,7.36,    0.1800
90,FeI,5406.78,4.37,-1.620000000,47.01,7.28,    0.1000
91,FeI,5412.78,4.43,-1.716000000,27.91,7.06,    0.1200
92,FeII,5414.07,3.22,-3.580000000,33.61,6.95,    0.0800
93,FeI,5417.03,4.42,-1.580000000,43.51,7.22,    0.0400
94,FeII,5425.25,3.2,-3.220000000,50.51,6.96,    0.0700
95,FeI,5432.95,4.45,-0.940000000,80.71,7.38,    0.1900
96,FeI,5436.3,4.39,-1.440000000,52.11,7.22,    0.0400
97,FeI,5436.59,2.28,-2.964000000,93.91,7.17,    0.0000
98,FeI,5441.34,4.31,-1.630000000,42.21,7.13,    0.0400
99,FeI,5445.04,4.39,-0.020000000,117.11,7.14,    0.0300
100,FeI,5461.55,4.45,-1.800000000,35.41,7.32,    0.1300
101,FeI,5466.4,4.37,-0.630000000,88.81,7.16,    0.0100
102,FeI,5466.99,3.57,-2.233000000,55.91,7.16,    0.0200
103,FeI,5470.09,4.45,-1.710000000,34.41,7.2,    0.0200
104,FeI,5472.71,4.21,-1.495000000,66.21,7.36,    0.1800
105,FeI,5473.16,4.19,-2.040000000,29.41,7.14,    0.0400
106,FeI,5473.9,4.15,-0.720000000,94.91,7.15,    0.0300
107,FeI,5483.1,4.15,-1.392000000,63.51,7.13,    0.0400
108,FeI,5487.14,4.42,-1.430000000,50.11,7.2,    0.0200
109,FeI,5491.83,4.19,-2.188000000,18.81,7.01,    0.1600
110,FeI,5493.5,4.1,-1.480000000,56.11,7.01,    0.1600
111,FeI,5494.46,4.08,-1.990000000,39.81,7.17,    0.0000
112,FeI,5522.45,4.21,-1.450000000,56.91,7.12,    0.0500
113,FeII,5525.12,3.27,-3.970000000,20.31,7.03,    0.0000
114,FeI,5525.54,4.23,-1.084000000,67.61,7.0,    0.1800
115,FeII,5534.84,3.24,-2.865000000,71.31,7.14,    0.1000
116,FeI,5536.58,2.83,-3.710000000,20.61,7.03,    0.1400
117,FeI,5538.52,4.22,-1.540000000,50.41,7.1,    0.0800
118,FeI,5539.28,3.64,-2.560000000,33.71,7.12,    0.0500
119,FeI,5539.82,4.29,-2.430000000,14.61,7.24,    0.0600
120,FeI,5543.15,3.7,-1.470000000,77.81,6.99,    0.1800
121,FeI,5543.94,4.22,-1.040000000,76.01,7.12,    0.0600
122,FeI,5546.51,4.37,-1.210000000,65.11,7.23,    0.0500
123,FeI,5546.99,4.22,-1.810000000,50.11,7.35,    0.1700
124,FeI,5549.95,3.7,-2.810000000,18.91,7.08,    0.1000
125,FeI,5554.89,4.55,-0.270000000,104.51,7.3,    0.1200
126,FeI,5560.21,4.43,-1.090000000,62.91,7.14,    0.0400
127,FeI,5573.1,4.19,-1.295000000,69.31,7.2,    0.0200
128,FeI,5584.76,3.57,-2.220000000,64.61,7.31,    0.1300
129,FeI,5587.57,4.14,-1.750000000,52.21,7.25,    0.0700
130,FeI,5618.63,4.21,-1.255000000,64.81,7.08,    0.1000
131,FeI,5619.6,4.39,-1.600000000,47.21,7.28,    0.0900
132,FeI,5633.95,4.99,-0.230000000,74.01,7.16,    0.0200
133,FeI,5635.82,4.26,-1.790000000,46.61,7.3,    0.1200
134,FeI,5636.7,3.64,-2.510000000,36.71,7.12,    0.0500
135,FeI,5638.26,4.22,-0.720000000,90.61,7.11,    0.0700
136,FeI,5641.43,4.26,-1.080000000,80.41,7.29,    0.1000
137,FeI,5649.99,5.1,-0.820000000,40.81,7.18,    0.0000
138,FeI,5650.7,5.09,-0.860000000,41.91,7.23,    0.0500
139,FeI,5651.47,4.47,-1.900000000,25.21,7.21,    0.0300
140,FeI,5652.32,4.26,-1.850000000,38.51,7.21,    0.0300
141,FeI,5653.86,4.39,-1.540000000,50.81,7.28,    0.1000
142,FeI,5655.18,5.06,-0.600000000,57.51,7.23,    0.0500
143,FeI,5655.49,4.26,-0.980000000,78.21,7.16,    0.0100
144,FeI,5661.34,4.28,-1.756000000,33.01,7.03,    0.1400
145,FeI,5662.52,4.18,-0.447000000,105.91,7.11,    0.0700
146,FeI,5679.02,4.65,-0.820000000,68.11,7.21,    0.0300
147,FeI,5680.24,4.19,-2.480000000,18.01,7.27,    0.0900
148,FeI,5686.53,4.55,-0.445000000,83.71,7.08,    0.0900
149,FeI,5691.5,4.3,-1.450000000,58.41,7.25,    0.0700
150,FeI,5698.02,3.64,-2.580000000,27.71,7.0,    0.1700
151,FeI,5701.54,2.56,-2.193000000,119.71,7.27,    0.0900
152,FeI,5705.46,4.3,-1.355000000,50.31,6.99,    0.1800
153,FeI,5712.13,3.42,-1.994000000,77.21,7.13,    0.0400
154,FeI,5717.83,4.28,-0.990000000,76.11,7.13,    0.0400
155,FeI,5731.76,4.26,-1.200000000,76.31,7.31,    0.1300
156,FeI,5732.3,4.99,-1.460000000,20.11,7.22,    0.0400
157,FeI,5741.85,4.26,-1.672000000,45.71,7.16,    0.0100
158,FeI,5742.96,4.18,-2.410000000,25.51,7.39,    0.2100
159,FeI,5753.12,4.26,-0.623000000,89.41,7.02,    0.1600
160,FeI,5754.4,3.64,-2.600000000,29.01,7.05,    0.1300
161,FeI,5760.34,3.64,-2.390000000,37.51,7.01,    0.1600
162,FeI,5849.68,3.7,-2.890000000,15.71,7.04,    0.1300
163,FeI,5852.22,4.55,-1.230000000,54.01,7.21,    0.0300
164,FeI,5853.15,1.48,-5.180000000,33.11,7.18,    0.0000
165,FeI,5855.08,4.61,-1.478000000,30.21,7.05,    0.1200
166,FeI,5858.78,4.22,-2.160000000,20.71,7.06,    0.1100
167,FeI,5873.21,4.26,-2.040000000,30.41,7.22,    0.0300
168,FeI,5879.49,4.61,-2.040000000,17.51,7.28,    0.1000
169,FeI,5881.28,4.61,-1.740000000,22.71,7.13,    0.0400
170,FeI,5883.82,3.96,-1.260000000,85.21,7.18,    0.0000
171,FeI,5898.22,4.73,-1.730000000,14.61,7.02,    0.1600
172,FeI,5905.67,4.65,-0.690000000,66.11,7.04,    0.1400
173,FeI,5909.97,3.21,-2.587000000,68.41,7.29,    0.1000
174,FeI,5916.25,2.45,-2.994000000,92.81,7.31,    0.1200
175,FeI,5927.79,4.65,-0.990000000,51.01,7.03,    0.1400
176,FeI,5929.68,4.55,-1.310000000,48.81,7.19,    0.0100
177,FeI,5930.18,4.65,-0.230000000,94.61,7.15,    0.0300
178,FeI,5934.65,3.93,-1.070000000,92.01,7.09,    0.0800
179,FeI,5940.99,4.18,-2.050000000,34.21,7.22,    0.0300
180,FeI,5952.72,3.98,-1.340000000,78.11,7.14,    0.0400
181,FeI,5956.69,0.86,-4.599000000,111.41,7.33,    0.1500
182,FeII,5991.37,3.15,-3.647000000,40.81,7.12,    0.0800
183,FeI,6003.01,3.88,-1.100000000,99.31,7.21,    0.0200
184,FeI,6008.56,3.88,-0.980000000,102.41,7.21,    0.0300
185,FeI,6012.21,2.22,-4.038000000,53.71,7.28,    0.1000
186,FeI,6024.06,4.55,-0.120000000,110.61,7.24,    0.0500
187,FeI,6027.05,4.08,-1.089000000,81.81,7.1,    0.0800
188,FeI,6056.0,4.73,-0.320000000,78.61,6.99,    0.1800
189,FeI,6079.01,4.65,-1.020000000,54.61,7.12,    0.0500
190,FeI,6082.71,2.22,-3.576000000,74.21,7.2,    0.0200
191,FeII,6084.1,3.2,-3.881000000,27.71,7.08,    0.0400
192,FeI,6093.64,4.61,-1.400000000,38.31,7.13,    0.0400
193,FeI,6094.37,4.65,-1.840000000,26.31,7.36,    0.1800
194,FeI,6096.66,3.98,-1.830000000,52.51,7.12,    0.0600
195,FeII,6113.32,3.22,-4.230000000,17.51,7.16,    0.1200
196,FeI,6120.25,0.92,-5.970000000,30.21,7.2,    0.0200
197,FeI,6127.91,4.14,-1.399000000,65.11,7.13,    0.0500
198,FeI,6136.99,2.2,-2.950000000,111.21,7.32,    0.1300
199,FeII,6149.25,3.89,-2.841000000,38.41,7.07,    0.0300
200,FeI,6151.62,2.18,-3.295000000,88.31,7.14,    0.0400
201,FeI,6157.73,4.08,-1.160000000,82.71,7.18,    0.0000
202,FeI,6165.36,4.14,-1.473000000,59.91,7.09,    0.0800
203,FeI,6173.33,2.22,-2.880000000,107.61,7.19,    0.0100
204,FeI,6180.2,2.73,-2.591000000,90.21,7.15,    0.0200
205,FeI,6187.99,3.94,-1.620000000,64.61,7.09,    0.0900
206,FeI,6200.31,2.61,-2.433000000,109.51,7.25,    0.0700
207,FeI,6226.73,3.88,-2.120000000,43.81,7.12,    0.0500
208,FeI,6229.23,2.84,-2.805000000,69.31,7.07,    0.1100
209,FeI,6232.64,3.65,-1.235000000,101.11,7.13,    0.0400
210,FeII,6238.39,3.89,-2.600000000,47.81,7.06,    0.0200
211,FeI,6240.65,2.22,-3.230000000,88.31,7.12,    0.0600
212,FeII,6247.56,3.89,-2.435000000,54.41,7.05,    0.0100
213,FeI,6270.22,2.86,-2.470000000,83.51,7.03,    0.1500
214,FeI,6271.28,3.33,-2.703000000,45.01,7.08,    0.0900
215,FeI,6297.79,2.22,-2.737000000,114.51,7.17,    0.0000
216,FeI,6311.5,2.83,-3.141000000,55.71,7.12,    0.0500
217,FeI,6315.81,4.08,-1.630000000,58.11,7.13,    0.0500
218,FeI,6322.68,2.59,-2.430000000,110.61,7.22,    0.0400
219,FeI,6336.82,3.69,-0.852000000,116.31,7.0,    0.1700
220,FeI,6338.88,4.8,-0.960000000,48.21,7.09,    0.0800
221,FeI,6344.15,2.43,-2.919000000,99.91,7.29,    0.1100
222,FeI,6353.84,0.92,-6.477000000,10.51,7.13,    0.0400
223,FeI,6355.03,2.84,-2.340000000,107.61,7.38,    0.2000
224,FeI,6364.36,4.8,-1.330000000,38.01,7.26,    0.0800
225,FeII,6369.46,2.89,-4.110000000,24.81,6.9,    0.1300
226,FeI,6380.74,4.19,-1.375000000,68.81,7.21,    0.0300
227,FeI,6408.02,3.69,-1.005000000,110.71,7.11,    0.0600
228,FeII,6416.92,3.89,-2.877000000,40.71,7.17,    0.1300
229,FeII,6432.68,2.89,-3.570000000,49.01,6.93,    0.1000
230,FeII,6456.38,3.9,-2.185000000,63.31,7.01,    0.0200
231,FeI,6469.19,4.84,-0.730000000,72.41,7.37,    0.1900
232,FeI,6475.62,2.56,-2.941000000,96.71,7.38,    0.2000
233,FeI,6481.87,2.28,-2.981000000,101.61,7.18,    0.0000
234,FeI,6495.74,4.84,-0.840000000,50.11,7.04,    0.1300
235,FeI,6496.47,4.8,-0.530000000,69.21,7.06,    0.1100
236,FeI,6498.94,0.96,-4.687000000,102.41,7.25,    0.0600
237,FeII,6516.08,2.89,-3.310000000,62.91,6.97,    0.0600
238,FeI,6518.37,2.83,-2.438000000,89.11,7.05,    0.1200
239,FeI,6533.93,4.56,-1.360000000,45.01,7.15,    0.0200
240,FeI,6569.21,4.73,-0.380000000,83.61,7.12,    0.0500
241,FeI,6574.23,0.99,-5.004000000,79.21,7.15,    0.0300
242,FeI,6575.02,2.59,-2.710000000,96.71,7.17,    0.0000
243,FeI,6581.21,1.48,-4.679000000,61.61,7.12,    0.0500
244,FeI,6597.56,4.8,-0.970000000,48.51,7.1,    0.0700
245,FeI,6608.02,2.28,-3.930000000,46.71,7.07,    0.1000
246,FeI,6609.11,2.56,-2.691000000,101.11,7.2,    0.0200
247,FeI,6625.02,1.01,-5.336000000,66.31,7.27,    0.0900
248,FeI,6627.54,4.55,-1.590000000,34.61,7.16,    0.0100
249,FeI,6633.41,4.84,-1.390000000,33.91,7.27,    0.0900
250,FeI,6633.75,4.56,-0.799000000,74.81,7.16,    0.0200
251,FeI,6634.11,4.8,-1.330000000,40.31,7.3,    0.1200
252,FeI,6648.08,1.01,-5.918000000,38.51,7.38,    0.2000
253,FeI,6663.44,2.42,-2.473000000,119.01,7.17,    0.0000
254,FeI,6667.71,4.58,-2.112000000,15.11,7.22,    0.0400
255,FeI,6703.57,2.76,-3.060000000,66.71,7.13,    0.0400
256,FeI,6713.74,4.8,-1.500000000,24.51,7.12,    0.0500
257,FeI,6725.36,4.1,-2.100000000,27.51,7.0,    0.1700
258,FeI,6750.15,2.42,-2.618000000,110.51,7.14,    0.0400
259,FeI,6752.71,4.64,-1.204000000,45.91,7.1,    0.0800
260,FeI,6804.0,4.65,-1.496000000,30.31,7.08,    0.0900
261,FeI,6804.27,4.58,-1.813000000,19.91,7.07,    0.1000
262,FeI,6810.26,4.61,-0.986000000,56.41,7.04,    0.1400
