,element,obs_wavelength,obs_ep,loggf,obs_ew,abund,abund_err
75,FeI,5386.33,4.15,-1.670000000,56.41,7.22,    0.1900
76,FeI,5389.48,4.42,-0.410000000,104.91,7.28,    0.1400
77,FeI,5395.22,4.45,-2.070000000,41.21,7.66,    0.2400
78,FeI,5398.28,4.45,-0.630000000,91.01,7.24,    0.1700
79,FeI,5403.82,4.08,-1.034000000,103.71,7.58,    0.1500
80,FeI,5406.78,4.37,-1.620000000,58.71,7.47,    0.0500
81,FeI,5412.78,4.43,-1.716000000,44.81,7.37,    0.0500
82,FeII,5414.07,3.22,-3.580000000,29.91,6.98,    0.2200
83,FeI,5417.03,4.42,-1.580000000,55.21,7.41,    0.0000
84,FeII,5425.25,3.2,-3.220000000,46.31,7.0,    0.2000
85,FeI,5432.95,4.45,-0.940000000,94.11,7.61,    0.1800
86,FeI,5436.3,4.39,-1.440000000,65.81,7.45,    0.0300
87,FeI,5441.34,4.31,-1.630000000,57.11,7.38,    0.0400
88,FeI,5461.55,4.45,-1.800000000,53.41,7.63,    0.2100
89,FeI,5466.4,4.37,-0.630000000,102.51,7.4,    0.0200
90,FeI,5466.99,3.57,-2.233000000,71.61,7.41,    0.0100
91,FeI,5470.09,4.45,-1.710000000,49.11,7.45,    0.0300
92,FeI,5472.71,4.21,-1.495000000,83.91,7.68,    0.2500
93,FeI,5473.16,4.19,-2.040000000,44.11,7.39,    0.0200
94,FeI,5473.9,4.15,-0.720000000,110.41,7.41,    0.0000
95,FeI,5483.1,4.15,-1.392000000,72.01,7.25,    0.1600
96,FeI,5487.14,4.42,-1.430000000,72.41,7.6,    0.1800
97,FeI,5491.83,4.19,-2.188000000,32.61,7.3,    0.1100
98,FeI,5493.5,4.1,-1.480000000,74.71,7.34,    0.0800
99,FeI,5494.46,4.08,-1.990000000,56.31,7.45,    0.0200
100,FeI,5522.45,4.21,-1.450000000,65.51,7.24,    0.1700
101,FeI,5525.54,4.23,-1.084000000,81.51,7.24,    0.1800
102,FeII,5534.84,3.24,-2.865000000,76.31,7.4,    0.1900
103,FeI,5536.58,2.83,-3.710000000,31.31,7.21,    0.2100
104,FeI,5538.52,4.22,-1.540000000,64.31,7.32,    0.1000
105,FeI,5539.28,3.64,-2.560000000,48.31,7.34,    0.0700
106,FeI,5539.82,4.29,-2.430000000,22.21,7.43,    0.0000
107,FeI,5543.15,3.7,-1.470000000,100.21,7.42,    0.0000
108,FeI,5543.94,4.22,-1.040000000,88.61,7.33,    0.0900
109,FeI,5546.51,4.37,-1.210000000,81.11,7.51,    0.0900
110,FeI,5549.95,3.7,-2.810000000,31.91,7.34,    0.0800
111,FeI,5552.69,4.96,-1.890000000,17.81,7.52,    0.0900
112,FeI,5559.64,4.99,-1.730000000,21.41,7.49,    0.0700
113,FeI,5560.21,4.43,-1.090000000,72.41,7.28,    0.1300
114,FeI,5568.81,3.64,-2.850000000,34.51,7.36,    0.0600
115,FeI,5573.1,4.19,-1.295000000,93.31,7.68,    0.2600
116,FeI,5584.76,3.57,-2.220000000,77.61,7.51,    0.0800
117,FeI,5587.57,4.14,-1.750000000,66.01,7.48,    0.0500
118,FeI,5618.63,4.21,-1.255000000,76.71,7.27,    0.1500
119,FeI,5619.6,4.39,-1.600000000,66.11,7.6,    0.1800
120,FeI,5633.95,4.99,-0.230000000,88.21,7.42,    0.0000
121,FeI,5635.82,4.26,-1.790000000,60.61,7.52,    0.1000
122,FeI,5636.7,3.64,-2.510000000,48.11,7.28,    0.1300
123,FeI,5638.26,4.22,-0.720000000,104.61,7.34,    0.0700
124,FeI,5641.43,4.26,-1.080000000,99.11,7.63,    0.2000
125,FeI,5649.99,5.1,-0.820000000,53.61,7.41,    0.0000
126,FeI,5650.7,5.09,-0.860000000,58.01,7.52,    0.1000
127,FeI,5651.47,4.47,-1.900000000,38.01,7.45,    0.0300
128,FeI,5652.32,4.26,-1.850000000,51.71,7.42,    0.0000
129,FeI,5653.86,4.39,-1.540000000,65.01,7.52,    0.1000
130,FeI,5655.18,5.06,-0.600000000,73.01,7.5,    0.0700
131,FeI,5655.49,4.26,-0.980000000,90.41,7.37,    0.0400
132,FeI,5661.34,4.28,-1.756000000,50.81,7.34,    0.0800
133,FeI,5679.02,4.65,-0.820000000,79.41,7.39,    0.0200
134,FeI,5680.24,4.19,-2.480000000,32.41,7.58,    0.1600
135,FeI,5686.53,4.55,-0.445000000,101.01,7.41,    0.0000
136,FeI,5691.5,4.3,-1.450000000,73.31,7.5,    0.0800
137,FeI,5696.09,4.55,-1.720000000,31.91,7.23,    0.1800
138,FeI,5698.02,3.64,-2.580000000,47.01,7.33,    0.0900
139,FeI,5705.46,4.3,-1.355000000,64.31,7.22,    0.2000
140,FeI,5712.13,3.42,-1.994000000,93.81,7.4,    0.0200
141,FeI,5717.83,4.28,-0.990000000,91.21,7.39,    0.0200
142,FeI,5731.76,4.26,-1.200000000,90.71,7.56,    0.1300
143,FeI,5732.3,4.99,-1.460000000,31.41,7.47,    0.0400
144,FeI,5741.85,4.26,-1.672000000,60.81,7.4,    0.0100
145,FeI,5742.96,4.18,-2.410000000,33.41,7.52,    0.1000
146,FeI,5754.4,3.64,-2.600000000,47.11,7.35,    0.0600
147,FeI,5760.34,3.64,-2.390000000,55.81,7.3,    0.1100
148,FeI,5837.7,4.29,-2.240000000,30.41,7.42,    0.0000
149,FeI,5838.37,3.94,-2.240000000,53.01,7.45,    0.0200
150,FeI,5849.68,3.7,-2.890000000,28.91,7.34,    0.0800
151,FeI,5853.15,1.48,-5.180000000,55.21,7.46,    0.0300
152,FeI,5855.08,4.61,-1.478000000,46.21,7.34,    0.0800
153,FeI,5856.09,4.29,-1.327000000,66.21,7.21,    0.2000
154,FeI,5858.78,4.22,-2.160000000,34.41,7.34,    0.0800
155,FeI,5873.21,4.26,-2.040000000,54.41,7.64,    0.2200
156,FeI,5879.49,4.61,-2.040000000,28.41,7.53,    0.1100
157,FeI,5881.28,4.61,-1.740000000,36.61,7.4,    0.0100
158,FeI,5883.82,3.96,-1.260000000,91.71,7.24,    0.1700
159,FeI,5898.22,4.73,-1.730000000,22.01,7.21,    0.2000
160,FeI,5905.67,4.65,-0.690000000,77.91,7.23,    0.1900
161,FeI,5909.97,3.21,-2.587000000,88.01,7.6,    0.1700
162,FeI,5916.25,2.45,-2.994000000,114.71,7.66,    0.2400
163,FeI,5927.79,4.65,-0.990000000,65.91,7.28,    0.1400
164,FeI,5929.68,4.55,-1.310000000,64.01,7.44,    0.0200
165,FeI,5930.18,4.65,-0.230000000,111.01,7.41,    0.0000
166,FeI,5934.65,3.93,-1.070000000,108.71,7.35,    0.0700
167,FeI,5940.99,4.18,-2.050000000,45.41,7.39,    0.0300
168,FeI,5952.72,3.98,-1.340000000,94.71,7.4,    0.0100
169,FeII,5991.37,3.15,-3.647000000,44.21,7.34,    0.1300
170,FeI,6003.01,3.88,-1.100000000,111.91,7.38,    0.0300
171,FeI,6012.21,2.22,-4.038000000,75.31,7.57,    0.1500
172,FeI,6027.05,4.08,-1.089000000,96.81,7.35,    0.0700
173,FeI,6079.01,4.65,-1.020000000,68.91,7.36,    0.0500
174,FeI,6082.71,2.22,-3.576000000,96.01,7.51,    0.0900
175,FeII,6084.1,3.2,-3.881000000,30.71,7.3,    0.0900
176,FeI,6093.64,4.61,-1.400000000,53.21,7.38,    0.0300
177,FeI,6094.37,4.65,-1.840000000,39.01,7.6,    0.1700
178,FeI,6096.66,3.98,-1.830000000,67.71,7.35,    0.0700
179,FeI,6120.25,0.92,-5.970000000,52.01,7.46,    0.0300
180,FeI,6127.91,4.14,-1.399000000,77.51,7.32,    0.1000
181,FeII,6149.25,3.89,-2.841000000,38.01,7.21,    0.0000
182,FeI,6151.62,2.18,-3.295000000,100.81,7.27,    0.1400
183,FeI,6157.73,4.08,-1.160000000,98.41,7.45,    0.0300
184,FeI,6165.36,4.14,-1.473000000,73.21,7.3,    0.1100
185,FeI,6180.2,2.73,-2.591000000,108.71,7.42,    0.0000
186,FeI,6187.99,3.94,-1.620000000,79.91,7.32,    0.0900
187,FeI,6226.73,3.88,-2.120000000,57.31,7.31,    0.1000
188,FeI,6229.23,2.84,-2.805000000,84.01,7.26,    0.1600
189,FeI,6232.64,3.65,-1.235000000,119.91,7.43,    0.0100
190,FeII,6238.39,3.89,-2.600000000,49.61,7.26,    0.0500
191,FeI,6240.65,2.22,-3.230000000,101.51,7.26,    0.1500
192,FeII,6247.56,3.89,-2.435000000,50.21,7.11,    0.0900
193,FeI,6270.22,2.86,-2.470000000,97.71,7.21,    0.2000
194,FeI,6271.28,3.33,-2.703000000,63.41,7.34,    0.0700
195,FeI,6311.5,2.83,-3.141000000,75.11,7.39,    0.0200
196,FeI,6315.81,4.08,-1.630000000,73.11,7.36,    0.0500
197,FeI,6338.88,4.8,-0.960000000,63.01,7.34,    0.0700
198,FeI,6353.84,0.92,-6.477000000,24.81,7.45,    0.0200
199,FeI,6364.36,4.8,-1.330000000,61.61,7.68,    0.2600
200,FeI,6380.74,4.19,-1.375000000,84.41,7.46,    0.0400
201,FeII,6416.92,3.89,-2.877000000,45.81,7.45,    0.2400
202,FeII,6432.68,2.89,-3.570000000,46.81,7.03,    0.1700
203,FeII,6456.38,3.9,-2.185000000,64.61,7.2,    0.0000
204,FeI,6475.62,2.56,-2.941000000,107.31,7.48,    0.0500
205,FeI,6481.87,2.28,-2.981000000,119.91,7.42,    0.0000
206,FeI,6495.74,4.84,-0.840000000,63.41,7.26,    0.1500
207,FeI,6496.47,4.8,-0.530000000,82.61,7.28,    0.1300
208,FeI,6533.93,4.56,-1.360000000,60.11,7.39,    0.0200
209,FeI,6569.21,4.73,-0.380000000,98.71,7.37,    0.0500
210,FeI,6574.23,0.99,-5.004000000,107.91,7.52,    0.1000
211,FeI,6581.21,1.48,-4.679000000,83.71,7.38,    0.0400
212,FeI,6597.56,4.8,-0.970000000,63.91,7.36,    0.0600
213,FeI,6608.02,2.28,-3.930000000,69.11,7.36,    0.0500
214,FeI,6627.54,4.55,-1.590000000,51.11,7.44,    0.0200
215,FeI,6633.41,4.84,-1.390000000,51.41,7.58,    0.1600
216,FeI,6633.75,4.56,-0.799000000,88.21,7.36,    0.0500
217,FeI,6634.11,4.8,-1.330000000,46.31,7.38,    0.0400
218,FeI,6648.08,1.01,-5.918000000,64.31,7.68,    0.2500
219,FeI,6667.71,4.58,-2.112000000,30.11,7.59,    0.1700
220,FeI,6699.14,4.59,-2.101000000,20.01,7.34,    0.0700
221,FeI,6703.57,2.76,-3.060000000,80.81,7.29,    0.1200
222,FeI,6713.74,4.8,-1.500000000,38.11,7.39,    0.0300
223,FeI,6752.71,4.64,-1.204000000,69.51,7.5,    0.0800
224,FeI,6786.86,4.19,-1.970000000,49.41,7.35,    0.0600
225,FeI,6793.26,4.08,-2.326000000,32.61,7.26,    0.1600
