,element,obs_wavelength,obs_ep,loggf,obs_ew,abund,abund_err
0,FeI,4786.81,3.02,-1.606000000,119.01,7.62,    0.1700
1,FeI,4787.83,3.0,-2.604000000,84.41,7.62,    0.1600
2,FeI,4788.76,3.24,-1.763000000,103.31,7.64,    0.1800
3,FeI,4794.35,2.42,-3.950000000,45.71,7.47,    0.0100
4,FeI,4799.41,3.64,-2.130000000,71.61,7.63,    0.1700
5,FeI,4802.88,3.64,-1.514000000,86.91,7.4,    0.0500
6,FeI,4808.15,3.25,-2.690000000,59.71,7.46,    0.0000
7,FeI,4809.94,3.57,-2.620000000,46.81,7.49,    0.0300
8,FeI,4839.54,3.27,-1.822000000,98.91,7.6,    0.1400
9,FeI,4843.14,3.4,-1.650000000,107.21,7.58,    0.1200
10,FeI,4848.88,2.28,-3.137000000,87.71,7.43,    0.0200
11,FeI,4869.46,3.55,-2.420000000,54.31,7.41,    0.0400
12,FeI,4875.88,3.33,-1.900000000,92.41,7.46,    0.0000
13,FeI,4877.6,3.0,-3.050000000,63.31,7.58,    0.1200
14,FeI,4882.14,3.42,-1.480000000,105.81,7.4,    0.0500
15,FeI,4885.43,3.88,-0.970000000,96.71,7.34,    0.1100
16,FeI,4892.86,4.22,-1.290000000,80.51,7.58,    0.1200
17,FeII,4893.81,2.83,-4.267000000,35.31,7.6,    0.2100
18,FeI,4905.13,3.93,-1.730000000,68.11,7.43,    0.0200
19,FeI,4907.73,3.43,-1.700000000,94.51,7.4,    0.0500
20,FeI,4910.02,3.4,-1.310000000,114.81,7.52,    0.0700
21,FeI,4911.53,4.26,-1.840000000,55.51,7.64,    0.1800
22,FeI,4911.78,3.93,-1.790000000,73.21,7.61,    0.1500
23,FeI,4917.23,4.19,-1.080000000,92.41,7.59,    0.1300
24,FeI,4918.01,4.23,-1.260000000,77.61,7.5,    0.0400
25,FeI,4950.1,3.42,-1.490000000,109.61,7.47,    0.0100
26,FeI,4961.91,3.63,-2.190000000,61.51,7.42,    0.0200
27,FeI,4962.57,4.18,-1.182000000,77.11,7.36,    0.0900
28,FeI,4969.92,4.22,-0.710000000,102.31,7.44,    0.0100
29,FeI,4986.22,4.22,-1.290000000,72.11,7.39,    0.0600
30,FeI,4992.78,4.26,-2.350000000,17.31,7.29,    0.1600
31,FeII,4993.35,2.81,-3.684000000,46.01,7.26,    0.1100
32,FeI,4999.11,4.19,-1.640000000,57.51,7.42,    0.0300
33,FeII,5000.73,2.78,-4.578000000,16.11,7.3,    0.0700
34,FeI,5002.79,3.4,-1.460000000,109.41,7.41,    0.0400
35,FeI,5023.19,4.28,-1.500000000,64.41,7.5,    0.0500
36,FeI,5023.5,4.31,-1.670000000,59.61,7.61,    0.1500
37,FeI,5029.62,3.42,-1.950000000,85.11,7.5,    0.0400
38,FeI,5030.78,3.24,-2.830000000,54.61,7.46,    0.0000
39,FeI,5031.91,4.37,-1.570000000,49.91,7.37,    0.0800
40,FeI,5036.92,3.02,-3.010000000,57.01,7.43,    0.0200
41,FeI,5044.21,2.85,-2.038000000,110.11,7.4,    0.0500
42,FeI,5048.44,3.96,-1.005000000,101.11,7.45,    0.0000
43,FeI,5054.64,3.64,-1.921000000,67.21,7.28,    0.1700
44,FeI,5058.5,3.64,-2.830000000,31.11,7.43,    0.0200
45,FeI,5067.15,4.22,-0.970000000,95.21,7.56,    0.1000
46,FeI,5088.15,4.15,-1.680000000,56.31,7.37,    0.0800
47,FeI,5090.77,4.26,-0.440000000,106.91,7.28,    0.1700
48,FeII,5100.66,2.81,-4.197000000,30.01,7.37,    0.0000
49,FeI,5104.44,4.28,-1.590000000,64.81,7.6,    0.1400
50,FeI,5109.65,4.3,-0.980000000,92.51,7.58,    0.1300
51,FeI,5115.78,3.57,-2.640000000,50.11,7.55,    0.0900
52,FeI,5127.68,0.05,-6.125000000,87.11,7.63,    0.1700
53,FeII,5132.66,2.81,-4.094000000,31.11,7.3,    0.0700
54,FeII,5136.8,2.84,-4.356000000,20.41,7.3,    0.0800
55,FeI,5143.72,2.2,-3.690000000,66.51,7.33,    0.1200
56,FeI,5145.09,2.2,-2.876000000,99.31,7.29,    0.1600
57,FeI,5180.06,4.47,-1.160000000,74.01,7.56,    0.1000
58,FeI,5197.94,4.3,-1.540000000,51.01,7.28,    0.1700
59,FeI,5217.92,3.64,-1.719000000,77.51,7.31,    0.1400
60,FeII,5234.62,3.22,-2.180000000,93.11,7.35,    0.0200
61,FeI,5236.2,4.19,-1.497000000,62.21,7.36,    0.0900
62,FeI,5242.49,3.63,-0.967000000,110.31,7.3,    0.1500
63,FeI,5243.78,4.26,-1.050000000,82.41,7.4,    0.0500
64,FeI,5253.02,2.28,-3.840000000,55.51,7.34,    0.1100
65,FeII,5256.93,2.89,-4.182000000,24.61,7.3,    0.0700
66,FeII,5264.8,3.23,-3.130000000,49.41,7.26,    0.1200
67,FeI,5267.27,4.37,-1.596000000,53.81,7.47,    0.0100
68,FeII,5284.1,2.89,-3.195000000,73.21,7.52,    0.1400
69,FeI,5285.13,4.43,-1.660000000,50.21,7.53,    0.0700
70,FeI,5288.52,3.7,-1.493000000,88.31,7.39,    0.0600
71,FeI,5293.96,4.14,-1.770000000,56.21,7.45,    0.0000
72,FeI,5294.55,3.64,-2.760000000,38.31,7.5,    0.0400
73,FeI,5295.31,4.42,-1.590000000,50.51,7.44,    0.0100
74,FeI,5298.78,3.64,-2.016000000,79.21,7.62,    0.1700
75,FeI,5315.07,4.37,-1.650000000,60.41,7.65,    0.1900
76,FeI,5320.04,3.64,-2.440000000,47.71,7.37,    0.0800
77,FeI,5322.04,2.28,-2.802000000,105.41,7.41,    0.0400
78,FeII,5325.55,3.22,-3.160000000,52.01,7.34,    0.0300
79,FeI,5326.14,3.57,-2.071000000,73.31,7.47,    0.0200
80,FeI,5329.99,4.08,-1.196000000,88.41,7.55,    0.0900
81,FeI,5373.71,4.47,-0.710000000,85.21,7.32,    0.1300
82,FeI,5376.83,4.29,-2.210000000,35.81,7.63,    0.1700
83,FeI,5379.57,3.7,-1.514000000,89.51,7.42,    0.0300
84,FeI,5386.33,4.15,-1.670000000,56.61,7.34,    0.1100
85,FeI,5398.28,4.45,-0.630000000,90.21,7.32,    0.1300
86,FeI,5401.27,4.32,-1.820000000,50.81,7.57,    0.1100
87,FeI,5403.82,4.08,-1.034000000,97.41,7.6,    0.1400
88,FeI,5406.78,4.37,-1.620000000,58.91,7.59,    0.1300
89,FeI,5412.78,4.43,-1.716000000,36.61,7.3,    0.1400
90,FeII,5414.07,3.22,-3.580000000,30.91,7.23,    0.1400
91,FeI,5417.03,4.42,-1.580000000,53.21,7.48,    0.0200
92,FeII,5425.25,3.2,-3.220000000,47.71,7.28,    0.1000
93,FeI,5432.95,4.45,-0.940000000,89.71,7.61,    0.1500
94,FeI,5436.3,4.39,-1.440000000,63.21,7.51,    0.0500
95,FeI,5436.59,2.28,-2.964000000,101.71,7.46,    0.0000
96,FeI,5441.34,4.31,-1.630000000,55.01,7.45,    0.0000
97,FeI,5461.55,4.45,-1.800000000,47.91,7.63,    0.1700
98,FeI,5466.4,4.37,-0.630000000,99.91,7.43,    0.0200
99,FeI,5466.99,3.57,-2.233000000,66.91,7.47,    0.0200
100,FeI,5470.09,4.45,-1.710000000,48.21,7.54,    0.0900
101,FeI,5472.71,4.21,-1.495000000,74.61,7.61,    0.1500
102,FeI,5473.16,4.19,-2.040000000,42.71,7.48,    0.0200
103,FeI,5473.9,4.15,-0.720000000,104.81,7.39,    0.0600
104,FeI,5483.1,4.15,-1.392000000,72.31,7.39,    0.0600
105,FeI,5487.14,4.42,-1.430000000,65.21,7.57,    0.1100
106,FeI,5491.83,4.19,-2.188000000,27.21,7.29,    0.1600
107,FeI,5493.5,4.1,-1.480000000,68.71,7.35,    0.1000
108,FeI,5494.46,4.08,-1.990000000,53.01,7.51,    0.0500
109,FeI,5522.45,4.21,-1.450000000,66.21,7.38,    0.0700
110,FeI,5525.54,4.23,-1.084000000,80.61,7.34,    0.1100
111,FeI,5528.9,4.47,-1.920000000,40.41,7.63,    0.1700
112,FeII,5534.84,3.24,-2.865000000,72.91,7.57,    0.1900
113,FeI,5536.58,2.83,-3.710000000,28.21,7.29,    0.1600
114,FeI,5538.52,4.22,-1.540000000,64.01,7.45,    0.0000
115,FeI,5539.28,3.64,-2.560000000,44.21,7.4,    0.0500
116,FeI,5539.82,4.29,-2.430000000,19.41,7.45,    0.0000
117,FeI,5543.94,4.22,-1.040000000,84.51,7.37,    0.0800
118,FeI,5546.51,4.37,-1.210000000,77.41,7.56,    0.1000
119,FeI,5549.95,3.7,-2.810000000,30.61,7.43,    0.0200
120,FeI,5552.69,4.96,-1.890000000,16.91,7.57,    0.1100
121,FeI,5559.64,4.99,-1.730000000,15.11,7.38,    0.0700
122,FeI,5560.21,4.43,-1.090000000,71.91,7.39,    0.0600
