,element,obs_wavelength,obs_ep,loggf,obs_ew,abund,abund_err
0,FeI,4787.83,3.0,-2.604000000,69.41,7.16,    0.0400
1,FeI,4788.76,3.24,-1.763000000,89.21,7.17,    0.0500
2,FeI,4789.65,3.55,-0.957000000,110.81,7.31,    0.2000
3,FeI,4794.35,2.42,-3.950000000,38.41,7.17,    0.0500
4,FeI,4799.41,3.64,-2.130000000,61.01,7.27,    0.1500
5,FeI,4802.88,3.64,-1.514000000,79.81,7.13,    0.0100
6,FeI,4808.15,3.25,-2.690000000,50.81,7.14,    0.0300
7,FeI,4809.94,3.57,-2.620000000,34.71,7.11,    0.0000
8,FeI,4843.14,3.4,-1.650000000,97.71,7.32,    0.2000
9,FeI,4848.88,2.28,-3.137000000,78.01,7.05,    0.0600
10,FeI,4869.46,3.55,-2.420000000,47.01,7.13,    0.0100
11,FeI,4873.75,3.3,-2.960000000,27.81,6.97,    0.1400
12,FeI,4875.88,3.33,-1.900000000,83.71,7.17,    0.0500
13,FeI,4877.6,3.0,-3.050000000,49.61,7.16,    0.0400
14,FeI,4882.14,3.42,-1.480000000,94.81,7.1,    0.0100
15,FeI,4885.43,3.88,-0.970000000,88.41,7.07,    0.0400
16,FeI,4892.86,4.22,-1.290000000,62.81,7.11,    0.0000
17,FeII,4893.81,2.83,-4.267000000,23.21,7.09,    0.1500
18,FeI,4896.44,3.88,-1.890000000,55.81,7.18,    0.0600
19,FeI,4905.13,3.93,-1.730000000,53.11,7.01,    0.1000
20,FeI,4907.73,3.43,-1.700000000,84.01,7.08,    0.0200
21,FeI,4910.02,3.4,-1.310000000,104.91,7.24,    0.1200
22,FeI,4911.53,4.26,-1.840000000,41.71,7.26,    0.1400
23,FeI,4911.78,3.93,-1.790000000,60.51,7.23,    0.1100
24,FeI,4917.23,4.19,-1.080000000,82.11,7.31,    0.1900
25,FeI,4918.01,4.23,-1.260000000,65.31,7.15,    0.0300
26,FeI,4950.1,3.42,-1.490000000,92.81,7.05,    0.0600
27,FeI,4961.91,3.63,-2.190000000,49.61,7.05,    0.0600
28,FeI,4962.57,4.18,-1.182000000,68.01,7.07,    0.0400
29,FeI,4969.92,4.22,-0.710000000,90.91,7.16,    0.0400
30,FeI,4986.22,4.22,-1.290000000,64.11,7.14,    0.0200
31,FeI,4992.78,4.26,-2.350000000,11.61,6.97,    0.1400
32,FeII,4993.35,2.81,-3.684000000,41.91,6.98,    0.0400
33,FeI,4999.11,4.19,-1.640000000,44.51,7.04,    0.0700
34,FeI,5002.79,3.4,-1.460000000,95.51,7.05,    0.0600
35,FeI,5012.7,4.28,-1.690000000,45.91,7.22,    0.1000
36,FeI,5022.23,3.98,-0.370000000,116.71,7.08,    0.0300
37,FeI,5023.19,4.28,-1.500000000,54.31,7.2,    0.0900
38,FeI,5023.5,4.31,-1.670000000,48.21,7.28,    0.1600
39,FeI,5028.13,3.57,-1.036000000,106.61,7.25,    0.1300
40,FeI,5029.62,3.42,-1.950000000,73.01,7.09,    0.0200
41,FeI,5030.78,3.24,-2.830000000,42.81,7.08,    0.0300
42,FeI,5031.91,4.37,-1.570000000,38.81,7.05,    0.0600
43,FeI,5036.92,3.02,-3.010000000,49.41,7.13,    0.0100
44,FeI,5044.21,2.85,-2.038000000,101.41,7.12,    0.0000
45,FeI,5048.44,3.96,-1.005000000,85.41,7.04,    0.0600
46,FeI,5054.64,3.64,-1.921000000,59.51,7.0,    0.1100
47,FeI,5058.5,3.64,-2.830000000,20.81,7.05,    0.0600
48,FeI,5074.75,4.22,-0.230000000,117.81,7.18,    0.0600
49,FeI,5088.15,4.15,-1.680000000,49.31,7.13,    0.0100
50,FeI,5090.77,4.26,-0.440000000,95.91,7.02,    0.0900
51,FeII,5100.66,2.81,-4.197000000,24.81,7.05,    0.1100
52,FeI,5115.78,3.57,-2.640000000,41.01,7.24,    0.1200
53,FeI,5131.47,2.22,-2.515000000,119.41,7.31,    0.1900
54,FeII,5132.66,2.81,-4.094000000,21.01,6.83,    0.1000
55,FeII,5136.8,2.84,-4.356000000,14.31,6.9,    0.0300
56,FeI,5141.74,2.42,-1.978000000,117.61,6.97,    0.1400
57,FeI,5143.72,2.2,-3.690000000,62.91,7.1,    0.0100
58,FeI,5145.09,2.2,-2.876000000,95.41,7.07,    0.0400
59,FeI,5187.91,4.14,-1.371000000,68.81,7.26,    0.1400
60,FeII,5197.57,3.23,-2.220000000,74.91,6.82,    0.1100
61,FeII,5234.62,3.22,-2.180000000,83.11,6.98,    0.0300
62,FeI,5236.2,4.19,-1.497000000,48.31,6.97,    0.1400
63,FeI,5242.49,3.63,-0.967000000,105.21,7.12,    0.0000
64,FeI,5243.78,4.26,-1.050000000,76.41,7.2,    0.0800
65,FeI,5253.02,2.28,-3.840000000,45.41,6.98,    0.1300
66,FeII,5256.93,2.89,-4.182000000,14.81,6.8,    0.1300
67,FeII,5264.8,3.23,-3.130000000,39.01,6.83,    0.1000
68,FeI,5267.27,4.37,-1.596000000,36.91,7.03,    0.0800
69,FeII,5284.1,2.89,-3.195000000,62.01,7.08,    0.1400
70,FeI,5285.13,4.43,-1.660000000,40.61,7.24,    0.1200
71,FeI,5288.52,3.7,-1.493000000,76.71,7.02,    0.0900
72,FeI,5293.96,4.14,-1.770000000,42.51,7.06,    0.0500
73,FeI,5294.55,3.64,-2.760000000,27.21,7.13,    0.0100
74,FeI,5295.31,4.42,-1.590000000,37.21,7.08,    0.0300
75,FeI,5298.78,3.64,-2.016000000,63.71,7.17,    0.0500
76,FeI,5315.07,4.37,-1.650000000,46.01,7.27,    0.1500
77,FeI,5320.04,3.64,-2.440000000,34.41,6.97,    0.1400
78,FeI,5322.04,2.28,-2.802000000,93.11,7.0,    0.1100
79,FeII,5325.55,3.22,-3.160000000,40.91,6.9,    0.0300
80,FeI,5326.14,3.57,-2.071000000,57.91,7.02,    0.0900
81,FeI,5329.99,4.08,-1.196000000,76.81,7.18,    0.0700
82,FeI,5361.62,4.42,-1.330000000,58.31,7.25,    0.1300
83,FeI,5373.71,4.47,-0.710000000,72.51,7.0,    0.1100
84,FeI,5376.83,4.29,-2.210000000,25.21,7.29,    0.1700
