,element,obs_wavelength,obs_ep,loggf,obs_ew,abund,abund_err
112,FeI,5538.52,4.22,-1.540000000,68.81,7.44,    0.0700
113,FeI,5539.28,3.64,-2.560000000,50.31,7.42,    0.0900
114,FeI,5539.82,4.29,-2.430000000,23.51,7.49,    0.0100
115,FeI,5543.15,3.7,-1.470000000,95.81,7.35,    0.1600
116,FeI,5543.94,4.22,-1.040000000,92.21,7.43,    0.0800
117,FeI,5546.51,4.37,-1.210000000,86.21,7.64,    0.1300
118,FeI,5549.95,3.7,-2.810000000,36.91,7.48,    0.0300
119,FeI,5552.69,4.96,-1.890000000,18.51,7.56,    0.0500
120,FeI,5559.64,4.99,-1.730000000,19.11,7.46,    0.0500
121,FeI,5560.21,4.43,-1.090000000,78.91,7.44,    0.0700
122,FeI,5584.76,3.57,-2.220000000,79.51,7.58,    0.0700
123,FeI,5587.57,4.14,-1.750000000,70.11,7.6,    0.0800
124,FeI,5618.63,4.21,-1.255000000,81.11,7.39,    0.1200
125,FeI,5619.6,4.39,-1.600000000,66.61,7.64,    0.1200
126,FeI,5624.02,4.39,-1.380000000,81.71,7.73,    0.2100
127,FeI,5633.95,4.99,-0.230000000,90.91,7.5,    0.0100
128,FeI,5635.82,4.26,-1.790000000,66.11,7.66,    0.1500
129,FeI,5636.7,3.64,-2.510000000,53.61,7.42,    0.0800
130,FeI,5638.26,4.22,-0.720000000,108.51,7.44,    0.0700
131,FeI,5641.43,4.26,-1.080000000,104.01,7.75,    0.2300
132,FeI,5649.99,5.1,-0.820000000,58.01,7.52,    0.0000
133,FeI,5650.7,5.09,-0.860000000,60.91,7.61,    0.0900
134,FeI,5651.47,4.47,-1.900000000,41.71,7.56,    0.0400
135,FeI,5652.32,4.26,-1.850000000,55.61,7.52,    0.0100
136,FeI,5653.86,4.39,-1.540000000,68.31,7.61,    0.1000
137,FeI,5655.18,5.06,-0.600000000,75.21,7.55,    0.0300
138,FeI,5655.49,4.26,-0.980000000,96.01,7.52,    0.0000
139,FeI,5661.34,4.28,-1.756000000,53.81,7.42,    0.0900
140,FeI,5679.02,4.65,-0.820000000,85.41,7.53,    0.0200
141,FeI,5680.24,4.19,-2.480000000,35.61,7.68,    0.1700
142,FeI,5686.53,4.55,-0.445000000,103.81,7.49,    0.0200
143,FeI,5691.5,4.3,-1.450000000,76.91,7.6,    0.0800
144,FeI,5698.02,3.64,-2.580000000,47.91,7.38,    0.1200
145,FeI,5705.46,4.3,-1.355000000,69.41,7.35,    0.1600
146,FeI,5712.13,3.42,-1.994000000,97.81,7.51,    0.0000
147,FeI,5717.83,4.28,-0.990000000,96.71,7.53,    0.0100
148,FeI,5731.76,4.26,-1.200000000,93.41,7.64,    0.1200
149,FeI,5732.3,4.99,-1.460000000,34.61,7.56,    0.0400
150,FeI,5741.85,4.26,-1.672000000,63.01,7.48,    0.0300
151,FeI,5742.96,4.18,-2.410000000,36.21,7.61,    0.0900
152,FeI,5754.4,3.64,-2.600000000,49.31,7.43,    0.0800
153,FeI,5760.34,3.64,-2.390000000,56.71,7.36,    0.1500
154,FeI,5837.7,4.29,-2.240000000,28.61,7.41,    0.1000
155,FeI,5838.37,3.94,-2.240000000,53.61,7.49,    0.0200
156,FeI,5849.68,3.7,-2.890000000,31.11,7.42,    0.0800
157,FeI,5852.22,4.55,-1.230000000,80.61,7.72,    0.2100
158,FeI,5853.15,1.48,-5.180000000,55.71,7.53,    0.0100
159,FeI,5855.08,4.61,-1.478000000,48.41,7.41,    0.1000
160,FeI,5858.78,4.22,-2.160000000,37.31,7.43,    0.0800
161,FeI,5873.21,4.26,-2.040000000,55.71,7.7,    0.1800
162,FeI,5879.49,4.61,-2.040000000,28.61,7.57,    0.0500
163,FeI,5880.03,4.56,-1.840000000,31.21,7.37,    0.1400
164,FeI,5881.28,4.61,-1.740000000,41.41,7.53,    0.0100
165,FeI,5883.82,3.96,-1.260000000,98.31,7.4,    0.1100
166,FeI,5898.22,4.73,-1.730000000,29.71,7.42,    0.0800
167,FeI,5905.67,4.65,-0.690000000,84.31,7.38,    0.1300
168,FeI,5909.97,3.21,-2.587000000,88.91,7.65,    0.1400
169,FeI,5916.25,2.45,-2.994000000,114.41,7.7,    0.1800
170,FeI,5927.79,4.65,-0.990000000,71.11,7.41,    0.1000
171,FeI,5929.68,4.55,-1.310000000,69.91,7.58,    0.0700
172,FeI,5930.18,4.65,-0.230000000,115.51,7.5,    0.0100
173,FeI,5934.65,3.93,-1.070000000,112.41,7.44,    0.0700
174,FeI,5940.99,4.18,-2.050000000,50.41,7.52,    0.0000
175,FeI,5952.72,3.98,-1.340000000,98.81,7.51,    0.0000
176,FeII,5991.37,3.15,-3.647000000,51.41,7.55,    0.1500
177,FeI,6003.01,3.88,-1.100000000,117.21,7.5,    0.0100
178,FeI,6012.21,2.22,-4.038000000,78.91,7.7,    0.1800
179,FeI,6027.05,4.08,-1.089000000,100.21,7.45,    0.0600
180,FeI,6056.0,4.73,-0.320000000,98.11,7.34,    0.1600
181,FeI,6079.01,4.65,-1.020000000,74.91,7.5,    0.0100
182,FeI,6082.71,2.22,-3.576000000,96.11,7.57,    0.0600
183,FeII,6084.1,3.2,-3.881000000,37.61,7.52,    0.1200
184,FeI,6093.64,4.61,-1.400000000,58.31,7.51,    0.0000
185,FeI,6094.37,4.65,-1.840000000,42.61,7.7,    0.1800
186,FeI,6096.66,3.98,-1.830000000,73.61,7.49,    0.0200
187,FeII,6113.32,3.22,-4.230000000,23.21,7.51,    0.1100
188,FeI,6120.25,0.92,-5.970000000,51.61,7.52,    0.0000
189,FeI,6127.91,4.14,-1.399000000,84.41,7.5,    0.0100
190,FeII,6149.25,3.89,-2.841000000,44.91,7.42,    0.0200
191,FeI,6151.62,2.18,-3.295000000,105.61,7.42,    0.0900
192,FeI,6157.73,4.08,-1.160000000,104.71,7.62,    0.1000
193,FeI,6165.36,4.14,-1.473000000,78.31,7.43,    0.0800
194,FeI,6180.2,2.73,-2.591000000,111.41,7.52,    0.0000
195,FeI,6187.99,3.94,-1.620000000,84.61,7.44,    0.0700
196,FeI,6226.73,3.88,-2.120000000,62.51,7.45,    0.0600
197,FeI,6229.23,2.84,-2.805000000,90.11,7.42,    0.0900
198,FeII,6238.39,3.89,-2.600000000,56.01,7.44,    0.0500
199,FeI,6240.65,2.22,-3.230000000,105.11,7.39,    0.1200
200,FeII,6247.56,3.89,-2.435000000,58.11,7.33,    0.0600
201,FeI,6270.22,2.86,-2.470000000,103.51,7.38,    0.1300
202,FeI,6271.28,3.33,-2.703000000,65.51,7.42,    0.0800
203,FeI,6311.5,2.83,-3.141000000,77.21,7.48,    0.0300
204,FeI,6315.81,4.08,-1.630000000,79.41,7.52,    0.0000
205,FeI,6338.88,4.8,-0.960000000,68.11,7.46,    0.0500
206,FeI,6353.84,0.92,-6.477000000,24.21,7.51,    0.0000
207,FeI,6364.36,4.8,-1.330000000,62.01,7.71,    0.2000
208,FeII,6369.46,2.89,-4.110000000,30.81,7.24,    0.1500
209,FeI,6380.74,4.19,-1.375000000,89.11,7.59,    0.0700
210,FeII,6416.92,3.89,-2.877000000,51.71,7.63,    0.2300
211,FeII,6432.68,2.89,-3.570000000,56.41,7.29,    0.1000
212,FeII,6456.38,3.9,-2.185000000,71.91,7.41,    0.0100
213,FeI,6475.62,2.56,-2.941000000,111.31,7.6,    0.0800
214,FeI,6495.74,4.84,-0.840000000,66.81,7.35,    0.1600
215,FeI,6496.47,4.8,-0.530000000,90.11,7.44,    0.0600
216,FeII,6516.08,2.89,-3.310000000,79.01,7.51,    0.1100
217,FeI,6518.37,2.83,-2.438000000,107.71,7.36,    0.1500
218,FeI,6533.93,4.56,-1.360000000,68.01,7.57,    0.0500
219,FeI,6569.21,4.73,-0.380000000,104.71,7.49,    0.0100
220,FeI,6574.23,0.99,-5.004000000,106.51,7.56,    0.0400
221,FeI,6575.02,2.59,-2.710000000,119.31,7.55,    0.0300
222,FeI,6581.21,1.48,-4.679000000,86.91,7.5,    0.0100
223,FeI,6597.56,4.8,-0.970000000,68.91,7.47,    0.0400
224,FeI,6608.02,2.28,-3.930000000,69.11,7.42,    0.0900
225,FeI,6625.02,1.01,-5.336000000,96.31,7.72,    0.2100
226,FeI,6627.54,4.55,-1.590000000,56.01,7.56,    0.0400
227,FeI,6633.41,4.84,-1.390000000,53.61,7.65,    0.1300
228,FeI,6633.75,4.56,-0.799000000,92.21,7.46,    0.0500
229,FeI,6634.11,4.8,-1.330000000,62.11,7.7,    0.1900
230,FeI,6648.08,1.01,-5.918000000,64.21,7.74,    0.2200
231,FeI,6667.71,4.58,-2.112000000,25.91,7.52,    0.0100
232,FeI,6699.14,4.59,-2.101000000,22.41,7.44,    0.0700
233,FeI,6703.57,2.76,-3.060000000,86.41,7.44,    0.0600
234,FeI,6713.74,4.8,-1.500000000,41.01,7.47,    0.0400
235,FeI,6725.36,4.1,-2.100000000,44.61,7.33,    0.1800
236,FeI,6752.71,4.64,-1.204000000,68.21,7.5,    0.0100
237,FeI,6786.86,4.19,-1.970000000,54.71,7.48,    0.0300
238,FeI,6793.26,4.08,-2.326000000,38.11,7.4,    0.1100
239,FeI,6804.0,4.65,-1.496000000,51.01,7.48,    0.0200
240,FeI,6804.27,4.58,-1.813000000,37.91,7.48,    0.0300
241,FeI,6810.26,4.61,-0.986000000,76.41,7.39,    0.1100
