,element,obs_wavelength,obs_ep,loggf,obs_ew,abund,abund_err
47,FeI,5088.15,4.15,-1.680000000,45.91,7.15,    0.0800
48,FeI,5090.77,4.26,-0.440000000,98.61,7.12,    0.1100
49,FeII,5100.66,2.81,-4.197000000,26.31,7.27,    0.1400
50,FeI,5109.65,4.3,-0.980000000,86.21,7.46,    0.2200
51,FeI,5115.78,3.57,-2.640000000,43.61,7.4,    0.1600
52,FeI,5141.74,2.42,-1.978000000,118.21,7.09,    0.1400
53,FeI,5143.72,2.2,-3.690000000,60.31,7.19,    0.0400
54,FeI,5145.09,2.2,-2.876000000,96.31,7.24,    0.0000
55,FeI,5187.91,4.14,-1.371000000,68.01,7.34,    0.1000
56,FeI,5197.94,4.3,-1.540000000,40.11,7.04,    0.1900
57,FeI,5217.92,3.64,-1.719000000,68.01,7.1,    0.1300
58,FeI,5228.38,4.22,-1.190000000,80.01,7.46,    0.2200
59,FeII,5234.62,3.22,-2.180000000,77.21,7.02,    0.1100
60,FeI,5236.2,4.19,-1.497000000,52.71,7.16,    0.0700
61,FeI,5242.49,3.63,-0.967000000,103.11,7.17,    0.0600
62,FeI,5243.78,4.26,-1.050000000,75.91,7.27,    0.0300
63,FeI,5253.02,2.28,-3.840000000,44.41,7.09,    0.1400
64,FeII,5256.93,2.89,-4.182000000,14.41,6.96,    0.1700
65,FeI,5267.27,4.37,-1.596000000,39.91,7.17,    0.0600
66,FeI,5285.13,4.43,-1.660000000,39.51,7.3,    0.0600
67,FeI,5288.52,3.7,-1.493000000,77.31,7.15,    0.0800
68,FeI,5293.96,4.14,-1.770000000,43.51,7.18,    0.0500
69,FeI,5294.55,3.64,-2.760000000,31.11,7.32,    0.0800
70,FeI,5295.31,4.42,-1.590000000,48.11,7.38,    0.1400
71,FeI,5298.78,3.64,-2.016000000,66.01,7.34,    0.1000
72,FeI,5315.07,4.37,-1.650000000,47.81,7.39,    0.1500
73,FeI,5320.04,3.64,-2.440000000,40.21,7.19,    0.0400
74,FeI,5322.04,2.28,-2.802000000,95.51,7.21,    0.0200
75,FeII,5325.55,3.22,-3.160000000,36.21,6.96,    0.1600
76,FeI,5326.14,3.57,-2.071000000,63.91,7.27,    0.0300
77,FeI,5329.99,4.08,-1.196000000,77.21,7.31,    0.0700
78,FeI,5373.71,4.47,-0.710000000,77.81,7.18,    0.0500
79,FeI,5376.83,4.29,-2.210000000,29.61,7.48,    0.2400
80,FeI,5379.57,3.7,-1.514000000,80.31,7.23,    0.0000
81,FeI,5386.33,4.15,-1.670000000,47.01,7.14,    0.0900
82,FeI,5389.48,4.42,-0.410000000,90.21,7.07,    0.1600
83,FeI,5398.28,4.45,-0.630000000,79.51,7.11,    0.1200
84,FeI,5401.27,4.32,-1.820000000,43.81,7.42,    0.1800
85,FeI,5403.82,4.08,-1.034000000,86.51,7.38,    0.1400
86,FeI,5406.78,4.37,-1.620000000,48.41,7.37,    0.1300
87,FeI,5409.13,4.37,-1.200000000,71.11,7.43,    0.1900
88,FeI,5412.78,4.43,-1.716000000,28.41,7.11,    0.1200
89,FeI,5417.03,4.42,-1.580000000,41.81,7.24,    0.0000
90,FeII,5425.25,3.2,-3.220000000,39.81,7.1,    0.0300
91,FeI,5432.95,4.45,-0.940000000,78.81,7.4,    0.1600
92,FeI,5436.3,4.39,-1.440000000,57.11,7.39,    0.1500
93,FeI,5436.59,2.28,-2.964000000,98.21,7.4,    0.1600
94,FeI,5441.34,4.31,-1.630000000,41.41,7.17,    0.0600
95,FeI,5445.04,4.39,-0.020000000,114.31,7.06,    0.1700
96,FeI,5466.4,4.37,-0.630000000,92.01,7.28,    0.0400
97,FeI,5466.99,3.57,-2.233000000,54.81,7.21,    0.0200
98,FeI,5470.09,4.45,-1.710000000,39.71,7.36,    0.1200
99,FeI,5472.71,4.21,-1.495000000,66.91,7.45,    0.2100
100,FeI,5473.16,4.19,-2.040000000,34.51,7.29,    0.0500
101,FeI,5473.9,4.15,-0.720000000,95.01,7.21,    0.0200
102,FeI,5483.1,4.15,-1.392000000,62.51,7.19,    0.0400
103,FeI,5487.14,4.42,-1.430000000,48.71,7.23,    0.0000
104,FeI,5493.5,4.1,-1.480000000,58.01,7.12,    0.1100
105,FeI,5494.46,4.08,-1.990000000,41.11,7.26,    0.0200
106,FeI,5522.45,4.21,-1.450000000,56.21,7.18,    0.0600
107,FeII,5525.12,3.27,-3.970000000,14.21,7.15,    0.0100
108,FeI,5525.54,4.23,-1.084000000,72.51,7.18,    0.0500
109,FeII,5534.84,3.24,-2.865000000,58.21,7.25,    0.1200
110,FeI,5536.58,2.83,-3.710000000,22.21,7.1,    0.1300
111,FeI,5538.52,4.22,-1.540000000,52.61,7.21,    0.0200
112,FeI,5539.28,3.64,-2.560000000,34.31,7.18,    0.0500
113,FeI,5539.82,4.29,-2.430000000,16.31,7.33,    0.0900
114,FeI,5543.15,3.7,-1.470000000,78.71,7.13,    0.1000
115,FeI,5543.94,4.22,-1.040000000,75.91,7.2,    0.0300
116,FeI,5546.51,4.37,-1.210000000,63.21,7.26,    0.0200
117,FeI,5549.95,3.7,-2.810000000,20.21,7.15,    0.0900
118,FeI,5554.89,4.55,-0.270000000,105.11,7.3,    0.0600
119,FeI,5559.64,4.99,-1.730000000,11.51,7.22,    0.0100
120,FeI,5560.21,4.43,-1.090000000,59.51,7.14,    0.1000
121,FeI,5584.76,3.57,-2.220000000,61.01,7.32,    0.0900
122,FeI,5587.57,4.14,-1.750000000,56.01,7.41,    0.1700
123,FeI,5594.66,4.55,-0.657000000,72.81,7.16,    0.0700
124,FeI,5600.22,4.26,-1.420000000,52.61,7.14,    0.0900
125,FeI,5618.63,4.21,-1.255000000,69.41,7.26,    0.0200
126,FeI,5619.6,4.39,-1.600000000,49.81,7.39,    0.1500
127,FeI,5624.02,4.39,-1.380000000,64.51,7.48,    0.2400
128,FeI,5633.95,4.99,-0.230000000,74.31,7.25,    0.0100
129,FeI,5635.82,4.26,-1.790000000,48.71,7.4,    0.1600
130,FeI,5636.7,3.64,-2.510000000,36.31,7.16,    0.0700
131,FeI,5638.26,4.22,-0.720000000,86.51,7.09,    0.1400
132,FeI,5641.43,4.26,-1.080000000,80.01,7.36,    0.1200
133,FeI,5649.99,5.1,-0.820000000,39.31,7.2,    0.0300
134,FeI,5650.7,5.09,-0.860000000,44.11,7.34,    0.1000
135,FeI,5651.47,4.47,-1.900000000,25.71,7.26,    0.0200
136,FeI,5652.32,4.26,-1.850000000,39.41,7.28,    0.0400
137,FeI,5653.86,4.39,-1.540000000,53.41,7.4,    0.1600
138,FeI,5655.18,5.06,-0.600000000,60.71,7.32,    0.0800
139,FeI,5655.49,4.26,-0.980000000,77.71,7.26,    0.0200
140,FeI,5661.34,4.28,-1.756000000,41.81,7.26,    0.0200
141,FeI,5662.52,4.18,-0.447000000,101.61,7.06,    0.1700
142,FeI,5679.02,4.65,-0.820000000,71.41,7.34,    0.0900
143,FeI,5680.24,4.19,-2.480000000,22.01,7.42,    0.1800
144,FeI,5686.53,4.55,-0.445000000,85.51,7.23,    0.0000
145,FeI,5691.5,4.3,-1.450000000,55.71,7.26,    0.0200
146,FeI,5696.09,4.55,-1.720000000,21.01,7.04,    0.1900
147,FeI,5698.02,3.64,-2.580000000,32.31,7.14,    0.0900
148,FeI,5701.54,2.56,-2.193000000,114.21,7.26,    0.0200
149,FeI,5705.46,4.3,-1.355000000,52.01,7.09,    0.1400
150,FeI,5712.13,3.42,-1.994000000,75.31,7.17,    0.0600
151,FeI,5717.83,4.28,-0.990000000,75.91,7.21,    0.0200
152,FeI,5731.76,4.26,-1.200000000,76.31,7.39,    0.1500
153,FeI,5732.3,4.99,-1.460000000,18.91,7.22,    0.0100
154,FeI,5741.85,4.26,-1.672000000,51.71,7.34,    0.1000
155,FeI,5742.96,4.18,-2.410000000,23.21,7.37,    0.1300
156,FeI,5753.12,4.26,-0.623000000,90.01,7.1,    0.1300
157,FeI,5754.4,3.64,-2.600000000,30.01,7.11,    0.1200
158,FeI,5760.34,3.64,-2.390000000,42.51,7.17,    0.0600
159,FeI,5849.68,3.7,-2.890000000,16.91,7.11,    0.1200
160,FeI,5852.22,4.55,-1.230000000,61.61,7.43,    0.1900
161,FeI,5853.15,1.48,-5.180000000,36.81,7.28,    0.0500
162,FeI,5855.08,4.61,-1.478000000,34.21,7.18,    0.0500
163,FeI,5858.78,4.22,-2.160000000,26.01,7.24,    0.0000
164,FeI,5879.49,4.61,-2.040000000,15.91,7.27,    0.0300
165,FeI,5880.03,4.56,-1.840000000,17.51,7.06,    0.1700
166,FeI,5881.28,4.61,-1.740000000,21.61,7.14,    0.0900
167,FeI,5883.82,3.96,-1.260000000,79.11,7.12,    0.1100
168,FeI,5902.47,4.59,-1.710000000,21.91,7.1,    0.1300
169,FeI,5905.67,4.65,-0.690000000,65.81,7.1,    0.1400
170,FeI,5909.97,3.21,-2.587000000,65.41,7.31,    0.0700
171,FeI,5916.25,2.45,-2.994000000,88.91,7.35,    0.1100
172,FeI,5927.79,4.65,-0.990000000,55.01,7.17,    0.0600
173,FeI,5929.68,4.55,-1.310000000,54.31,7.36,    0.1200
174,FeI,5930.18,4.65,-0.230000000,92.81,7.15,    0.0800
175,FeI,5934.65,3.93,-1.070000000,90.21,7.11,    0.1200
176,FeI,5940.99,4.18,-2.050000000,33.41,7.24,    0.0000
177,FeI,5952.72,3.98,-1.340000000,79.81,7.24,    0.0000
178,FeI,5956.69,0.86,-4.599000000,103.11,7.32,    0.0700
179,FeII,5991.37,3.15,-3.647000000,28.31,7.18,    0.0400
180,FeI,6003.01,3.88,-1.100000000,96.91,7.21,    0.0200
181,FeI,6008.56,3.88,-0.980000000,102.11,7.3,    0.0600
182,FeI,6012.21,2.22,-4.038000000,57.01,7.41,    0.1700
183,FeI,6024.06,4.55,-0.120000000,106.21,7.17,    0.0600
184,FeI,6027.05,4.08,-1.089000000,78.01,7.13,    0.1000
185,FeI,6079.01,4.65,-1.020000000,59.31,7.28,    0.0400
186,FeI,6082.71,2.22,-3.576000000,75.61,7.34,    0.1000
187,FeII,6084.1,3.2,-3.881000000,15.71,7.06,    0.0700
188,FeI,6093.64,4.61,-1.400000000,38.51,7.19,    0.0400
189,FeI,6094.37,4.65,-1.840000000,26.31,7.4,    0.1600
190,FeI,6096.66,3.98,-1.830000000,55.01,7.22,    0.0100
191,FeII,6113.32,3.22,-4.230000000,11.01,7.23,    0.0900
192,FeI,6120.25,0.92,-5.970000000,30.51,7.24,    0.0000
193,FeI,6127.91,4.14,-1.399000000,60.81,7.14,    0.1000
194,FeI,6136.99,2.2,-2.950000000,100.91,7.24,    0.0000
195,FeII,6149.25,3.89,-2.841000000,25.51,7.1,    0.0300
196,FeI,6151.62,2.18,-3.295000000,82.91,7.15,    0.0800
197,FeI,6157.73,4.08,-1.160000000,79.31,7.24,    0.0000
198,FeI,6165.36,4.14,-1.473000000,57.81,7.14,    0.0900
199,FeI,6173.33,2.22,-2.880000000,99.41,7.16,    0.0700
200,FeI,6180.2,2.73,-2.591000000,83.71,7.14,    0.1000
201,FeI,6187.99,3.94,-1.620000000,64.01,7.14,    0.0900
202,FeI,6200.31,2.61,-2.433000000,104.61,7.27,    0.0300
203,FeI,6226.73,3.88,-2.120000000,43.71,7.17,    0.0600
204,FeI,6229.23,2.84,-2.805000000,64.21,7.06,    0.1700
205,FeI,6232.64,3.65,-1.235000000,100.41,7.22,    0.0100
206,FeII,6238.39,3.89,-2.600000000,31.01,7.02,    0.1100
207,FeI,6240.65,2.22,-3.230000000,85.31,7.18,    0.0500
208,FeII,6247.56,3.89,-2.435000000,39.51,7.09,    0.0300
209,FeI,6270.22,2.86,-2.470000000,79.81,7.07,    0.1600
210,FeI,6271.28,3.33,-2.703000000,49.11,7.22,    0.0200
211,FeI,6280.62,0.86,-4.390000000,118.71,7.37,    0.1300
212,FeI,6297.79,2.22,-2.737000000,103.21,7.08,    0.1500
213,FeI,6311.5,2.83,-3.141000000,56.61,7.22,    0.0200
214,FeI,6315.81,4.08,-1.630000000,56.71,7.18,    0.0500
215,FeI,6322.68,2.59,-2.430000000,108.41,7.3,    0.0600
216,FeI,6338.88,4.8,-0.960000000,46.61,7.12,    0.1100
217,FeI,6344.15,2.43,-2.919000000,95.21,7.33,    0.0900
218,FeI,6353.84,0.92,-6.477000000,11.21,7.18,    0.0500
219,FeI,6364.36,4.8,-1.330000000,39.41,7.34,    0.1000
220,FeI,6380.74,4.19,-1.375000000,68.71,7.31,    0.0700
221,FeI,6400.32,0.92,-4.318000000,118.71,7.34,    0.1000
222,FeI,6408.02,3.69,-1.005000000,104.21,7.08,    0.1500
223,FeII,6416.92,3.89,-2.877000000,31.01,7.3,    0.1700
224,FeII,6432.68,2.89,-3.570000000,35.61,7.01,    0.1200
225,FeII,6456.38,3.9,-2.185000000,50.41,7.13,    0.0000
226,FeI,6475.62,2.56,-2.941000000,84.31,7.25,    0.0100
227,FeI,6481.87,2.28,-2.981000000,94.11,7.16,    0.0700
228,FeI,6496.47,4.8,-0.530000000,68.31,7.12,    0.1100
229,FeI,6498.94,0.96,-4.687000000,96.91,7.29,    0.0500
230,FeII,6516.08,2.89,-3.310000000,49.21,7.08,    0.0500
231,FeI,6518.37,2.83,-2.438000000,87.61,7.15,    0.0800
232,FeI,6533.93,4.56,-1.360000000,50.51,7.32,    0.0800
233,FeI,6569.21,4.73,-0.380000000,82.11,7.17,    0.0700
234,FeI,6574.23,0.99,-5.004000000,77.11,7.22,    0.0100
235,FeI,6575.02,2.59,-2.710000000,96.61,7.3,    0.0600
236,FeI,6581.21,1.48,-4.679000000,60.41,7.18,    0.0500
237,FeI,6593.87,2.43,-2.420000000,119.81,7.28,    0.0400
238,FeI,6597.56,4.8,-0.970000000,52.71,7.24,    0.0000
239,FeI,6608.02,2.28,-3.930000000,49.51,7.18,    0.0500
240,FeI,6609.11,2.56,-2.691000000,96.71,7.25,    0.0100
241,FeI,6625.02,1.01,-5.336000000,66.01,7.35,    0.1100
242,FeI,6627.54,4.55,-1.590000000,38.21,7.29,    0.0500
243,FeI,6633.41,4.84,-1.390000000,36.11,7.37,    0.1300
244,FeI,6633.75,4.56,-0.799000000,71.81,7.17,    0.0600
245,FeI,6634.11,4.8,-1.330000000,42.01,7.39,    0.1500
246,FeI,6648.08,1.01,-5.918000000,36.61,7.39,    0.1500
247,FeI,6663.23,4.56,-1.200000000,45.51,7.06,    0.1700
248,FeI,6663.44,2.42,-2.473000000,109.91,7.12,    0.1100
249,FeI,6667.71,4.58,-2.112000000,21.11,7.45,    0.2100
250,FeI,6699.14,4.59,-2.101000000,10.91,7.09,    0.1400
251,FeI,6703.57,2.76,-3.060000000,62.31,7.14,    0.1000
252,FeI,6713.05,4.61,-1.480000000,35.61,7.19,    0.0400
253,FeI,6713.74,4.8,-1.500000000,26.61,7.22,    0.0100
254,FeI,6739.52,1.56,-4.794000000,45.81,7.1,    0.1300
255,FeI,6750.15,2.42,-2.618000000,102.81,7.11,    0.1200
256,FeI,6752.71,4.64,-1.204000000,48.61,7.21,    0.0200
257,FeI,6786.86,4.19,-1.970000000,38.41,7.24,    0.0100
258,FeI,6793.26,4.08,-2.326000000,21.61,7.09,    0.1400
259,FeI,6804.27,4.58,-1.813000000,23.81,7.22,    0.0100
260,FeI,6810.26,4.61,-0.986000000,56.71,7.11,    0.1200
