,element,obs_wavelength,obs_ep,loggf,obs_ew,abund,abund_err
76,FeI,5461.55,4.45,-1.800000000,65.11,7.81,    0.2300
77,FeI,5464.28,4.14,-1.402000000,80.31,7.36,    0.2100
78,FeI,5466.4,4.37,-0.630000000,115.01,7.56,    0.0200
79,FeI,5466.99,3.57,-2.233000000,85.51,7.62,    0.0300
80,FeI,5470.09,4.45,-1.710000000,61.61,7.65,    0.0700
81,FeI,5473.16,4.19,-2.040000000,54.81,7.55,    0.0200
82,FeI,5483.1,4.15,-1.392000000,84.01,7.43,    0.1400
83,FeI,5487.14,4.42,-1.430000000,84.41,7.78,    0.2000
84,FeI,5491.83,4.19,-2.188000000,44.01,7.5,    0.0700
85,FeI,5493.5,4.1,-1.480000000,89.71,7.58,    0.0000
86,FeI,5494.46,4.08,-1.990000000,69.71,7.66,    0.0700
87,FeI,5522.45,4.21,-1.450000000,74.91,7.37,    0.2100
88,FeI,5525.54,4.23,-1.084000000,92.51,7.39,    0.1900
89,FeI,5528.9,4.47,-1.920000000,58.21,7.83,    0.2400
90,FeI,5536.58,2.83,-3.710000000,46.01,7.44,    0.1400
91,FeI,5538.52,4.22,-1.540000000,79.21,7.56,    0.0100
92,FeI,5539.28,3.64,-2.560000000,60.91,7.53,    0.0400
93,FeI,5539.82,4.29,-2.430000000,35.91,7.71,    0.1300
94,FeI,5543.15,3.7,-1.470000000,107.41,7.46,    0.1100
95,FeI,5543.94,4.22,-1.040000000,97.41,7.42,    0.1600
96,FeI,5546.51,4.37,-1.210000000,96.01,7.75,    0.1600
97,FeI,5549.95,3.7,-2.810000000,41.21,7.49,    0.0900
98,FeI,5552.69,4.96,-1.890000000,24.01,7.68,    0.0900
99,FeI,5559.64,4.99,-1.730000000,28.41,7.66,    0.0700
100,FeI,5560.21,4.43,-1.090000000,81.31,7.4,    0.1800
101,FeI,5573.1,4.19,-1.295000000,105.11,7.84,    0.2600
102,FeI,5584.76,3.57,-2.220000000,96.01,7.81,    0.2300
103,FeI,5587.57,4.14,-1.750000000,77.91,7.66,    0.0700
104,FeI,5600.22,4.26,-1.420000000,82.41,7.55,    0.0200
105,FeI,5618.63,4.21,-1.255000000,85.91,7.38,    0.1900
106,FeI,5619.6,4.39,-1.600000000,79.51,7.81,    0.2300
107,FeI,5633.95,4.99,-0.230000000,99.71,7.59,    0.0000
108,FeI,5635.82,4.26,-1.790000000,72.21,7.7,    0.1100
109,FeI,5636.7,3.64,-2.510000000,59.71,7.45,    0.1300
110,FeI,5638.26,4.22,-0.720000000,115.61,7.46,    0.1100
111,FeI,5641.43,4.26,-1.080000000,112.61,7.81,    0.2200
112,FeI,5649.99,5.1,-0.820000000,64.21,7.58,    0.0000
113,FeI,5650.7,5.09,-0.860000000,68.01,7.69,    0.1000
114,FeI,5651.47,4.47,-1.900000000,49.01,7.63,    0.0500
115,FeI,5652.32,4.26,-1.850000000,63.21,7.6,    0.0100
116,FeI,5653.86,4.39,-1.540000000,76.71,7.7,    0.1100
117,FeI,5655.18,5.06,-0.600000000,83.91,7.65,    0.0700
118,FeI,5655.49,4.26,-0.980000000,102.11,7.53,    0.0400
119,FeI,5661.34,4.28,-1.756000000,66.71,7.59,    0.0100
120,FeI,5679.02,4.65,-0.820000000,89.61,7.53,    0.0400
121,FeI,5680.24,4.19,-2.480000000,46.31,7.83,    0.2400
122,FeI,5686.53,4.55,-0.445000000,111.71,7.54,    0.0300
123,FeI,5691.5,4.3,-1.450000000,85.71,7.68,    0.1000
124,FeI,5696.09,4.55,-1.720000000,42.51,7.42,    0.1600
125,FeI,5698.02,3.64,-2.580000000,59.31,7.51,    0.0700
126,FeI,5705.46,4.3,-1.355000000,77.21,7.41,    0.1600
127,FeI,5712.13,3.42,-1.994000000,108.41,7.59,    0.0000
128,FeI,5717.83,4.28,-0.990000000,105.11,7.59,    0.0000
129,FeI,5731.76,4.26,-1.200000000,101.31,7.69,    0.1000
130,FeI,5732.3,4.99,-1.460000000,41.71,7.66,    0.0800
131,FeI,5741.85,4.26,-1.672000000,71.51,7.56,    0.0200
132,FeI,5742.96,4.18,-2.410000000,47.81,7.77,    0.1800
133,FeI,5754.4,3.64,-2.600000000,64.01,7.61,    0.0300
134,FeI,5760.34,3.64,-2.390000000,65.41,7.43,    0.1500
135,FeI,5837.7,4.29,-2.240000000,34.01,7.47,    0.1000
136,FeI,5838.37,3.94,-2.240000000,59.71,7.52,    0.0500
137,FeI,5849.68,3.7,-2.890000000,39.31,7.51,    0.0600
138,FeI,5853.15,1.48,-5.180000000,72.01,7.64,    0.0600
139,FeI,5855.08,4.61,-1.478000000,56.21,7.5,    0.0800
140,FeI,5856.09,4.29,-1.327000000,78.01,7.39,    0.1900
141,FeI,5858.78,4.22,-2.160000000,46.91,7.55,    0.0300
142,FeI,5879.49,4.61,-2.040000000,37.11,7.7,    0.1100
143,FeI,5881.28,4.61,-1.740000000,51.61,7.66,    0.0800
144,FeI,5883.82,3.96,-1.260000000,102.41,7.36,    0.2100
145,FeI,5898.22,4.73,-1.730000000,37.21,7.53,    0.0400
146,FeI,5902.47,4.59,-1.710000000,38.21,7.37,    0.2000
147,FeI,5905.67,4.65,-0.690000000,93.31,7.46,    0.1200
148,FeI,5909.97,3.21,-2.587000000,101.01,7.76,    0.1700
149,FeI,5929.68,4.55,-1.310000000,76.41,7.63,    0.0500
150,FeI,5940.99,4.18,-2.050000000,56.21,7.55,    0.0200
151,FeI,5952.72,3.98,-1.340000000,107.91,7.57,    0.0100
152,FeII,5991.37,3.15,-3.647000000,49.51,7.59,    0.2500
153,FeI,6012.21,2.22,-4.038000000,92.41,7.8,    0.2100
154,FeI,6027.05,4.08,-1.089000000,108.21,7.49,    0.0900
155,FeI,6056.0,4.73,-0.320000000,104.41,7.38,    0.2000
156,FeI,6079.01,4.65,-1.020000000,81.81,7.56,    0.0200
157,FeI,6082.71,2.22,-3.576000000,110.71,7.68,    0.1000
158,FeII,6084.1,3.2,-3.881000000,35.21,7.54,    0.2100
159,FeI,6093.64,4.61,-1.400000000,65.81,7.58,    0.0000
160,FeI,6094.37,4.65,-1.840000000,51.51,7.81,    0.2300
161,FeI,6096.66,3.98,-1.830000000,80.31,7.52,    0.0500
162,FeII,6113.32,3.22,-4.230000000,20.91,7.52,    0.1800
163,FeI,6120.25,0.92,-5.970000000,71.81,7.68,    0.0900
164,FeI,6127.91,4.14,-1.399000000,93.81,7.58,    0.0000
165,FeII,6149.25,3.89,-2.841000000,41.81,7.44,    0.1100
166,FeI,6151.62,2.18,-3.295000000,118.01,7.48,    0.1000
167,FeI,6157.73,4.08,-1.160000000,116.31,7.73,    0.1400
168,FeI,6165.36,4.14,-1.473000000,85.31,7.47,    0.1100
169,FeI,6187.99,3.94,-1.620000000,95.61,7.54,    0.0300
170,FeI,6226.73,3.88,-2.120000000,68.51,7.47,    0.1100
171,FeI,6229.23,2.84,-2.805000000,101.01,7.49,    0.0900
172,FeII,6238.39,3.89,-2.600000000,51.11,7.42,    0.0900
173,FeI,6240.65,2.22,-3.230000000,118.41,7.47,    0.1100
174,FeII,6247.56,3.89,-2.435000000,50.41,7.25,    0.0800
175,FeI,6270.22,2.86,-2.470000000,114.21,7.43,    0.1500
176,FeI,6271.28,3.33,-2.703000000,77.51,7.53,    0.0400
177,FeI,6311.5,2.83,-3.141000000,92.01,7.62,    0.0300
178,FeI,6315.81,4.08,-1.630000000,88.31,7.59,    0.0000
179,FeI,6338.88,4.8,-0.960000000,71.61,7.46,    0.1200
180,FeII,6369.46,2.89,-4.110000000,22.31,7.08,    0.2400
181,FeI,6380.74,4.19,-1.375000000,100.91,7.71,    0.1300
182,FeII,6416.92,3.89,-2.877000000,50.71,7.7,    0.3700
183,FeII,6432.68,2.89,-3.570000000,48.81,7.2,    0.1200
184,FeII,6456.38,3.9,-2.185000000,62.61,7.29,    0.0300
185,FeI,6495.74,4.84,-0.840000000,78.31,7.5,    0.0800
186,FeI,6496.47,4.8,-0.530000000,102.11,7.58,    0.0000
187,FeII,6516.08,2.89,-3.310000000,66.11,7.3,    0.0200
188,FeI,6518.37,2.83,-2.438000000,118.01,7.39,    0.1800
189,FeI,6533.93,4.56,-1.360000000,73.01,7.59,    0.0000
190,FeI,6569.21,4.73,-0.380000000,112.11,7.54,    0.0400
191,FeI,6581.21,1.48,-4.679000000,110.51,7.74,    0.1500
192,FeI,6597.56,4.8,-0.970000000,74.21,7.5,    0.0700
193,FeI,6608.02,2.28,-3.930000000,85.81,7.56,    0.0100
194,FeI,6627.54,4.55,-1.590000000,66.01,7.68,    0.0900
195,FeI,6633.41,4.84,-1.390000000,66.11,7.82,    0.2300
196,FeI,6633.75,4.56,-0.799000000,99.31,7.5,    0.0700
197,FeI,6634.11,4.8,-1.330000000,54.31,7.5,    0.0700
198,FeI,6667.71,4.58,-2.112000000,39.71,7.77,    0.1800
199,FeI,6699.14,4.59,-2.101000000,29.91,7.57,    0.0100
200,FeI,6703.57,2.76,-3.060000000,99.01,7.53,    0.0500
201,FeI,6705.1,4.61,-0.870000000,86.01,7.4,    0.1800
202,FeI,6713.74,4.8,-1.500000000,46.91,7.54,    0.0400
203,FeI,6725.36,4.1,-2.100000000,52.41,7.4,    0.1700
204,FeI,6739.52,1.56,-4.794000000,80.51,7.4,    0.1800
205,FeI,6752.71,4.64,-1.204000000,89.21,7.81,    0.2300
206,FeI,6786.86,4.19,-1.970000000,62.51,7.55,    0.0300
207,FeI,6793.26,4.08,-2.326000000,45.31,7.47,    0.1100
208,FeI,6804.0,4.65,-1.496000000,59.31,7.58,    0.0000
209,FeI,6804.27,4.58,-1.813000000,46.11,7.58,    0.0000
210,FeI,6810.26,4.61,-0.986000000,84.11,7.46,    0.1200
