,element,obs_wavelength,obs_ep,loggf,obs_ew,abund,abund_err
60,FeII,5264.8,3.23,-3.130000000,38.11,6.99,    0.2500
61,FeI,5267.27,4.37,-1.596000000,61.81,7.47,    0.0800
62,FeII,5284.1,2.89,-3.195000000,67.31,7.38,    0.1300
63,FeI,5285.13,4.43,-1.660000000,52.01,7.41,    0.0200
64,FeI,5288.52,3.7,-1.493000000,95.21,7.31,    0.0700
65,FeI,5293.96,4.14,-1.770000000,63.01,7.41,    0.0200
66,FeI,5294.55,3.64,-2.760000000,46.21,7.45,    0.0600
67,FeI,5295.31,4.42,-1.590000000,52.91,7.34,    0.0400
68,FeI,5298.78,3.64,-2.016000000,88.31,7.6,    0.2100
69,FeI,5315.07,4.37,-1.650000000,66.61,7.62,    0.2300
70,FeI,5320.04,3.64,-2.440000000,55.01,7.3,    0.0800
71,FeI,5321.11,4.43,-1.089000000,69.31,7.18,    0.2000
72,FeI,5322.04,2.28,-2.802000000,113.31,7.26,    0.1200
73,FeII,5325.55,3.22,-3.160000000,45.01,7.19,    0.0500
74,FeI,5326.14,3.57,-2.071000000,85.51,7.52,    0.1300
75,FeI,5329.99,4.08,-1.196000000,95.11,7.5,    0.1100
76,FeII,5337.72,3.23,-3.720000000,36.91,7.55,    0.3000
77,FeI,5373.71,4.47,-0.710000000,90.51,7.29,    0.0900
78,FeI,5376.83,4.29,-2.210000000,40.51,7.57,    0.1800
79,FeI,5379.57,3.7,-1.514000000,93.91,7.29,    0.0900
80,FeI,5386.33,4.15,-1.670000000,59.21,7.22,    0.1600
81,FeI,5398.28,4.45,-0.630000000,93.01,7.23,    0.1500
82,FeI,5403.82,4.08,-1.034000000,102.31,7.5,    0.1100
83,FeI,5406.78,4.37,-1.620000000,63.31,7.52,    0.1300
84,FeI,5409.13,4.37,-1.200000000,88.51,7.62,    0.2300
85,FeI,5412.78,4.43,-1.716000000,46.11,7.35,    0.0300
86,FeII,5414.07,3.22,-3.580000000,22.51,6.99,    0.2500
87,FeI,5417.03,4.42,-1.580000000,56.71,7.4,    0.0100
88,FeII,5425.25,3.2,-3.220000000,41.01,7.13,    0.1100
89,FeI,5432.95,4.45,-0.940000000,93.21,7.53,    0.1400
90,FeI,5436.3,4.39,-1.440000000,67.21,7.44,    0.0500
91,FeI,5441.34,4.31,-1.630000000,58.41,7.36,    0.0200
92,FeI,5461.55,4.45,-1.800000000,55.81,7.64,    0.2500
93,FeI,5464.28,4.14,-1.402000000,70.51,7.19,    0.1900
94,FeI,5466.4,4.37,-0.630000000,107.01,7.41,    0.0200
95,FeI,5466.99,3.57,-2.233000000,72.51,7.36,    0.0200
96,FeI,5470.09,4.45,-1.710000000,54.41,7.52,    0.1300
97,FeI,5473.16,4.19,-2.040000000,46.71,7.39,    0.0000
98,FeI,5473.9,4.15,-0.720000000,107.71,7.28,    0.1000
99,FeI,5483.1,4.15,-1.392000000,73.91,7.24,    0.1400
100,FeI,5487.14,4.42,-1.430000000,75.21,7.62,    0.2300
101,FeI,5491.83,4.19,-2.188000000,34.31,7.29,    0.0900
102,FeI,5493.5,4.1,-1.480000000,78.01,7.36,    0.0200
103,FeI,5494.46,4.08,-1.990000000,60.31,7.48,    0.0900
104,FeI,5522.45,4.21,-1.450000000,67.51,7.24,    0.1400
105,FeI,5525.54,4.23,-1.084000000,84.41,7.25,    0.1300
106,FeI,5528.9,4.47,-1.920000000,48.41,7.64,    0.2500
107,FeII,5534.84,3.24,-2.865000000,66.51,7.45,    0.2000
108,FeI,5535.42,4.19,-1.158000000,81.51,7.25,    0.1300
109,FeI,5536.58,2.83,-3.710000000,38.61,7.25,    0.1300
110,FeI,5538.52,4.22,-1.540000000,70.61,7.41,    0.0200
111,FeI,5539.28,3.64,-2.560000000,50.71,7.32,    0.0600
112,FeI,5539.82,4.29,-2.430000000,25.61,7.46,    0.0700
113,FeI,5543.15,3.7,-1.470000000,100.51,7.36,    0.0200
114,FeI,5543.94,4.22,-1.040000000,88.61,7.28,    0.1000
115,FeI,5546.51,4.37,-1.210000000,81.31,7.48,    0.0800
116,FeI,5549.95,3.7,-2.810000000,35.91,7.35,    0.0300
117,FeI,5552.69,4.96,-1.890000000,18.11,7.5,    0.1100
118,FeI,5560.21,4.43,-1.090000000,72.31,7.24,    0.1400
119,FeI,5584.76,3.57,-2.220000000,83.61,7.58,    0.1900
120,FeI,5587.57,4.14,-1.750000000,67.11,7.46,    0.0700
121,FeI,5600.22,4.26,-1.420000000,72.01,7.37,    0.0100
122,FeI,5618.63,4.21,-1.255000000,78.51,7.26,    0.1200
123,FeI,5619.6,4.39,-1.600000000,70.01,7.65,    0.2600
124,FeI,5624.02,4.39,-1.380000000,80.01,7.63,    0.2400
125,FeI,5633.95,4.99,-0.230000000,87.01,7.38,    0.0000
126,FeI,5635.82,4.26,-1.790000000,63.71,7.54,    0.1500
127,FeI,5636.7,3.64,-2.510000000,52.21,7.3,    0.0800
128,FeI,5638.26,4.22,-0.720000000,105.91,7.3,    0.0800
129,FeI,5649.99,5.1,-0.820000000,55.01,7.43,    0.0400
130,FeI,5650.7,5.09,-0.860000000,59.21,7.54,    0.1500
131,FeI,5651.47,4.47,-1.900000000,42.81,7.51,    0.1200
132,FeI,5652.32,4.26,-1.850000000,53.91,7.42,    0.0300
133,FeI,5653.86,4.39,-1.540000000,67.51,7.53,    0.1400
134,FeI,5655.18,5.06,-0.600000000,69.91,7.41,    0.0200
135,FeI,5655.49,4.26,-0.980000000,89.11,7.3,    0.0800
136,FeI,5661.34,4.28,-1.756000000,54.71,7.37,    0.0100
137,FeI,5662.52,4.18,-0.447000000,119.21,7.22,    0.1600
138,FeI,5679.02,4.65,-0.820000000,81.51,7.4,    0.0100
139,FeI,5680.24,4.19,-2.480000000,35.01,7.59,    0.2000
140,FeI,5686.53,4.55,-0.445000000,99.61,7.34,    0.0400
141,FeI,5691.5,4.3,-1.450000000,74.71,7.49,    0.1000
142,FeI,5696.09,4.55,-1.720000000,33.61,7.23,    0.1500
143,FeI,5698.02,3.64,-2.580000000,48.01,7.28,    0.1000
144,FeI,5705.46,4.3,-1.355000000,67.81,7.25,    0.1300
145,FeI,5712.13,3.42,-1.994000000,95.81,7.36,    0.0200
146,FeI,5717.83,4.28,-0.990000000,92.71,7.37,    0.0100
147,FeI,5731.76,4.26,-1.200000000,90.01,7.49,    0.1000
148,FeI,5732.3,4.99,-1.460000000,34.51,7.51,    0.1200
149,FeI,5741.85,4.26,-1.672000000,62.31,7.4,    0.0100
150,FeI,5742.96,4.18,-2.410000000,37.41,7.55,    0.1600
151,FeI,5754.4,3.64,-2.600000000,49.61,7.33,    0.0500
152,FeI,5760.34,3.64,-2.390000000,58.51,7.29,    0.0900
153,FeI,5838.37,3.94,-2.240000000,46.91,7.28,    0.1000
154,FeI,5849.68,3.7,-2.890000000,31.61,7.33,    0.0500
155,FeI,5853.15,1.48,-5.180000000,62.51,7.43,    0.0400
156,FeI,5855.08,4.61,-1.478000000,47.41,7.33,    0.0500
157,FeI,5858.78,4.22,-2.160000000,37.31,7.34,    0.0400
158,FeI,5879.49,4.61,-2.040000000,28.11,7.49,    0.1000
159,FeI,5881.28,4.61,-1.740000000,37.91,7.4,    0.0100
160,FeI,5883.82,3.96,-1.260000000,92.51,7.2,    0.1900
161,FeI,5898.22,4.73,-1.730000000,34.21,7.46,    0.0700
162,FeI,5902.47,4.59,-1.710000000,31.41,7.22,    0.1600
163,FeI,5905.67,4.65,-0.690000000,80.31,7.24,    0.1400
164,FeI,5909.97,3.21,-2.587000000,86.41,7.48,    0.0900
165,FeI,5916.25,2.45,-2.994000000,112.21,7.5,    0.1100
166,FeI,5927.79,4.65,-0.990000000,64.31,7.22,    0.1600
167,FeI,5929.68,4.55,-1.310000000,63.81,7.41,    0.0200
168,FeI,5930.18,4.65,-0.230000000,107.81,7.29,    0.0900
169,FeI,5934.65,3.93,-1.070000000,107.51,7.25,    0.1300
170,FeI,5940.99,4.18,-2.050000000,49.71,7.42,    0.0300
171,FeI,5952.72,3.98,-1.340000000,93.71,7.32,    0.0600
172,FeII,5991.37,3.15,-3.647000000,36.31,7.41,    0.1600
173,FeI,6003.01,3.88,-1.100000000,111.61,7.29,    0.0900
174,FeI,6012.21,2.22,-4.038000000,79.21,7.54,    0.1500
175,FeI,6027.05,4.08,-1.089000000,95.11,7.27,    0.1100
176,FeI,6079.01,4.65,-1.020000000,68.41,7.33,    0.0600
177,FeI,6082.71,2.22,-3.576000000,95.71,7.41,    0.0200
178,FeII,6084.1,3.2,-3.881000000,24.21,7.36,    0.1100
179,FeI,6093.64,4.61,-1.400000000,54.61,7.38,    0.0000
180,FeI,6094.37,4.65,-1.840000000,41.41,7.62,    0.2300
181,FeI,6096.66,3.98,-1.830000000,70.51,7.35,    0.0300
182,FeII,6113.32,3.22,-4.230000000,14.41,7.38,    0.1300
183,FeI,6120.25,0.92,-5.970000000,61.51,7.44,    0.0500
184,FeI,6127.91,4.14,-1.399000000,80.31,7.35,    0.0300
185,FeII,6149.25,3.89,-2.841000000,31.31,7.31,    0.0600
186,FeI,6151.62,2.18,-3.295000000,104.11,7.23,    0.1500
187,FeI,6157.73,4.08,-1.160000000,100.41,7.46,    0.0700
188,FeI,6165.36,4.14,-1.473000000,73.31,7.27,    0.1100
189,FeI,6180.2,2.73,-2.591000000,109.61,7.35,    0.0300
190,FeI,6187.99,3.94,-1.620000000,83.11,7.33,    0.0500
191,FeI,6226.73,3.88,-2.120000000,60.51,7.32,    0.0600
192,FeI,6229.23,2.84,-2.805000000,85.81,7.21,    0.1700
193,FeI,6232.64,3.65,-1.235000000,118.81,7.34,    0.0400
194,FeII,6238.39,3.89,-2.600000000,39.61,7.31,    0.0600
195,FeI,6240.65,2.22,-3.230000000,105.01,7.23,    0.1500
196,FeII,6247.56,3.89,-2.435000000,42.11,7.21,    0.0300
197,FeI,6270.22,2.86,-2.470000000,100.31,7.19,    0.2000
198,FeI,6271.28,3.33,-2.703000000,64.81,7.3,    0.0800
199,FeI,6311.5,2.83,-3.141000000,77.41,7.35,    0.0300
200,FeI,6315.81,4.08,-1.630000000,74.01,7.34,    0.0400
201,FeI,6338.88,4.8,-0.960000000,60.11,7.27,    0.1100
202,FeI,6353.84,0.92,-6.477000000,31.31,7.41,    0.0200
203,FeI,6380.74,4.19,-1.375000000,84.61,7.44,    0.0500
204,FeII,6432.68,2.89,-3.570000000,38.91,7.11,    0.1300
205,FeII,6456.38,3.9,-2.185000000,49.81,7.18,    0.0700
206,FeI,6475.62,2.56,-2.941000000,112.41,7.49,    0.1000
207,FeI,6495.74,4.84,-0.840000000,66.01,7.3,    0.0800
208,FeI,6496.47,4.8,-0.530000000,83.61,7.28,    0.1000
209,FeII,6516.08,2.89,-3.310000000,53.91,7.2,    0.0400
210,FeI,6533.93,4.56,-1.360000000,65.11,7.46,    0.0700
211,FeI,6569.21,4.73,-0.380000000,97.11,7.31,    0.0700
212,FeI,6574.23,0.99,-5.004000000,108.01,7.38,    0.0100
213,FeI,6581.21,1.48,-4.679000000,92.81,7.41,    0.0200
214,FeI,6597.56,4.8,-0.970000000,64.91,7.36,    0.0200
215,FeI,6608.02,2.28,-3.930000000,73.31,7.33,    0.0500
216,FeI,6627.54,4.55,-1.590000000,54.31,7.48,    0.0900
217,FeI,6633.41,4.84,-1.390000000,53.11,7.6,    0.2100
218,FeI,6633.75,4.56,-0.799000000,86.81,7.31,    0.0700
219,FeI,6648.08,1.01,-5.918000000,73.61,7.66,    0.2800
220,FeI,6663.23,4.56,-1.200000000,58.91,7.19,    0.1900
221,FeI,6667.71,4.58,-2.112000000,32.51,7.61,    0.2200
222,FeI,6699.14,4.59,-2.101000000,23.11,7.39,    0.0000
223,FeI,6703.57,2.76,-3.060000000,85.81,7.3,    0.0800
224,FeI,6713.74,4.8,-1.500000000,37.21,7.35,    0.0300
225,FeI,6725.36,4.1,-2.100000000,44.21,7.24,    0.1400
226,FeI,6752.71,4.64,-1.204000000,70.41,7.5,    0.1100
227,FeI,6786.86,4.19,-1.970000000,59.71,7.5,    0.1100
228,FeI,6793.26,4.08,-2.326000000,35.31,7.27,    0.1100
229,FeI,6804.0,4.65,-1.496000000,46.81,7.36,    0.0200
230,FeI,6804.27,4.58,-1.813000000,35.91,7.38,    0.0000
231,FeI,6810.26,4.61,-0.986000000,70.11,7.23,    0.1500
