,element,obs_wavelength,obs_ep,loggf,obs_ew,abund,abund_err
41,FeI,5048.44,3.96,-1.005000000,101.91,7.38,    0.0700
42,FeI,5054.64,3.64,-1.921000000,66.31,7.14,    0.1700
43,FeI,5058.5,3.64,-2.830000000,25.91,7.23,    0.0700
44,FeI,5067.15,4.22,-0.970000000,96.61,7.51,    0.2000
45,FeI,5088.15,4.15,-1.680000000,54.81,7.25,    0.0600
46,FeI,5090.77,4.26,-0.440000000,107.81,7.25,    0.0600
47,FeII,5100.66,2.81,-4.197000000,33.71,7.16,    0.0200
48,FeI,5104.44,4.28,-1.590000000,58.31,7.37,    0.0600
49,FeI,5109.65,4.3,-0.980000000,91.91,7.5,    0.1800
50,FeI,5115.78,3.57,-2.640000000,47.41,7.4,    0.0800
51,FeII,5132.66,2.81,-4.094000000,34.31,7.07,    0.1100
52,FeII,5136.8,2.84,-4.356000000,24.81,7.14,    0.0500
53,FeI,5143.72,2.2,-3.690000000,67.21,7.21,    0.1000
54,FeI,5145.09,2.2,-2.876000000,100.21,7.14,    0.1700
55,FeI,5180.06,4.47,-1.160000000,67.21,7.33,    0.0200
56,FeII,5197.57,3.23,-2.220000000,94.01,7.08,    0.1100
57,FeI,5197.94,4.3,-1.540000000,52.31,7.22,    0.0900
58,FeII,5234.62,3.22,-2.180000000,103.21,7.24,    0.0500
59,FeI,5236.2,4.19,-1.497000000,60.31,7.21,    0.0900
60,FeI,5242.49,3.63,-0.967000000,113.51,7.25,    0.0600
61,FeI,5243.78,4.26,-1.050000000,83.21,7.32,    0.0000
62,FeI,5253.02,2.28,-3.840000000,54.01,7.19,    0.1200
63,FeI,5253.46,3.28,-1.579000000,103.91,7.15,    0.1600
64,FeII,5256.93,2.89,-4.182000000,29.21,7.13,    0.0600
65,FeII,5264.8,3.23,-3.130000000,57.01,7.1,    0.0800
66,FeI,5267.27,4.37,-1.596000000,46.21,7.23,    0.0700
67,FeII,5284.1,2.89,-3.195000000,82.81,7.39,    0.1900
68,FeI,5285.13,4.43,-1.660000000,45.91,7.36,    0.0500
69,FeI,5288.52,3.7,-1.493000000,90.11,7.28,    0.0200
70,FeI,5293.96,4.14,-1.770000000,51.41,7.26,    0.0500
71,FeI,5294.55,3.64,-2.760000000,32.91,7.3,    0.0100
72,FeI,5295.31,4.42,-1.590000000,45.31,7.26,    0.0500
73,FeI,5298.78,3.64,-2.016000000,77.51,7.45,    0.1300
74,FeI,5315.07,4.37,-1.650000000,56.41,7.48,    0.1700
75,FeI,5320.04,3.64,-2.440000000,45.41,7.23,    0.0800
76,FeI,5322.04,2.28,-2.802000000,106.21,7.26,    0.0500
77,FeII,5325.55,3.22,-3.160000000,59.01,7.17,    0.0200
78,FeI,5326.14,3.57,-2.071000000,72.51,7.32,    0.0000
79,FeI,5329.99,4.08,-1.196000000,87.21,7.37,    0.0600
80,FeI,5373.71,4.47,-0.710000000,83.51,7.21,    0.1000
81,FeI,5376.83,4.29,-2.210000000,30.61,7.44,    0.1300
82,FeI,5379.57,3.7,-1.514000000,90.71,7.3,    0.0100
83,FeI,5386.33,4.15,-1.670000000,52.81,7.18,    0.1300
84,FeI,5389.48,4.42,-0.410000000,100.51,7.2,    0.1100
85,FeI,5398.28,4.45,-0.630000000,89.71,7.23,    0.0700
86,FeI,5401.27,4.32,-1.820000000,45.81,7.39,    0.0700
87,FeI,5403.82,4.08,-1.034000000,95.81,7.4,    0.0900
88,FeI,5406.78,4.37,-1.620000000,55.01,7.42,    0.1100
89,FeI,5412.78,4.43,-1.716000000,34.81,7.2,    0.1100
90,FeII,5414.07,3.22,-3.580000000,36.81,7.08,    0.1100
91,FeI,5417.03,4.42,-1.580000000,50.81,7.35,    0.0300
92,FeII,5425.25,3.2,-3.220000000,54.21,7.09,    0.0900
93,FeI,5436.3,4.39,-1.440000000,60.51,7.37,    0.0500
94,FeI,5436.59,2.28,-2.964000000,100.31,7.26,    0.0500
95,FeI,5441.34,4.31,-1.630000000,50.41,7.28,    0.0300
96,FeI,5461.55,4.45,-1.800000000,44.01,7.47,    0.1600
97,FeI,5466.4,4.37,-0.630000000,97.91,7.32,    0.0000
98,FeI,5466.99,3.57,-2.233000000,65.21,7.31,    0.0000
99,FeI,5470.09,4.45,-1.710000000,41.71,7.34,    0.0200
100,FeI,5472.71,4.21,-1.495000000,72.11,7.45,    0.1400
101,FeI,5473.16,4.19,-2.040000000,38.51,7.31,    0.0000
102,FeI,5473.9,4.15,-0.720000000,104.41,7.3,    0.0100
103,FeI,5483.1,4.15,-1.392000000,70.81,7.25,    0.0500
104,FeI,5487.14,4.42,-1.430000000,59.91,7.37,    0.0600
105,FeI,5493.5,4.1,-1.480000000,67.31,7.21,    0.0900
106,FeI,5494.46,4.08,-1.990000000,48.31,7.32,    0.0100
107,FeI,5522.45,4.21,-1.450000000,64.61,7.25,    0.0600
108,FeI,5525.54,4.23,-1.084000000,76.51,7.15,    0.1500
109,FeI,5528.9,4.47,-1.920000000,32.81,7.4,    0.0800
110,FeII,5534.84,3.24,-2.865000000,80.61,7.4,    0.2000
111,FeI,5538.52,4.22,-1.540000000,59.71,7.26,    0.0500
112,FeI,5539.28,3.64,-2.560000000,40.31,7.23,    0.0700
113,FeI,5539.82,4.29,-2.430000000,14.81,7.24,    0.0700
114,FeI,5543.15,3.7,-1.470000000,89.91,7.21,    0.0900
115,FeI,5543.94,4.22,-1.040000000,84.01,7.25,    0.0600
116,FeI,5546.51,4.37,-1.210000000,74.01,7.38,    0.0700
117,FeI,5546.99,4.22,-1.810000000,58.21,7.49,    0.1800
118,FeI,5549.95,3.7,-2.810000000,25.71,7.24,    0.0600
119,FeI,5552.69,4.96,-1.890000000,12.11,7.34,    0.0200
120,FeI,5554.89,4.55,-0.270000000,116.21,7.47,    0.1600
121,FeI,5559.64,4.99,-1.730000000,13.51,7.27,    0.0400
122,FeI,5560.21,4.43,-1.090000000,70.81,7.27,    0.0300
123,FeI,5573.1,4.19,-1.295000000,82.01,7.45,    0.1300
124,FeI,5584.76,3.57,-2.220000000,68.81,7.36,    0.0500
125,FeI,5587.57,4.14,-1.750000000,59.41,7.37,    0.0600
126,FeI,5618.63,4.21,-1.255000000,71.71,7.19,    0.1200
127,FeI,5619.6,4.39,-1.600000000,55.31,7.42,    0.1000
128,FeI,5633.95,4.99,-0.230000000,82.11,7.3,    0.0100
129,FeI,5635.82,4.26,-1.790000000,54.11,7.43,    0.1100
130,FeI,5636.7,3.64,-2.510000000,43.41,7.24,    0.0700
131,FeI,5638.26,4.22,-0.720000000,100.21,7.26,    0.0400
132,FeI,5641.43,4.26,-1.080000000,93.11,7.52,    0.2000
133,FeI,5649.99,5.1,-0.820000000,48.21,7.32,    0.0000
134,FeI,5650.7,5.09,-0.860000000,50.31,7.38,    0.0700
135,FeI,5651.47,4.47,-1.900000000,31.91,7.35,    0.0400
136,FeI,5652.32,4.26,-1.850000000,46.21,7.34,    0.0300
137,FeI,5653.86,4.39,-1.540000000,58.01,7.41,    0.0900
138,FeI,5655.18,5.06,-0.600000000,64.51,7.34,    0.0300
139,FeI,5655.49,4.26,-0.980000000,86.91,7.31,    0.0000
140,FeI,5661.34,4.28,-1.756000000,43.01,7.22,    0.0900
141,FeI,5662.52,4.18,-0.447000000,113.61,7.21,    0.0900
142,FeI,5679.02,4.65,-0.820000000,76.31,7.35,    0.0300
143,FeI,5680.24,4.19,-2.480000000,25.81,7.47,    0.1600
144,FeI,5686.53,4.55,-0.445000000,94.01,7.27,    0.0400
145,FeI,5691.5,4.3,-1.450000000,66.21,7.38,    0.0600
146,FeI,5705.46,4.3,-1.355000000,60.31,7.16,    0.1400
147,FeI,5712.13,3.42,-1.994000000,87.21,7.3,    0.0100
148,FeI,5717.83,4.28,-0.990000000,85.51,7.29,    0.0200
149,FeI,5731.76,4.26,-1.200000000,83.31,7.42,    0.1100
150,FeI,5732.3,4.99,-1.460000000,25.61,7.35,    0.0400
151,FeI,5741.85,4.26,-1.672000000,53.81,7.3,    0.0100
152,FeI,5742.96,4.18,-2.410000000,25.01,7.37,    0.0500
153,FeI,5753.12,4.26,-0.623000000,97.31,7.14,    0.1700
154,FeI,5754.4,3.64,-2.600000000,37.71,7.21,    0.0900
155,FeI,5760.34,3.64,-2.390000000,46.91,7.18,    0.1300
156,FeI,5837.7,4.29,-2.240000000,21.51,7.24,    0.0700
157,FeI,5838.37,3.94,-2.240000000,43.01,7.3,    0.0100
158,FeI,5849.68,3.7,-2.890000000,22.51,7.23,    0.0700
159,FeI,5852.22,4.55,-1.230000000,65.21,7.41,    0.1000
160,FeI,5853.15,1.48,-5.180000000,41.71,7.31,    0.0000
161,FeI,5855.08,4.61,-1.478000000,37.61,7.19,    0.1100
162,FeI,5858.78,4.22,-2.160000000,27.71,7.23,    0.0800
163,FeI,5873.21,4.26,-2.040000000,38.41,7.37,    0.0600
164,FeI,5879.49,4.61,-2.040000000,19.61,7.34,    0.0300
165,FeI,5881.28,4.61,-1.740000000,29.31,7.28,    0.0300
166,FeI,5883.82,3.96,-1.260000000,92.01,7.28,    0.0300
167,FeI,5898.22,4.73,-1.730000000,24.51,7.3,    0.0000
168,FeI,5905.67,4.65,-0.690000000,74.51,7.18,    0.1300
169,FeI,5909.97,3.21,-2.587000000,75.81,7.4,    0.0800
170,FeI,5916.25,2.45,-2.994000000,102.51,7.45,    0.1400
171,FeI,5927.79,4.65,-0.990000000,59.01,7.16,    0.1400
172,FeI,5929.68,4.55,-1.310000000,58.41,7.36,    0.0400
173,FeI,5930.18,4.65,-0.230000000,103.91,7.29,    0.0200
174,FeI,5934.65,3.93,-1.070000000,103.21,7.27,    0.0400
175,FeI,5940.99,4.18,-2.050000000,37.71,7.27,    0.0300
176,FeI,5952.72,3.98,-1.340000000,87.31,7.28,    0.0200
177,FeI,5956.69,0.86,-4.599000000,119.31,7.42,    0.1100
178,FeII,5991.37,3.15,-3.647000000,46.11,7.29,    0.1000
179,FeI,6003.01,3.88,-1.100000000,108.61,7.34,    0.0300
180,FeI,6008.56,3.88,-0.980000000,112.21,7.36,    0.0500
181,FeI,6012.21,2.22,-4.038000000,64.61,7.45,    0.1300
182,FeI,6024.06,4.55,-0.120000000,119.91,7.36,    0.0400
183,FeI,6027.05,4.08,-1.089000000,91.91,7.27,    0.0400
184,FeI,6079.01,4.65,-1.020000000,64.31,7.29,    0.0200
185,FeI,6082.71,2.22,-3.576000000,83.61,7.34,    0.0200
186,FeII,6084.1,3.2,-3.881000000,33.61,7.28,    0.0900
187,FeI,6093.64,4.61,-1.400000000,47.31,7.3,    0.0100
188,FeI,6094.37,4.65,-1.840000000,32.71,7.5,    0.1800
189,FeI,6096.66,3.98,-1.830000000,61.31,7.26,    0.0500
190,FeII,6113.32,3.22,-4.230000000,20.61,7.31,    0.1100
191,FeI,6120.25,0.92,-5.970000000,38.21,7.33,    0.0100
192,FeI,6127.91,4.14,-1.399000000,72.01,7.24,    0.0700
193,FeI,6136.99,2.2,-2.950000000,119.11,7.41,    0.1000
194,FeII,6149.25,3.89,-2.841000000,42.01,7.21,    0.0200
195,FeI,6151.62,2.18,-3.295000000,96.31,7.24,    0.0600
196,FeI,6157.73,4.08,-1.160000000,92.21,7.34,    0.0300
197,FeI,6165.36,4.14,-1.473000000,69.01,7.24,    0.0600
198,FeI,6173.33,2.22,-2.880000000,115.71,7.29,    0.0100
199,FeI,6180.2,2.73,-2.591000000,100.31,7.3,    0.0000
200,FeI,6187.99,3.94,-1.620000000,76.21,7.28,    0.0300
201,FeI,6200.31,2.61,-2.433000000,116.01,7.32,    0.0000
202,FeI,6226.73,3.88,-2.120000000,52.01,7.25,    0.0500
203,FeI,6229.23,2.84,-2.805000000,78.31,7.2,    0.1000
204,FeI,6232.64,3.65,-1.235000000,111.31,7.28,    0.0200
205,FeII,6238.39,3.89,-2.600000000,51.81,7.2,    0.0100
206,FeI,6240.65,2.22,-3.230000000,94.91,7.2,    0.1100
207,FeII,6247.56,3.89,-2.435000000,56.01,7.14,    0.0500
208,FeI,6270.22,2.86,-2.470000000,93.41,7.18,    0.1300
209,FeI,6271.28,3.33,-2.703000000,53.31,7.21,    0.1000
210,FeI,6311.5,2.83,-3.141000000,65.91,7.28,    0.0300
211,FeI,6315.81,4.08,-1.630000000,67.91,7.29,    0.0200
212,FeI,6322.68,2.59,-2.430000000,119.21,7.33,    0.0200
213,FeI,6338.88,4.8,-0.960000000,57.41,7.25,    0.0600
214,FeI,6344.15,2.43,-2.919000000,109.81,7.43,    0.1200
215,FeI,6364.36,4.8,-1.330000000,51.71,7.51,    0.2000
216,FeII,6369.46,2.89,-4.110000000,28.01,7.04,    0.1500
217,FeI,6380.74,4.19,-1.375000000,78.01,7.36,    0.0500
218,FeI,6408.02,3.69,-1.005000000,118.21,7.2,    0.1000
219,FeII,6416.92,3.89,-2.877000000,47.61,7.38,    0.1900
220,FeII,6432.68,2.89,-3.570000000,53.81,7.08,    0.1000
221,FeII,6456.38,3.9,-2.185000000,70.11,7.21,    0.0100
222,FeI,6475.62,2.56,-2.941000000,100.21,7.39,    0.0800
223,FeI,6481.87,2.28,-2.981000000,111.51,7.32,    0.0000
224,FeI,6496.47,4.8,-0.530000000,78.21,7.21,    0.0900
225,FeI,6498.94,0.96,-4.687000000,112.21,7.37,    0.0500
226,FeII,6516.08,2.89,-3.310000000,70.61,7.17,    0.0100
227,FeI,6518.37,2.83,-2.438000000,97.21,7.16,    0.1400
228,FeI,6533.93,4.56,-1.360000000,56.41,7.35,    0.0300
229,FeI,6569.21,4.73,-0.380000000,92.91,7.27,    0.0400
230,FeI,6574.23,0.99,-5.004000000,91.11,7.31,    0.0000
231,FeI,6575.02,2.59,-2.710000000,109.21,7.36,    0.0500
232,FeI,6581.21,1.48,-4.679000000,73.01,7.28,    0.0300
233,FeI,6597.56,4.8,-0.970000000,57.11,7.24,    0.0600
234,FeI,6608.02,2.28,-3.930000000,56.51,7.21,    0.0900
235,FeI,6609.11,2.56,-2.691000000,112.11,7.36,    0.0500
236,FeI,6625.02,1.01,-5.336000000,75.41,7.38,    0.0600
237,FeI,6627.54,4.55,-1.590000000,44.81,7.35,    0.0300
238,FeI,6633.41,4.84,-1.390000000,41.11,7.41,    0.0900
239,FeI,6633.75,4.56,-0.799000000,81.81,7.26,    0.0500
240,FeI,6648.08,1.01,-5.918000000,46.71,7.49,    0.1800
241,FeI,6667.71,4.58,-2.112000000,16.81,7.28,    0.0300
242,FeI,6699.14,4.59,-2.101000000,16.31,7.26,    0.0500
243,FeI,6703.57,2.76,-3.060000000,77.11,7.28,    0.0200
244,FeI,6713.74,4.8,-1.500000000,30.21,7.25,    0.0600
245,FeI,6725.36,4.1,-2.100000000,34.31,7.13,    0.1700
246,FeI,6752.71,4.64,-1.204000000,55.01,7.25,    0.0600
247,FeI,6786.86,4.19,-1.970000000,44.71,7.3,    0.0000
248,FeI,6793.26,4.08,-2.326000000,26.21,7.15,    0.1500
249,FeI,6804.0,4.65,-1.496000000,37.01,7.21,    0.0900
250,FeI,6804.27,4.58,-1.813000000,25.21,7.2,    0.1000
251,FeI,6810.26,4.61,-0.986000000,65.61,7.19,    0.1200
