,element,obs_wavelength,obs_ep,loggf,obs_ew,abund,abund_err
0,FeI,4789.65,3.55,-0.957000000,101.21,7.33,    0.1100
1,FeI,4794.35,2.42,-3.950000000,26.31,7.23,    0.0100
2,FeI,4799.41,3.64,-2.130000000,53.41,7.36,    0.1400
3,FeI,4802.88,3.64,-1.514000000,74.71,7.28,    0.0500
4,FeI,4808.15,3.25,-2.690000000,43.51,7.27,    0.0500
5,FeI,4809.94,3.57,-2.620000000,30.41,7.27,    0.0500
6,FeI,4839.54,3.27,-1.822000000,83.11,7.4,    0.1800
7,FeI,4843.14,3.4,-1.650000000,91.31,7.38,    0.1600
8,FeI,4848.88,2.28,-3.137000000,63.71,7.08,    0.1300
9,FeI,4855.67,3.37,-1.700000000,84.91,7.39,    0.1700
10,FeI,4869.46,3.55,-2.420000000,37.91,7.2,    0.0100
11,FeI,4875.88,3.33,-1.900000000,74.71,7.22,    0.0000
12,FeI,4877.6,3.0,-3.050000000,38.31,7.22,    0.0000
13,FeI,4882.14,3.42,-1.480000000,87.71,7.16,    0.0500
14,FeI,4885.43,3.88,-0.970000000,82.71,7.16,    0.0500
15,FeI,4892.86,4.22,-1.290000000,61.01,7.27,    0.0500
16,FeII,4893.81,2.83,-4.267000000,22.21,7.27,    0.1100
17,FeI,4896.44,3.88,-1.890000000,49.51,7.28,    0.0600
18,FeI,4905.13,3.93,-1.730000000,45.31,7.07,    0.1400
19,FeI,4907.73,3.43,-1.700000000,76.11,7.15,    0.0600
20,FeI,4910.02,3.4,-1.310000000,98.31,7.32,    0.1000
21,FeI,4911.53,4.26,-1.840000000,35.91,7.34,    0.1100
22,FeI,4911.78,3.93,-1.790000000,54.61,7.33,    0.1100
23,FeI,4917.23,4.19,-1.080000000,72.51,7.28,    0.0600
24,FeI,4918.01,4.23,-1.260000000,59.91,7.23,    0.0100
25,FeI,4924.77,2.28,-2.216000000,118.81,7.41,    0.1900
26,FeI,4933.87,3.94,-1.560000000,61.91,7.3,    0.0800
27,FeI,4946.39,3.37,-1.110000000,111.21,7.15,    0.0600
28,FeI,4950.1,3.42,-1.490000000,89.31,7.2,    0.0200
29,FeI,4961.91,3.63,-2.190000000,42.61,7.16,    0.0500
30,FeI,4962.57,4.18,-1.182000000,64.11,7.19,    0.0200
31,FeI,4969.92,4.22,-0.710000000,86.01,7.21,    0.0000
32,FeI,4973.1,3.96,-0.730000000,108.21,7.39,    0.1700
33,FeI,4986.22,4.22,-1.290000000,57.71,7.2,    0.0100
34,FeII,4993.35,2.81,-3.684000000,39.11,7.12,    0.0300
35,FeI,4999.11,4.19,-1.640000000,39.51,7.15,    0.0600
36,FeI,5002.79,3.4,-1.460000000,92.11,7.2,    0.0200
37,FeI,5022.23,3.98,-0.370000000,107.81,7.05,    0.1600
38,FeI,5023.19,4.28,-1.500000000,45.11,7.21,    0.0000
39,FeI,5023.5,4.31,-1.670000000,39.31,7.29,    0.0700
40,FeI,5028.13,3.57,-1.036000000,96.21,7.26,    0.0400
41,FeI,5029.62,3.42,-1.950000000,64.11,7.18,    0.0400
42,FeI,5030.78,3.24,-2.830000000,32.71,7.14,    0.0700
43,FeI,5031.91,4.37,-1.570000000,34.21,7.14,    0.0700
44,FeI,5036.92,3.02,-3.010000000,40.11,7.24,    0.0200
45,FeI,5044.21,2.85,-2.038000000,88.71,7.12,    0.0900
46,FeI,5048.44,3.96,-1.005000000,81.31,7.16,    0.0500
47,FeI,5054.64,3.64,-1.921000000,52.81,7.12,    0.0900
48,FeI,5058.5,3.64,-2.830000000,17.61,7.2,    0.0100
49,FeI,5067.15,4.22,-0.970000000,79.51,7.34,    0.1200
50,FeI,5074.75,4.22,-0.230000000,113.41,7.18,    0.0300
51,FeI,5079.22,2.2,-2.068000000,119.01,7.13,    0.0800
52,FeI,5088.15,4.15,-1.680000000,42.51,7.2,    0.0100
53,FeI,5090.77,4.26,-0.440000000,94.01,7.12,    0.1000
54,FeI,5099.08,3.98,-1.370000000,74.41,7.4,    0.1800
55,FeII,5100.66,2.81,-4.197000000,21.41,7.16,    0.0000
56,FeI,5104.44,4.28,-1.590000000,47.51,7.35,    0.1300
57,FeI,5109.65,4.3,-0.980000000,77.31,7.37,    0.1500
58,FeI,5115.78,3.57,-2.640000000,33.11,7.33,    0.1100
59,FeI,5127.68,0.05,-6.125000000,60.21,7.36,    0.1400
60,FeI,5129.63,3.94,-1.670000000,62.21,7.38,    0.1600
61,FeI,5131.47,2.22,-2.515000000,107.71,7.38,    0.1600
62,FeII,5132.66,2.81,-4.094000000,23.61,7.12,    0.0300
63,FeII,5136.8,2.84,-4.356000000,12.91,7.06,    0.0900
64,FeI,5143.72,2.2,-3.690000000,45.01,7.09,    0.1200
65,FeI,5180.06,4.47,-1.160000000,58.11,7.33,    0.1100
66,FeI,5187.91,4.14,-1.371000000,64.31,7.39,    0.1700
67,FeI,5197.94,4.3,-1.540000000,37.81,7.11,    0.1000
68,FeI,5198.71,2.22,-2.135000000,116.61,7.16,    0.0500
69,FeI,5225.53,0.11,-4.789000000,112.41,7.36,    0.1400
70,FeII,5234.62,3.22,-2.180000000,84.11,7.17,    0.0200
71,FeI,5236.2,4.19,-1.497000000,44.01,7.1,    0.1200
72,FeI,5242.49,3.63,-0.967000000,94.61,7.12,    0.0900
