,element,obs_wavelength,obs_ep,loggf,obs_ew,abund,abund_err
84,FeI,5364.87,4.45, 0.228000000,107.01,6.6,    0.1100
85,FeI,5373.71,4.47,-0.710000000,63.71,6.65,    0.0600
86,FeI,5376.83,4.29,-2.210000000,15.81,6.87,    0.1500
87,FeI,5379.57,3.7,-1.514000000,72.61,6.7,    0.0100
88,FeI,5386.33,4.15,-1.670000000,32.31,6.59,    0.1200
89,FeI,5389.48,4.42,-0.410000000,82.61,6.69,    0.0200
90,FeI,5395.22,4.45,-2.070000000,15.31,6.89,    0.1700
91,FeI,5398.28,4.45,-0.630000000,67.61,6.62,    0.0900
92,FeI,5403.82,4.08,-1.034000000,72.91,6.71,    0.0000
93,FeI,5406.78,4.37,-1.620000000,32.71,6.81,    0.0900
94,FeI,5409.13,4.37,-1.200000000,56.71,6.87,    0.1500
95,FeI,5412.78,4.43,-1.716000000,18.01,6.61,    0.1000
96,FeI,5417.03,4.42,-1.580000000,28.61,6.73,    0.0100
97,FeII,5425.25,3.2,-3.220000000,37.31,6.57,    0.0300
98,FeI,5436.3,4.39,-1.440000000,38.61,6.77,    0.0500
99,FeI,5436.59,2.28,-2.964000000,91.61,6.79,    0.0700
100,FeI,5441.34,4.31,-1.630000000,32.11,6.73,    0.0100
101,FeI,5445.04,4.39,-0.020000000,103.01,6.7,    0.0100
102,FeI,5461.55,4.45,-1.800000000,24.21,6.88,    0.1600
103,FeI,5466.4,4.37,-0.630000000,78.91,6.76,    0.0400
104,FeI,5466.99,3.57,-2.233000000,43.81,6.68,    0.0400
105,FeI,5470.09,4.45,-1.710000000,23.21,6.76,    0.0400
106,FeI,5472.71,4.21,-1.495000000,53.01,6.89,    0.1700
107,FeI,5473.16,4.19,-2.040000000,21.31,6.74,    0.0200
108,FeI,5473.9,4.15,-0.720000000,82.31,6.67,    0.0400
109,FeI,5476.29,4.14,-0.913000000,79.31,6.81,    0.0900
110,FeI,5483.1,4.15,-1.392000000,54.21,6.74,    0.0200
111,FeI,5487.14,4.42,-1.430000000,37.51,6.76,    0.0500
112,FeI,5494.46,4.08,-1.990000000,30.61,6.77,    0.0500
113,FeI,5522.45,4.21,-1.450000000,45.21,6.69,    0.0200
114,FeI,5525.54,4.23,-1.084000000,57.51,6.6,    0.1200
115,FeI,5528.9,4.47,-1.920000000,15.41,6.77,    0.0500
116,FeII,5534.84,3.24,-2.865000000,53.81,6.66,    0.0500
117,FeI,5538.52,4.22,-1.540000000,41.51,6.72,    0.0000
118,FeI,5539.28,3.64,-2.560000000,24.11,6.67,    0.0400
119,FeI,5543.94,4.22,-1.040000000,64.81,6.68,    0.0300
120,FeI,5546.51,4.37,-1.210000000,53.21,6.8,    0.0800
121,FeI,5546.99,4.22,-1.810000000,37.31,6.9,    0.1800
122,FeI,5549.95,3.7,-2.810000000,14.31,6.69,    0.0200
123,FeI,5554.89,4.55,-0.270000000,86.31,6.77,    0.0500
124,FeI,5560.21,4.43,-1.090000000,50.41,6.7,    0.0100
125,FeI,5567.39,2.61,-2.568000000,94.61,6.86,    0.1400
126,FeI,5573.1,4.19,-1.295000000,53.51,6.68,    0.0300
127,FeI,5576.09,3.43,-0.900000000,119.21,6.7,    0.0100
128,FeI,5584.76,3.57,-2.220000000,46.61,6.71,    0.0000
129,FeI,5587.57,4.14,-1.750000000,38.51,6.77,    0.0500
130,FeI,5618.63,4.21,-1.255000000,52.51,6.63,    0.0800
131,FeI,5619.6,4.39,-1.600000000,32.81,6.8,    0.0800
132,FeI,5633.95,4.99,-0.230000000,57.51,6.66,    0.0500
133,FeI,5635.82,4.26,-1.790000000,35.71,6.89,    0.1700
134,FeI,5636.7,3.64,-2.510000000,24.01,6.61,    0.1000
135,FeI,5638.26,4.22,-0.720000000,79.41,6.67,    0.0400
136,FeI,5641.43,4.26,-1.080000000,68.21,6.83,    0.1100
137,FeI,5649.99,5.1,-0.820000000,26.21,6.72,    0.0000
138,FeI,5650.7,5.09,-0.860000000,27.61,6.78,    0.0600
139,FeI,5651.47,4.47,-1.900000000,15.31,6.75,    0.0300
140,FeI,5652.32,4.26,-1.850000000,23.51,6.68,    0.0300
141,FeI,5653.86,4.39,-1.540000000,37.01,6.82,    0.1100
142,FeI,5655.18,5.06,-0.600000000,40.11,6.75,    0.0300
143,FeI,5655.49,4.26,-0.980000000,63.21,6.64,    0.0700
144,FeI,5661.34,4.28,-1.756000000,22.61,6.59,    0.1200
145,FeI,5662.52,4.18,-0.447000000,93.41,6.65,    0.0600
146,FeI,5679.02,4.65,-0.820000000,53.71,6.75,    0.0300
147,FeI,5686.53,4.55,-0.445000000,70.81,6.62,    0.0900
148,FeI,5691.5,4.3,-1.450000000,40.11,6.69,    0.0200
149,FeI,5698.02,3.64,-2.580000000,19.11,6.54,    0.1700
150,FeI,5701.54,2.56,-2.193000000,110.51,6.76,    0.0400
151,FeI,5705.46,4.3,-1.355000000,37.71,6.55,    0.1600
152,FeI,5712.13,3.42,-1.994000000,65.91,6.65,    0.0600
153,FeI,5717.83,4.28,-0.990000000,61.01,6.62,    0.0900
154,FeI,5731.76,4.26,-1.200000000,61.61,6.81,    0.0900
155,FeI,5732.3,4.99,-1.460000000,11.21,6.76,    0.0400
156,FeI,5741.85,4.26,-1.672000000,30.31,6.65,    0.0600
157,FeI,5742.96,4.18,-2.410000000,15.11,6.89,    0.1700
158,FeI,5753.12,4.26,-0.623000000,77.61,6.57,    0.1400
159,FeI,5754.4,3.64,-2.600000000,21.21,6.62,    0.0900
160,FeI,5760.34,3.64,-2.390000000,27.51,6.56,    0.1500
161,FeI,5762.99,4.21,-0.360000000,103.11,6.8,    0.0800
162,FeI,5849.68,3.7,-2.890000000,10.11,6.58,    0.1300
163,FeI,5852.22,4.55,-1.230000000,43.31,6.83,    0.1100
164,FeI,5853.15,1.48,-5.180000000,31.51,6.76,    0.0400
165,FeI,5855.08,4.61,-1.478000000,19.61,6.61,    0.1000
166,FeI,5858.78,4.22,-2.160000000,13.41,6.63,    0.0800
167,FeI,5873.21,4.26,-2.040000000,19.91,6.76,    0.0400
168,FeI,5881.28,4.61,-1.740000000,13.01,6.65,    0.0600
169,FeI,5883.82,3.96,-1.260000000,68.11,6.62,    0.0900
170,FeI,5909.97,3.21,-2.587000000,53.31,6.73,    0.0100
171,FeI,5916.25,2.45,-2.994000000,86.31,6.84,    0.1200
172,FeI,5927.79,4.65,-0.990000000,36.61,6.57,    0.1400
173,FeI,5929.68,4.55,-1.310000000,37.81,6.79,    0.0700
174,FeI,5930.18,4.65,-0.230000000,80.51,6.7,    0.0100
175,FeI,5934.65,3.93,-1.070000000,82.41,6.68,    0.0300
176,FeI,5940.99,4.18,-2.050000000,20.01,6.68,    0.0300
177,FeI,5952.72,3.98,-1.340000000,64.51,6.65,    0.0600
178,FeI,5956.69,0.86,-4.599000000,109.51,6.86,    0.1400
179,FeII,5991.37,3.15,-3.647000000,27.51,6.7,    0.0900
180,FeI,6003.01,3.88,-1.100000000,87.31,6.75,    0.0300
181,FeI,6008.56,3.88,-0.980000000,90.11,6.72,    0.0100
182,FeI,6012.21,2.22,-4.038000000,45.01,6.78,    0.0700
183,FeI,6024.06,4.55,-0.120000000,97.11,6.81,    0.0900
184,FeI,6027.05,4.08,-1.089000000,72.71,6.69,    0.0200
185,FeI,6056.0,4.73,-0.320000000,66.01,6.58,    0.1300
186,FeI,6079.01,4.65,-1.020000000,42.11,6.71,    0.0000
187,FeI,6082.71,2.22,-3.576000000,67.71,6.73,    0.0100
188,FeII,6084.1,3.2,-3.881000000,17.71,6.69,    0.0800
189,FeI,6093.64,4.61,-1.400000000,26.71,6.71,    0.0000
190,FeI,6094.37,4.65,-1.840000000,14.51,6.86,    0.1400
191,FeI,6096.66,3.98,-1.830000000,42.41,6.71,    0.0000
192,FeI,6120.25,0.92,-5.970000000,28.71,6.74,    0.0200
193,FeI,6127.91,4.14,-1.399000000,51.51,6.66,    0.0600
194,FeI,6136.99,2.2,-2.950000000,102.41,6.78,    0.0700
195,FeII,6149.25,3.89,-2.841000000,24.81,6.66,    0.0500
196,FeI,6151.62,2.18,-3.295000000,83.11,6.69,    0.0200
197,FeI,6157.73,4.08,-1.160000000,70.11,6.7,    0.0100
198,FeI,6165.36,4.14,-1.473000000,46.21,6.62,    0.0900
199,FeI,6170.51,4.8,-0.440000000,71.71,6.88,    0.1600
200,FeI,6173.33,2.22,-2.880000000,100.01,6.69,    0.0200
201,FeI,6180.2,2.73,-2.591000000,80.71,6.64,    0.0700
202,FeI,6187.99,3.94,-1.620000000,53.71,6.66,    0.0500
203,FeI,6200.31,2.61,-2.433000000,100.61,6.75,    0.0300
204,FeI,6213.43,2.22,-2.481000000,115.71,6.63,    0.0800
205,FeI,6226.73,3.88,-2.120000000,33.21,6.69,    0.0200
206,FeI,6229.23,2.84,-2.805000000,59.21,6.58,    0.1300
207,FeI,6232.64,3.65,-1.235000000,90.11,6.66,    0.0500
208,FeI,6240.65,2.22,-3.230000000,80.51,6.62,    0.0900
209,FeII,6247.56,3.89,-2.435000000,38.21,6.63,    0.0200
210,FeI,6254.26,2.28,-2.439000000,118.51,6.7,    0.0100
211,FeI,6265.13,2.18,-2.550000000,119.51,6.7,    0.0100
212,FeI,6270.22,2.86,-2.470000000,75.31,6.57,    0.1400
213,FeI,6271.28,3.33,-2.703000000,37.01,6.67,    0.0400
214,FeI,6311.5,2.83,-3.141000000,48.31,6.69,    0.0200
215,FeI,6315.31,4.14,-1.232000000,70.31,6.85,    0.1300
216,FeI,6315.81,4.08,-1.630000000,43.11,6.63,    0.0800
217,FeI,6322.68,2.59,-2.430000000,102.21,6.73,    0.0100
218,FeI,6336.82,3.69,-0.852000000,105.01,6.58,    0.1300
219,FeI,6338.88,4.8,-0.960000000,35.01,6.67,    0.0400
220,FeI,6344.15,2.43,-2.919000000,92.81,6.82,    0.1000
221,FeI,6353.84,0.92,-6.477000000,10.71,6.71,    0.0000
222,FeI,6355.03,2.84,-2.340000000,94.01,6.8,    0.0800
223,FeI,6364.36,4.8,-1.330000000,21.31,6.72,    0.0000
224,FeII,6369.46,2.89,-4.110000000,16.11,6.51,    0.0900
225,FeI,6380.74,4.19,-1.375000000,54.41,6.72,    0.0100
226,FeI,6408.02,3.69,-1.005000000,96.61,6.59,    0.1200
227,FeII,6432.68,2.89,-3.570000000,34.81,6.5,    0.1000
228,FeII,6456.38,3.9,-2.185000000,48.31,6.64,    0.0300
229,FeI,6469.19,4.84,-0.730000000,55.01,6.88,    0.1600
230,FeI,6475.62,2.56,-2.941000000,83.81,6.8,    0.0800
231,FeI,6481.87,2.28,-2.981000000,95.51,6.72,    0.0000
232,FeI,6496.47,4.8,-0.530000000,53.51,6.6,    0.1100
233,FeI,6498.94,0.96,-4.687000000,100.51,6.78,    0.0600
234,FeII,6516.08,2.89,-3.310000000,47.41,6.53,    0.0700
235,FeI,6518.37,2.83,-2.438000000,82.71,6.63,    0.0800
236,FeI,6533.93,4.56,-1.360000000,34.11,6.76,    0.0400
237,FeI,6569.21,4.73,-0.380000000,68.61,6.67,    0.0400
238,FeI,6574.23,0.99,-5.004000000,80.51,6.75,    0.0300
239,FeI,6575.02,2.59,-2.710000000,88.11,6.68,    0.0300
240,FeI,6581.21,1.48,-4.679000000,55.81,6.63,    0.0800
241,FeI,6593.87,2.43,-2.420000000,115.11,6.75,    0.0300
242,FeI,6597.56,4.8,-0.970000000,35.81,6.69,    0.0200
243,FeI,6608.02,2.28,-3.930000000,41.31,6.64,    0.0700
244,FeI,6609.11,2.56,-2.691000000,92.71,6.72,    0.0000
245,FeI,6625.02,1.01,-5.336000000,60.21,6.74,    0.0300
246,FeI,6627.54,4.55,-1.590000000,23.11,6.72,    0.0000
247,FeI,6633.41,4.84,-1.390000000,19.31,6.76,    0.0400
248,FeI,6633.75,4.56,-0.799000000,58.21,6.66,    0.0500
249,FeI,6634.11,4.8,-1.330000000,28.51,6.89,    0.1700
250,FeI,6648.08,1.01,-5.918000000,30.21,6.8,    0.0800
251,FeI,6663.44,2.42,-2.473000000,112.51,6.72,    0.0000
252,FeI,6703.57,2.76,-3.060000000,58.21,6.67,    0.0400
253,FeI,6713.74,4.8,-1.500000000,13.71,6.64,    0.0700
254,FeI,6725.36,4.1,-2.100000000,18.51,6.56,    0.1500
255,FeI,6739.52,1.56,-4.794000000,40.01,6.56,    0.1500
256,FeI,6750.15,2.42,-2.618000000,102.41,6.65,    0.0600
257,FeI,6752.71,4.64,-1.204000000,31.61,6.64,    0.0700
258,FeI,6786.86,4.19,-1.970000000,24.11,6.69,    0.0200
259,FeI,6793.26,4.08,-2.326000000,13.21,6.58,    0.1400
260,FeI,6804.0,4.65,-1.496000000,20.21,6.67,    0.0400
261,FeI,6804.27,4.58,-1.813000000,10.51,6.56,    0.1500
262,FeI,6810.26,4.61,-0.986000000,42.21,6.59,    0.1200
