,obs_wavelength,element,obs_ep,loggf,obs_ew,abund
57,5364.87,FeI,4.45,0.23,35.4,5.02
58,5367.47,FeI,4.42,0.44,33.2,4.73
59,5383.37,FeI,4.31,0.65,54.8,4.76
60,5393.17,FeI,3.24,-0.72,58.4,4.87
61,5410.91,FeI,4.47,0.4,28.8,4.74
62,5415.2,FeI,4.39,0.64,60.1,4.95
63,5424.07,FeI,4.32,0.52,53.4,4.88
64,5576.09,FeI,3.43,-1.0,38.4,5.05
65,5624.54,FeI,3.41,-0.76,48.8,4.95
66,5658.82,FeI,3.39,-0.76,46.0,4.88
67,5709.38,FeI,3.37,-1.01,51.0,5.18
68,6065.48,FeI,2.61,-1.53,71.0,5.02
69,6137.69,FeI,2.59,-1.4,89.5,5.15
70,6173.34,FeI,2.22,-2.88,29.9,5.22
71,6191.56,FeI,2.43,-1.42,97.0,5.08
72,6200.31,FeI,2.61,-2.44,26.5,5.2
73,6213.43,FeI,2.22,-2.48,45.1,5.08
74,6219.28,FeI,2.2,-2.45,52.5,5.14
75,6230.72,FeI,2.56,-1.28,99.0,5.13
76,6246.32,FeI,3.6,-0.77,37.4,4.97
77,6252.56,FeI,2.4,-1.69,85.9,5.13
78,6280.62,FeI,0.86,-4.39,48.4,5.3
79,6301.5,FeI,3.65,-0.71,34.2,4.91
80,6302.49,FeI,3.69,-0.97,18.6,4.87
81,6322.69,FeI,2.59,-2.43,20.6,5.02
82,6335.33,FeI,2.2,-2.18,68.3,5.09
83,6336.82,FeI,3.68,-0.85,21.6,4.82
84,6355.03,FeI,2.84,-2.29,16.2,5.07
85,6393.6,FeI,2.43,-1.58,90.6,5.11
86,6421.35,FeI,2.28,-2.01,83.0,5.23
87,6546.24,FeI,2.76,-1.54,67.8,5.13
88,6677.99,FeI,2.69,-1.42,84.3,5.16
89,4128.75,FeII,2.58,-3.47,35.8,5.09
90,4178.86,FeII,2.58,-2.44,86.5,5.04
91,4416.83,FeII,2.78,-2.41,70.4,4.88
92,4489.18,FeII,2.83,-2.97,52.6,5.18
93,4508.29,FeII,2.86,-2.25,72.5,4.84
94,4515.34,FeII,2.84,-2.36,75.3,4.98
95,4520.22,FeII,2.81,-2.6,66.0,5.01
96,4522.63,FeII,2.84,-1.99,102.1,5.15
97,4541.52,FeII,2.86,-2.79,50.0,4.98
98,4555.89,FeII,2.83,-2.25,75.7,4.86
99,4576.34,FeII,2.84,-2.92,44.0,4.98
100,4582.84,FeII,2.84,-3.06,32.5,4.91
101,4583.84,FeII,2.81,-1.74,110.7,5.02
102,4620.52,FeII,2.83,-3.19,30.7,4.99
103,5018.44,FeII,2.89,-1.34,141.2,5.19
104,5100.66,FeII,2.81,-4.13,10.0,5.28
105,5234.63,FeII,3.22,-2.18,67.4,5.05
106,5264.81,FeII,3.23,-3.23,20.1,5.23
107,5276.0,FeII,3.2,-1.9,77.6,4.9
108,5284.11,FeII,2.89,-3.19,33.3,5.07
109,5362.87,FeII,3.2,-2.62,44.7,5.08
110,5425.26,FeII,3.2,-3.39,12.9,5.12
111,5534.85,FeII,3.25,-2.87,32.0,5.15
