,obs_wavelength,element,obs_ep,loggf,obs_ew,abund
0,4021.87,FeI,2.67,-0.73,84.24,5.43
1,4127.78,FeI,3.28,-1.61,18.42,5.55
2,4132.9,FeI,2.84,-0.92,58.74,5.22
3,4154.5,FeI,2.83,-0.69,76.67,5.41
4,4156.8,FeI,2.83,-0.81,64.12,5.27
5,4157.78,FeI,3.42,-0.4,52.37,5.26
6,4173.92,FeI,0.99,-3.29,54.43,5.4
7,4175.64,FeI,2.85,-0.83,53.83,5.03
8,4181.76,FeI,2.83,-0.37,79.64,5.13
9,4182.38,FeI,3.02,-1.18,50.04,5.51
10,4184.89,FeI,2.83,-0.87,74.4,5.51
11,4187.04,FeI,2.45,-0.56,98.52,5.32
12,4199.1,FeI,3.05,0.16,88.23,5.12
13,4222.21,FeI,2.45,-0.97,70.25,5.03
14,4227.43,FeI,3.33,0.27,81.49,5.06
15,4238.81,FeI,3.4,-0.23,54.69,5.08
16,4250.12,FeI,2.47,-0.41,100.0,5.26
17,4282.4,FeI,2.17,-0.78,94.0,5.12
18,4352.74,FeI,2.22,-1.29,79.61,5.3
19,4430.61,FeI,2.22,-1.73,49.78,5.12
20,4447.72,FeI,2.22,-1.34,82.05,5.41
21,4466.55,FeI,2.83,-0.6,71.42,5.1
22,4484.22,FeI,3.6,-0.64,24.73,5.11
23,4489.74,FeI,0.12,-3.9,66.27,5.25
24,4494.56,FeI,2.2,-1.14,90.15,5.38
25,4531.15,FeI,1.48,-2.1,77.68,5.19
26,4592.65,FeI,1.56,-2.46,77.78,5.62
27,4602.94,FeI,1.48,-2.21,86.19,5.5
28,4607.65,FeI,3.26,-1.33,18.94,5.27
29,4647.43,FeI,2.95,-1.35,46.42,5.48
30,4678.85,FeI,3.6,-0.68,22.9,5.06
31,4733.59,FeI,1.48,-2.99,30.41,5.17
32,4736.77,FeI,3.21,-0.67,41.8,5.01
33,4772.8,FeI,1.56,-2.9,44.84,5.43
34,4786.81,FeI,3.02,-1.61,13.07,5.09
35,4871.32,FeI,2.87,-0.34,82.0,5.02
36,4872.14,FeI,2.88,-0.57,71.29,5.06
37,4889.0,FeI,2.2,-2.55,18.2,5.27
38,4890.76,FeI,2.88,-0.38,83.28,5.15
39,4918.99,FeI,2.86,-0.34,93.87,5.25
40,4938.81,FeI,2.88,-1.08,46.43,5.15
41,4939.69,FeI,0.86,-3.25,68.49,5.41
42,4985.25,FeI,3.93,-0.44,20.22,5.09
43,5001.86,FeI,3.88,-0.01,52.83,5.29
44,5012.07,FeI,0.86,-2.6,99.54,5.47
45,5014.94,FeI,3.94,-0.18,37.68,5.28
46,5022.24,FeI,3.98,-0.33,20.89,5.06
47,5041.07,FeI,0.96,-3.09,84.52,5.7
48,5049.82,FeI,2.28,-1.35,79.22,5.37
49,5068.77,FeI,2.94,-1.04,45.46,5.11
50,5074.75,FeI,4.22,-0.2,31.58,5.45
51,5079.22,FeI,2.2,-2.1,58.37,5.58
52,5079.74,FeI,0.99,-3.25,55.51,5.3
53,5083.34,FeI,0.96,-2.84,83.77,5.41
54,5098.7,FeI,2.17,-2.03,68.77,5.72
55,5110.41,FeI,0.0,-3.76,99.14,5.54
56,5127.36,FeI,0.91,-3.25,68.98,5.48
57,5142.93,FeI,0.96,-3.07,71.93,5.36
58,5150.84,FeI,0.99,-3.04,68.53,5.32
59,5151.91,FeI,1.01,-3.32,57.77,5.43
60,5162.27,FeI,4.18,0.02,32.06,5.21
61,5191.45,FeI,3.04,-0.55,73.28,5.23
62,5194.94,FeI,1.56,-2.02,83.32,5.24
63,5198.71,FeI,2.22,-2.09,48.61,5.42
64,5202.34,FeI,2.17,-1.87,74.49,5.62
65,5215.18,FeI,3.26,-0.86,27.95,5.0
66,5217.39,FeI,3.21,-1.07,27.03,5.13
67,5229.85,FeI,3.28,-0.97,32.31,5.17
68,5250.21,FeI,0.12,-4.9,17.69,5.22
69,5250.65,FeI,2.2,-2.18,38.71,5.31
70,5253.46,FeI,3.28,-1.58,21.67,5.59
71,5254.96,FeI,0.11,-4.76,46.15,5.64
72,5263.31,FeI,3.26,-0.87,30.58,5.01
73,5281.79,FeI,3.04,-0.83,65.48,5.39
74,5283.62,FeI,3.24,-0.45,66.29,5.25
75,5324.18,FeI,3.21,-0.11,90.95,5.32
76,5332.9,FeI,1.56,-2.78,36.32,5.12
77,5339.93,FeI,3.26,-0.63,51.54,5.19
78,5341.02,FeI,1.61,-1.95,98.17,5.57
79,5364.87,FeI,4.45,0.23,29.71,5.21
80,5365.4,FeI,3.57,-1.02,15.03,5.11
81,5383.37,FeI,4.31,0.65,55.86,5.16
82,5410.91,FeI,4.47,0.4,28.1,5.02
83,5424.07,FeI,4.32,0.52,52.31,5.22
84,5497.52,FeI,1.01,-2.83,82.32,5.36
85,5501.47,FeI,0.96,-3.05,69.34,5.27
86,5506.78,FeI,0.99,-2.79,89.14,5.46
87,5563.6,FeI,4.19,-0.75,19.03,5.64
88,5576.09,FeI,3.43,-1.0,25.9,5.24
89,5701.54,FeI,2.56,-2.22,14.68,5.15
90,5705.99,FeI,4.61,-0.46,13.78,5.65
91,5709.38,FeI,3.37,-1.01,34.46,5.35
92,5753.12,FeI,4.26,-0.62,13.03,5.38
93,6008.56,FeI,3.88,-0.98,21.64,5.58
94,6180.2,FeI,2.73,-2.65,7.75,5.44
95,6213.43,FeI,2.22,-2.48,29.44,5.38
96,6230.72,FeI,2.56,-1.28,76.08,5.43
97,6232.64,FeI,3.65,-1.24,20.56,5.58
98,6252.56,FeI,2.4,-1.69,59.59,5.34
99,6297.79,FeI,2.22,-2.64,31.95,5.59
100,6301.5,FeI,3.65,-0.71,55.77,5.65
101,6322.69,FeI,2.59,-2.43,10.45,5.25
102,6400.0,FeI,3.6,-0.27,45.66,5.03
103,6430.85,FeI,2.17,-1.95,44.83,5.08
104,6494.98,FeI,2.4,-1.27,91.98,5.51
105,6546.24,FeI,2.76,-1.54,37.41,5.19
106,6810.26,FeI,4.61,-0.99,4.39,5.58
107,4178.86,FeII,2.58,-2.44,71.54,5.33
108,4233.17,FeII,2.58,-1.81,84.1,4.96
109,4416.83,FeII,2.78,-2.41,56.29,5.19
110,4489.18,FeII,2.83,-2.97,20.73,5.09
111,4508.29,FeII,2.86,-2.25,65.94,5.35
112,4515.34,FeII,2.84,-2.36,46.1,5.06
