,obs_wavelength,element,obs_ep,loggf,obs_ew,abund
0,4143.87,FeI,1.56,-0.51,133.3,5.04
1,4191.43,FeI,2.47,-0.67,94.1,5.28
2,4415.12,FeI,1.61,-0.62,117.1,4.78
3,4447.72,FeI,2.22,-1.34,94.4,5.59
4,4461.65,FeI,0.09,-3.19,122.2,5.73
5,4602.94,FeI,1.48,-2.21,101.3,5.82
6,4882.14,FeI,3.41,-1.48,60.8,6.31
7,4890.76,FeI,2.88,-0.38,113.4,5.72
8,4891.49,FeI,2.85,-0.11,117.3,5.49
9,4920.5,FeI,2.83,0.07,85.7,4.62
10,4924.77,FeI,2.28,-2.11,73.9,5.91
11,4939.69,FeI,0.86,-3.25,91.2,5.78
12,4994.13,FeI,0.91,-2.97,101.8,5.81
13,5006.12,FeI,2.83,-0.61,104.3,5.7
14,5012.07,FeI,0.86,-2.6,123.0,5.88
15,5014.94,FeI,3.94,-0.18,60.1,5.6
16,5041.07,FeI,0.96,-3.09,113.0,6.27
17,5041.76,FeI,1.48,-2.2,93.5,5.52
18,5049.82,FeI,2.28,-1.35,88.9,5.47
19,5051.64,FeI,0.91,-2.76,119.9,6.02
20,5079.22,FeI,2.2,-2.1,64.0,5.58
21,5079.74,FeI,0.99,-3.25,95.7,6.02
22,5083.34,FeI,0.96,-2.84,95.1,5.56
23,5110.41,FeI,0.0,-3.76,78.2,4.93
24,5133.69,FeI,4.17,0.36,87.5,5.88
25,5150.84,FeI,0.99,-3.04,88.5,5.62
26,5151.91,FeI,1.01,-3.32,72.2,5.57
27,5162.27,FeI,4.18,0.02,51.9,5.5
28,5171.6,FeI,1.48,-1.72,119.9,5.63
29,5191.45,FeI,3.04,-0.55,59.1,4.9
30,5192.34,FeI,3.0,-0.42,67.9,4.89
31,5194.94,FeI,1.56,-2.02,80.2,5.09
32,5215.18,FeI,3.26,-0.86,72.2,5.72
33,5216.27,FeI,1.61,-2.08,127.9,6.31
34,5226.86,FeI,3.04,-0.55,69.5,5.1
35,5227.19,FeI,1.56,-1.23,120.5,5.24
36,5266.56,FeI,3.0,-0.39,110.8,5.76
37,5273.16,FeI,3.29,-1.01,59.4,5.65
38,5307.36,FeI,1.61,-2.91,53.5,5.48
39,5324.18,FeI,3.21,-0.11,49.4,4.46
40,5328.53,FeI,1.56,-1.85,119.0,5.8
41,5341.02,FeI,1.61,-1.95,84.7,5.16
42,5367.47,FeI,4.42,0.44,57.5,5.45
43,5415.2,FeI,4.39,0.64,48.9,5.05
44,5434.52,FeI,1.01,-2.13,120.3,5.43
45,5497.52,FeI,1.01,-2.83,83.6,5.28
46,5501.47,FeI,0.96,-3.05,75.6,5.27
47,5506.78,FeI,0.99,-2.79,70.8,4.95
48,5572.84,FeI,3.39,-0.28,58.3,5.0
49,5586.76,FeI,3.37,-0.11,51.5,4.67
50,6137.69,FeI,2.59,-1.4,60.7,5.2
51,6157.78,FeI,4.08,-1.22,28.2,6.12
52,6191.56,FeI,2.43,-1.42,73.1,5.27
53,6230.72,FeI,2.56,-1.28,74.2,5.31
54,6240.65,FeI,2.22,-3.17,37.7,6.11
55,6494.98,FeI,2.4,-1.27,140.7,6.37
56,6593.87,FeI,2.43,-2.42,30.5,5.44
57,6750.15,FeI,2.42,-2.62,43.3,5.87
58,4522.63,FeII,2.84,-1.99,83.0,5.35
59,4620.52,FeII,2.83,-3.19,74.2,6.33
60,4923.93,FeII,2.89,-1.21,87.5,4.68
61,5234.63,FeII,3.22,-2.18,37.0,4.97
62,5316.62,FeII,3.15,-1.78,94.1,5.65
63,6432.68,FeII,2.89,-3.71,34.7,6.04
