,obs_wavelength,element,obs_ep,loggf,obs_ew,abund
0,4070.77,FeI,3.24,-0.87,57.5,5.05
1,4172.75,FeI,0.96,-3.02,117.6,5.37
2,4222.21,FeI,2.45,-0.97,109.3,5.02
3,4352.74,FeI,2.22,-1.29,116.6,5.17
4,4430.61,FeI,2.22,-1.73,99.8,5.26
5,4442.34,FeI,2.2,-1.23,106.3,4.84
6,4443.19,FeI,2.86,-1.04,70.9,4.92
7,4447.72,FeI,2.22,-1.34,98.8,4.85
8,4602.0,FeI,1.61,-3.13,47.7,5.11
9,4625.05,FeI,3.24,-1.27,45.7,5.23
10,4668.13,FeI,3.26,-1.08,46.1,5.07
11,4736.77,FeI,3.21,-0.67,68.6,4.92
12,4872.14,FeI,2.88,-0.57,115.4,5.11
13,4882.14,FeI,3.41,-1.48,26.1,5.29
14,4918.99,FeI,2.86,-0.34,116.3,4.86
15,5001.86,FeI,3.88,-0.01,55.5,4.87
16,5014.94,FeI,3.94,-0.18,34.5,4.79
17,5049.82,FeI,2.28,-1.35,107.6,4.97
18,5074.75,FeI,4.22,-0.2,41.7,5.26
19,5123.72,FeI,1.01,-3.06,112.2,5.12
20,5127.36,FeI,0.91,-3.25,97.1,4.96
21,5131.47,FeI,2.22,-2.52,48.3,5.22
22,5133.69,FeI,4.17,0.36,53.4,4.81
23,5141.74,FeI,2.42,-2.24,48.4,5.19
24,5150.84,FeI,0.99,-3.04,116.5,5.13
25,5151.91,FeI,1.01,-3.32,113.1,5.38
26,5191.45,FeI,3.04,-0.55,98.1,4.96
27,5192.34,FeI,3.0,-0.42,86.9,4.62
28,5202.34,FeI,2.17,-1.87,85.4,5.0
29,5217.39,FeI,3.21,-1.07,52.7,5.05
30,5225.53,FeI,0.11,-4.75,102.0,5.47
31,5229.85,FeI,3.28,-0.97,29.5,4.67
32,5250.65,FeI,2.2,-2.18,69.6,5.13
33,5253.46,FeI,3.28,-1.58,24.3,5.17
34,5254.96,FeI,0.11,-4.76,73.1,5.1
35,5266.56,FeI,3.0,-0.39,97.7,4.73
36,5281.79,FeI,3.04,-0.83,87.1,5.07
37,5283.62,FeI,3.24,-0.45,85.2,4.91
38,5307.36,FeI,1.61,-2.91,53.1,4.9
39,5324.18,FeI,3.21,-0.11,92.6,4.63
40,5332.9,FeI,1.56,-2.78,89.7,5.19
41,5339.93,FeI,3.26,-0.63,56.8,4.72
42,5364.87,FeI,4.45,0.23,24.8,4.79
43,5367.47,FeI,4.42,0.44,32.6,4.69
44,5383.37,FeI,4.31,0.65,55.7,4.71
45,5393.17,FeI,3.24,-0.72,64.8,4.89
46,5410.91,FeI,4.47,0.4,34.3,4.82
47,5415.2,FeI,4.39,0.64,52.4,4.77
48,5501.47,FeI,0.96,-3.05,114.8,5.01
49,5506.78,FeI,0.99,-2.79,124.7,4.93
50,5563.6,FeI,4.19,-0.75,16.0,5.22
51,5569.62,FeI,3.41,-0.52,65.4,4.9
52,5572.84,FeI,3.39,-0.28,84.2,4.88
53,5576.09,FeI,3.43,-1.0,46.2,5.14
54,5586.76,FeI,3.37,-0.11,82.6,4.67
55,5709.38,FeI,3.37,-1.01,63.8,5.3
56,6065.48,FeI,2.61,-1.53,68.0,4.91
57,6137.69,FeI,2.59,-1.4,91.2,5.04
58,6213.43,FeI,2.22,-2.48,52.3,5.15
59,6219.28,FeI,2.2,-2.45,54.2,5.12
60,6230.72,FeI,2.56,-1.28,107.6,5.1
61,6252.56,FeI,2.4,-1.69,111.4,5.35
62,6301.5,FeI,3.65,-0.71,41.2,5.0
63,6322.69,FeI,2.59,-2.43,20.4,5.02
64,6355.03,FeI,2.84,-2.29,21.2,5.2
65,6393.6,FeI,2.43,-1.58,88.2,4.96
66,6408.02,FeI,3.68,-0.99,18.5,4.87
67,6411.65,FeI,3.65,-0.59,68.2,5.25
68,6421.35,FeI,2.28,-2.01,69.8,4.97
69,6430.85,FeI,2.17,-1.95,104.3,5.2
70,4233.17,FeII,2.58,-1.81,121.5,4.85
71,4416.83,FeII,2.78,-2.41,69.2,4.77
72,4491.41,FeII,2.85,-2.64,76.2,5.19
73,4541.52,FeII,2.86,-2.79,38.7,4.78
74,4555.89,FeII,2.83,-2.25,93.5,5.03
75,4582.84,FeII,2.84,-3.06,33.3,4.93
76,5018.44,FeII,2.89,-1.34,148.1,5.02
77,5234.63,FeII,3.22,-2.18,71.1,5.04
78,5276.0,FeII,3.2,-1.9,98.3,5.1
79,5284.11,FeII,2.89,-3.19,37.1,5.14
80,5316.62,FeII,3.15,-1.78,112.7,5.15
81,5362.87,FeII,3.2,-2.62,45.5,5.08
82,5534.85,FeII,3.25,-2.87,27.9,5.08
