,obs_wavelength,element,obs_ep,loggf,obs_ew,abund
88,4491.41,FeII,2.85,-2.64,36.8,4.56
89,4508.29,FeII,2.86,-2.25,45.0,4.33
90,4515.34,FeII,2.84,-2.36,51.6,4.53
91,4541.52,FeII,2.86,-2.79,25.9,4.49
92,4555.89,FeII,2.83,-2.25,60.4,4.55
93,4576.34,FeII,2.84,-2.92,29.9,4.68
94,4583.84,FeII,2.81,-1.74,95.6,4.7
95,4620.52,FeII,2.83,-3.19,19.6,4.7
96,5018.44,FeII,2.89,-1.34,126.7,4.92
97,5234.63,FeII,3.22,-2.18,46.6,4.67
98,5264.81,FeII,3.23,-3.23,9.2,4.81
99,5276.0,FeII,3.2,-1.9,57.6,4.54
100,5284.11,FeII,2.89,-3.19,23.6,4.84
101,5316.62,FeII,3.15,-1.78,88.8,4.89
102,5325.55,FeII,3.22,-3.16,9.7,4.75
103,5362.87,FeII,3.2,-2.62,34.7,4.87
104,6149.26,FeII,3.89,-2.72,5.0,4.77
105,6238.39,FeII,3.89,-2.75,6.7,4.93
106,6456.38,FeII,3.9,-2.08,19.7,4.79
