,obs_wavelength,element,obs_ep,loggf,obs_ew,abund
0,4084.49,FeI,3.33,-0.54,53.1,4.79
1,4132.9,FeI,2.84,-0.92,61.4,4.71
2,4147.67,FeI,1.48,-2.07,90.4,4.75
3,4154.5,FeI,2.83,-0.69,66.9,4.57
4,4156.8,FeI,2.83,-0.81,68.7,4.73
5,4174.91,FeI,0.91,-2.94,81.1,4.69
6,4181.76,FeI,2.83,-0.37,74.7,4.4
7,4199.1,FeI,3.05,0.16,92.8,4.55
8,4222.21,FeI,2.45,-0.97,81.7,4.65
9,4238.81,FeI,3.4,-0.23,43.1,4.37
10,4430.61,FeI,2.22,-1.73,61.0,4.7
11,4442.34,FeI,2.2,-1.23,92.1,4.75
12,4484.22,FeI,3.6,-0.64,34.8,4.86
13,4531.15,FeI,1.48,-2.1,82.4,4.51
14,4592.65,FeI,1.56,-2.46,63.2,4.62
15,4736.77,FeI,3.21,-0.67,37.9,4.45
16,4871.32,FeI,2.87,-0.34,87.8,4.54
17,4891.49,FeI,2.85,-0.11,94.8,4.42
18,4903.31,FeI,2.88,-0.89,56.8,4.56
19,4918.99,FeI,2.86,-0.34,94.5,4.65
20,5014.94,FeI,3.94,-0.18,25.9,4.6
21,5041.76,FeI,1.48,-2.2,85.7,4.59
22,5049.82,FeI,2.28,-1.35,86.9,4.76
23,5060.08,FeI,0.0,-5.43,26.8,4.93
24,5079.22,FeI,2.2,-2.1,46.3,4.74
25,5079.74,FeI,0.99,-3.25,67.7,4.69
26,5083.34,FeI,0.96,-2.84,93.3,4.69
27,5123.72,FeI,1.01,-3.06,89.7,4.9
28,5131.47,FeI,2.22,-2.52,29.2,4.88
29,5141.74,FeI,2.42,-2.24,27.8,4.82
30,5142.93,FeI,0.96,-3.07,87.2,4.8
31,5151.91,FeI,1.01,-3.32,70.1,4.82
32,5162.27,FeI,4.18,0.02,19.0,4.51
33,5166.28,FeI,0.0,-4.12,106.4,4.96
34,5171.6,FeI,1.48,-1.72,118.5,4.73
35,5198.71,FeI,2.22,-2.09,35.4,4.56
36,5202.34,FeI,2.17,-1.87,61.3,4.7
37,5216.27,FeI,1.61,-2.08,99.7,4.86
38,5225.53,FeI,0.11,-4.75,49.5,4.77
39,5232.94,FeI,2.94,-0.06,100.3,4.53
40,5247.05,FeI,0.09,-4.97,37.7,4.77
41,5254.96,FeI,0.11,-4.76,65.3,5.01
42,5263.31,FeI,3.26,-0.87,29.7,4.53
43,5266.56,FeI,3.0,-0.39,80.0,4.56
44,5281.79,FeI,3.04,-0.83,47.3,4.52
45,5302.3,FeI,3.28,-0.73,32.2,4.46
46,5339.93,FeI,3.26,-0.63,39.6,4.46
47,5341.02,FeI,1.61,-1.95,107.4,4.86
48,5367.47,FeI,4.42,0.44,27.2,4.58
49,5369.96,FeI,4.37,0.54,31.9,4.51
50,5415.2,FeI,4.39,0.64,38.4,4.55
51,5424.07,FeI,4.32,0.52,29.4,4.42
52,5497.52,FeI,1.01,-2.83,110.1,4.99
53,5501.47,FeI,0.96,-3.05,89.9,4.76
54,5506.78,FeI,0.99,-2.79,115.5,5.02
55,5569.62,FeI,3.41,-0.52,34.8,4.44
56,5586.76,FeI,3.37,-0.11,62.4,4.42
57,5615.64,FeI,3.33,0.04,75.2,4.42
58,5658.82,FeI,3.39,-0.76,39.5,4.73
59,5956.69,FeI,0.86,-4.5,25.5,5.0
60,6065.48,FeI,2.61,-1.53,59.1,4.8
61,6213.43,FeI,2.22,-2.48,24.2,4.66
62,6219.28,FeI,2.2,-2.45,30.5,4.73
63,6252.56,FeI,2.4,-1.69,62.9,4.74
64,6265.13,FeI,2.17,-2.54,26.7,4.71
65,6297.79,FeI,2.22,-2.64,28.9,4.91
66,6430.85,FeI,2.17,-1.95,62.8,4.69
67,6494.98,FeI,2.4,-1.27,92.1,4.74
68,6546.24,FeI,2.76,-1.54,34.5,4.58
69,6593.87,FeI,2.43,-2.42,28.1,4.92
70,6677.99,FeI,2.69,-1.42,54.3,4.67
71,7511.02,FeI,4.17,0.12,44.4,4.79
72,4178.86,FeII,2.58,-2.44,67.9,4.67
73,4541.52,FeII,2.86,-2.79,36.9,4.78
74,4555.89,FeII,2.83,-2.25,57.5,4.56
75,4576.34,FeII,2.84,-2.92,19.5,4.51
76,4583.84,FeII,2.81,-1.74,86.7,4.55
77,4620.52,FeII,2.83,-3.19,19.9,4.77
78,5018.44,FeII,2.89,-1.34,118.9,4.8
79,5197.58,FeII,3.23,-2.05,53.0,4.72
80,5234.63,FeII,3.22,-2.18,38.2,4.6
81,5276.0,FeII,3.2,-1.9,55.6,4.57
82,5284.11,FeII,2.89,-3.19,22.3,4.87
83,5316.62,FeII,3.15,-1.78,75.1,4.71
84,5362.87,FeII,3.2,-2.62,24.5,4.73
