,obs_wavelength,element,obs_ep,loggf,obs_ew,abund
0,4032.63,FeI,1.48,-2.38,42.78,4.86
1,4067.98,FeI,3.21,-0.53,35.14,4.78
2,4174.91,FeI,0.91,-2.94,46.69,4.83
3,4175.64,FeI,2.85,-0.83,51.0,4.98
4,4181.76,FeI,2.83,-0.37,69.24,4.87
5,4187.8,FeI,2.42,-0.55,95.62,5.18
6,4216.18,FeI,0.0,-3.36,98.82,5.36
7,4222.21,FeI,2.45,-0.97,59.85,4.84
8,4238.81,FeI,3.4,-0.23,41.63,4.84
9,4250.12,FeI,2.47,-0.41,82.14,4.72
10,4337.05,FeI,1.56,-1.7,84.04,5.05
11,4447.72,FeI,2.22,-1.34,56.55,4.85
12,4459.12,FeI,2.17,-1.33,72.54,5.12
13,4466.55,FeI,2.83,-0.6,79.58,5.33
14,4494.56,FeI,2.2,-1.14,94.48,5.37
15,4531.15,FeI,1.48,-2.1,75.31,5.14
16,4592.65,FeI,1.56,-2.46,65.74,5.38
17,4602.94,FeI,1.48,-2.21,73.14,5.22
18,4668.13,FeI,3.26,-1.08,18.5,4.97
19,4733.59,FeI,1.48,-2.99,36.66,5.29
20,4736.77,FeI,3.21,-0.67,40.18,4.97
21,4772.8,FeI,1.56,-2.9,13.38,4.71
22,4871.32,FeI,2.87,-0.34,77.96,4.92
23,4872.14,FeI,2.88,-0.57,56.7,4.78
24,4889.0,FeI,2.2,-2.55,10.93,5.03
25,4890.76,FeI,2.88,-0.38,94.61,5.38
26,4903.31,FeI,2.88,-0.89,50.41,4.99
27,4918.99,FeI,2.86,-0.34,79.2,4.99
28,4920.5,FeI,2.83,0.07,94.11,4.85
29,4938.81,FeI,2.88,-1.08,33.12,4.87
30,4939.69,FeI,0.86,-3.25,56.88,5.18
31,4966.09,FeI,3.33,-0.79,28.79,5.05
32,4986.94,FeI,4.26,-1.34,2.04,5.27
33,4994.13,FeI,0.91,-2.97,66.16,5.14
34,5001.86,FeI,3.88,-0.01,31.98,4.92
35,5002.79,FeI,3.4,-1.46,8.23,5.15
36,5012.07,FeI,0.86,-2.6,95.37,5.38
37,5041.76,FeI,1.48,-2.2,64.44,4.95
38,5083.34,FeI,0.96,-2.84,68.66,5.08
39,5131.47,FeI,2.22,-2.52,15.45,5.12
40,5150.84,FeI,0.99,-3.04,66.98,5.33
41,5166.28,FeI,0.0,-4.12,66.15,5.21
42,5171.6,FeI,1.48,-1.72,101.0,5.28
43,5191.45,FeI,3.04,-0.55,53.81,4.91
44,5192.34,FeI,3.0,-0.42,58.75,4.83
45,5198.71,FeI,2.22,-2.09,26.08,4.98
46,5232.94,FeI,2.94,-0.06,91.89,4.96
47,5247.05,FeI,0.09,-4.97,13.76,5.12
48,5263.31,FeI,3.26,-0.87,27.58,4.95
49,5266.56,FeI,3.0,-0.39,70.55,4.96
50,5273.16,FeI,3.29,-1.01,33.84,5.27
51,5281.79,FeI,3.04,-0.83,42.07,4.97
52,5307.36,FeI,1.61,-2.91,28.83,5.15
53,5324.18,FeI,3.21,-0.11,67.17,4.88
54,5332.9,FeI,1.56,-2.78,37.09,5.16
55,5339.93,FeI,3.26,-0.63,34.23,4.84
56,5341.02,FeI,1.61,-1.95,75.64,5.05
57,5393.17,FeI,3.24,-0.72,29.28,4.81
58,5405.78,FeI,0.99,-1.85,107.7,4.97
59,5506.78,FeI,0.99,-2.79,84.45,5.35
60,5563.6,FeI,4.19,-0.75,8.99,5.26
61,5569.62,FeI,3.41,-0.52,30.18,4.82
62,5753.12,FeI,4.26,-0.62,10.37,5.27
63,5883.82,FeI,3.96,-1.31,6.42,5.4
64,6008.56,FeI,3.88,-0.98,4.49,4.81
65,6024.06,FeI,4.55,-0.12,10.51,5.14
66,6230.72,FeI,2.56,-1.28,51.92,4.98
67,6265.13,FeI,2.17,-2.54,13.51,4.97
68,6393.6,FeI,2.43,-1.58,35.62,4.84
69,6400.32,FeI,0.91,-4.32,4.2,4.8
70,6481.87,FeI,2.28,-3.01,7.61,5.27
71,6592.91,FeI,2.73,-1.47,25.84,4.86
72,4178.86,FeII,2.58,-2.44,47.43,4.96
73,4233.17,FeII,2.58,-1.81,86.26,5.11
74,4416.83,FeII,2.78,-2.41,48.15,5.14
75,4489.18,FeII,2.83,-2.97,23.64,5.26
76,4491.41,FeII,2.85,-2.64,23.27,4.95
77,4508.29,FeII,2.86,-2.25,43.29,5.02
78,4515.34,FeII,2.84,-2.36,48.23,5.19
79,4520.22,FeII,2.81,-2.6,28.63,4.98
80,4541.52,FeII,2.86,-2.79,29.41,5.29
81,4555.89,FeII,2.83,-2.25,46.04,4.99
82,4582.84,FeII,2.84,-3.06,16.35,5.23
83,5197.58,FeII,3.23,-2.05,25.33,4.79
84,5316.62,FeII,3.15,-1.78,60.01,5.08
