,obs_wavelength,element,obs_ep,loggf,obs_ew,abund
0,4172.75,FeI,0.96,-3.02,86.3,4.98
1,4733.59,FeI,1.48,-2.99,56.5,4.92
2,4871.32,FeI,2.87,-0.34,87.3,4.56
3,4891.49,FeI,2.85,-0.11,100.9,4.58
4,4938.81,FeI,2.88,-1.08,59.4,4.8
5,4939.69,FeI,0.86,-3.25,87.3,4.91
6,4966.09,FeI,3.33,-0.79,42.8,4.79
7,4994.13,FeI,0.91,-2.97,103.8,5.03
8,5001.86,FeI,3.88,-0.01,40.1,4.64
9,5006.12,FeI,2.83,-0.61,76.1,4.55
10,5012.07,FeI,0.86,-2.6,124.9,5.05
11,5014.94,FeI,3.94,-0.18,24.5,4.57
12,5051.64,FeI,0.91,-2.76,115.8,5.06
13,5060.08,FeI,0.0,-5.43,25.6,4.9
14,5068.77,FeI,2.94,-1.04,50.0,4.67
15,5083.34,FeI,0.96,-2.84,104.4,4.95
16,5110.41,FeI,0.0,-3.76,122.7,5.0
17,5131.47,FeI,2.22,-2.52,28.0,4.85
18,5133.69,FeI,4.17,0.36,35.3,4.52
19,5141.74,FeI,2.42,-2.24,24.9,4.75
20,5166.28,FeI,0.0,-4.12,105.3,4.98
21,5171.6,FeI,1.48,-1.72,116.8,4.76
22,5192.34,FeI,3.0,-0.42,80.2,4.62
23,5194.94,FeI,1.56,-2.02,96.2,4.71
24,5198.71,FeI,2.22,-2.09,48.4,4.78
25,5216.27,FeI,1.61,-2.08,88.2,4.67
26,5225.53,FeI,0.11,-4.75,61.6,4.95
27,5229.85,FeI,3.28,-0.97,31.7,4.69
28,5254.96,FeI,0.11,-4.76,59.9,4.94
29,5266.56,FeI,3.0,-0.39,75.4,4.5
30,5281.79,FeI,3.04,-0.83,60.0,4.72
31,5283.62,FeI,3.24,-0.45,64.9,4.67
32,5324.18,FeI,3.21,-0.11,76.8,4.5
33,5339.93,FeI,3.26,-0.63,44.1,4.54
34,5367.47,FeI,4.42,0.44,32.5,4.68
35,5393.17,FeI,3.24,-0.72,44.7,4.61
36,5405.78,FeI,0.99,-1.85,155.1,4.96
37,5415.2,FeI,4.39,0.64,49.9,4.75
38,5434.52,FeI,1.01,-2.13,135.7,4.88
39,5497.52,FeI,1.01,-2.83,107.3,4.98
40,5501.47,FeI,0.96,-3.05,100.4,4.99
41,5506.78,FeI,0.99,-2.79,108.8,4.94
42,5569.62,FeI,3.41,-0.52,50.9,4.71
43,5572.84,FeI,3.39,-0.28,66.5,4.69
44,5586.76,FeI,3.37,-0.11,70.4,4.56
45,5615.64,FeI,3.33,0.04,80.2,4.53
46,6065.48,FeI,2.61,-1.53,55.8,4.75
47,6191.56,FeI,2.43,-1.42,69.3,4.62
48,6219.28,FeI,2.2,-2.45,30.5,4.73
49,6230.72,FeI,2.56,-1.28,73.8,4.71
50,6265.13,FeI,2.17,-2.54,30.1,4.77
51,6335.33,FeI,2.2,-2.18,51.4,4.8
52,6393.6,FeI,2.43,-1.58,61.3,4.64
53,6421.35,FeI,2.28,-2.01,42.3,4.58
54,6430.85,FeI,2.17,-1.95,58.5,4.63
55,6494.98,FeI,2.4,-1.27,86.5,4.67
56,6546.24,FeI,2.76,-1.54,41.6,4.7
57,4416.83,FeII,2.78,-2.41,51.6,4.62
58,4491.41,FeII,2.85,-2.64,38.2,4.69
59,4508.29,FeII,2.86,-2.25,67.7,4.83
60,4541.52,FeII,2.86,-2.79,37.6,4.83
61,4555.89,FeII,2.83,-2.25,57.9,4.62
62,5197.58,FeII,3.23,-2.05,41.6,4.57
63,5234.63,FeII,3.22,-2.18,35.4,4.58
64,5284.11,FeII,2.89,-3.19,28.2,5.04
65,5362.87,FeII,3.2,-2.62,31.2,4.91
66,6456.38,FeII,3.9,-2.08,18.0,4.86
