,obs_wavelength,element,obs_ep,loggf,obs_ew,abund
0,4021.87,FeI,2.67,-0.73,74.73,4.96
1,4032.63,FeI,1.48,-2.38,84.61,5.45
2,4058.22,FeI,3.21,-1.18,39.64,5.36
3,4067.98,FeI,3.21,-0.53,55.02,5.0
4,4070.77,FeI,3.24,-0.87,52.21,5.34
5,4073.76,FeI,3.26,-0.97,49.16,5.43
6,4080.21,FeI,3.28,-1.18,29.62,5.3
7,4098.18,FeI,3.24,-0.97,37.46,5.14
8,4132.9,FeI,2.84,-0.92,72.65,5.27
9,4133.86,FeI,3.37,-1.13,48.27,5.64
10,4134.68,FeI,2.83,-0.65,88.32,5.34
11,4139.93,FeI,0.99,-3.51,46.35,5.25
12,4147.67,FeI,1.48,-2.07,90.02,5.28
13,4153.9,FeI,3.4,-0.28,80.62,5.48
14,4154.5,FeI,2.83,-0.69,89.33,5.46
15,4157.78,FeI,3.42,-0.4,69.17,5.41
16,4158.79,FeI,3.43,-0.7,51.56,5.38
17,4173.92,FeI,0.99,-3.29,61.08,5.26
18,4175.64,FeI,2.85,-0.83,72.88,5.2
19,4182.38,FeI,3.02,-1.18,32.93,5.03
20,4184.89,FeI,2.83,-0.87,78.95,5.37
21,4187.04,FeI,2.45,-0.56,99.22,5.06
22,4222.21,FeI,2.45,-0.97,81.35,5.02
23,4238.81,FeI,3.4,-0.23,65.32,5.1
24,4291.46,FeI,0.05,-4.08,83.2,5.34
25,4408.41,FeI,2.2,-1.77,86.86,5.6
26,4430.61,FeI,2.22,-1.73,78.78,5.49
27,4442.34,FeI,2.2,-1.23,88.31,5.08
28,4447.72,FeI,2.22,-1.34,81.5,5.1
29,4494.56,FeI,2.2,-1.14,83.61,4.89
30,4531.15,FeI,1.48,-2.1,90.99,5.18
31,4592.65,FeI,1.56,-2.46,83.56,5.45
32,4602.0,FeI,1.61,-3.13,28.66,5.23
33,4602.94,FeI,1.48,-2.21,91.11,5.31
34,4630.12,FeI,2.28,-2.59,28.48,5.44
35,4637.5,FeI,3.28,-1.29,24.31,5.23
36,4647.43,FeI,2.95,-1.35,53.06,5.46
37,4678.85,FeI,3.6,-0.68,42.2,5.31
38,4709.09,FeI,3.65,-1.32,9.51,5.17
39,4872.14,FeI,2.88,-0.57,92.66,5.24
40,4890.76,FeI,2.88,-0.38,97.48,5.21
41,4903.31,FeI,2.88,-0.89,71.0,5.16
42,4918.99,FeI,2.86,-0.34,95.68,5.1
43,4946.39,FeI,3.37,-1.11,28.44,5.2
44,4966.09,FeI,3.33,-0.79,47.6,5.22
45,4994.13,FeI,0.91,-2.97,84.78,5.17
46,5001.86,FeI,3.88,-0.01,54.62,5.17
47,5022.24,FeI,3.98,-0.33,28.26,5.17
48,5028.13,FeI,3.57,-1.12,16.66,5.14
49,5051.64,FeI,0.91,-2.76,92.65,5.17
50,5060.08,FeI,0.0,-5.43,28.1,5.57
51,5098.7,FeI,2.17,-2.03,66.86,5.39
52,5123.72,FeI,1.01,-3.06,93.21,5.59
53,5131.47,FeI,2.22,-2.52,34.99,5.4
54,5133.69,FeI,4.17,0.36,50.48,5.05
55,5141.74,FeI,2.42,-2.24,36.35,5.4
56,5150.84,FeI,0.99,-3.04,80.55,5.28
57,5151.91,FeI,1.01,-3.32,81.84,5.62
58,5162.27,FeI,4.18,0.02,45.62,5.3
59,5166.28,FeI,0.0,-4.12,88.24,5.27
60,5191.45,FeI,3.04,-0.55,83.15,5.26
61,5198.71,FeI,2.22,-2.09,56.31,5.32
62,5202.34,FeI,2.17,-1.87,80.9,5.47
63,5215.18,FeI,3.26,-0.86,48.54,5.21
64,5216.27,FeI,1.61,-2.08,93.52,5.28
65,5225.53,FeI,0.11,-4.75,52.23,5.46
66,5229.85,FeI,3.28,-0.97,39.68,5.15
67,5263.31,FeI,3.26,-0.87,47.52,5.17
68,5266.56,FeI,3.0,-0.39,92.31,5.16
69,5283.62,FeI,3.24,-0.45,75.32,5.22
70,5302.3,FeI,3.28,-0.73,51.16,5.1
71,5307.36,FeI,1.61,-2.91,55.07,5.4
72,5324.18,FeI,3.21,-0.11,86.57,5.04
73,5332.9,FeI,1.56,-2.78,60.6,5.29
74,5339.93,FeI,3.26,-0.63,64.7,5.21
75,5364.87,FeI,4.45,0.23,39.04,5.28
76,5365.4,FeI,3.57,-1.02,14.81,4.96
77,5367.47,FeI,4.42,0.44,45.07,5.14
78,5369.96,FeI,4.37,0.54,51.99,5.11
79,5393.17,FeI,3.24,-0.72,65.83,5.32
80,5410.91,FeI,4.47,0.4,38.09,5.11
81,5415.2,FeI,4.39,0.64,50.22,5.0
82,5424.07,FeI,4.32,0.52,64.68,5.29
83,5497.52,FeI,1.01,-2.83,93.22,5.25
84,5501.47,FeI,0.96,-3.05,97.41,5.5
85,5569.62,FeI,3.41,-0.52,58.17,5.15
86,5576.09,FeI,3.43,-1.0,40.52,5.37
87,5586.76,FeI,3.37,-0.11,76.37,5.01
88,5624.54,FeI,3.41,-0.76,42.69,5.13
89,6003.01,FeI,3.88,-1.1,16.79,5.44
