,obs_wavelength,element,obs_ep,loggf,obs_ew,abund
0,4058.22,FeI,3.21,-1.18,15.32,4.42
1,4139.93,FeI,0.99,-3.51,54.25,4.74
2,4153.9,FeI,3.4,-0.28,69.76,4.79
3,4174.91,FeI,0.91,-2.94,93.51,4.72
4,4181.76,FeI,2.83,-0.37,91.54,4.57
5,4222.21,FeI,2.45,-0.97,88.44,4.61
6,4238.81,FeI,3.4,-0.23,61.57,4.61
7,4408.41,FeI,2.2,-1.77,77.1,4.85
8,4430.61,FeI,2.22,-1.73,64.93,4.65
9,4442.34,FeI,2.2,-1.23,90.59,4.53
10,4447.72,FeI,2.22,-1.34,88.2,4.63
11,4484.22,FeI,3.6,-0.64,20.71,4.5
12,4625.05,FeI,3.24,-1.27,27.83,4.84
13,4678.85,FeI,3.6,-0.68,26.93,4.68
14,4736.77,FeI,3.21,-0.67,53.13,4.63
15,4772.8,FeI,1.56,-2.9,41.15,4.59
16,4872.14,FeI,2.88,-0.57,81.42,4.52
17,4890.76,FeI,2.88,-0.38,85.1,4.38
18,4903.31,FeI,2.88,-0.89,57.54,4.49
19,4918.99,FeI,2.86,-0.34,92.87,4.44
20,4924.77,FeI,2.28,-2.11,38.73,4.66
21,4938.81,FeI,2.88,-1.08,47.24,4.52
22,4938.81,FeI,2.88,-1.08,47.04,4.52
23,4966.09,FeI,3.33,-0.79,37.76,4.64
24,5022.24,FeI,3.98,-0.33,25.75,4.76
25,5068.77,FeI,2.94,-1.04,52.36,4.62
26,5079.22,FeI,2.2,-2.1,68.3,4.97
27,5098.7,FeI,2.17,-2.03,67.07,4.85
28,5133.69,FeI,4.17,0.36,30.79,4.4
29,5141.74,FeI,2.42,-2.24,26.86,4.74
30,5162.27,FeI,4.18,0.02,32.73,4.78
31,5191.45,FeI,3.04,-0.55,64.09,4.42
32,5202.34,FeI,2.17,-1.87,89.43,5.0
33,5217.39,FeI,3.21,-1.07,33.41,4.68
34,5226.86,FeI,3.04,-0.55,69.36,4.48
35,5242.49,FeI,3.63,-0.97,19.77,4.81
36,5263.31,FeI,3.26,-0.87,29.23,4.46
37,5266.56,FeI,3.0,-0.39,77.45,4.38
38,5281.79,FeI,3.04,-0.83,46.67,4.44
39,5302.3,FeI,3.28,-0.73,51.58,4.71
40,5324.18,FeI,3.21,-0.11,83.11,4.45
41,5332.9,FeI,1.56,-2.78,67.75,4.79
42,5339.93,FeI,3.26,-0.63,38.41,4.38
43,5367.47,FeI,4.42,0.44,33.4,4.66
44,5393.17,FeI,3.24,-0.72,39.87,4.46
45,5415.2,FeI,4.39,0.64,33.4,4.42
46,5424.07,FeI,4.32,0.52,44.82,4.64
47,5569.62,FeI,3.41,-0.52,36.82,4.42
48,5572.84,FeI,3.39,-0.28,57.09,4.46
49,5586.76,FeI,3.37,-0.11,73.07,4.47
50,5701.54,FeI,2.56,-2.22,16.38,4.6
51,5709.38,FeI,3.37,-1.01,35.61,4.82
52,6065.48,FeI,2.61,-1.53,65.15,4.78
53,6136.99,FeI,2.2,-2.93,13.36,4.72
54,6137.69,FeI,2.59,-1.4,75.43,4.76
55,6219.28,FeI,2.2,-2.45,39.99,4.81
56,6230.72,FeI,2.56,-1.28,81.17,4.67
57,6252.56,FeI,2.4,-1.69,79.4,4.85
58,6252.56,FeI,2.4,-1.69,74.15,4.77
59,6322.69,FeI,2.59,-2.43,14.8,4.76
60,6335.33,FeI,2.2,-2.18,55.14,4.75
61,6421.35,FeI,2.28,-2.01,60.4,4.75
62,6430.85,FeI,2.17,-1.95,88.44,4.91
63,6546.24,FeI,2.76,-1.54,37.65,4.56
64,6592.91,FeI,2.73,-1.47,48.42,4.61
65,6593.87,FeI,2.43,-2.42,32.48,4.93
66,6677.99,FeI,2.69,-1.42,65.42,4.73
67,4491.41,FeII,2.85,-2.64,30.7,4.45
68,4508.29,FeII,2.86,-2.25,60.04,4.56
69,4515.34,FeII,2.84,-2.36,68.2,4.77
70,4541.52,FeII,2.86,-2.79,16.0,4.25
71,4555.89,FeII,2.83,-2.25,52.23,4.39
72,4582.84,FeII,2.84,-3.06,6.54,4.07
73,4620.52,FeII,2.83,-3.19,24.08,4.83
74,5264.81,FeII,3.23,-3.23,8.43,4.8
75,5276.0,FeII,3.2,-1.9,58.34,4.54
76,5316.62,FeII,3.15,-1.78,88.07,4.79
77,6238.39,FeII,3.89,-2.75,6.17,4.95
78,6456.38,FeII,3.9,-2.08,26.92,5.0
