,obs_wavelength,element,obs_ep,loggf,obs_ew,abund
0,4199.1,FeI,3.05,0.16,97.8,4.61
1,4442.34,FeI,2.2,-1.23,71.6,4.48
2,4461.65,FeI,0.09,-3.19,132.6,4.97
3,4466.55,FeI,2.83,-0.6,79.6,4.74
4,4678.85,FeI,3.6,-0.68,24.2,4.81
5,4736.77,FeI,3.21,-0.67,33.5,4.52
6,4871.32,FeI,2.87,-0.34,84.5,4.54
7,4872.14,FeI,2.88,-0.57,54.3,4.34
8,4890.76,FeI,2.88,-0.38,76.0,4.46
9,4903.31,FeI,2.88,-0.89,39.3,4.43
10,4918.99,FeI,2.86,-0.34,90.4,4.62
11,4938.81,FeI,2.88,-1.08,34.0,4.53
12,4939.69,FeI,0.86,-3.25,65.9,4.73
13,4966.09,FeI,3.33,-0.79,35.6,4.8
14,4994.13,FeI,0.91,-2.97,75.0,4.63
15,5001.86,FeI,3.88,-0.01,41.5,4.77
16,5005.71,FeI,3.88,-0.12,20.2,4.46
17,5006.12,FeI,2.83,-0.61,68.3,4.51
18,5012.07,FeI,0.86,-2.6,123.8,5.01
19,5014.94,FeI,3.94,-0.18,23.3,4.67
20,5041.76,FeI,1.48,-2.2,75.8,4.57
21,5051.64,FeI,0.91,-2.76,121.5,5.18
22,5068.77,FeI,2.94,-1.04,48.1,4.78
23,5079.74,FeI,0.99,-3.25,66.2,4.88
24,5083.34,FeI,0.96,-2.84,107.4,5.06
25,5110.41,FeI,0.0,-3.76,96.0,4.6
26,5123.72,FeI,1.01,-3.06,80.7,4.92
27,5127.36,FeI,0.91,-3.25,76.5,4.92
28,5131.47,FeI,2.22,-2.52,22.2,4.93
29,5142.93,FeI,0.96,-3.07,89.2,4.99
30,5162.27,FeI,4.18,0.02,26.0,4.8
31,5166.28,FeI,0.0,-4.12,76.4,4.66
32,5171.6,FeI,1.48,-1.72,108.1,4.58
33,5192.34,FeI,3.0,-0.42,73.6,4.59
34,5194.94,FeI,1.56,-2.02,90.9,4.69
35,5202.34,FeI,2.17,-1.87,48.8,4.68
36,5216.27,FeI,1.61,-2.08,88.2,4.77
37,5217.39,FeI,3.21,-1.07,29.2,4.81
38,5232.94,FeI,2.94,-0.06,98.5,4.53
39,5250.21,FeI,0.12,-4.9,27.2,4.86
40,5250.65,FeI,2.2,-2.18,23.0,4.58
41,5254.96,FeI,0.11,-4.76,43.7,4.98
42,5263.31,FeI,3.26,-0.87,24.4,4.57
43,5266.56,FeI,3.0,-0.39,75.7,4.58
44,5281.79,FeI,3.04,-0.83,34.9,4.47
45,5283.62,FeI,3.24,-0.45,55.8,4.65
46,5307.36,FeI,1.61,-2.91,46.1,5.0
47,5332.9,FeI,1.56,-2.78,32.7,4.59
48,5339.93,FeI,3.26,-0.63,47.0,4.72
49,5364.87,FeI,4.45,0.23,31.0,5.0
50,5367.47,FeI,4.42,0.44,32.8,4.79
51,5410.91,FeI,4.47,0.4,19.7,4.6
52,5424.07,FeI,4.32,0.52,38.9,4.7
53,5434.52,FeI,1.01,-2.13,130.2,4.75
54,5497.52,FeI,1.01,-2.83,100.0,4.93
55,5501.47,FeI,0.96,-3.05,84.0,4.85
56,5506.78,FeI,0.99,-2.79,95.8,4.8
57,5569.62,FeI,3.41,-0.52,49.9,4.82
58,5572.84,FeI,3.39,-0.28,67.1,4.8
59,5586.76,FeI,3.37,-0.11,60.3,4.5
60,6191.56,FeI,2.43,-1.42,63.5,4.68
61,6230.72,FeI,2.56,-1.28,63.9,4.7
62,6301.5,FeI,3.65,-0.71,35.0,5.02
63,6335.33,FeI,2.2,-2.18,39.9,4.82
64,6400.0,FeI,3.6,-0.27,49.5,4.74
65,6430.85,FeI,2.17,-1.95,56.4,4.79
66,6677.99,FeI,2.69,-1.42,58.8,4.91
67,4178.86,FeII,2.58,-2.44,82.0,4.85
68,4491.41,FeII,2.85,-2.64,28.5,4.48
69,4508.29,FeII,2.86,-2.25,62.6,4.65
70,4515.34,FeII,2.84,-2.36,60.4,4.7
71,4520.22,FeII,2.81,-2.6,60.5,4.9
72,4522.63,FeII,2.84,-1.99,79.3,4.61
73,4541.52,FeII,2.86,-2.79,45.8,4.93
74,4555.89,FeII,2.83,-2.25,63.4,4.62
75,4583.84,FeII,2.81,-1.74,93.7,4.55
76,4923.93,FeII,2.89,-1.21,118.1,4.48
77,5018.44,FeII,2.89,-1.34,130.3,4.81
78,5234.63,FeII,3.22,-2.18,44.6,4.69
79,5284.11,FeII,2.89,-3.19,23.7,4.93
80,5316.62,FeII,3.15,-1.78,101.1,5.02
