,obs_wavelength,element,obs_ep,loggf,obs_ew,abund
0,4058.22,FeI,3.21,-1.18,52.09,5.94
1,4063.28,FeI,3.37,-0.81,51.78,5.77
2,4067.98,FeI,3.21,-0.53,55.55,5.39
3,4070.77,FeI,3.24,-0.87,55.78,5.76
4,4073.76,FeI,3.26,-0.97,45.27,5.7
5,4084.49,FeI,3.33,-0.54,74.07,5.96
6,4114.44,FeI,2.83,-1.3,58.08,5.79
7,4132.9,FeI,2.84,-0.92,75.1,5.87
8,4134.68,FeI,2.83,-0.65,79.34,5.7
9,4139.93,FeI,0.99,-3.51,34.19,5.59
10,4147.67,FeI,1.48,-2.07,93.02,5.9
11,4157.78,FeI,3.42,-0.4,64.97,5.69
12,4174.91,FeI,0.91,-2.94,67.79,5.64
13,4175.64,FeI,2.85,-0.83,77.21,5.85
14,4199.1,FeI,3.05,0.16,90.98,5.31
15,4217.55,FeI,3.43,-0.48,49.74,5.46
16,4222.21,FeI,2.45,-0.97,89.36,5.72
17,4238.81,FeI,3.4,-0.23,70.33,5.51
18,4430.61,FeI,2.22,-1.73,62.65,5.59
19,4442.34,FeI,2.2,-1.23,95.49,5.8
20,4447.72,FeI,2.22,-1.34,83.68,5.7
21,4466.55,FeI,2.83,-0.6,99.42,6.0
22,4484.22,FeI,3.6,-0.64,44.25,5.67
23,4489.74,FeI,0.12,-3.9,78.45,5.88
24,4592.65,FeI,1.56,-2.46,83.9,6.06
25,4602.94,FeI,1.48,-2.21,77.53,5.59
26,4619.29,FeI,3.6,-1.06,33.32,5.89
27,4630.12,FeI,2.28,-2.59,27.8,5.83
28,4647.43,FeI,2.95,-1.35,42.11,5.65
29,4707.27,FeI,3.24,-0.96,62.33,5.87
30,4709.09,FeI,3.65,-1.32,23.93,5.95
31,4736.77,FeI,3.21,-0.67,82.04,6.0
32,4872.14,FeI,2.88,-0.57,90.66,5.59
33,4885.43,FeI,3.88,-0.97,20.17,5.76
34,4903.31,FeI,2.88,-0.89,73.61,5.61
35,4924.77,FeI,2.28,-2.11,55.31,5.91
36,4966.09,FeI,3.33,-0.79,56.96,5.68
37,4994.13,FeI,0.91,-2.97,78.48,5.75
38,5001.86,FeI,3.88,-0.01,60.57,5.57
39,5005.71,FeI,3.88,-0.12,56.86,5.67
40,5006.12,FeI,2.83,-0.61,85.56,5.51
41,5012.07,FeI,0.86,-2.6,91.33,5.59
42,5028.13,FeI,3.57,-1.12,28.96,5.81
43,5039.25,FeI,3.37,-1.52,21.74,5.77
44,5049.82,FeI,2.28,-1.35,85.85,5.74
45,5051.64,FeI,0.91,-2.76,92.87,5.85
46,5074.75,FeI,4.22,-0.2,53.09,5.97
47,5079.74,FeI,0.99,-3.25,67.53,5.83
48,5083.34,FeI,0.96,-2.84,81.31,5.69
49,5098.7,FeI,2.17,-2.03,64.14,5.89
50,5131.47,FeI,2.22,-2.52,34.29,5.8
51,5133.69,FeI,4.17,0.36,55.54,5.41
52,5162.27,FeI,4.18,0.02,65.61,5.92
53,5171.6,FeI,1.48,-1.72,99.16,5.54
54,5191.45,FeI,3.04,-0.55,80.6,5.62
55,5192.34,FeI,3.0,-0.42,85.96,5.46
56,5194.94,FeI,1.56,-2.02,91.28,5.72
57,5198.71,FeI,2.22,-2.09,53.05,5.73
58,5202.34,FeI,2.17,-1.87,79.72,6.0
59,5217.39,FeI,3.21,-1.07,54.21,5.82
60,5225.53,FeI,0.11,-4.75,40.16,5.82
61,5253.46,FeI,3.28,-1.58,25.69,5.86
62,5263.31,FeI,3.26,-0.87,50.07,5.55
63,5281.79,FeI,3.04,-0.83,65.95,5.6
64,5302.3,FeI,3.28,-0.73,61.14,5.62
65,5307.36,FeI,1.61,-2.91,34.26,5.52
66,5322.04,FeI,2.28,-2.8,23.16,5.92
67,5324.18,FeI,3.21,-0.11,95.37,5.6
68,5332.9,FeI,1.56,-2.78,60.96,5.82
69,5367.47,FeI,4.42,0.44,53.05,5.52
70,5369.96,FeI,4.37,0.54,53.39,5.39
71,5383.37,FeI,4.31,0.65,63.83,5.43
72,5393.17,FeI,3.24,-0.72,65.49,5.7
73,5410.91,FeI,4.47,0.4,39.47,5.38
74,5415.2,FeI,4.39,0.64,60.71,5.44
75,5424.07,FeI,4.32,0.52,71.59,5.71
76,5497.52,FeI,1.01,-2.83,85.1,5.75
77,5501.47,FeI,0.96,-3.05,74.07,5.69
78,5506.78,FeI,0.99,-2.79,85.0,5.71
79,5569.62,FeI,3.41,-0.52,52.98,5.4
80,5572.84,FeI,3.39,-0.28,79.89,5.61
81,5576.09,FeI,3.43,-1.0,47.49,5.82
82,5586.76,FeI,3.37,-0.11,92.69,5.67
83,6065.48,FeI,2.61,-1.53,69.32,5.84
84,6230.72,FeI,2.56,-1.28,84.9,5.82
85,6246.32,FeI,3.6,-0.77,35.05,5.53
86,6252.56,FeI,2.4,-1.69,73.52,5.88
87,6335.33,FeI,2.2,-2.18,51.17,5.69
88,6336.82,FeI,3.68,-0.85,31.24,5.6
89,6408.02,FeI,3.68,-0.99,30.97,5.73
90,6411.65,FeI,3.65,-0.59,42.97,5.52
91,6430.85,FeI,2.17,-1.95,64.68,5.7
92,6592.91,FeI,2.73,-1.47,57.59,5.67
93,6677.99,FeI,2.69,-1.42,75.3,5.9
94,4122.67,FeII,2.58,-3.38,15.54,5.55
95,4178.86,FeII,2.58,-2.44,58.08,5.56
96,4416.83,FeII,2.78,-2.41,48.18,5.52
97,4489.18,FeII,2.83,-2.97,31.33,5.79
98,4491.41,FeII,2.85,-2.64,32.26,5.51
99,4508.29,FeII,2.86,-2.25,51.32,5.54
