,obs_wavelength,element,obs_ep,loggf,obs_ew,abund
0,4184.89,FeI,2.83,-0.87,30.1,4.3
1,4199.1,FeI,3.05,0.16,74.9,4.44
2,4202.03,FeI,1.48,-0.69,118.4,4.55
3,4216.18,FeI,0.0,-3.36,93.6,4.75
4,4250.79,FeI,1.56,-0.71,115.6,4.58
5,4260.47,FeI,2.4,0.08,108.3,4.55
6,4375.93,FeI,0.0,-3.0,109.5,4.76
7,4415.12,FeI,1.61,-0.62,116.8,4.5
8,4461.65,FeI,0.09,-3.19,99.5,4.76
9,4489.74,FeI,0.12,-3.9,53.2,4.47
10,4494.56,FeI,2.2,-1.14,60.3,4.36
11,4528.61,FeI,2.17,-0.89,89.9,4.69
12,4531.15,FeI,1.48,-2.1,57.6,4.4
13,4602.94,FeI,1.48,-2.21,58.4,4.52
14,4647.43,FeI,2.95,-1.35,17.0,4.56
15,4668.13,FeI,3.26,-1.08,11.1,4.44
16,4733.59,FeI,1.48,-2.99,22.1,4.58
17,4871.32,FeI,2.87,-0.34,66.9,4.45
18,4872.14,FeI,2.88,-0.57,58.5,4.53
19,4891.49,FeI,2.85,-0.11,81.1,4.48
20,4918.99,FeI,2.86,-0.34,65.4,4.4
21,4920.5,FeI,2.83,0.07,86.7,4.39
22,4938.81,FeI,2.88,-1.08,36.4,4.64
23,4946.39,FeI,3.37,-1.11,7.9,4.42
24,4994.13,FeI,0.91,-2.97,58.1,4.53
25,5005.71,FeI,3.88,-0.12,15.7,4.36
26,5006.12,FeI,2.83,-0.61,51.6,4.38
27,5041.07,FeI,0.96,-3.09,59.3,4.73
28,5041.76,FeI,1.48,-2.2,72.4,4.72
29,5049.82,FeI,2.28,-1.35,56.7,4.54
30,5051.64,FeI,0.91,-2.76,78.2,4.7
31,5079.74,FeI,0.99,-3.25,46.4,4.7
32,5083.34,FeI,0.96,-2.84,64.8,4.57
33,5110.41,FeI,0.0,-3.76,77.0,4.54
34,5123.72,FeI,1.01,-3.06,53.6,4.65
35,5127.36,FeI,0.91,-3.25,42.4,4.53
36,5133.69,FeI,4.17,0.36,22.1,4.4
37,5150.84,FeI,0.99,-3.04,48.1,4.51
38,5151.91,FeI,1.01,-3.32,32.6,4.54
39,5166.28,FeI,0.0,-4.12,54.3,4.48
40,5171.6,FeI,1.48,-1.72,89.1,4.57
41,5191.45,FeI,3.04,-0.55,47.0,4.47
42,5192.34,FeI,3.0,-0.42,51.8,4.38
43,5198.71,FeI,2.22,-2.09,19.8,4.48
44,5202.34,FeI,2.17,-1.87,42.5,4.67
45,5215.18,FeI,3.26,-0.86,23.5,4.58
46,5216.27,FeI,1.61,-2.08,66.4,4.62
47,5225.53,FeI,0.11,-4.75,20.6,4.6
48,5229.85,FeI,3.28,-0.97,14.1,4.44
49,5250.21,FeI,0.12,-4.9,17.9,4.69
50,5250.65,FeI,2.2,-2.18,19.6,4.54
51,5254.96,FeI,0.11,-4.76,26.7,4.75
52,5263.31,FeI,3.26,-0.87,18.8,4.46
53,5266.56,FeI,3.0,-0.39,59.7,4.48
54,5283.62,FeI,3.24,-0.45,35.1,4.39
55,5302.3,FeI,3.28,-0.73,31.1,4.64
56,5324.18,FeI,3.21,-0.11,63.2,4.51
57,5332.9,FeI,1.56,-2.78,27.0,4.54
58,5341.02,FeI,1.61,-1.95,78.4,4.71
59,5367.47,FeI,4.42,0.44,18.9,4.51
60,5369.96,FeI,4.37,0.54,23.3,4.47
61,5383.37,FeI,4.31,0.65,35.2,4.55
62,5393.17,FeI,3.24,-0.72,29.1,4.53
63,5410.91,FeI,4.47,0.4,16.3,4.53
64,5415.2,FeI,4.39,0.64,24.7,4.43
65,5497.52,FeI,1.01,-2.83,69.3,4.66
66,5569.62,FeI,3.41,-0.52,25.8,4.45
67,5572.84,FeI,3.39,-0.28,38.5,4.44
68,5586.76,FeI,3.37,-0.11,51.1,4.47
69,6065.48,FeI,2.61,-1.53,27.0,4.51
70,6191.56,FeI,2.43,-1.42,47.9,4.56
71,6335.33,FeI,2.2,-2.18,18.9,4.45
72,6393.6,FeI,2.43,-1.58,40.5,4.58
73,6421.35,FeI,2.28,-2.01,32.2,4.67
74,6430.85,FeI,2.17,-1.95,31.5,4.46
75,6592.91,FeI,2.73,-1.47,24.6,4.51
76,6593.87,FeI,2.43,-2.42,11.2,4.69
77,6677.99,FeI,2.69,-1.42,34.9,4.61
78,4178.86,FeII,2.58,-2.44,43.8,4.31
79,4233.17,FeII,2.58,-1.81,90.8,4.66
80,4416.83,FeII,2.78,-2.41,31.0,4.25
81,4489.18,FeII,2.83,-2.97,20.1,4.61
82,4491.41,FeII,2.85,-2.64,25.4,4.43
83,4508.29,FeII,2.86,-2.25,45.7,4.46
84,4520.22,FeII,2.81,-2.6,30.3,4.45
85,4522.63,FeII,2.84,-1.99,70.8,4.65
86,4541.52,FeII,2.86,-2.79,24.8,4.58
87,4555.89,FeII,2.83,-2.25,44.3,4.39
88,4576.34,FeII,2.84,-2.92,18.4,4.51
89,4582.84,FeII,2.84,-3.06,17.3,4.62
90,4583.84,FeII,2.81,-1.74,80.3,4.55
91,4923.93,FeII,2.89,-1.21,93.0,4.33
92,5018.44,FeII,2.89,-1.34,109.5,4.8
93,5234.63,FeII,3.22,-2.18,41.6,4.69
94,5264.81,FeII,3.23,-3.23,5.0,4.62
95,5276.0,FeII,3.2,-1.9,44.3,4.43
96,5284.11,FeII,2.89,-3.19,15.5,4.72
97,5316.62,FeII,3.15,-1.78,66.1,4.63
98,5362.87,FeII,3.2,-2.62,23.2,4.72
