,obs_wavelength,element,obs_ep,loggf,obs_ew,abund
0,4001.66,FeI,2.17,-1.9,63.4,4.93
1,4032.63,FeI,1.48,-2.38,92.9,5.09
2,4067.98,FeI,3.21,-0.53,71.0,4.96
3,4070.77,FeI,3.24,-0.87,47.6,4.94
4,4132.9,FeI,2.84,-0.92,68.0,4.84
5,4157.78,FeI,3.42,-0.4,67.2,5.01
6,4158.79,FeI,3.43,-0.7,45.9,4.96
7,4181.76,FeI,2.83,-0.37,107.1,5.04
8,4250.12,FeI,2.47,-0.41,128.6,5.04
9,4337.05,FeI,1.56,-1.7,117.9,4.93
10,4430.61,FeI,2.22,-1.73,67.8,4.83
11,4484.22,FeI,3.6,-0.64,42.5,5.03
12,4494.56,FeI,2.2,-1.14,112.2,4.99
13,4592.65,FeI,1.56,-2.46,85.1,4.99
14,4602.0,FeI,1.61,-3.13,43.6,5.08
15,4602.94,FeI,1.48,-2.21,110.3,5.1
16,4637.5,FeI,3.28,-1.29,21.4,4.86
17,4733.59,FeI,1.48,-2.99,67.4,5.12
18,4871.32,FeI,2.87,-0.34,102.2,4.78
19,4872.14,FeI,2.88,-0.57,99.5,4.97
20,4891.49,FeI,2.85,-0.11,126.4,4.97
21,4903.31,FeI,2.88,-0.89,83.9,5.01
22,4918.99,FeI,2.86,-0.34,111.9,4.93
23,4924.77,FeI,2.28,-2.11,54.6,5.03
24,4938.81,FeI,2.88,-1.08,76.6,5.08
25,4939.69,FeI,0.86,-3.25,97.8,5.04
26,4966.09,FeI,3.33,-0.79,48.6,4.91
27,5006.12,FeI,2.83,-0.61,92.1,4.79
28,5014.94,FeI,3.94,-0.18,44.2,4.97
29,5039.25,FeI,3.37,-1.52,14.5,4.98
30,5041.07,FeI,0.96,-3.09,119.4,5.36
31,5049.82,FeI,2.28,-1.35,104.9,5.06
32,5051.64,FeI,0.91,-2.76,127.4,5.1
33,5060.08,FeI,0.0,-5.43,47.2,5.34
34,5068.77,FeI,2.94,-1.04,63.6,4.9
35,5074.75,FeI,4.22,-0.2,25.9,4.99
36,5127.36,FeI,0.91,-3.25,103.5,5.16
37,5131.47,FeI,2.22,-2.52,43.6,5.18
38,5133.69,FeI,4.17,0.36,53.6,4.85
39,5141.74,FeI,2.42,-2.24,36.1,5.02
40,5150.84,FeI,0.99,-3.04,109.3,5.14
41,5162.27,FeI,4.18,0.02,48.8,5.13
42,5171.6,FeI,1.48,-1.72,140.3,5.01
43,5194.94,FeI,1.56,-2.02,128.5,5.2
44,5198.71,FeI,2.22,-2.09,53.0,4.89
45,5202.34,FeI,2.17,-1.87,94.7,5.23
46,5216.27,FeI,1.61,-2.08,119.6,5.16
47,5217.39,FeI,3.21,-1.07,48.1,5.02
48,5225.53,FeI,0.11,-4.75,73.5,5.15
49,5229.85,FeI,3.28,-0.97,33.3,4.76
50,5247.05,FeI,0.09,-4.97,67.8,5.26
51,5253.46,FeI,3.28,-1.58,12.1,4.83
52,5254.96,FeI,0.11,-4.76,85.9,5.33
53,5266.56,FeI,3.0,-0.39,91.0,4.73
54,5281.79,FeI,3.04,-0.83,72.2,4.92
55,5283.62,FeI,3.24,-0.45,82.9,4.95
56,5307.36,FeI,1.61,-2.91,64.0,5.09
57,5339.93,FeI,3.26,-0.63,59.0,4.79
58,5364.87,FeI,4.45,0.23,28.2,4.87
59,5365.4,FeI,3.57,-1.02,18.4,4.83
60,5367.47,FeI,4.42,0.44,41.6,4.87
61,5383.37,FeI,4.31,0.65,57.5,4.78
62,5393.17,FeI,3.24,-0.72,68.3,4.99
63,5410.91,FeI,4.47,0.4,35.1,4.86
64,5415.2,FeI,4.39,0.64,46.6,4.71
65,5424.07,FeI,4.32,0.52,58.6,4.93
66,5497.52,FeI,1.01,-2.83,125.3,5.15
67,5501.47,FeI,0.96,-3.05,121.2,5.23
68,5506.78,FeI,0.99,-2.79,123.3,5.05
69,5569.62,FeI,3.41,-0.52,69.9,5.01
70,5576.09,FeI,3.43,-1.0,40.7,5.08
71,5615.64,FeI,3.33,0.04,104.4,4.89
72,5624.54,FeI,3.41,-0.76,49.4,4.95
73,5638.26,FeI,4.22,-0.72,11.3,5.06
74,6137.69,FeI,2.59,-1.4,85.5,5.04
75,6173.34,FeI,2.22,-2.88,26.1,5.16
76,6180.2,FeI,2.73,-2.65,8.0,4.97
77,6265.13,FeI,2.17,-2.54,42.1,5.03
78,6297.79,FeI,2.22,-2.64,29.6,4.98
79,6301.5,FeI,3.65,-0.71,27.8,4.78
80,6322.69,FeI,2.59,-2.43,20.5,5.03
81,6335.33,FeI,2.2,-2.18,70.9,5.1
82,6336.82,FeI,3.68,-0.85,23.0,4.85
83,6408.02,FeI,3.68,-0.99,28.4,5.11
84,6421.35,FeI,2.28,-2.01,68.8,5.0
85,6494.98,FeI,2.4,-1.27,110.6,5.0
86,6546.24,FeI,2.76,-1.54,48.3,4.84
87,6592.91,FeI,2.73,-1.47,75.5,5.11
88,6677.99,FeI,2.69,-1.42,87.7,5.17
89,6978.85,FeI,2.48,-2.5,28.3,5.09
90,4178.86,FeII,2.58,-2.44,86.4,4.95
91,4489.18,FeII,2.83,-2.97,44.0,5.02
92,4491.41,FeII,2.85,-2.64,71.4,5.16
93,4508.29,FeII,2.86,-2.25,87.8,5.06
94,4515.34,FeII,2.84,-2.36,76.0,4.94
95,4541.52,FeII,2.86,-2.79,56.9,5.08
96,5197.58,FeII,3.23,-2.05,63.3,4.83
97,5234.63,FeII,3.22,-2.18,59.2,4.89
98,5276.0,FeII,3.2,-1.9,76.6,4.84
