,obs_wavelength,element,obs_ep,loggf,obs_ew,abund
0,4058.22,FeI,3.21,-1.18,62.55,5.34
1,4084.49,FeI,3.33,-0.54,53.63,4.78
2,4114.44,FeI,2.83,-1.3,82.8,5.33
3,4195.33,FeI,3.33,-0.49,63.24,4.8
4,4484.22,FeI,3.6,-0.64,42.39,4.92
5,4602.0,FeI,1.61,-3.13,65.03,5.21
6,4619.29,FeI,3.6,-1.06,25.14,5.05
7,4625.05,FeI,3.24,-1.27,59.86,5.4
8,4630.12,FeI,2.28,-2.59,55.98,5.46
9,4637.5,FeI,3.28,-1.29,42.47,5.16
10,4643.46,FeI,3.65,-1.15,20.67,5.08
11,4668.13,FeI,3.26,-1.08,44.61,4.96
12,4678.85,FeI,3.6,-0.68,37.45,4.89
13,4733.59,FeI,1.48,-2.99,96.78,5.37
14,4736.77,FeI,3.21,-0.67,88.1,5.16
15,4875.88,FeI,3.33,-1.9,18.53,5.33
16,4889.0,FeI,2.2,-2.55,74.13,5.51
17,4910.02,FeI,3.39,-1.28,53.47,5.44
18,4924.77,FeI,2.28,-2.11,72.58,5.15
19,5001.86,FeI,3.88,-0.01,59.72,4.87
20,5014.94,FeI,3.94,-0.18,53.88,5.06
21,5060.08,FeI,0.0,-5.43,60.83,5.26
22,5068.77,FeI,2.94,-1.04,77.52,4.98
23,5074.75,FeI,4.22,-0.2,27.69,4.97
24,5131.47,FeI,2.22,-2.52,56.84,5.21
25,5133.69,FeI,4.17,0.36,67.12,4.96
26,5141.74,FeI,2.42,-2.24,65.47,5.33
27,5162.27,FeI,4.18,0.02,58.18,5.17
28,5198.71,FeI,2.22,-2.09,87.62,5.21
29,5215.18,FeI,3.26,-0.86,64.0,5.01
30,5217.39,FeI,3.21,-1.07,68.41,5.22
31,5229.85,FeI,3.28,-0.97,56.68,5.0
32,5247.05,FeI,0.09,-4.97,91.69,5.3
33,5250.21,FeI,0.12,-4.9,93.59,5.31
34,5250.65,FeI,2.2,-2.18,85.32,5.26
35,5253.46,FeI,3.28,-1.58,19.17,5.01
36,5263.31,FeI,3.26,-0.87,68.9,5.05
37,5283.62,FeI,3.24,-0.45,93.86,5.03
38,5322.04,FeI,2.28,-2.8,28.21,5.1
39,5339.93,FeI,3.26,-0.63,87.7,5.13
40,5364.87,FeI,4.45,0.23,35.45,4.93
41,5365.4,FeI,3.57,-1.02,20.25,4.77
42,5393.17,FeI,3.24,-0.72,81.18,5.09
43,5410.91,FeI,4.47,0.4,43.23,4.91
44,5415.2,FeI,4.39,0.64,76.48,5.08
45,5424.07,FeI,4.32,0.52,72.91,5.08
46,5572.84,FeI,3.39,-0.28,98.08,5.02
47,5572.84,FeI,3.39,-0.28,97.97,5.02
48,5658.82,FeI,3.39,-0.76,72.24,5.12
49,5701.54,FeI,2.56,-2.22,50.95,5.21
50,5934.65,FeI,3.93,-1.12,15.09,5.14
51,6136.99,FeI,2.2,-2.93,50.84,5.42
52,6151.62,FeI,2.17,-3.37,18.57,5.28
53,6240.65,FeI,2.22,-3.17,22.18,5.2
54,6246.32,FeI,3.6,-0.77,47.15,5.0
55,6265.13,FeI,2.17,-2.54,75.43,5.34
56,6270.23,FeI,2.86,-2.61,14.48,5.31
57,6280.62,FeI,0.86,-4.39,82.75,5.5
58,6335.33,FeI,2.2,-2.18,91.4,5.17
59,6355.03,FeI,2.84,-2.29,20.68,5.1
60,6408.02,FeI,3.68,-0.99,35.01,5.12
61,6411.65,FeI,3.65,-0.59,65.97,5.13
62,6498.94,FeI,0.96,-4.69,36.7,5.33
63,6609.11,FeI,2.56,-2.69,28.62,5.26
64,6855.16,FeI,4.56,-0.74,11.79,5.37
65,6978.85,FeI,2.48,-2.5,46.47,5.23
66,4128.75,FeII,2.58,-3.47,41.43,5.2
67,4491.41,FeII,2.85,-2.64,69.79,5.14
68,4515.34,FeII,2.84,-2.36,79.83,5.07
69,4520.22,FeII,2.81,-2.6,62.59,4.99
70,4541.52,FeII,2.86,-2.79,43.8,4.88
71,4582.84,FeII,2.84,-3.06,49.2,5.21
72,5234.63,FeII,3.22,-2.18,72.03,5.1
73,5264.81,FeII,3.23,-3.23,20.04,5.26
74,5276.0,FeII,3.2,-1.9,87.01,5.04
75,5284.11,FeII,2.89,-3.19,39.22,5.24
76,5362.87,FeII,3.2,-2.62,62.28,5.35
77,5425.26,FeII,3.2,-3.39,12.86,5.15
78,5534.85,FeII,3.25,-2.87,26.21,5.04
79,6149.26,FeII,3.89,-2.72,15.85,5.39
80,6238.39,FeII,3.89,-2.75,9.56,5.17
81,6247.56,FeII,3.89,-2.33,18.81,5.11
82,6416.92,FeII,3.89,-2.88,7.5,5.18
83,6456.38,FeII,3.9,-2.08,29.04,5.08
