,obs_wavelength,element,obs_ep,loggf,obs_ew,abund
0,4021.87,FeI,2.67,-0.73,79.68,5.21
1,4154.5,FeI,2.83,-0.69,82.65,5.36
2,4182.38,FeI,3.02,-1.18,43.33,5.41
3,4217.55,FeI,3.43,-0.48,60.26,5.38
4,4222.21,FeI,2.45,-0.97,90.31,5.38
5,4238.81,FeI,3.4,-0.23,58.17,5.11
6,4408.41,FeI,2.2,-1.77,72.35,5.48
7,4447.72,FeI,2.22,-1.34,88.03,5.38
8,4489.74,FeI,0.12,-3.9,95.62,5.72
9,4602.94,FeI,1.48,-2.21,89.23,5.42
10,4625.05,FeI,3.24,-1.27,35.35,5.55
11,4668.13,FeI,3.26,-1.08,54.09,5.66
12,4707.27,FeI,3.24,-0.96,67.18,5.73
13,4733.59,FeI,1.48,-2.99,43.25,5.43
14,4736.77,FeI,3.21,-0.67,57.28,5.29
15,4772.8,FeI,1.56,-2.9,46.12,5.42
16,4907.73,FeI,3.43,-1.7,16.16,5.68
17,4918.99,FeI,2.86,-0.34,96.97,5.25
18,4924.77,FeI,2.28,-2.11,57.52,5.65
19,4938.81,FeI,2.88,-1.08,47.18,5.09
20,4939.69,FeI,0.86,-3.25,75.22,5.44
21,4966.09,FeI,3.33,-0.79,55.23,5.49
22,4994.13,FeI,0.91,-2.97,91.51,5.53
23,5001.86,FeI,3.88,-0.01,55.36,5.29
24,5005.71,FeI,3.88,-0.12,38.12,5.12
25,5006.12,FeI,2.83,-0.61,81.19,5.17
26,5014.94,FeI,3.94,-0.18,31.25,5.13
27,5022.24,FeI,3.98,-0.33,32.9,5.38
28,5028.13,FeI,3.57,-1.12,35.48,5.7
29,5041.07,FeI,0.96,-3.09,90.17,5.69
30,5060.08,FeI,0.0,-5.43,19.05,5.61
31,5068.77,FeI,2.94,-1.04,64.53,5.41
32,5074.75,FeI,4.22,-0.2,37.76,5.56
33,5079.74,FeI,0.99,-3.25,67.93,5.48
34,5083.34,FeI,0.96,-2.84,84.77,5.36
35,5127.36,FeI,0.91,-3.25,70.66,5.41
36,5133.69,FeI,4.17,0.36,68.62,5.46
37,5142.93,FeI,0.96,-3.07,92.07,5.69
38,5166.28,FeI,0.0,-4.12,77.15,5.33
39,5191.45,FeI,3.04,-0.55,98.07,5.68
40,5198.71,FeI,2.22,-2.09,50.21,5.4
41,5215.18,FeI,3.26,-0.86,50.41,5.37
42,5216.27,FeI,1.61,-2.08,90.08,5.41
43,5217.39,FeI,3.21,-1.07,32.8,5.21
44,5229.85,FeI,3.28,-0.97,37.86,5.26
45,5254.96,FeI,0.11,-4.76,59.73,5.84
46,5263.31,FeI,3.26,-0.87,54.35,5.41
47,5281.79,FeI,3.04,-0.83,83.63,5.66
48,5302.3,FeI,3.28,-0.73,60.59,5.39
49,5307.36,FeI,1.61,-2.91,47.56,5.48
50,5332.9,FeI,1.56,-2.78,39.51,5.15
51,5339.93,FeI,3.26,-0.63,53.78,5.17
52,5364.87,FeI,4.45,0.23,44.17,5.46
53,5365.4,FeI,3.57,-1.02,27.49,5.43
54,5369.96,FeI,4.37,0.54,40.11,5.0
55,5393.17,FeI,3.24,-0.72,51.5,5.23
56,5424.07,FeI,4.32,0.52,62.4,5.33
57,5501.47,FeI,0.96,-3.05,94.35,5.65
58,5569.62,FeI,3.41,-0.52,78.59,5.62
59,5572.84,FeI,3.39,-0.28,83.36,5.45
60,5572.84,FeI,3.39,-0.28,83.46,5.45
61,5576.09,FeI,3.43,-1.0,28.62,5.27
62,5586.76,FeI,3.37,-0.11,90.05,5.4
63,5615.64,FeI,3.33,0.04,96.62,5.28
64,5624.54,FeI,3.41,-0.76,45.35,5.32
65,5638.26,FeI,4.22,-0.72,22.03,5.76
66,5701.54,FeI,2.56,-2.22,35.25,5.63
67,5705.99,FeI,4.61,-0.46,10.61,5.52
68,6003.01,FeI,3.88,-1.1,10.99,5.35
69,6102.17,FeI,4.83,-0.52,4.33,5.37
70,6191.56,FeI,2.43,-1.42,81.9,5.43
71,6200.31,FeI,2.61,-2.44,12.99,5.35
72,6213.43,FeI,2.22,-2.48,35.18,5.5
73,6219.28,FeI,2.2,-2.45,30.08,5.36
74,6301.5,FeI,3.65,-0.71,32.07,5.24
75,6322.69,FeI,2.59,-2.43,15.81,5.43
76,6408.02,FeI,3.68,-0.99,18.54,5.26
77,6419.95,FeI,4.73,-0.28,18.76,5.74
78,6421.35,FeI,2.28,-2.01,52.7,5.37
79,6498.94,FeI,0.96,-4.69,17.53,5.84
80,6592.91,FeI,2.73,-1.47,44.49,5.19
81,6677.99,FeI,2.69,-1.42,62.78,5.39
82,4491.41,FeII,2.85,-2.64,47.62,5.33
83,4508.29,FeII,2.86,-2.25,67.19,5.3
84,4520.22,FeII,2.81,-2.6,52.3,5.36
85,4576.34,FeII,2.84,-2.92,57.29,5.75
86,5234.63,FeII,3.22,-2.18,54.36,5.35
87,5276.0,FeII,3.2,-1.9,64.38,5.2
88,5316.62,FeII,3.15,-1.78,91.94,5.52
89,5534.85,FeII,3.25,-2.87,27.41,5.57
