,obs_wavelength,element,obs_ep,loggf,obs_ew,abund
0,4032.63,FeI,1.48,-2.38,93.1,5.66
1,4114.44,FeI,2.83,-1.3,69.2,5.62
2,4147.67,FeI,1.48,-2.07,108.4,5.69
3,4153.9,FeI,3.4,-0.28,82.7,5.5
4,4157.78,FeI,3.42,-0.4,67.9,5.36
5,4158.79,FeI,3.43,-0.7,67.6,5.66
6,4182.38,FeI,3.02,-1.18,59.2,5.52
7,4199.1,FeI,3.05,0.16,115.4,5.46
8,4216.18,FeI,0.0,-3.36,134.4,5.85
9,4217.55,FeI,3.43,-0.48,70.4,5.48
10,4282.4,FeI,2.17,-0.78,133.6,5.81
11,4430.61,FeI,2.22,-1.73,91.7,5.72
12,4442.34,FeI,2.2,-1.23,106.6,5.5
13,4447.72,FeI,2.22,-1.34,106.9,5.64
14,4489.74,FeI,0.12,-3.9,95.7,5.51
15,4494.56,FeI,2.2,-1.14,118.1,5.63
16,4592.65,FeI,1.56,-2.46,76.5,5.37
17,4602.0,FeI,1.61,-3.13,33.9,5.38
18,4607.65,FeI,3.26,-1.33,27.0,5.33
19,4619.29,FeI,3.6,-1.06,28.6,5.47
20,4625.05,FeI,3.24,-1.27,54.2,5.73
21,4630.12,FeI,2.28,-2.59,27.4,5.47
22,4678.85,FeI,3.6,-0.68,56.4,5.58
23,4704.95,FeI,3.68,-1.32,22.3,5.67
24,4736.77,FeI,3.21,-0.67,78.6,5.51
25,4871.32,FeI,2.87,-0.34,110.7,5.41
26,4872.14,FeI,2.88,-0.57,114.5,5.73
27,4882.14,FeI,3.41,-1.48,26.3,5.61
28,4890.76,FeI,2.88,-0.38,124.3,5.73
29,4891.49,FeI,2.85,-0.11,124.0,5.42
30,4938.81,FeI,2.88,-1.08,73.8,5.43
31,4939.69,FeI,0.86,-3.25,88.0,5.5
32,4966.09,FeI,3.33,-0.79,63.1,5.48
33,5001.86,FeI,3.88,-0.01,62.3,5.31
34,5006.12,FeI,2.83,-0.61,104.1,5.47
35,5012.07,FeI,0.86,-2.6,131.8,5.74
36,5014.94,FeI,3.94,-0.18,53.1,5.39
37,5022.24,FeI,3.98,-0.33,43.1,5.42
38,5028.13,FeI,3.57,-1.12,30.2,5.51
39,5039.25,FeI,3.37,-1.52,22.6,5.52
40,5044.21,FeI,2.85,-2.02,30.6,5.59
41,5048.44,FeI,3.96,-1.0,16.2,5.48
42,5051.64,FeI,0.91,-2.76,125.0,5.8
43,5060.08,FeI,0.0,-5.43,26.8,5.61
44,5079.74,FeI,0.99,-3.25,96.6,5.79
45,5083.34,FeI,0.96,-2.84,101.2,5.43
46,5110.41,FeI,0.0,-3.76,137.0,5.93
47,5133.69,FeI,4.17,0.36,79.6,5.56
