,obs_wavelength,element,obs_ep,loggf,obs_ew,abund
0,4063.28,FeI,3.37,-0.81,40.78,5.07
1,4067.98,FeI,3.21,-0.53,59.79,4.95
2,4114.44,FeI,2.83,-1.3,56.38,5.19
3,4139.93,FeI,0.99,-3.51,40.27,4.98
4,4147.67,FeI,1.48,-2.07,87.65,4.96
5,4150.25,FeI,3.43,-1.19,18.64,5.04
6,4182.38,FeI,3.02,-1.18,42.13,5.04
7,4217.55,FeI,3.43,-0.48,58.15,5.1
8,4442.34,FeI,2.2,-1.23,84.45,4.83
9,4443.19,FeI,2.86,-1.04,47.57,4.78
10,4447.72,FeI,2.22,-1.34,93.58,5.18
11,4459.12,FeI,2.17,-1.33,99.26,5.29
12,4484.22,FeI,3.6,-0.64,24.05,4.79
13,4494.56,FeI,2.2,-1.14,95.49,5.01
14,4592.65,FeI,1.56,-2.46,62.2,4.86
15,4707.27,FeI,3.24,-0.96,55.22,5.26
16,4733.59,FeI,1.48,-2.99,63.81,5.38
17,4736.77,FeI,3.21,-0.67,61.81,5.11
18,4855.67,FeI,3.37,-1.63,13.18,5.17
19,4872.14,FeI,2.88,-0.57,87.94,5.04
20,4872.14,FeI,2.88,-0.57,89.72,5.1
21,4910.02,FeI,3.39,-1.28,17.35,4.99
22,4938.81,FeI,2.88,-1.08,49.88,4.89
23,4946.39,FeI,3.37,-1.11,25.68,5.0
24,4966.09,FeI,3.33,-0.79,31.86,4.81
25,5001.86,FeI,3.88,-0.01,46.64,4.9
26,5005.71,FeI,3.88,-0.12,32.11,4.76
27,5006.12,FeI,2.83,-0.61,74.92,4.74
28,5022.24,FeI,3.98,-0.33,22.25,4.91
29,5049.82,FeI,2.28,-1.35,97.56,5.22
30,5079.22,FeI,2.2,-2.1,45.52,5.01
31,5079.74,FeI,0.99,-3.25,55.31,4.84
32,5098.7,FeI,2.17,-2.03,54.38,5.0
33,5127.36,FeI,0.91,-3.25,86.37,5.31
34,5133.69,FeI,4.17,0.36,55.13,5.01
35,5141.74,FeI,2.42,-2.24,26.67,5.03
36,5142.93,FeI,0.96,-3.07,91.85,5.21
37,5151.91,FeI,1.01,-3.32,70.18,5.15
38,5191.45,FeI,3.04,-0.55,63.68,4.71
39,5217.39,FeI,3.21,-1.07,42.37,5.12
40,5225.53,FeI,0.11,-4.75,51.84,5.15
41,5250.21,FeI,0.12,-4.9,36.79,5.12
42,5250.65,FeI,2.2,-2.18,47.86,5.09
43,5254.96,FeI,0.11,-4.76,58.2,5.29
44,5266.56,FeI,3.0,-0.39,80.55,4.78
45,5281.79,FeI,3.04,-0.83,47.08,4.74
46,5283.62,FeI,3.24,-0.45,68.82,4.96
47,5302.3,FeI,3.28,-0.73,38.43,4.75
48,5307.36,FeI,1.61,-2.91,32.51,4.82
49,5322.04,FeI,2.28,-2.8,19.18,5.26
50,5324.18,FeI,3.21,-0.11,79.19,4.78
51,5332.9,FeI,1.56,-2.78,44.6,4.82
52,5339.93,FeI,3.26,-0.63,55.16,4.92
53,5364.87,FeI,4.45,0.23,25.18,4.9
54,5365.4,FeI,3.57,-1.02,23.31,5.08
55,5367.47,FeI,4.42,0.44,29.51,4.76
56,5369.96,FeI,4.37,0.54,41.3,4.83
57,5393.17,FeI,3.24,-0.72,72.43,5.29
58,5415.2,FeI,4.39,0.64,40.35,4.72
59,5424.07,FeI,4.32,0.52,54.01,5.01
60,5501.47,FeI,0.96,-3.05,94.01,5.17
61,5576.09,FeI,3.43,-1.0,32.66,5.08
62,5586.76,FeI,3.37,-0.11,71.07,4.77
63,6008.56,FeI,3.88,-0.98,16.49,5.19
64,6065.48,FeI,2.61,-1.53,57.28,5.01
65,6191.56,FeI,2.43,-1.42,84.21,5.1
66,6200.31,FeI,2.61,-2.44,27.8,5.42
67,6219.28,FeI,2.2,-2.45,43.24,5.22
68,6230.72,FeI,2.56,-1.28,86.85,5.16
69,6240.65,FeI,2.22,-3.17,9.69,5.15
70,6246.32,FeI,3.6,-0.77,23.9,4.86
71,6301.5,FeI,3.65,-0.71,33.9,5.03
72,6335.33,FeI,2.2,-2.18,51.85,5.05
73,6393.6,FeI,2.43,-1.58,83.72,5.24
74,6411.65,FeI,3.65,-0.59,42.13,5.08
75,6421.35,FeI,2.28,-2.01,47.7,4.93
76,6430.85,FeI,2.17,-1.95,67.08,5.02
77,6546.24,FeI,2.76,-1.54,40.82,4.9
78,6677.99,FeI,2.69,-1.42,69.69,5.15
79,7090.39,FeI,4.23,-1.21,4.74,5.19
80,4491.41,FeII,2.85,-2.64,41.22,4.87
81,4508.29,FeII,2.86,-2.25,73.06,5.11
82,4520.22,FeII,2.81,-2.6,65.62,5.28
83,4555.89,FeII,2.83,-2.25,63.07,4.83
84,4576.34,FeII,2.84,-2.92,42.87,5.2
85,4620.52,FeII,2.83,-3.19,17.57,4.88
86,5234.63,FeII,3.22,-2.18,51.59,4.98
87,5284.11,FeII,2.89,-3.19,18.85,4.96
88,5362.87,FeII,3.2,-2.62,30.88,5.01
89,6456.38,FeII,3.9,-2.08,22.74,5.08
90,7711.72,FeII,3.9,-2.5,16.11,5.27
