,obs_wavelength,element,obs_ep,loggf,obs_ew,abund
0,4021.87,FeI,2.67,-0.73,63.9,4.92
1,4073.76,FeI,3.26,-0.97,19.51,5.0
2,4084.49,FeI,3.33,-0.54,18.02,4.64
3,4114.44,FeI,2.83,-1.3,15.45,4.74
4,4139.93,FeI,0.99,-3.51,29.73,5.34
5,4147.67,FeI,1.48,-2.07,67.93,5.01
6,4153.9,FeI,3.4,-0.28,52.76,5.08
7,4156.8,FeI,2.83,-0.81,54.46,5.04
8,4158.79,FeI,3.43,-0.7,32.48,5.21
9,4175.64,FeI,2.85,-0.83,48.57,5.02
10,4181.76,FeI,2.83,-0.37,70.24,4.83
11,4182.38,FeI,3.02,-1.18,19.2,4.93
12,4184.89,FeI,2.83,-0.87,36.54,4.79
13,4187.04,FeI,2.45,-0.56,74.19,4.67
14,4187.8,FeI,2.42,-0.55,93.67,5.0
15,4195.33,FeI,3.33,-0.49,57.17,5.31
16,4206.7,FeI,0.05,-3.96,55.61,5.15
17,4216.18,FeI,0.0,-3.36,94.36,5.11
18,4222.21,FeI,2.45,-0.97,71.06,5.03
19,4227.43,FeI,3.33,0.27,81.4,4.96
20,4238.81,FeI,3.4,-0.23,44.77,4.94
21,4250.12,FeI,2.47,-0.41,98.0,4.97
22,4271.15,FeI,2.45,-0.35,85.56,4.71
23,4337.05,FeI,1.56,-1.7,81.31,4.92
24,4352.74,FeI,2.22,-1.29,44.52,4.68
25,4430.61,FeI,2.22,-1.73,37.89,4.98
26,4442.34,FeI,2.2,-1.23,53.19,4.72
27,4447.72,FeI,2.22,-1.34,55.96,4.91
28,4459.12,FeI,2.17,-1.33,58.52,4.89
29,4461.65,FeI,0.09,-3.19,87.79,4.86
30,4484.22,FeI,3.6,-0.64,23.49,5.16
31,4489.74,FeI,0.12,-3.9,52.81,5.09
32,4494.56,FeI,2.2,-1.14,70.34,4.86
33,4592.65,FeI,1.56,-2.46,46.75,5.1
34,4668.13,FeI,3.26,-1.08,14.57,4.92
