,obs_wavelength,element,obs_ep,loggf,obs_ew,abund
0,4032.63,FeI,1.48,-2.38,78.24,4.91
1,4114.44,FeI,2.83,-1.3,29.47,4.52
2,4173.92,FeI,0.99,-3.29,59.68,4.78
3,4174.91,FeI,0.91,-2.94,82.51,4.81
4,4222.21,FeI,2.45,-0.97,81.09,4.74
5,4238.81,FeI,3.4,-0.23,49.51,4.53
6,4430.61,FeI,2.22,-1.73,58.19,4.7
7,4447.72,FeI,2.22,-1.34,65.17,4.44
8,4494.56,FeI,2.2,-1.14,90.18,4.7
9,4602.0,FeI,1.61,-3.13,22.1,4.63
10,4625.05,FeI,3.24,-1.27,19.22,4.71
11,4630.12,FeI,2.28,-2.59,21.42,4.91
12,4678.85,FeI,3.6,-0.68,17.41,4.51
13,4707.27,FeI,3.24,-0.96,43.06,4.91
14,4871.32,FeI,2.87,-0.34,82.73,4.52
15,4872.14,FeI,2.88,-0.57,71.07,4.54
16,4882.14,FeI,3.41,-1.48,13.55,4.94
17,4890.76,FeI,2.88,-0.38,94.67,4.82
18,4938.81,FeI,2.88,-1.08,43.99,4.58
19,4939.69,FeI,0.86,-3.25,81.99,4.85
20,4946.39,FeI,3.37,-1.11,21.38,4.75
21,4966.09,FeI,3.33,-0.79,33.77,4.65
22,5001.86,FeI,3.88,-0.01,27.76,4.43
23,5005.71,FeI,3.88,-0.12,29.87,4.58
24,5006.12,FeI,2.83,-0.61,70.81,4.5
25,5044.21,FeI,2.85,-2.02,15.96,4.87
26,5049.82,FeI,2.28,-1.35,85.5,4.81
27,5068.77,FeI,2.94,-1.04,38.45,4.5
28,5079.74,FeI,0.99,-3.25,75.46,4.88
29,5083.34,FeI,0.96,-2.84,100.7,4.91
30,5131.47,FeI,2.22,-2.52,29.49,4.91
31,5133.69,FeI,4.17,0.36,31.94,4.49
32,5141.74,FeI,2.42,-2.24,25.79,4.8
33,5150.84,FeI,0.99,-3.04,90.78,4.94
34,5162.27,FeI,4.18,0.02,33.36,4.87
35,5198.71,FeI,2.22,-2.09,41.22,4.7
36,5215.18,FeI,3.26,-0.86,34.51,4.64
37,5216.27,FeI,1.61,-2.08,97.95,4.91
38,5217.39,FeI,3.21,-1.07,25.16,4.59
39,5263.31,FeI,3.26,-0.87,35.05,4.66
40,5266.56,FeI,3.0,-0.39,83.94,4.7
41,5281.79,FeI,3.04,-0.83,52.73,4.64
42,5283.62,FeI,3.24,-0.45,56.64,4.58
43,5307.36,FeI,1.61,-2.91,40.21,4.71
44,5324.18,FeI,3.21,-0.11,79.01,4.58
45,5332.9,FeI,1.56,-2.78,56.13,4.77
46,5367.47,FeI,4.42,0.44,29.0,4.64
47,5369.96,FeI,4.37,0.54,32.78,4.55
48,5383.37,FeI,4.31,0.65,38.2,4.47
49,5393.17,FeI,3.24,-0.72,42.36,4.6
50,5415.2,FeI,4.39,0.64,35.28,4.53
51,5424.07,FeI,4.32,0.52,42.29,4.69
52,5569.62,FeI,3.41,-0.52,42.16,4.6
53,5572.84,FeI,3.39,-0.28,51.28,4.49
54,5576.09,FeI,3.43,-1.0,33.45,4.94
55,5624.54,FeI,3.41,-0.76,29.52,4.6
56,5701.54,FeI,2.56,-2.22,16.92,4.69
57,6065.48,FeI,2.61,-1.53,54.55,4.77
58,6213.43,FeI,2.22,-2.48,19.16,4.56
59,6246.32,FeI,3.6,-0.77,20.61,4.6
60,6265.13,FeI,2.17,-2.54,34.15,4.88
61,6335.33,FeI,2.2,-2.18,46.47,4.75
62,6411.65,FeI,3.65,-0.59,26.06,4.61
63,6430.85,FeI,2.17,-1.95,66.3,4.78
64,6494.98,FeI,2.4,-1.27,90.91,4.78
65,6592.91,FeI,2.73,-1.47,47.39,4.71
66,6593.87,FeI,2.43,-2.42,21.47,4.8
67,6609.11,FeI,2.56,-2.69,11.76,4.92
68,6677.99,FeI,2.69,-1.42,58.85,4.77
69,4489.18,FeII,2.83,-2.97,30.81,4.77
70,4491.41,FeII,2.85,-2.64,33.97,4.53
71,4508.29,FeII,2.86,-2.25,49.51,4.44
72,4520.22,FeII,2.81,-2.6,46.03,4.66
73,4522.63,FeII,2.84,-1.99,94.43,5.04
74,4541.52,FeII,2.86,-2.79,27.76,4.56
75,4541.52,FeII,2.86,-2.79,28.61,4.58
76,4555.89,FeII,2.83,-2.25,78.68,4.95
77,4576.34,FeII,2.84,-2.92,21.16,4.5
78,4582.84,FeII,2.84,-3.06,22.4,4.67
79,4583.84,FeII,2.81,-1.74,84.11,4.52
80,4620.52,FeII,2.83,-3.19,10.45,4.39
81,5197.58,FeII,3.23,-2.05,48.5,4.61
82,5284.11,FeII,2.89,-3.19,25.11,4.9
83,5362.87,FeII,3.2,-2.62,30.77,4.82
84,5425.26,FeII,3.2,-3.39,8.05,4.88
85,5534.85,FeII,3.25,-2.87,25.84,5.0
86,6238.39,FeII,3.89,-2.75,8.69,5.08
87,6432.68,FeII,2.89,-3.71,6.73,4.69
88,6456.38,FeII,3.9,-2.08,13.33,4.62
