,obs_wavelength,element,obs_ep,loggf,obs_ew,abund
0,3977.74,FeI,2.2,-1.12,73.1,4.54
1,4001.66,FeI,2.17,-1.9,37.1,4.58
2,4009.71,FeI,2.22,-1.25,68.8,4.6
3,4084.49,FeI,3.33,-0.54,39.0,4.64
4,4114.44,FeI,2.83,-1.3,24.4,4.5
5,4132.9,FeI,2.84,-0.92,40.5,4.46
6,4134.68,FeI,2.83,-0.65,45.4,4.27
7,4152.17,FeI,0.96,-3.16,48.4,4.55
8,4184.89,FeI,2.83,-0.87,39.0,4.37
9,4187.04,FeI,2.45,-0.56,86.4,4.53
10,4187.8,FeI,2.42,-0.55,89.8,4.56
11,4195.33,FeI,3.33,-0.49,26.9,4.34
12,4202.03,FeI,1.48,-0.69,121.3,4.36
13,4250.12,FeI,2.47,-0.41,83.9,4.33
14,4250.79,FeI,1.56,-0.71,126.8,4.59
15,4260.47,FeI,2.4,0.08,114.2,4.46
16,4337.05,FeI,1.56,-1.7,87.0,4.56
17,4415.12,FeI,1.61,-0.62,127.5,4.5
18,4430.61,FeI,2.22,-1.73,49.8,4.65
19,4442.34,FeI,2.2,-1.23,60.0,4.3
20,4447.72,FeI,2.22,-1.34,62.9,4.49
21,4459.12,FeI,2.17,-1.33,72.0,4.58
22,4461.65,FeI,0.09,-3.19,101.7,4.54
23,4494.56,FeI,2.2,-1.14,76.1,4.51
24,4531.15,FeI,1.48,-2.1,78.6,4.63
25,4592.65,FeI,1.56,-2.46,57.7,4.7
26,4602.94,FeI,1.48,-2.21,66.4,4.5
27,4630.12,FeI,2.28,-2.59,9.8,4.62
28,4668.13,FeI,3.26,-1.08,18.8,4.62
29,4733.59,FeI,1.48,-2.99,25.9,4.54
30,4736.77,FeI,3.21,-0.67,30.9,4.43
31,4871.32,FeI,2.87,-0.34,72.9,4.42
32,4903.31,FeI,2.88,-0.89,40.9,4.42
33,4918.99,FeI,2.86,-0.34,68.7,4.32
34,4938.81,FeI,2.88,-1.08,24.8,4.29
35,4939.69,FeI,0.86,-3.25,50.1,4.46
36,4994.13,FeI,0.91,-2.97,69.4,4.55
37,5001.86,FeI,3.88,-0.01,25.8,4.45
38,5012.07,FeI,0.86,-2.6,99.7,4.72
39,5014.94,FeI,3.94,-0.18,16.8,4.45
40,5041.07,FeI,0.96,-3.09,64.7,4.65
41,5041.76,FeI,1.48,-2.2,72.5,4.54
42,5049.82,FeI,2.28,-1.35,56.9,4.41
43,5051.64,FeI,0.91,-2.76,82.3,4.57
44,5079.74,FeI,0.99,-3.25,55.9,4.7
45,5083.34,FeI,0.96,-2.84,66.6,4.43
46,5133.69,FeI,4.17,0.36,23.3,4.36
47,5142.93,FeI,0.96,-3.07,58.8,4.52
48,5151.91,FeI,1.01,-3.32,48.1,4.66
49,5166.28,FeI,0.0,-4.12,69.3,4.54
50,5171.6,FeI,1.48,-1.72,90.7,4.39
51,5191.45,FeI,3.04,-0.55,48.4,4.38
52,5192.34,FeI,3.0,-0.42,53.1,4.28
53,5194.94,FeI,1.56,-2.02,78.3,4.55
54,5202.34,FeI,2.17,-1.87,40.5,4.51
55,5215.18,FeI,3.26,-0.86,20.8,4.42
56,5216.27,FeI,1.61,-2.08,68.1,4.49
57,5225.53,FeI,0.11,-4.75,23.1,4.5
58,5232.94,FeI,2.94,-0.06,88.2,4.46
59,5247.05,FeI,0.09,-4.97,18.6,4.58
