,obs_wavelength,element,obs_ep,loggf,obs_ew,abund
0,4430.61,FeI,2.22,-1.73,78.74,5.08
1,4882.14,FeI,3.41,-1.48,39.64,5.6
2,4938.81,FeI,2.88,-1.08,98.87,5.54
3,4946.39,FeI,3.37,-1.11,53.79,5.4
4,4950.11,FeI,3.41,-1.5,28.45,5.41
5,4966.09,FeI,3.33,-0.79,81.88,5.49
6,5002.79,FeI,3.4,-1.46,18.3,5.1
7,5014.94,FeI,3.94,-0.18,56.97,5.21
8,5044.21,FeI,2.85,-2.02,29.79,5.26
9,5162.27,FeI,4.18,0.02,70.98,5.52
10,5217.39,FeI,3.21,-1.07,44.87,5.0
11,5250.21,FeI,0.12,-4.9,99.11,5.82
12,5250.65,FeI,2.2,-2.18,96.58,5.7
13,5307.36,FeI,1.61,-2.91,89.1,5.56
14,5389.48,FeI,4.42,-0.41,19.18,5.28
15,5424.07,FeI,4.32,0.52,75.71,5.25
16,5572.84,FeI,3.39,-0.28,87.97,5.1
17,5624.54,FeI,3.41,-0.76,88.37,5.61
18,5956.69,FeI,0.86,-4.5,58.57,5.66
19,6065.48,FeI,2.61,-1.53,86.61,5.31
20,6151.62,FeI,2.17,-3.37,30.87,5.73
21,6173.34,FeI,2.22,-2.88,35.26,5.38
22,6180.2,FeI,2.73,-2.65,16.71,5.36
23,6200.31,FeI,2.61,-2.44,43.77,5.55
24,6213.43,FeI,2.22,-2.48,52.24,5.24
25,6219.28,FeI,2.2,-2.45,75.84,5.53
26,6240.65,FeI,2.22,-3.17,21.09,5.37
27,6270.23,FeI,2.86,-2.61,18.61,5.53
28,6344.15,FeI,2.43,-2.92,26.48,5.5
29,6421.35,FeI,2.28,-2.01,91.61,5.42
30,6481.87,FeI,2.28,-3.01,33.67,5.53
31,6498.94,FeI,0.96,-4.69,37.83,5.63
32,6546.24,FeI,2.76,-1.54,90.76,5.53
33,6593.87,FeI,2.43,-2.42,67.42,5.64
34,6609.11,FeI,2.56,-2.69,37.01,5.61
35,6677.99,FeI,2.69,-1.42,97.91,5.43
36,6841.34,FeI,4.61,-0.78,14.95,5.68
37,6978.85,FeI,2.48,-2.5,43.88,5.41
38,4489.18,FeII,2.83,-2.97,30.22,5.04
39,4508.29,FeII,2.86,-2.25,95.23,5.54
40,5100.66,FeII,2.81,-4.13,7.0,5.39
41,5197.58,FeII,3.23,-2.05,52.95,4.96
42,5234.63,FeII,3.22,-2.18,88.6,5.69
43,5325.55,FeII,3.22,-3.16,26.95,5.58
44,5362.87,FeII,3.2,-2.62,44.19,5.34
45,5414.07,FeII,3.22,-3.58,31.28,6.09
46,5534.85,FeII,3.25,-2.87,24.44,5.25
47,6149.26,FeII,3.89,-2.72,17.84,5.68
48,6238.39,FeII,3.89,-2.75,14.12,5.59
49,6416.92,FeII,3.89,-2.88,10.78,5.58
50,6432.68,FeII,2.89,-3.71,12.87,5.31
51,7711.72,FeII,3.9,-2.5,14.58,5.31
