,obs_wavelength,element,obs_ep,loggf,obs_ew,abund
0,4058.22,FeI,3.21,-1.18,66.88,5.5
1,4067.98,FeI,3.21,-0.53,76.02,5.07
2,4156.8,FeI,2.83,-0.81,90.58,5.21
3,4173.92,FeI,0.99,-3.29,97.04,5.34
4,4184.89,FeI,2.83,-0.87,88.85,5.21
5,4238.81,FeI,3.4,-0.23,81.13,5.09
6,4619.29,FeI,3.6,-1.06,37.48,5.21
7,4625.05,FeI,3.24,-1.27,46.12,5.12
8,4637.5,FeI,3.28,-1.29,60.14,5.46
9,4647.43,FeI,2.95,-1.35,76.05,5.42
10,4807.71,FeI,3.37,-2.15,13.29,5.39
11,4882.14,FeI,3.41,-1.48,21.34,5.02
12,4907.73,FeI,3.43,-1.7,26.31,5.38
13,4924.77,FeI,2.28,-2.11,87.27,5.45
14,4938.81,FeI,2.88,-1.08,89.12,5.25
15,4946.39,FeI,3.37,-1.11,56.43,5.28
16,5001.86,FeI,3.88,-0.01,64.51,4.99
17,5002.79,FeI,3.4,-1.46,25.62,5.07
18,5005.71,FeI,3.88,-0.12,63.54,5.09
19,5014.94,FeI,3.94,-0.18,50.55,4.97
20,5044.21,FeI,2.85,-2.02,40.77,5.23
21,5133.69,FeI,4.17,0.36,85.63,5.39
22,5141.74,FeI,2.42,-2.24,73.5,5.45
23,5162.27,FeI,4.18,0.02,58.77,5.21
24,5215.18,FeI,3.26,-0.86,81.12,5.32
25,5217.39,FeI,3.21,-1.07,76.53,5.37
26,5242.49,FeI,3.63,-0.97,41.71,5.19
27,5263.31,FeI,3.26,-0.87,71.48,5.14
28,5281.79,FeI,3.04,-0.83,98.91,5.34
29,5302.3,FeI,3.28,-0.73,94.32,5.46
30,5322.04,FeI,2.28,-2.8,44.73,5.31
31,5353.37,FeI,4.1,-0.76,40.9,5.55
32,5367.47,FeI,4.42,0.44,64.08,5.18
33,5369.96,FeI,4.37,0.54,66.9,5.07
34,5379.57,FeI,3.69,-1.51,17.49,5.26
35,5383.37,FeI,4.31,0.65,74.26,5.02
36,5415.2,FeI,4.39,0.64,72.26,5.09
37,5424.07,FeI,4.32,0.52,78.3,5.23
38,5563.6,FeI,4.19,-0.75,29.87,5.43
39,5569.62,FeI,3.41,-0.52,87.58,5.25
40,5576.09,FeI,3.43,-1.0,72.74,5.47
41,5618.63,FeI,4.21,-1.25,6.94,5.18
42,5624.54,FeI,3.41,-0.76,73.12,5.21
43,5701.54,FeI,2.56,-2.22,64.11,5.38
44,5909.97,FeI,3.21,-2.59,9.58,5.39
45,5916.25,FeI,2.45,-2.99,27.4,5.36
46,5952.72,FeI,3.98,-1.39,10.03,5.21
47,6151.62,FeI,2.17,-3.37,39.04,5.57
48,6180.2,FeI,2.73,-2.65,23.56,5.27
49,6200.31,FeI,2.61,-2.44,49.65,5.38
50,6213.43,FeI,2.22,-2.48,89.21,5.54
51,6240.65,FeI,2.22,-3.17,25.95,5.18
52,6246.32,FeI,3.6,-0.77,48.52,4.99
53,6270.23,FeI,2.86,-2.61,21.77,5.35
54,6297.79,FeI,2.22,-2.64,74.84,5.45
55,6322.69,FeI,2.59,-2.43,63.68,5.56
56,6336.82,FeI,3.68,-0.85,41.2,5.04
57,6344.15,FeI,2.43,-2.92,39.55,5.45
58,6355.03,FeI,2.84,-2.29,37.88,5.33
59,6411.65,FeI,3.65,-0.59,62.59,5.09
60,6978.85,FeI,2.48,-2.5,65.76,5.46
61,7022.95,FeI,4.19,-1.25,15.04,5.46
62,4582.84,FeII,2.84,-3.06,31.1,5.01
63,5197.58,FeII,3.23,-2.05,61.93,5.04
64,5234.63,FeII,3.22,-2.18,70.2,5.33
65,5264.81,FeII,3.23,-3.23,13.31,5.14
66,5276.0,FeII,3.2,-1.9,87.98,5.33
67,5284.11,FeII,2.89,-3.19,45.68,5.46
68,5325.55,FeII,3.22,-3.16,25.29,5.41
69,6238.39,FeII,3.89,-2.75,10.43,5.31
70,6416.92,FeII,3.89,-2.88,9.51,5.39
71,6432.68,FeII,2.89,-3.71,18.82,5.33
72,6456.38,FeII,3.9,-2.08,29.93,5.24
