,obs_wavelength,element,obs_ep,loggf,obs_ew,abund
0,3949.95,FeI,2.17,-1.25,61.5,4.76
1,4009.71,FeI,2.22,-1.25,57.0,4.7
2,4076.63,FeI,3.21,-0.59,33.8,4.69
3,4134.68,FeI,2.83,-0.65,44.8,4.53
4,4147.67,FeI,1.48,-2.07,56.4,4.62
5,4153.9,FeI,3.4,-0.28,33.3,4.58
6,4154.5,FeI,2.83,-0.69,48.3,4.64
7,4157.78,FeI,3.42,-0.4,30.0,4.65
8,4174.91,FeI,0.91,-2.94,41.2,4.52
9,4175.64,FeI,2.85,-0.83,35.9,4.55
10,4187.04,FeI,2.45,-0.56,64.6,4.39
11,4187.8,FeI,2.42,-0.55,72.5,4.53
12,4191.43,FeI,2.47,-0.67,59.3,4.41
13,4195.33,FeI,3.33,-0.49,27.0,4.57
14,4199.1,FeI,3.05,0.16,64.6,4.39
15,4216.18,FeI,0.0,-3.36,78.5,4.69
16,4217.55,FeI,3.43,-0.48,29.9,4.73
17,4233.6,FeI,2.48,-0.6,76.6,4.73
18,4238.81,FeI,3.4,-0.23,37.2,4.6
19,4250.12,FeI,2.47,-0.41,71.9,4.42
20,4260.47,FeI,2.4,0.08,95.5,4.41
21,4271.15,FeI,2.45,-0.35,82.1,4.57
22,4352.74,FeI,2.22,-1.29,61.0,4.78
23,4430.61,FeI,2.22,-1.73,34.8,4.68
24,4443.19,FeI,2.86,-1.04,25.4,4.52
25,4447.72,FeI,2.22,-1.34,57.1,4.71
26,4466.55,FeI,2.83,-0.6,58.4,4.72
27,4494.56,FeI,2.2,-1.14,63.7,4.62
28,4531.15,FeI,1.48,-2.1,57.7,4.62
29,4602.94,FeI,1.48,-2.21,54.8,4.67
30,4678.85,FeI,3.6,-0.68,10.0,4.5
31,4736.77,FeI,3.21,-0.67,27.9,4.59
32,4772.8,FeI,1.56,-2.9,19.7,4.71
33,4871.32,FeI,2.87,-0.34,58.5,4.45
34,4872.14,FeI,2.88,-0.57,49.5,4.52
35,4890.76,FeI,2.88,-0.38,57.3,4.48
36,4891.49,FeI,2.85,-0.11,65.1,4.33
37,4903.31,FeI,2.88,-0.89,31.4,4.49
38,4918.99,FeI,2.86,-0.34,53.8,4.35
39,4920.5,FeI,2.83,0.07,88.7,4.62
40,4939.69,FeI,0.86,-3.25,29.8,4.46
41,4994.13,FeI,0.91,-2.97,46.1,4.55
42,5006.12,FeI,2.83,-0.61,40.3,4.32
43,5012.07,FeI,0.86,-2.6,74.7,4.7
44,5014.94,FeI,3.94,-0.18,11.5,4.43
45,5041.07,FeI,0.96,-3.09,35.6,4.53
46,5041.76,FeI,1.48,-2.2,48.4,4.49
47,5049.82,FeI,2.28,-1.35,42.5,4.47
48,5051.64,FeI,0.91,-2.76,65.4,4.71
49,5068.77,FeI,2.94,-1.04,19.9,4.43
50,5079.74,FeI,0.99,-3.25,26.6,4.53
51,5083.34,FeI,0.96,-2.84,50.1,4.54
52,5166.28,FeI,0.0,-4.12,46.1,4.61
53,5171.6,FeI,1.48,-1.72,75.1,4.54
54,5191.45,FeI,3.04,-0.55,38.8,4.47
55,5192.34,FeI,3.0,-0.42,42.9,4.37
56,5194.94,FeI,1.56,-2.02,59.7,4.61
57,5202.34,FeI,2.17,-1.87,32.0,4.64
58,5216.27,FeI,1.61,-2.08,51.7,4.57
59,5225.53,FeI,0.11,-4.75,19.0,4.79
60,5232.94,FeI,2.94,-0.06,70.7,4.46
61,5247.05,FeI,0.09,-4.97,13.2,4.8
62,5254.96,FeI,0.11,-4.76,18.4,4.79
63,5263.31,FeI,3.26,-0.87,19.4,4.61
64,5266.56,FeI,3.0,-0.39,44.5,4.36
65,5281.79,FeI,3.04,-0.83,30.7,4.58
66,5302.3,FeI,3.28,-0.73,19.3,4.48
67,5324.18,FeI,3.21,-0.11,52.1,4.46
68,5339.93,FeI,3.26,-0.63,33.6,4.69
69,5367.47,FeI,4.42,0.44,19.8,4.63
70,5369.96,FeI,4.37,0.54,25.4,4.61
71,5371.49,FeI,0.96,-1.64,117.1,4.84
72,5383.37,FeI,4.31,0.65,33.7,4.62
73,5393.17,FeI,3.24,-0.72,26.5,4.6
74,5415.2,FeI,4.39,0.64,19.0,4.37
75,5424.07,FeI,4.32,0.52,29.8,4.67
76,5429.7,FeI,0.96,-1.88,108.6,4.87
77,5572.84,FeI,3.39,-0.28,28.1,4.36
78,5586.76,FeI,3.37,-0.11,48.5,4.57
79,5615.64,FeI,3.33,0.04,59.1,4.56
80,6065.48,FeI,2.61,-1.53,18.0,4.43
81,6137.69,FeI,2.59,-1.4,39.0,4.75
82,6421.35,FeI,2.28,-2.01,24.6,4.68
83,6430.85,FeI,2.17,-1.95,25.3,4.51
84,6494.98,FeI,2.4,-1.27,40.6,4.41
