,obs_wavelength,element,obs_ep,loggf,obs_ew,abund
82,5916.25,FeI,2.45,-2.99,13.71,5.36
83,5934.65,FeI,3.93,-1.12,22.21,5.56
84,5952.72,FeI,3.98,-1.39,9.44,5.41
85,6024.06,FeI,4.55,-0.12,36.34,5.57
86,6065.48,FeI,2.61,-1.53,89.49,5.63
87,6078.49,FeI,4.8,-0.32,12.98,5.5
88,6082.71,FeI,2.22,-3.55,10.76,5.55
89,6137.69,FeI,2.59,-1.4,92.22,5.52
90,6173.34,FeI,2.22,-2.88,31.51,5.41
91,6200.31,FeI,2.61,-2.44,34.12,5.52
92,6213.43,FeI,2.22,-2.48,53.2,5.4
93,6219.28,FeI,2.2,-2.45,63.49,5.52
94,6230.72,FeI,2.56,-1.28,99.04,5.53
95,6232.64,FeI,3.65,-1.24,24.18,5.38
96,6252.56,FeI,2.4,-1.69,91.84,5.55
97,6265.13,FeI,2.17,-2.54,69.47,5.7
98,6280.62,FeI,0.86,-4.39,50.77,5.61
99,6301.5,FeI,3.65,-0.71,65.94,5.52
100,6302.49,FeI,3.69,-0.97,46.32,5.56
101,6335.33,FeI,2.2,-2.18,64.31,5.25
102,6336.82,FeI,3.68,-0.85,46.39,5.43
103,6344.15,FeI,2.43,-2.92,23.1,5.52
104,6430.85,FeI,2.17,-1.95,94.65,5.56
105,6481.87,FeI,2.28,-3.01,28.61,5.53
106,6498.94,FeI,0.96,-4.69,27.57,5.58
107,6533.93,FeI,4.56,-1.43,3.37,5.63
108,6546.24,FeI,2.76,-1.54,64.14,5.3
109,6592.91,FeI,2.73,-1.47,74.37,5.37
110,6593.87,FeI,2.43,-2.42,40.32,5.35
111,6677.99,FeI,2.69,-1.42,89.8,5.56
112,6828.59,FeI,4.64,-0.89,8.18,5.58
113,7090.39,FeI,4.23,-1.21,14.86,5.7
114,7511.02,FeI,4.17,0.12,63.87,5.2
115,4128.75,FeII,2.58,-3.47,28.98,5.39
116,4178.86,FeII,2.58,-2.44,82.82,5.54
117,4491.41,FeII,2.85,-2.64,50.6,5.3
118,4508.29,FeII,2.86,-2.25,73.41,5.44
119,4515.34,FeII,2.84,-2.36,59.49,5.23
120,4520.22,FeII,2.81,-2.6,63.09,5.53
121,4541.52,FeII,2.86,-2.79,38.17,5.21
122,4576.34,FeII,2.84,-2.92,35.57,5.25
123,4620.52,FeII,2.83,-3.19,17.96,5.09
124,5100.66,FeII,2.81,-4.13,10.21,5.7
125,5234.63,FeII,3.22,-2.18,61.33,5.44
126,5276.0,FeII,3.2,-1.9,82.09,5.51
127,5284.11,FeII,2.89,-3.19,30.09,5.46
128,5362.87,FeII,3.2,-2.62,47.52,5.57
129,5534.85,FeII,3.25,-2.87,28.39,5.49
130,6247.56,FeII,3.89,-2.33,16.37,5.36
131,6432.68,FeII,2.89,-3.71,14.04,5.48
