,obs_wavelength,element,obs_ep,loggf,obs_ew,abund
0,3941.28,FeI,3.26,-1.03,43.2,4.83
1,3977.74,FeI,2.2,-1.12,103.1,4.62
2,4001.66,FeI,2.17,-1.9,53.4,4.46
3,4009.71,FeI,2.22,-1.25,104.8,4.8
4,4067.98,FeI,3.21,-0.53,46.6,4.31
5,4084.49,FeI,3.33,-0.54,58.9,4.67
6,4156.8,FeI,2.83,-0.81,85.5,4.74
7,4157.78,FeI,3.42,-0.4,55.7,4.59
8,4158.79,FeI,3.43,-0.7,44.0,4.71
9,4182.38,FeI,3.02,-1.18,30.3,4.42
10,4260.47,FeI,2.4,0.08,163.4,4.68
11,4476.08,FeI,3.69,-0.34,51.8,4.78
12,4602.0,FeI,1.61,-3.13,48.8,4.82
13,4602.94,FeI,1.48,-2.21,123.9,4.89
14,4637.5,FeI,3.28,-1.29,20.7,4.62
15,4647.43,FeI,2.95,-1.35,43.8,4.71
16,4733.59,FeI,1.48,-2.99,85.6,5.02
17,4736.77,FeI,3.21,-0.67,66.4,4.69
18,4871.32,FeI,2.87,-0.34,105.2,4.51
19,4903.31,FeI,2.88,-0.89,69.6,4.51
20,4918.99,FeI,2.86,-0.34,103.0,4.44
21,4920.5,FeI,2.83,0.07,156.4,4.9
22,4938.81,FeI,2.88,-1.08,68.0,4.67
23,4939.69,FeI,0.86,-3.25,124.6,4.97
24,4994.13,FeI,0.91,-2.97,134.5,4.9
25,5012.07,FeI,0.86,-2.6,165.9,4.92
26,5014.94,FeI,3.94,-0.18,34.4,4.62
27,5041.07,FeI,0.96,-3.09,136.7,5.11
28,5041.76,FeI,1.48,-2.2,131.7,4.87
29,5049.82,FeI,2.28,-1.35,100.4,4.61
30,5051.64,FeI,0.91,-2.76,161.7,5.08
31,5060.08,FeI,0.0,-5.43,56.2,5.01
32,5068.77,FeI,2.94,-1.04,59.0,4.57
33,5079.74,FeI,0.99,-3.25,122.0,5.07
34,5083.34,FeI,0.96,-2.84,141.4,4.91
35,5110.41,FeI,0.0,-3.76,187.4,5.09
36,5123.72,FeI,1.01,-3.06,137.8,5.14
37,5131.47,FeI,2.22,-2.52,50.1,4.98
38,5133.69,FeI,4.17,0.36,40.7,4.47
39,5141.74,FeI,2.42,-2.24,35.4,4.73
40,5142.93,FeI,0.96,-3.07,134.1,5.02
41,5150.84,FeI,0.99,-3.04,141.8,5.14
42,5162.27,FeI,4.18,0.02,20.5,4.42
43,5166.28,FeI,0.0,-4.12,162.1,5.06
44,5171.6,FeI,1.48,-1.72,168.6,4.91
45,5191.45,FeI,3.04,-0.55,96.3,4.73
