,obs_wavelength,element,obs_ep,loggf,obs_ew,abund
0,4153.9,FeI,3.4,-0.28,76.3,5.61
1,4175.64,FeI,2.85,-0.83,99.3,6.12
2,4476.08,FeI,3.69,-0.34,83.7,6.12
3,4489.74,FeI,0.12,-3.9,99.5,6.13
4,4772.8,FeI,1.56,-2.9,75.3,6.17
5,4871.32,FeI,2.87,-0.34,127.2,5.9
6,4890.76,FeI,2.88,-0.38,120.3,5.84
7,4903.31,FeI,2.88,-0.89,81.5,5.67
8,4918.99,FeI,2.86,-0.34,122.8,5.82
9,5051.64,FeI,0.91,-2.76,102.1,5.81
10,5171.6,FeI,1.48,-1.72,133.6,6.01
11,5194.94,FeI,1.56,-2.02,109.4,5.92
12,5198.71,FeI,2.22,-2.09,73.2,6.0
13,5202.34,FeI,2.17,-1.87,101.5,6.26
14,5215.18,FeI,3.26,-0.86,67.4,5.79
15,5216.27,FeI,1.61,-2.08,101.2,5.87
16,5217.39,FeI,3.21,-1.07,53.4,5.71
17,5229.85,FeI,3.28,-0.97,63.6,5.85
18,5242.49,FeI,3.63,-0.97,43.8,5.92
19,5247.05,FeI,0.09,-4.97,41.4,5.99
20,5253.46,FeI,3.28,-1.58,39.6,6.07
21,5263.31,FeI,3.26,-0.87,57.8,5.64
22,5266.56,FeI,3.0,-0.39,102.1,5.64
23,5283.62,FeI,3.24,-0.45,108.1,6.05
24,5307.36,FeI,1.61,-2.91,66.4,6.03
25,5324.18,FeI,3.21,-0.11,115.9,5.8
26,5341.02,FeI,1.61,-1.95,108.4,5.87
27,5364.87,FeI,4.45,0.23,65.2,5.93
28,5367.47,FeI,4.42,0.44,71.8,5.8
29,5369.96,FeI,4.37,0.54,73.7,5.68
30,5383.37,FeI,4.31,0.65,85.1,5.7
31,5397.13,FeI,0.91,-1.98,136.8,5.66
32,5410.91,FeI,4.47,0.4,50.5,5.54
33,5434.52,FeI,1.01,-2.13,129.8,5.79
34,5662.52,FeI,4.17,-0.41,30.6,5.67
35,6003.01,FeI,3.88,-1.1,22.2,5.85
36,6008.56,FeI,3.88,-0.98,35.3,6.01
37,6065.48,FeI,2.61,-1.53,82.8,5.98
38,6078.49,FeI,4.8,-0.32,21.3,6.03
39,6137.69,FeI,2.59,-1.4,85.2,5.87
40,6180.2,FeI,2.73,-2.65,13.5,5.89
41,6200.31,FeI,2.61,-2.44,27.0,5.92
42,6213.43,FeI,2.22,-2.48,54.0,6.01
43,6219.28,FeI,2.2,-2.45,43.8,5.79
44,6230.72,FeI,2.56,-1.28,75.6,5.54
45,6232.64,FeI,3.65,-1.24,36.3,6.04
46,6252.56,FeI,2.4,-1.69,81.2,5.88
47,6297.79,FeI,2.22,-2.64,45.8,6.03
48,6302.49,FeI,3.69,-0.97,32.0,5.72
49,6335.33,FeI,2.2,-2.18,54.9,5.7
50,6336.82,FeI,3.68,-0.85,68.9,6.2
51,6393.6,FeI,2.43,-1.58,100.0,6.12
52,6411.65,FeI,3.65,-0.59,62.0,5.8
53,6421.35,FeI,2.28,-2.01,69.3,5.85
54,6494.98,FeI,2.4,-1.27,102.8,5.82
55,6546.24,FeI,2.76,-1.54,49.4,5.58
56,6592.91,FeI,2.73,-1.47,82.7,6.03
57,6593.87,FeI,2.43,-2.42,46.0,6.04
58,6677.99,FeI,2.69,-1.42,94.4,6.13
59,6750.15,FeI,2.42,-2.62,42.3,6.16
60,6806.85,FeI,2.73,-2.13,22.4,5.61
61,6978.85,FeI,2.48,-2.5,43.7,6.11
62,5197.58,FeII,3.23,-2.05,63.0,5.65
63,5234.63,FeII,3.22,-2.18,64.3,5.81
64,5276.0,FeII,3.2,-1.9,79.1,5.75
65,5316.62,FeII,3.15,-1.78,103.8,6.05
66,5362.87,FeII,3.2,-2.62,59.4,6.14
67,6247.56,FeII,3.89,-2.33,24.2,5.9
68,6456.38,FeII,3.9,-2.08,36.5,5.92
