,obs_wavelength,element,obs_ep,loggf,obs_ew,abund
40,4678.85,FeI,3.6,-0.68,28.23,5.07
41,4707.27,FeI,3.24,-0.96,25.5,4.94
42,4709.09,FeI,3.65,-1.32,9.68,5.2
43,4709.09,FeI,3.65,-1.32,15.02,5.42
44,4733.59,FeI,1.48,-2.99,43.56,5.28
45,4736.77,FeI,3.21,-0.67,48.22,5.04
46,4772.8,FeI,1.56,-2.9,28.29,4.94
47,4872.14,FeI,2.88,-0.57,75.92,5.02
48,4875.88,FeI,3.33,-1.9,6.7,5.26
49,4890.76,FeI,2.88,-0.38,83.57,5.03
50,4903.31,FeI,2.88,-0.89,54.28,4.93
51,4918.99,FeI,2.86,-0.34,97.94,5.28
52,4938.81,FeI,2.88,-1.08,39.62,4.86
53,4939.69,FeI,0.86,-3.25,61.25,5.06
54,4946.39,FeI,3.37,-1.11,24.82,5.17
55,4966.09,FeI,3.33,-0.79,41.15,5.15
56,4994.13,FeI,0.91,-2.97,86.32,5.34
57,5001.86,FeI,3.88,-0.01,37.61,4.91
58,5005.71,FeI,3.88,-0.12,33.71,4.95
59,5006.12,FeI,2.83,-0.61,71.42,4.92
60,5012.07,FeI,0.86,-2.6,92.95,5.11
61,5014.94,FeI,3.94,-0.18,30.52,5.03
62,5041.07,FeI,0.96,-3.09,85.18,5.49
63,5041.76,FeI,1.48,-2.2,92.34,5.33
64,5068.77,FeI,2.94,-1.04,61.61,5.31
65,5079.74,FeI,0.99,-3.25,66.13,5.29
66,5083.34,FeI,0.96,-2.84,81.98,5.17
67,5110.41,FeI,0.0,-3.76,102.2,5.39
68,5127.36,FeI,0.91,-3.25,66.12,5.22
69,5131.47,FeI,2.22,-2.52,23.52,5.25
70,5133.69,FeI,4.17,0.36,47.33,5.07
71,5141.74,FeI,2.42,-2.24,27.66,5.24
72,5142.93,FeI,0.96,-3.07,84.02,5.42
73,5150.84,FeI,0.99,-3.04,80.5,5.37
74,5162.27,FeI,4.18,0.02,37.71,5.24
75,5166.28,FeI,0.0,-4.12,72.97,5.14
76,5171.6,FeI,1.48,-1.72,103.4,5.21
77,5191.45,FeI,3.04,-0.55,76.51,5.17
78,5192.34,FeI,3.0,-0.42,73.49,4.93
79,5194.94,FeI,1.56,-2.02,78.16,4.97
80,5198.71,FeI,2.22,-2.09,42.76,5.16
81,5202.34,FeI,2.17,-1.87,70.05,5.38
82,5215.18,FeI,3.26,-0.86,42.44,5.16
83,5216.27,FeI,1.61,-2.08,77.48,5.12
84,5217.39,FeI,3.21,-1.07,31.6,5.11
85,5225.53,FeI,0.11,-4.75,40.87,5.3
86,5232.94,FeI,2.94,-0.06,91.88,4.89
87,5247.05,FeI,0.09,-4.97,27.55,5.26
88,5250.21,FeI,0.12,-4.9,31.15,5.33
89,5250.65,FeI,2.2,-2.18,44.1,5.28
90,5254.96,FeI,0.11,-4.76,40.63,5.34
91,5263.31,FeI,3.26,-0.87,34.82,4.98
92,5283.62,FeI,3.24,-0.45,63.4,5.08
93,5288.52,FeI,3.69,-1.49,7.36,5.37
94,5307.36,FeI,1.61,-2.91,33.91,5.08
95,5328.53,FeI,1.56,-1.85,105.5,5.41
96,5339.93,FeI,3.26,-0.63,50.55,5.02
97,5341.02,FeI,1.61,-1.95,98.74,5.38
98,5364.87,FeI,4.45,0.23,18.6,4.9
99,5367.47,FeI,4.42,0.44,40.72,5.15
100,5383.37,FeI,4.31,0.65,44.14,4.82
101,5415.2,FeI,4.39,0.64,41.83,4.88
102,5424.07,FeI,4.32,0.52,54.51,5.17
103,5501.47,FeI,0.96,-3.05,82.78,5.34
104,5506.78,FeI,0.99,-2.79,94.69,5.39
105,5572.84,FeI,3.39,-0.28,62.9,5.03
106,5576.09,FeI,3.43,-1.0,28.24,5.16
107,5586.76,FeI,3.37,-0.11,64.84,4.89
108,5615.64,FeI,3.33,0.04,68.64,4.74
109,5624.54,FeI,3.41,-0.76,30.23,4.95
110,5709.38,FeI,3.37,-1.01,39.42,5.31
111,5934.65,FeI,3.93,-1.12,8.45,5.2
112,6024.06,FeI,4.55,-0.12,20.58,5.35
113,6065.48,FeI,2.61,-1.53,54.4,5.2
114,6137.69,FeI,2.59,-1.4,62.62,5.18
115,6173.34,FeI,2.22,-2.88,18.13,5.36
116,6213.43,FeI,2.22,-2.48,21.52,5.05
117,6219.28,FeI,2.2,-2.45,29.84,5.19
118,6230.72,FeI,2.56,-1.28,56.07,4.92
119,6246.32,FeI,3.6,-0.77,20.62,4.91
120,6301.5,FeI,3.65,-0.71,43.28,5.34
121,6335.33,FeI,2.2,-2.18,45.27,5.19
122,6400.0,FeI,3.6,-0.27,59.97,5.17
123,6400.32,FeI,0.91,-4.32,12.23,5.06
124,6408.02,FeI,3.68,-0.99,24.92,5.34
125,6421.35,FeI,2.28,-2.01,45.49,5.14
126,6430.85,FeI,2.17,-1.95,55.13,5.1
127,6494.98,FeI,2.4,-1.27,80.43,5.13
128,6592.91,FeI,2.73,-1.47,40.28,5.0
129,6677.99,FeI,2.69,-1.42,55.57,5.17
130,6750.15,FeI,2.42,-2.62,12.21,5.1
131,4489.18,FeII,2.83,-2.97,27.6,5.18
132,4491.41,FeII,2.85,-2.64,30.1,4.93
133,4515.34,FeII,2.84,-2.36,49.7,5.05
134,4541.52,FeII,2.86,-2.79,36.6,5.21
135,4576.34,FeII,2.84,-2.92,37.24,5.33
136,4583.84,FeII,2.81,-1.74,84.84,5.06
137,5197.58,FeII,3.23,-2.05,48.89,5.08
138,5234.63,FeII,3.22,-2.18,35.87,4.96
139,5276.0,FeII,3.2,-1.9,57.88,5.05
140,5362.87,FeII,3.2,-2.62,26.36,5.17
