,obs_wavelength,element,obs_ep,loggf,obs_ew,abund
0,4058.22,FeI,3.21,-1.18,53.0,5.25
1,4067.98,FeI,3.21,-0.53,61.8,4.8
2,4070.77,FeI,3.24,-0.87,50.34,4.97
3,4132.9,FeI,2.84,-0.92,79.4,5.02
4,4133.86,FeI,3.37,-1.13,30.04,4.96
5,4139.93,FeI,0.99,-3.51,82.43,5.3
6,4156.8,FeI,2.83,-0.81,79.72,4.95
7,4157.78,FeI,3.42,-0.4,54.09,4.81
8,4173.92,FeI,0.99,-3.29,73.94,4.89
9,4181.76,FeI,2.83,-0.37,95.78,4.83
10,4182.38,FeI,3.02,-1.18,38.86,4.78
11,4184.89,FeI,2.83,-0.87,59.45,4.59
12,4238.81,FeI,3.4,-0.23,54.44,4.54
13,4408.41,FeI,2.2,-1.77,96.22,5.29
14,4442.34,FeI,2.2,-1.23,93.42,4.69
15,4484.22,FeI,3.6,-0.64,39.45,4.91
16,4602.0,FeI,1.61,-3.13,48.02,5.03
17,4630.12,FeI,2.28,-2.59,32.64,5.15
18,4637.5,FeI,3.28,-1.29,22.45,4.81
19,4678.85,FeI,3.6,-0.68,24.08,4.63
20,4733.59,FeI,1.48,-2.99,69.07,5.04
21,4736.77,FeI,3.21,-0.67,70.84,4.97
22,4772.8,FeI,1.56,-2.9,53.59,4.8
23,4872.14,FeI,2.88,-0.57,96.78,4.89
24,4924.77,FeI,2.28,-2.11,62.5,5.06
25,4938.81,FeI,2.88,-1.08,50.26,4.64
26,4946.39,FeI,3.37,-1.11,30.91,4.95
27,5014.94,FeI,3.94,-0.18,44.03,4.92
28,5028.13,FeI,3.57,-1.12,20.66,4.96
29,5044.21,FeI,2.85,-2.02,26.72,5.16
30,5060.08,FeI,0.0,-5.43,53.08,5.25
31,5068.77,FeI,2.94,-1.04,64.99,4.88
32,5074.75,FeI,4.22,-0.2,31.27,5.09
33,5079.22,FeI,2.2,-2.1,63.06,4.97
34,5098.7,FeI,2.17,-2.03,84.81,5.19
35,5131.47,FeI,2.22,-2.52,41.4,5.04
36,5133.69,FeI,4.17,0.36,50.97,4.78
37,5141.74,FeI,2.42,-2.24,43.85,5.08
38,5162.27,FeI,4.18,0.02,41.88,4.97
39,5191.45,FeI,3.04,-0.55,97.26,5.09
40,5198.71,FeI,2.22,-2.09,69.93,5.04
41,5217.39,FeI,3.21,-1.07,36.71,4.8
42,5229.85,FeI,3.28,-0.97,36.59,4.74
43,5242.49,FeI,3.63,-0.97,24.3,4.97
44,5263.31,FeI,3.26,-0.87,46.25,4.78
45,5281.79,FeI,3.04,-0.83,73.78,4.91
46,5302.3,FeI,3.28,-0.73,57.12,4.83
47,5324.18,FeI,3.21,-0.11,94.0,4.77
48,5339.93,FeI,3.26,-0.63,61.71,4.77
49,5364.87,FeI,4.45,0.23,26.92,4.85
50,5365.4,FeI,3.57,-1.02,16.11,4.75
51,5367.47,FeI,4.42,0.44,33.52,4.73
52,5369.96,FeI,4.37,0.54,41.39,4.66
53,5389.48,FeI,4.42,-0.41,10.96,5.01
54,5415.2,FeI,4.39,0.64,50.64,4.74
55,5424.07,FeI,4.32,0.52,57.85,4.91
56,5569.62,FeI,3.41,-0.52,60.63,4.82
57,5572.84,FeI,3.39,-0.28,78.87,4.84
58,5576.09,FeI,3.43,-1.0,40.37,5.01
59,5586.76,FeI,3.37,-0.11,91.75,4.87
60,5624.54,FeI,3.41,-0.76,50.83,4.9
61,6065.48,FeI,2.61,-1.53,80.69,5.05
62,6137.69,FeI,2.59,-1.4,84.21,4.94
63,6200.31,FeI,2.61,-2.44,27.82,5.13
64,6213.43,FeI,2.22,-2.48,43.81,4.97
65,6219.28,FeI,2.2,-2.45,58.47,5.13
66,6301.5,FeI,3.65,-0.71,52.31,5.12
67,6302.49,FeI,3.69,-0.97,34.13,5.14
68,6335.33,FeI,2.2,-2.18,68.02,4.95
69,6336.82,FeI,3.68,-0.85,24.86,4.83
70,6421.35,FeI,2.28,-2.01,85.18,5.12
71,6592.91,FeI,2.73,-1.47,68.83,4.92
72,6593.87,FeI,2.43,-2.42,47.52,5.19
73,6609.11,FeI,2.56,-2.69,21.51,5.18
74,4128.75,FeII,2.58,-3.47,32.02,5.01
75,4178.86,FeII,2.58,-2.44,82.55,4.91
76,4489.18,FeII,2.83,-2.97,47.32,5.07
77,4508.29,FeII,2.86,-2.25,83.58,5.09
78,4541.52,FeII,2.86,-2.79,42.26,4.84
79,4555.89,FeII,2.83,-2.25,72.93,4.82
80,4576.34,FeII,2.84,-2.92,48.49,5.05
81,4620.52,FeII,2.83,-3.19,33.29,5.04
82,5197.58,FeII,3.23,-2.05,63.55,4.85
83,5276.0,FeII,3.2,-1.9,77.49,4.87
84,5362.87,FeII,3.2,-2.62,39.43,4.98
