,obs_wavelength,element,obs_ep,loggf,obs_ew,abund
0,4352.74,FeI,2.22,-1.29,77.4,4.56
1,4430.61,FeI,2.22,-1.73,59.4,4.68
2,4447.72,FeI,2.22,-1.34,76.2,4.56
3,4489.74,FeI,0.12,-3.9,104.4,5.01
4,4494.56,FeI,2.2,-1.14,83.1,4.45
5,4531.15,FeI,1.48,-2.1,105.2,4.94
6,4602.0,FeI,1.61,-3.13,29.8,4.81
7,4602.94,FeI,1.48,-2.21,91.9,4.77
8,4707.27,FeI,3.24,-0.96,31.0,4.67
9,4733.59,FeI,1.48,-2.99,35.7,4.61
10,4786.81,FeI,3.02,-1.61,16.2,4.69
11,4872.14,FeI,2.88,-0.57,66.6,4.41
12,4890.76,FeI,2.88,-0.38,98.0,4.75
13,4903.31,FeI,2.88,-0.89,51.5,4.49
14,4918.99,FeI,2.86,-0.34,81.6,4.39
15,4938.81,FeI,2.88,-1.08,37.1,4.45
16,4939.69,FeI,0.86,-3.25,84.3,4.82
17,4946.39,FeI,3.37,-1.11,23.4,4.8
18,4966.09,FeI,3.33,-0.79,36.5,4.7
19,5006.12,FeI,2.83,-0.61,69.8,4.42
20,5041.07,FeI,0.96,-3.09,78.4,4.68
21,5041.76,FeI,1.48,-2.2,88.3,4.62
22,5051.64,FeI,0.91,-2.76,118.0,5.0
23,5068.77,FeI,2.94,-1.04,47.5,4.64
24,5079.74,FeI,0.99,-3.25,78.3,4.87
25,5083.34,FeI,0.96,-2.84,91.0,4.63
26,5127.36,FeI,0.91,-3.25,76.2,4.73
27,5133.69,FeI,4.17,0.36,27.1,4.38
28,5141.74,FeI,2.42,-2.24,20.8,4.69
29,5142.93,FeI,0.96,-3.07,83.2,4.72
30,5150.84,FeI,0.99,-3.04,80.0,4.67
31,5162.27,FeI,4.18,0.02,24.3,4.67
32,5166.28,FeI,0.0,-4.12,101.8,4.84
33,5194.94,FeI,1.56,-2.02,93.1,4.59
34,5198.71,FeI,2.22,-2.09,38.8,4.65
35,5202.34,FeI,2.17,-1.87,55.0,4.61
36,5215.18,FeI,3.26,-0.86,27.0,4.48
37,5216.27,FeI,1.61,-2.08,93.6,4.72
38,5217.39,FeI,3.21,-1.07,23.1,4.55
39,5225.53,FeI,0.11,-4.75,42.7,4.71
40,5247.05,FeI,0.09,-4.97,40.0,4.86
41,5250.21,FeI,0.12,-4.9,39.1,4.81
42,5254.96,FeI,0.11,-4.76,52.3,4.85
43,5263.31,FeI,3.26,-0.87,32.3,4.59
44,5266.56,FeI,3.0,-0.39,77.8,4.5
45,5281.79,FeI,3.04,-0.83,36.8,4.37
46,5283.62,FeI,3.24,-0.45,57.7,4.56
47,5332.9,FeI,1.56,-2.78,39.6,4.51
48,5339.93,FeI,3.26,-0.63,41.2,4.51
49,5341.02,FeI,1.61,-1.95,110.8,4.88
50,5364.87,FeI,4.45,0.23,23.4,4.75
51,5367.47,FeI,4.42,0.44,24.7,4.54
52,5369.96,FeI,4.37,0.54,32.5,4.54
53,5393.17,FeI,3.24,-0.72,51.5,4.73
54,5410.91,FeI,4.47,0.4,18.0,4.47
55,5415.2,FeI,4.39,0.64,31.0,4.43
56,5424.07,FeI,4.32,0.52,38.1,4.6
57,5497.52,FeI,1.01,-2.83,109.0,4.92
58,5501.47,FeI,0.96,-3.05,88.7,4.74
59,5506.78,FeI,0.99,-2.79,101.4,4.72
60,5569.62,FeI,3.41,-0.52,44.0,4.61
61,5572.84,FeI,3.39,-0.28,48.4,4.41
62,5576.09,FeI,3.43,-1.0,14.9,4.5
63,5586.76,FeI,3.37,-0.11,65.8,4.48
64,5624.54,FeI,3.41,-0.76,20.8,4.4
65,5658.82,FeI,3.39,-0.76,27.7,4.53
66,5709.38,FeI,3.37,-1.01,22.2,4.63
67,6137.69,FeI,2.59,-1.4,57.8,4.63
68,6219.28,FeI,2.2,-2.45,24.2,4.64
69,6230.72,FeI,2.56,-1.28,71.1,4.66
70,6252.56,FeI,2.4,-1.69,60.2,4.71
71,6265.13,FeI,2.17,-2.54,38.0,4.94
72,6336.82,FeI,3.68,-0.85,16.4,4.66
73,6421.35,FeI,2.28,-2.01,44.7,4.64
74,6430.85,FeI,2.17,-1.95,70.5,4.81
75,6593.87,FeI,2.43,-2.42,16.4,4.67
76,6677.99,FeI,2.69,-1.42,72.9,4.95
77,7511.02,FeI,4.17,0.12,51.1,4.9
78,8387.77,FeI,2.17,-1.51,121.7,4.89
79,4489.18,FeII,2.83,-2.97,19.7,4.5
80,4491.41,FeII,2.85,-2.64,25.0,4.33
81,4508.29,FeII,2.86,-2.25,53.8,4.47
82,4583.84,FeII,2.81,-1.74,102.1,4.73
83,4620.52,FeII,2.83,-3.19,21.6,4.77
84,5018.44,FeII,2.89,-1.34,123.9,4.74
85,5197.58,FeII,3.23,-2.05,47.8,4.57
86,5234.63,FeII,3.22,-2.18,38.2,4.53
87,5264.81,FeII,3.23,-3.23,11.3,4.93
88,5276.0,FeII,3.2,-1.9,55.1,4.49
89,5316.62,FeII,3.15,-1.78,77.2,4.64
90,5362.87,FeII,3.2,-2.62,30.0,4.79
91,6247.56,FeII,3.89,-2.33,11.6,4.8
92,6456.38,FeII,3.9,-2.08,26.5,4.98
