,obs_wavelength,element,obs_ep,loggf,obs_ew,abund
0,3917.18,FeI,0.99,-2.15,90.7,4.93
1,3977.74,FeI,2.2,-1.12,78.5,5.0
2,4032.63,FeI,1.48,-2.38,37.7,4.73
3,4067.98,FeI,3.21,-0.53,51.1,5.02
4,4084.49,FeI,3.33,-0.54,41.5,5.01
5,4132.06,FeI,1.61,-0.68,125.3,4.88
6,4132.9,FeI,2.84,-0.92,43.1,4.87
7,4152.17,FeI,0.96,-3.16,47.9,5.08
8,4154.5,FeI,2.83,-0.69,42.6,4.62
9,4156.8,FeI,2.83,-0.81,36.2,4.63
10,4157.78,FeI,3.42,-0.4,32.8,4.8
11,4158.79,FeI,3.43,-0.7,22.9,4.9
12,4175.64,FeI,2.85,-0.83,33.3,4.61
13,4181.76,FeI,2.83,-0.37,68.5,4.73
14,4182.38,FeI,3.02,-1.18,24.7,4.97
15,4184.89,FeI,2.83,-0.87,28.1,4.53
16,4216.18,FeI,0.0,-3.36,76.4,4.66
17,4217.55,FeI,3.43,-0.48,32.4,4.88
18,4222.21,FeI,2.45,-0.97,63.5,4.81
19,4233.6,FeI,2.48,-0.6,72.2,4.61
20,4282.4,FeI,2.17,-0.78,77.0,4.55
21,4337.05,FeI,1.56,-1.7,91.2,5.04
22,4408.41,FeI,2.2,-1.77,22.3,4.58
23,4430.61,FeI,2.22,-1.73,41.1,4.93
24,4442.34,FeI,2.2,-1.23,61.0,4.72
25,4447.72,FeI,2.22,-1.34,71.2,5.02
26,4459.12,FeI,2.17,-1.33,79.2,5.09
27,4489.74,FeI,0.12,-3.9,52.2,4.9
28,4494.56,FeI,2.2,-1.14,73.0,4.83
29,4592.65,FeI,1.56,-2.46,33.6,4.77
30,4602.94,FeI,1.48,-2.21,59.6,4.86
31,4607.65,FeI,3.26,-1.33,8.4,4.82
32,4707.27,FeI,3.24,-0.96,19.7,4.84
33,4733.59,FeI,1.48,-2.99,31.3,5.16
34,4736.77,FeI,3.21,-0.67,27.9,4.71
35,4871.32,FeI,2.87,-0.34,74.3,4.76
36,4872.14,FeI,2.88,-0.57,66.5,4.88
37,4890.76,FeI,2.88,-0.38,63.0,4.63
38,4891.49,FeI,2.85,-0.11,76.9,4.55
39,4903.31,FeI,2.88,-0.89,53.1,4.99
40,4918.99,FeI,2.86,-0.34,73.1,4.73
41,4924.77,FeI,2.28,-2.11,16.9,4.83
42,4938.81,FeI,2.88,-1.08,39.2,4.95
43,4939.69,FeI,0.86,-3.25,35.2,4.77
44,5001.86,FeI,3.88,-0.01,23.9,4.69
45,5006.12,FeI,2.83,-0.61,52.9,4.64
46,5012.07,FeI,0.86,-2.6,83.4,4.91
47,5014.94,FeI,3.94,-0.18,25.0,4.95
48,5022.24,FeI,3.98,-0.33,14.2,4.84
49,5041.76,FeI,1.48,-2.2,75.2,5.07
50,5049.82,FeI,2.28,-1.35,62.9,4.92
51,5051.64,FeI,0.91,-2.76,75.9,4.99
52,5079.74,FeI,0.99,-3.25,36.2,4.93
53,5083.34,FeI,0.96,-2.84,50.4,4.72
54,5110.41,FeI,0.0,-3.76,87.7,5.15
55,5123.72,FeI,1.01,-3.06,55.5,5.07
56,5127.36,FeI,0.91,-3.25,47.1,5.01
57,5133.69,FeI,4.17,0.36,30.9,4.78
58,5142.93,FeI,0.96,-3.07,56.4,5.04
59,5150.84,FeI,0.99,-3.04,56.5,5.04
60,5166.28,FeI,0.0,-4.12,62.7,5.08
61,5171.6,FeI,1.48,-1.72,93.1,4.91
62,5191.45,FeI,3.04,-0.55,56.5,4.86
63,5192.34,FeI,3.0,-0.42,63.7,4.8
64,5202.34,FeI,2.17,-1.87,48.8,5.09
65,5229.85,FeI,3.28,-0.97,13.9,4.69
66,5232.94,FeI,2.94,-0.06,76.6,4.58
67,5242.49,FeI,3.63,-0.97,10.1,4.92
68,5250.21,FeI,0.12,-4.9,9.4,4.87
69,5254.96,FeI,0.11,-4.76,23.6,5.17
70,5263.31,FeI,3.26,-0.87,22.5,4.82
71,5266.56,FeI,3.0,-0.39,59.6,4.7
72,5269.54,FeI,0.86,-1.33,141.8,4.79
73,5283.62,FeI,3.24,-0.45,51.2,4.9
74,5324.18,FeI,3.21,-0.11,63.0,4.71
75,5328.04,FeI,0.91,-1.47,132.0,4.79
76,5332.9,FeI,1.56,-2.78,22.9,4.83
77,5364.87,FeI,4.45,0.23,22.5,5.03
78,5369.96,FeI,4.37,0.54,33.9,4.87
79,5383.37,FeI,4.31,0.65,31.2,4.64
80,5393.17,FeI,3.24,-0.72,38.5,4.96
81,5397.13,FeI,0.91,-1.98,105.2,4.74
82,5405.78,FeI,0.99,-1.85,115.4,4.91
83,5415.2,FeI,4.39,0.64,40.8,4.91
84,5424.07,FeI,4.32,0.52,33.9,4.83
85,5429.7,FeI,0.96,-1.88,113.7,4.87
86,5434.52,FeI,1.01,-2.13,105.6,5.01
87,5497.52,FeI,1.01,-2.83,65.7,4.98
88,5501.47,FeI,0.96,-3.05,52.1,4.93
89,5506.78,FeI,0.99,-2.79,47.9,4.63
90,5569.62,FeI,3.41,-0.52,30.9,4.8
91,5586.76,FeI,3.37,-0.11,49.5,4.67
92,5615.64,FeI,3.33,0.04,62.5,4.67
93,5658.82,FeI,3.39,-0.76,25.8,4.91
94,6137.69,FeI,2.59,-1.4,49.8,5.06
95,6335.33,FeI,2.2,-2.18,26.5,4.98
96,6411.65,FeI,3.65,-0.59,31.1,5.11
97,4178.86,FeII,2.58,-2.44,58.9,5.04
98,4233.17,FeII,2.58,-1.81,63.6,4.48
99,4416.83,FeII,2.78,-2.41,34.2,4.8
100,4491.41,FeII,2.85,-2.64,22.0,4.85
101,4515.34,FeII,2.84,-2.36,30.8,4.75
102,4520.22,FeII,2.81,-2.6,29.9,4.94
103,5018.44,FeII,2.89,-1.34,102.2,4.97
104,5197.58,FeII,3.23,-2.05,49.2,5.15
105,5234.63,FeII,3.22,-2.18,26.2,4.86
